Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.903683680555783212e+03,3.626114806400663326e+01
9.903683703452748887e+03,3.626176934293170717e+01
9.903683726349714561e+03,3.626239062472009067e+01
9.903683749246680236e+03,3.626301190937168428e+01
9.903683772143645911e+03,3.626363319688642406e+01
9.903683795040611585e+03,3.626425448726422474e+01
9.903683817937577260e+03,3.626487578050498684e+01
9.903683840834542934e+03,3.626549707660864641e+01
9.903683863731508609e+03,3.626611837557509688e+01
9.903683886628474283e+03,3.626673967740425297e+01
9.903683909525439958e+03,3.626736098209605785e+01
9.903683932422405633e+03,3.626798228965041204e+01
9.903683955319371307e+03,3.626860360006723027e+01
9.903683978216336982e+03,3.626922491334641308e+01
9.903684001113302656e+03,3.626984622948790360e+01
9.903684024010268331e+03,3.627046754849160948e+01
9.903684046907234006e+03,3.627108887035743123e+01
9.903684069804199680e+03,3.627171019508531202e+01
9.903684092701163536e+03,3.627233152262576255e+01
9.903684115598129210e+03,3.627295285307747719e+01
9.903684138495094885e+03,3.627357418639096664e+01
9.903684161392060560e+03,3.627419552256616697e+01
9.903684184289026234e+03,3.627481686160298580e+01
9.903684207185991909e+03,3.627543820350133075e+01
9.903684230082957583e+03,3.627605954826115209e+01
9.903684252979923258e+03,3.627668089588232903e+01
9.903684275876888933e+03,3.627730224636479761e+01
9.903684298773854607e+03,3.627792359970845837e+01
9.903684321670820282e+03,3.627854495591323314e+01
9.903684344567785956e+03,3.627916631497905797e+01
9.903684367464751631e+03,3.627978767690580497e+01
9.903684390361717305e+03,3.628040904169343861e+01
9.903684413258682980e+03,3.628103040934182388e+01
9.903684436155648655e+03,3.628165177985091816e+01
9.903684459052614329e+03,3.628227315322062907e+01
9.903684481949580004e+03,3.628289452945085003e+01
9.903684504846545678e+03,3.628351590854153841e+01
9.903684527743511353e+03,3.628413729049255920e+01
9.903684550640477028e+03,3.628475867530386267e+01
9.903684573537442702e+03,3.628538006297535645e+01
9.903684596434408377e+03,3.628600145350696238e+01
9.903684619331374051e+03,3.628662284689857387e+01
9.903684642228339726e+03,3.628724424315014119e+01
9.903684665125305401e+03,3.628786564226153644e+01
9.903684688022271075e+03,3.628848704423271698e+01
9.903684710919236750e+03,3.628910844906356914e+01
9.903684733816202424e+03,3.628972985675401475e+01
9.903684756713168099e+03,3.629035126730398986e+01
9.903684779610133774e+03,3.629097268071338789e+01
9.903684802507099448e+03,3.629159409698213778e+01
9.903684825404065123e+03,3.629221551611014718e+01
9.903684848301030797e+03,3.629283693809732370e+01
9.903684871197996472e+03,3.629345836294361050e+01
9.903684894094960327e+03,3.629407979059953249e+01
9.903684916991926002e+03,3.629470122116373432e+01
9.903684939888891677e+03,3.629532265458679774e+01
9.903684962785857351e+03,3.629594409086859486e+01
9.903684985682823026e+03,3.629656553000907593e+01
9.903685008579788700e+03,3.629718697200814859e+01
9.903685031476754375e+03,3.629780841686572046e+01
9.903685054373720050e+03,3.629842986458172049e+01
9.903685077270685724e+03,3.629905131515603500e+01
9.903685100167651399e+03,3.629967276858860714e+01
9.903685123064617073e+03,3.630029422487935875e+01
9.903685145961582748e+03,3.630091568402817614e+01
9.903685168858548423e+03,3.630153714603500248e+01
9.903685191755514097e+03,3.630215861089973117e+01
9.903685214652479772e+03,3.630278007862229117e+01
9.903685237549445446e+03,3.630340154920260431e+01
9.903685260446411121e+03,3.630402302264057113e+01
