Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.903683680555783212e+03,3.448017230047598414e+00
9.903683703452748887e+03,3.448017230680296752e+00
9.903683726349714561e+03,3.448017231312956898e+00
9.903683749246680236e+03,3.448017231945577965e+00
9.903683772143645911e+03,3.448017232578159952e+00
9.903683795040611585e+03,3.448017233210703747e+00
9.903683817937577260e+03,3.448017233843208462e+00
9.903683840834542934e+03,3.448017234475674986e+00
9.903683863731508609e+03,3.448017235108102430e+00
9.903683886628474283e+03,3.448017235740491238e+00
9.903683909525439958e+03,3.448017236372841410e+00
9.903683932422405633e+03,3.448017237005153390e+00
9.903683955319371307e+03,3.448017237637425847e+00
9.903683978216336982e+03,3.448017238269660556e+00
9.903684001113302656e+03,3.448017238901855741e+00
9.903684024010268331e+03,3.448017239534012290e+00
9.903684046907234006e+03,3.448017240166130204e+00
9.903684069804199680e+03,3.448017240798210370e+00
9.903684092701163536e+03,3.448017241430251012e+00
9.903684115598129210e+03,3.448017242062252574e+00
9.903684138495094885e+03,3.448017242694215945e+00
9.903684161392060560e+03,3.448017243326140679e+00
9.903684184289026234e+03,3.448017243958026778e+00
9.903684207185991909e+03,3.448017244589874686e+00
9.903684230082957583e+03,3.448017245221682625e+00
9.903684252979923258e+03,3.448017245853453261e+00
9.903684275876888933e+03,3.448017246485183929e+00
9.903684298773854607e+03,3.448017247116877293e+00
9.903684321670820282e+03,3.448017247748530689e+00
9.903684344567785956e+03,3.448017248380146338e+00
9.903684367464751631e+03,3.448017249011722463e+00
9.903684390361717305e+03,3.448017249643260396e+00
9.903684413258682980e+03,3.448017250274760137e+00
9.903684436155648655e+03,3.448017250906220355e+00
9.903684459052614329e+03,3.448017251537641936e+00
9.903684481949580004e+03,3.448017252169025326e+00
9.903684504846545678e+03,3.448017252800370080e+00
9.903684527743511353e+03,3.448017253431675755e+00
9.903684550640477028e+03,3.448017254062942794e+00
9.903684573537442702e+03,3.448017254694171196e+00
9.903684596434408377e+03,3.448017255325360964e+00
9.903684619331374051e+03,3.448017255956512095e+00
9.903684642228339726e+03,3.448017256587624146e+00
9.903684665125305401e+03,3.448017257218698006e+00
9.903684688022271075e+03,3.448017257849732786e+00
9.903684710919236750e+03,3.448017258480729375e+00
9.903684733816202424e+03,3.448017259111686883e+00
9.903684756713168099e+03,3.448017259742606200e+00
9.903684779610133774e+03,3.448017260373486437e+00
9.903684802507099448e+03,3.448017261004327594e+00
9.903684825404065123e+03,3.448017261635130559e+00
9.903684848301030797e+03,3.448017262265895333e+00
9.903684871197996472e+03,3.448017262896621027e+00
9.903684894094960327e+03,3.448017263527307197e+00
9.903684916991926002e+03,3.448017264157955619e+00
9.903684939888891677e+03,3.448017264788564962e+00
9.903684962785857351e+03,3.448017265419135668e+00
9.903684985682823026e+03,3.448017266049667739e+00
9.903685008579788700e+03,3.448017266680161175e+00
9.903685031476754375e+03,3.448017267310615974e+00
9.903685054373720050e+03,3.448017267941032138e+00
9.903685077270685724e+03,3.448017268571409666e+00
9.903685100167651399e+03,3.448017269201747670e+00
9.903685123064617073e+03,3.448017269832048370e+00
9.903685145961582748e+03,3.448017270462309547e+00
9.903685168858548423e+03,3.448017271092532088e+00
9.903685191755514097e+03,3.448017271722715549e+00
9.903685214652479772e+03,3.448017272352860818e+00
9.903685237549445446e+03,3.448017272982967896e+00
9.903685260446411121e+03,3.448017273613035005e+00
9.903685283343376796e+03,3.448017274243064811e+00
9.903685306240342470e+03,3.448017274873054649e+00
9.903685329137308145e+03,3.448017275503007184e+00
9.903685352034273819e+03,3.448017276132919751e+00
9.903685374931239494e+03,3.448017276762794125e+00
9.903685397828205168e+03,3.448017277392629865e+00
9.903685420725170843e+03,3.448017278022426968e+00
9.903685443622136518e+03,3.448017278652185880e+00
9.903685466519102192e+03,3.448017279281905267e+00
9.903685489416067867e+03,3.448017279911586019e+00
9.903685512313033541e+03,3.448017280541228136e+00
9.903685535209999216e+03,3.448017281170831616e+00
9.903685558106964891e+03,3.448017281800396461e+00
9.903685581003930565e+03,3.448017282429922670e+00
9.903685603900896240e+03,3.448017283059410243e+00
9.903685626797861914e+03,3.448017283688858736e+00
9.903685649694827589e+03,3.448017284318269482e+00
9.903685672591793264e+03,3.448017284947640704e+00
9.903685695488757119e+03,3.448017285576972846e+00
9.903685718385722794e+03,3.448017286206266796e+00
9.903685741282688468e+03,3.448017286835522555e+00
9.903685764179654143e+03,3.448017287464739233e+00
9.903685787076619818e+03,3.448017288093917276e+00
9.903685809973585492e+03,3.448017288723056684e+00
9.903685832870551167e+03,3.448017289352157011e+00
9.903685855767516841e+03,3.448017289981218703e+00
9.903685878664482516e+03,3.448017290610241758e+00
9.903685901561448190e+03,3.448017291239226623e+00
9.903685924458413865e+03,3.448017291868172407e+00
9.903685947355379540e+03,3.448017292497079556e+00
9.903685970252345214e+03,3.448017293125948068e+00
9.903685993149310889e+03,3.448017293754777501e+00
9.903686016046276563e+03,3.448017294383568743e+00
9.903686038943242238e+03,3.448017295012321348e+00
9.903686061840207913e+03,3.448017295641034430e+00
9.903686084737173587e+03,3.448017296269709764e+00
9.903686107634139262e+03,3.448017296898345574e+00
9.903686130531104936e+03,3.448017297526943636e+00
9.903686153428070611e+03,3.448017298155501731e+00
9.903686176325036286e+03,3.448017298784022078e+00
9.903686199222001960e+03,3.448017299412503789e+00
9.903686222118967635e+03,3.448017300040946420e+00
9.903686245015933309e+03,3.448017300669350860e+00
9.903686267912898984e+03,3.448017301297716219e+00
9.903686290809864659e+03,3.448017301926042499e+00
9.903686313706830333e+03,3.448017302554330588e+00
9.903686336603796008e+03,3.448017303182580040e+00
9.903686359500761682e+03,3.448017303810790413e+00
9.903686382397727357e+03,3.448017304438962150e+00
9.903686405294693031e+03,3.448017305067095695e+00
9.903686428191658706e+03,3.448017305695190160e+00
9.903686451088624381e+03,3.448017306323245545e+00
9.903686473985590055e+03,3.448017306951262739e+00
9.903686496882553911e+03,3.448017307579241741e+00
9.903686519779519585e+03,3.448017308207181220e+00
9.903686542676485260e+03,3.448017308835082062e+00
9.903686565573450935e+03,3.448017309462944713e+00
9.903686588470416609e+03,3.448017310090767840e+00
9.903686611367382284e+03,3.448017310718553219e+00
9.903686634264347958e+03,3.448017311346299074e+00
9.903686657161313633e+03,3.448017311974006738e+00
9.903686680058279308e+03,3.448017312601675766e+00
9.903686702955244982e+03,3.448017313229305270e+00
