Time (BJD_TBD - 2450000), F_h/L_star (ppm)
9.889738090277649462e+03,1.134567138886871618e+01
9.889738107156652404e+03,1.134563159217172768e+01
9.889738124035655346e+03,1.134559179536338114e+01
9.889738140914658288e+03,1.134555199844367657e+01
9.889738157793661230e+03,1.134551220141262462e+01
9.889738174672662353e+03,1.134547240427449744e+01
9.889738191551665295e+03,1.134543260702073297e+01
9.889738208430668237e+03,1.134539280965561758e+01
9.889738225309671179e+03,1.134535301217915304e+01
9.889738242188674121e+03,1.134531321459133757e+01
9.889738259067677063e+03,1.134527341689217472e+01
9.889738275946680005e+03,1.134523361908166628e+01
9.889738292825682947e+03,1.134519382115981223e+01
9.889738309704684070e+03,1.134515402313090604e+01
9.889738326583687012e+03,1.134511422498636968e+01
9.889738343462689954e+03,1.134507442673048772e+01
9.889738360341692896e+03,1.134503462836326904e+01
9.889738377220695838e+03,1.134499482988471009e+01
9.889738394099698780e+03,1.134495503129481087e+01
9.889738410978701722e+03,1.134491523259357848e+01
9.889738427857704664e+03,1.134487543378101115e+01
9.889738444736705787e+03,1.134483563486139701e+01
9.889738461615708729e+03,1.134479583582616335e+01
9.889738478494711671e+03,1.134475603667960009e+01
9.889738495373714613e+03,1.134471623742170543e+01
9.889738512252717555e+03,1.134467643805248471e+01
9.889738529131720497e+03,1.134463663857193261e+01
9.889738546010723439e+03,1.134459683898005800e+01
9.889738562889726381e+03,1.134455703927685732e+01
9.889738579768727504e+03,1.134451723946662405e+01
9.889738596647730446e+03,1.134447743954077659e+01
9.889738613526733388e+03,1.134443763950361017e+01
9.889738630405736330e+03,1.134439783935512303e+01
9.889738647284739272e+03,1.134435803909531870e+01
9.889738664163742214e+03,1.134431823872419720e+01
9.889738681042745156e+03,1.134427843824175852e+01
9.889738697921748098e+03,1.134423863764800977e+01
9.889738714800749221e+03,1.134419883694723019e+01
9.889738731679752163e+03,1.134415903613085241e+01
9.889738748558755105e+03,1.134411923520316634e+01
9.889738765437758047e+03,1.134407943416416664e+01
9.889738782316760989e+03,1.134403963301386220e+01
9.889738799195763931e+03,1.134399983175224946e+01
9.889738816074766873e+03,1.134396003037933376e+01
9.889738832953769816e+03,1.134392022889511153e+01
9.889738849832770939e+03,1.134388042730387269e+01
9.889738866711773881e+03,1.134384062559704631e+01
9.889738883590776823e+03,1.134380082377891874e+01
9.889738900469779765e+03,1.134376102184948998e+01
9.889738917348782707e+03,1.134372121980876535e+01
9.889738934227785649e+03,1.134368141765674132e+01
9.889738951106788591e+03,1.134364161539342675e+01
9.889738967985791533e+03,1.134360181301881276e+01
9.889738984864792656e+03,1.134356201053720348e+01
9.889739001743795598e+03,1.134352220794000665e+01
9.889739018622798540e+03,1.134348240523152107e+01
9.889739035501801482e+03,1.134344260241174496e+01
9.889739052380804424e+03,1.134340279948068186e+01
9.889739069259807366e+03,1.134336299643833179e+01
9.889739086138810308e+03,1.134332319328469652e+01
9.889739103017813250e+03,1.134328339001977604e+01
9.889739119896814373e+03,1.134324358664786381e+01
9.889739136775817315e+03,1.134320378316038180e+01
9.889739153654820257e+03,1.134316397956161993e+01
9.889739170533823199e+03,1.134312417585157640e+01
9.889739187412826141e+03,1.134308437203025655e+01
9.889739204291829083e+03,1.134304456809766037e+01
9.889739221170832025e+03,1.134300476405378788e+01
9.889739238049834967e+03,1.134296495989864262e+01
9.889739254928836090e+03,1.134292515563651449e+01
9.889739271807839032e+03,1.134288535125882547e+01
9.889739288686841974e+03,1.134284554676986723e+01
9.889739305565844916e+03,1.134280574216963977e+01
