Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.027127336805546656e+04,2.557904346552948738e+00
1.027127353332662278e+04,2.557904404426200706e+00
1.027127369859778082e+04,2.557904462291086034e+00
1.027127386386893704e+04,2.557904520147601612e+00
1.027127402914009326e+04,2.557904577995743001e+00
1.027127419441124948e+04,2.557904635835506202e+00
1.027127435968240752e+04,2.557904693666888551e+00
1.027127452495356374e+04,2.557904751489885165e+00
1.027127469022471996e+04,2.557904809304492932e+00
1.027127485549587800e+04,2.557904867110708302e+00
1.027127502076703422e+04,2.557904924908525945e+00
1.027127518603819044e+04,2.557904982697943641e+00
1.027127535130934666e+04,2.557905040478956504e+00
1.027127551658050470e+04,2.557905098251561871e+00
1.027127568185166092e+04,2.557905156015755299e+00
1.027127584712281714e+04,2.557905213771532349e+00
1.027127601239397518e+04,2.557905271518890800e+00
1.027127617766513140e+04,2.557905329257825322e+00
1.027127634293628762e+04,2.557905386988333252e+00
1.027127650820744384e+04,2.557905444710409260e+00
1.027127667347860188e+04,2.557905502424051569e+00
1.027127683874975810e+04,2.557905560129254852e+00
1.027127700402091432e+04,2.557905617826016442e+00
1.027127716929207236e+04,2.557905675514331456e+00
1.027127733456322858e+04,2.557905733194196340e+00
1.027127749983438480e+04,2.557905790865607987e+00
1.027127766510554284e+04,2.557905848528562842e+00
1.027127783037669906e+04,2.557905906183055134e+00
1.027127799564785528e+04,2.557905963829083085e+00
1.027127816091901150e+04,2.557906021466641810e+00
1.027127832619016954e+04,2.557906079095728646e+00
1.027127849146132576e+04,2.557906136716338263e+00
1.027127865673248198e+04,2.557906194328467997e+00
1.027127882200364002e+04,2.557906251932114738e+00
1.027127898727479624e+04,2.557906309527272715e+00
1.027127915254595246e+04,2.557906367113938817e+00
1.027127931781710868e+04,2.557906424692109937e+00
1.027127948308826672e+04,2.557906482261782077e+00
1.027127964835942294e+04,2.557906539822951242e+00
1.027127981363057916e+04,2.557906597375613433e+00
1.027127997890173719e+04,2.557906654919766432e+00
1.027128014417289342e+04,2.557906712455403575e+00
1.027128030944404964e+04,2.557906769982523087e+00
1.027128047471520586e+04,2.557906827501120528e+00
1.027128063998636389e+04,2.557906885011193232e+00
1.027128080525752011e+04,2.557906942512735426e+00
1.027128097052867633e+04,2.557907000005745335e+00
1.027128113579983437e+04,2.557907057490218516e+00
1.027128130107099059e+04,2.557907114966150530e+00
1.027128146634214681e+04,2.557907172433537379e+00
1.027128163161330303e+04,2.557907229892376400e+00
1.027128179688446107e+04,2.557907287342663594e+00
1.027128196215561729e+04,2.557907344784394965e+00
1.027128212742677351e+04,2.557907402217566517e+00
1.027128229269793155e+04,2.557907459642174697e+00
1.027128245796908777e+04,2.557907517058215507e+00
1.027128262324024399e+04,2.557907574465685840e+00
1.027128278851140021e+04,2.557907631864581255e+00
1.027128295378255825e+04,2.557907689254898642e+00
1.027128311905371447e+04,2.557907746636633117e+00
1.027128328432487069e+04,2.557907804009780683e+00
1.027128344959602873e+04,2.557907861374340008e+00
1.027128361486718495e+04,2.557907918730305319e+00
1.027128378013834117e+04,2.557907976077673062e+00
1.027128394540949739e+04,2.557908033416439242e+00
1.027128411068065543e+04,2.557908090746601193e+00
1.027128427595181165e+04,2.557908148068154031e+00
1.027128444122296787e+04,2.557908205381094646e+00
1.027128460649412591e+04,2.557908262685419487e+00
1.027128477176528213e+04,2.557908319981123668e+00
1.027128493703643835e+04,2.557908377268204525e+00
1.027128510230759457e+04,2.557908434546657617e+00
1.027128526757875261e+04,2.557908491816479835e+00
1.027128543284990883e+04,2.557908549077666738e+00
1.027128559812106505e+04,2.557908606330214329e+00
1.027128576339222309e+04,2.557908663574120389e+00
1.027128592866337931e+04,2.557908720809379144e+00
1.027128609393453553e+04,2.557908778035988373e+00
1.027128625920569357e+04,2.557908835253944080e+00
1.027128642447684979e+04,2.557908892463241379e+00
1.027128658974800601e+04,2.557908949663877607e+00
1.027128675501916223e+04,2.557909006855848766e+00
1.027128692029032027e+04,2.557909064039150859e+00
1.027128708556147649e+04,2.557909121213780779e+00
1.027128725083263271e+04,2.557909178379733195e+00
1.027128741610379075e+04,2.557909235537006776e+00
1.027128758137494697e+04,2.557909292685595304e+00
1.027128774664610319e+04,2.557909349825496559e+00
1.027128791191725941e+04,2.557909406956706100e+00
1.027128807718841745e+04,2.557909464079221262e+00
1.027128824245957367e+04,2.557909521193036717e+00
1.027128840773072989e+04,2.557909578298149800e+00
1.027128857300188793e+04,2.557909635394556513e+00
1.027128873827304415e+04,2.557909692482252861e+00
1.027128890354420037e+04,2.557909749561234403e+00
1.027128906881535659e+04,2.557909806631499361e+00
1.027128923408651463e+04,2.557909863693042407e+00
1.027128939935767085e+04,2.557909920745859989e+00
1.027128956462882707e+04,2.557909977789948552e+00
1.027128972989998510e+04,2.557910034825304990e+00
1.027128989517114132e+04,2.557910091851924417e+00
1.027129006044229754e+04,2.557910148869803724e+00
1.027129022571345376e+04,2.557910205878938470e+00
1.027129039098461180e+04,2.557910262879326879e+00
1.027129055625576802e+04,2.557910319870962734e+00
1.027129072152692424e+04,2.557910376853843815e+00
1.027129088679808228e+04,2.557910433827965679e+00
1.027129105206923850e+04,2.557910490793324776e+00
1.027129121734039472e+04,2.557910547749917551e+00
1.027129138261155094e+04,2.557910604697740009e+00
1.027129154788270898e+04,2.557910661636789040e+00
1.027129171315386520e+04,2.557910718567059316e+00
1.027129187842502142e+04,2.557910775488548616e+00
1.027129204369617946e+04,2.557910832401252943e+00
1.027129220896733568e+04,2.557910889305168300e+00
1.027129237423849190e+04,2.557910946200290692e+00
1.027129253950964812e+04,2.557911003086617008e+00
1.027129270478080616e+04,2.557911059964143252e+00
1.027129287005196238e+04,2.557911116832864984e+00
1.027129303532311860e+04,2.557911173692779538e+00
1.027129320059427664e+04,2.557911230543882919e+00
1.027129336586543286e+04,2.557911287386170684e+00
1.027129353113658908e+04,2.557911344219639727e+00
1.027129369640774712e+04,2.557911401044286936e+00
1.027129386167890334e+04,2.557911457860106985e+00
1.027129402695005956e+04,2.557911514667096764e+00
1.027129419222121578e+04,2.557911571465253164e+00
1.027129435749237382e+04,2.557911628254572634e+00
1.027129452276353004e+04,2.557911685035049842e+00
1.027129468803468626e+04,2.557911741806682571e+00
1.027129485330584430e+04,2.557911798569467265e+00
1.027129501857700052e+04,2.557911855323398154e+00
