Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.913946643518749624e+03,8.837323008498914305e+02
9.913946661622412648e+03,8.837624741699331707e+02
9.913946679726073853e+03,8.837926479152808952e+02
9.913946697829736877e+03,8.838228220918474562e+02
9.913946715933398082e+03,8.838529966934181630e+02
9.913946734037061105e+03,8.838831717259052994e+02
9.913946752140722310e+03,8.839133471830941744e+02
9.913946770244385334e+03,8.839435230708975268e+02
9.913946788348046539e+03,8.839736993831007794e+02
9.913946806451709563e+03,8.840038761256162161e+02
9.913946824555372586e+03,8.840340532952610602e+02
9.913946842659033791e+03,8.840642308888517391e+02
9.913946860762696815e+03,8.840944089123020149e+02
9.913946878866358020e+03,8.841245873593958322e+02
9.913946896970021044e+03,8.841547662360466120e+02
9.913946915073682248e+03,8.841849455360390948e+02
9.913946933177345272e+03,8.842151252652863604e+02
9.913946951281006477e+03,8.842453054175724674e+02
9.913946969384669501e+03,8.842754859988115186e+02
9.913946987488332525e+03,8.843056670058201689e+02
9.913947005591993729e+03,8.843358484354140501e+02
9.913947023695656753e+03,8.843660302935072650e+02
9.913947041799317958e+03,8.843962125738837585e+02
9.913947059902980982e+03,8.844263952824575199e+02
9.913947078006642187e+03,8.844565784130118118e+02
9.913947096110305210e+03,8.844867619714614193e+02
9.913947114213966415e+03,8.845169459515893777e+02
9.913947132317629439e+03,8.845471303593100174e+02
9.913947150421292463e+03,8.845773151914393111e+02
9.913947168524953668e+03,8.846075004447935726e+02
9.913947186628616691e+03,8.846376861252872459e+02
9.913947204732277896e+03,8.846678722267029116e+02
9.913947222835940920e+03,8.846980587549558095e+02
9.913947240939602125e+03,8.847282457038281791e+02
9.913947259043265149e+03,8.847584330792356013e+02
9.913947277146926353e+03,8.847886208749600883e+02
9.913947295250589377e+03,8.848188090969171071e+02
9.913947313354252401e+03,8.848489977419224033e+02
9.913947331457913606e+03,8.848791868067910400e+02
9.913947349561576630e+03,8.849093762974387118e+02
9.913947367665237834e+03,8.849395662076473172e+02
9.913947385768900858e+03,8.849697565433327782e+02
9.913947403872562063e+03,8.849999472982764246e+02
9.913947421976225087e+03,8.850301384783941785e+02
9.913947440079888111e+03,8.850603300805016715e+02
9.913947458183549315e+03,8.850905221014136259e+02
9.913947476287212339e+03,8.851207145470463047e+02
9.913947494390873544e+03,8.851509074111809241e+02
9.913947512494536568e+03,8.851811006997338609e+02
9.913947530598197773e+03,8.852112944064863314e+02
9.913947548701860796e+03,8.852414885373543711e+02
9.913947566805522001e+03,8.852716830861190829e+02
9.913947584909185025e+03,8.853018780586977527e+02
9.913947603012848049e+03,8.853320734519041935e+02
9.913947621116509254e+03,8.853622692625534683e+02
9.913947639220172277e+03,8.853924654965626360e+02
9.913947657323833482e+03,8.854226621477116623e+02
9.913947675427496506e+03,8.854528592219180609e+02
9.913947693531157711e+03,8.854830567129622523e+02
9.913947711634820735e+03,8.855132546267607268e+02
9.913947729738481939e+03,8.855434529570942459e+02
9.913947747842144963e+03,8.855736517098798686e+02
9.913947765945807987e+03,8.856038508819319759e+02
9.913947784049469192e+03,8.856340504700651763e+02
9.913947802153132216e+03,8.856642504801964151e+02
9.913947820256793420e+03,8.856944509061059989e+02
9.913947838360456444e+03,8.857246517537114414e+02
9.913947856464117649e+03,8.857548530167920262e+02
9.913947874567780673e+03,8.857850547012660627e+02
9.913947892671441878e+03,8.858152568009124934e+02
9.913947910775104901e+03,8.858454593216496278e+02
9.913947928878767925e+03,8.858756622602913922e+02
9.913947946982429130e+03,8.859058656136517129e+02
9.913947965086092154e+03,8.859360693876485584e+02
9.913947983189753359e+03,8.859662735760612122e+02
9.913948001293416382e+03,8.859964781848078701e+02
9.913948019397077587e+03,8.860266832076675882e+02
9.913948037500740611e+03,8.860568886505585624e+02
9.913948055604401816e+03,8.860870945072597351e+02
9.913948073708064840e+03,8.861173007836894158e+02
9.913948091811727863e+03,8.861475074766617581e+02
9.913948109915389068e+03,8.861777145829898927e+02
9.913948128019052092e+03,8.862079221085925838e+02
9.913948146122713297e+03,8.862381300472483190e+02
9.913948164226376321e+03,8.862683384048760900e+02
9.913948182330037525e+03,8.862985471752541571e+02
9.913948200433700549e+03,8.863287563643011708e+02
9.913948218537361754e+03,8.863589659657956190e+02
