Time (BJD_TBD - 2450000), L_c/L_star (ppm)
1.027292596064833924e+04,3.310096206871352820e+02
1.027292604692779969e+04,3.309673881709295529e+02
1.027292613320726196e+04,3.309251500571372731e+02
1.027292621948672240e+04,3.308829063496555705e+02
1.027292630576618467e+04,3.308406570488199350e+02
1.027292639204564512e+04,3.307984021585286882e+02
1.027292647832510738e+04,3.307561416791173770e+02
1.027292656460456783e+04,3.307138756144853460e+02
1.027292665088403010e+04,3.306716039649680852e+02
1.027292673716349054e+04,3.306293267344660194e+02
1.027292682344295281e+04,3.305870439233150364e+02
1.027292690972241326e+04,3.305447555354164137e+02
1.027292699600187370e+04,3.305024615719975714e+02
1.027292708228133597e+04,3.304601620342859860e+02
1.027292716856079642e+04,3.304178569261845837e+02
1.027292725484025868e+04,3.303755462480291385e+02
1.027292734111971913e+04,3.303332300037237133e+02
1.027292742739918140e+04,3.302909081936044231e+02
1.027292751367864184e+04,3.302485808215761836e+02
1.027292759995810411e+04,3.302062478879750529e+02
1.027292768623756456e+04,3.301639093967070835e+02
1.027292777251702682e+04,3.301215653481085610e+02
1.027292785879648727e+04,3.300792157460864473e+02
1.027292794507594954e+04,3.300368605909770849e+02
1.027292803135540998e+04,3.299944998866886863e+02
1.027292811763487043e+04,3.299521336344504903e+02
1.027292820391433270e+04,3.299097618354922474e+02
1.027292829019379315e+04,3.298673844937233639e+02
1.027292837647325541e+04,3.298250016094804096e+02
1.027292846275271586e+04,3.297826131866740980e+02
1.027292854903217813e+04,3.297402192256409990e+02
1.027292863531163857e+04,3.296978197302926787e+02
1.027292872159110084e+04,3.296554147009658209e+02
1.027292880787056129e+04,3.296130041415732990e+02
1.027292889415002355e+04,3.295705880524516260e+02
1.027292898042948400e+04,3.295281664375146420e+02
1.027292906670894445e+04,3.294857392979937458e+02
1.027292915298840671e+04,3.294433066351200523e+02
1.027292923926786716e+04,3.294008684528087656e+02
1.027292932554732943e+04,3.293584247513969672e+02
1.027292941182678987e+04,3.293159755348008844e+02
1.027292949810625214e+04,3.292735208033575418e+02
1.027292958438571259e+04,3.292310605609841900e+02
1.027292967066517485e+04,3.291885948080180810e+02
1.027292975694463530e+04,3.291461235483775454e+02
1.027292984322409757e+04,3.291036467823996077e+02
1.027292992950355801e+04,3.290611645140035648e+02
1.027293001578302028e+04,3.290186767435270667e+02
1.027293010206248073e+04,3.289761834748902061e+02
1.027293018834194118e+04,3.289336847093265987e+02
1.027293027462140344e+04,3.288911804480692354e+02
1.027293036090086389e+04,3.288486706950401413e+02
1.027293044718032615e+04,3.288061554505768527e+02
1.027293053345978660e+04,3.287636347186021339e+02
1.027293061973924887e+04,3.287211084994538055e+02
1.027293070601870932e+04,3.286785767970554843e+02
1.027293079229817158e+04,3.286360396117451614e+02
1.027293087857763203e+04,3.285934969474475338e+02
1.027293096485709430e+04,3.285509488045004787e+02
1.027293105113655474e+04,3.285083951868299437e+02
1.027293113741601519e+04,3.284658360956709657e+02
1.027293122369547746e+04,3.284232715322586955e+02
1.027293130997493790e+04,3.283807015005205017e+02
1.027293139625440017e+04,3.283381260007943183e+02
1.027293148253386062e+04,3.282955450370087078e+02
1.027293156881332288e+04,3.282529586095017748e+02
1.027293165509278333e+04,3.282103667222029344e+02
1.027293174137224560e+04,3.281677693754502911e+02
1.027293182765170604e+04,3.281251665731743401e+02
1.027293191393116831e+04,3.280825583157132996e+02
1.027293200021062876e+04,3.280399446069988016e+02
1.027293208649008920e+04,3.279973254482675884e+02
1.027293217276955147e+04,3.279547008407565158e+02
1.027293225904901192e+04,3.279120707883984664e+02
1.027293234532847418e+04,3.278694352915320565e+02
1.027293243160793463e+04,3.278267943540910778e+02
1.027293251788739690e+04,3.277841479764142605e+02
1.027293260416685735e+04,3.277414961624364764e+02
1.027293269044631961e+04,3.276988389124963987e+02
1.027293277672578006e+04,3.276561762305301500e+02
1.027293286300524233e+04,3.276135081168762326e+02
1.027293294928470277e+04,3.275708345754717357e+02
1.027293303556416504e+04,3.275281556066556732e+02
1.027293312184362549e+04,3.274854712143657025e+02
1.027293320812308593e+04,3.274427813998411239e+02
1.027293329440254820e+04,3.274000861643204416e+02
1.027293338068200865e+04,3.273573855117433027e+02
1.027293346696147091e+04,3.273146794424487780e+02
1.027293355324093136e+04,3.272719679603771965e+02
1.027293363952039363e+04,3.272292510658678566e+02
1.027293372579985407e+04,3.271865287628622241e+02
1.027293381207931634e+04,3.271438010516993131e+02
1.027293389835877679e+04,3.271010679363220106e+02
1.027293398463823905e+04,3.270583294170691033e+02
1.027293407091769950e+04,3.270155854978845582e+02
1.027293415719715995e+04,3.269728361800086986e+02
1.027293424347662221e+04,3.269300814646821891e+02
1.027293432975608266e+04,3.268873213558502471e+02
1.027293441603554493e+04,3.268445558538519435e+02
1.027293450231500537e+04,3.268017849626335760e+02
1.027293458859446764e+04,3.267590086825345566e+02
1.027293467487392809e+04,3.267162270175019785e+02
1.027293476115339035e+04,3.266734399678755381e+02
1.027293484743285080e+04,3.266306475376030676e+02
1.027293493371231307e+04,3.265878497270244907e+02
1.027293501999177352e+04,3.265450465400886060e+02
1.027293510627123396e+04,3.265022379780378401e+02
1.027293519255069623e+04,3.264594240421145628e+02
1.027293527883015668e+04,3.264166047362691643e+02
1.027293536510961894e+04,3.263737800608416819e+02
1.027293545138907939e+04,3.263309500197834723e+02
1.027293553766854166e+04,3.262881146134345727e+02
1.027293562394800210e+04,3.262452738457474766e+02
1.027293571022746437e+04,3.262024277170623350e+02
1.027293579650692482e+04,3.261595762313324371e+02
1.027293588278638708e+04,3.261167193888982183e+02
1.027293596906584753e+04,3.260738571937139341e+02
1.027293605534530980e+04,3.260309896461200196e+02
1.027293614162477024e+04,3.259881167500716970e+02
1.027293622790423069e+04,3.259452385068136664e+02
1.027293631418369296e+04,3.259023549175900598e+02
1.027293640046315340e+04,3.258594659863575771e+02
1.027293648674261567e+04,3.258165717134569945e+02
1.027293657302207612e+04,3.257736721028460352e+02
1.027293665930153838e+04,3.257307671548653047e+02
1.027293674558099883e+04,3.256878568734738337e+02
1.027293683186046110e+04,3.256449412590122279e+02
1.027293691813992154e+04,3.256020203154401429e+02
1.027293700441938381e+04,3.255590940430985256e+02
1.027293709069884426e+04,3.255161624459482823e+02
1.027293717697830471e+04,3.254732255252352502e+02
1.027293726325776697e+04,3.254302832822057212e+02
1.027293734953722742e+04,3.253873357208217953e+02
1.027293743581668969e+04,3.253443828414245331e+02
1.027293752209615013e+04,3.253014246479771714e+02
1.027293760837561240e+04,3.252584611408208275e+02
1.027293769465507285e+04,3.252154923239198183e+02
1.027293778093453511e+04,3.251725181976150907e+02
1.027293786721399556e+04,3.251295387658720415e+02
1.027293795349345783e+04,3.250865540290319018e+02
1.027293803977291827e+04,3.250435639910608074e+02
1.027293812605238054e+04,3.250005686523002169e+02
1.027293821233184099e+04,3.249575680167171186e+02
1.027293829861130143e+04,3.249145620855597940e+02
1.027293838489076370e+04,3.248715508600762973e+02
1.027293847117022415e+04,3.248285343442352655e+02
1.027293855744968641e+04,3.247855125383780432e+02
1.027293864372914686e+04,3.247424854464742907e+02
1.027293873000860913e+04,3.246994530688658642e+02
1.027293881628806957e+04,3.246564154095231061e+02
1.027293890256753184e+04,3.246133724687879294e+02
1.027293898884699229e+04,3.245703242506318702e+02
1.027293907512645455e+04,3.245272707553965006e+02
1.027293916140591500e+04,3.244842119870547208e+02
1.027293924768537545e+04,3.244411479468561765e+02
1.027293933396483772e+04,3.243980786360505704e+02
1.027293942024429816e+04,3.243550040586118257e+02
1.027293950652376043e+04,3.243119242148819694e+02
1.027293959280322088e+04,3.242688391088360049e+02
1.027293967908268314e+04,3.242257487408161296e+02
1.027293976536214359e+04,3.241826531147981427e+02
1.027293985164160586e+04,3.241395522311242985e+02
1.027293993792106630e+04,3.240964460937714762e+02
1.027294002420052857e+04,3.240533347030820437e+02
1.027294011047998902e+04,3.240102180630337898e+02
1.027294019675944946e+04,3.239670961748782361e+02
1.027294028303891173e+04,3.239239690398666198e+02
1.027294036931837218e+04,3.238808366619784351e+02
1.027294045559783444e+04,3.238376990415561636e+02
1.027294054187729489e+04,3.237945561825800382e+02
1.027294062815675716e+04,3.237514080853925975e+02
1.027294071443621760e+04,3.237082547539752682e+02
1.027294080071567987e+04,3.236650961886703612e+02
1.027294088699514032e+04,3.236219323934605541e+02
1.027294097327460258e+04,3.235787633686882145e+02
1.027294105955406303e+04,3.235355891183366452e+02
1.027294114583352530e+04,3.234924096427487257e+02
1.027294123211298574e+04,3.234492249459086111e+02
1.027294131839244619e+04,3.234060350290697556e+02
1.027294140467190846e+04,3.233628398934853863e+02
1.027294149095136891e+04,3.233196395431412498e+02
1.027294157723083117e+04,3.232764339783802257e+02
1.027294166351029162e+04,3.232332232031890840e+02
1.027294174978975389e+04,3.231900072179107610e+02
1.027294183606921433e+04,3.231467860265328227e+02
1.027294192234867660e+04,3.231035596293984895e+02
1.027294200862813705e+04,3.230603280304961231e+02
1.027294209490759931e+04,3.230170912301692283e+02
1.027294218118705976e+04,3.229738492324070194e+02
1.027294226746652021e+04,3.229306020384648832e+02
1.027294235374598247e+04,3.228873496495975814e+02
1.027294244002544292e+04,3.228440920697960905e+02
1.027294252630490519e+04,3.228008292994039721e+02
1.027294261258436563e+04,3.227575613424128846e+02
1.027294269886382790e+04,3.227142881991665035e+02
1.027294278514328835e+04,3.226710098736576242e+02
1.027294287142275061e+04,3.226277263662299220e+02
1.027294295770221106e+04,3.225844376808771017e+02
1.027294304398167333e+04,3.225411438179428387e+02
1.027294313026113377e+04,3.224978447814219749e+02
1.027294321654059604e+04,3.224545405716581854e+02
1.027294330282005649e+04,3.224112311926471648e+02
1.027294338909951693e+04,3.223679166456460621e+02
1.027294347537897920e+04,3.223245969319117989e+02
1.027294356165843965e+04,3.222812720554416046e+02
1.027294364793790191e+04,3.222379420165792112e+02
1.027294373421736236e+04,3.221946068193229280e+02
1.027294382049682463e+04,3.221512664640167145e+02
1.027294390677628508e+04,3.221079209546595621e+02
1.027294399305574734e+04,3.220645702915957145e+02
1.027294407933520779e+04,3.220212144788250157e+02
