Time (BJD_TBD - 2450000), F_h/L_star (ppm)
1.061386530092591420e+04,8.494839115148248965e+00
1.061386531688121431e+04,8.494880955389918498e+00
1.061386533283651261e+04,8.494922795608658816e+00
1.061386534879181272e+04,8.494964635814010734e+00
1.061386536474711102e+04,8.495006475996429884e+00
1.061386538070241113e+04,8.495048316165457081e+00
1.061386539665770943e+04,8.495090156311549734e+00
1.061386541261300954e+04,8.495131996444248657e+00
1.061386542856830783e+04,8.495173836554009483e+00
1.061386544452360795e+04,8.495215676650374803e+00
1.061386546047890624e+04,8.495257516723802027e+00
1.061386547643420636e+04,8.495299356783830191e+00
1.061386549238950465e+04,8.495341196820914931e+00
1.061386550834480477e+04,8.495383036844600610e+00
1.061386552430010306e+04,8.495424876845337536e+00
1.061386554025540318e+04,8.495466716832675402e+00
1.061386555621070147e+04,8.495508556797066291e+00
1.061386557216600158e+04,8.495550396748047461e+00
1.061386558812129988e+04,8.495592236676085207e+00
1.061386560407659999e+04,8.495634076590707906e+00
1.061386562003189829e+04,8.495675916482387180e+00
1.061386563598719840e+04,8.495717756360653183e+00
1.061386565194249670e+04,8.495759596215961551e+00
1.061386566789779681e+04,8.495801436057861977e+00
1.061386568385309511e+04,8.495843275876804768e+00
1.061386569980839522e+04,8.495885115682328959e+00
1.061386571576369352e+04,8.495926955464897290e+00
1.061386573171899363e+04,8.495968795234047022e+00
1.061386574767429192e+04,8.496010634980237342e+00
1.061386576362959204e+04,8.496052474713005509e+00
1.061386577958489033e+04,8.496094314422810712e+00
1.061386579554019045e+04,8.496136154119193762e+00
1.061386581149549056e+04,8.496177993797379813e+00
1.061386582745078886e+04,8.496219833452601122e+00
1.061386584340608897e+04,8.496261673094400280e+00
1.061386585936138727e+04,8.496303512713224038e+00
1.061386587531668738e+04,8.496345352318622091e+00
1.061386589127198567e+04,8.496387191901048297e+00
1.061386590722728579e+04,8.496429031470041693e+00
1.061386592318258408e+04,8.496470871016063242e+00
1.061386593913788420e+04,8.496512710548648428e+00
1.061386595509318249e+04,8.496554550058261768e+00
1.061386597104848261e+04,8.496596389554435191e+00
1.061386598700378090e+04,8.496638229027633216e+00
1.061386600295908102e+04,8.496680068487389548e+00
1.061386601891437931e+04,8.496721907924166928e+00
1.061386603486967942e+04,8.496763747347502616e+00
1.061386605082497772e+04,8.496805586747857575e+00
1.061386606678027783e+04,8.496847426134765513e+00
1.061386608273557613e+04,8.496889265498690946e+00
1.061386609869087624e+04,8.496931104849169358e+00
1.061386611464617454e+04,8.496972944176658160e+00
1.061386613060147465e+04,8.497014783490703493e+00
1.061386614655677295e+04,8.497056622781752111e+00
1.061386616251207306e+04,8.497098462059353707e+00
1.061386617846737136e+04,8.497140301313963917e+00
1.061386619442267147e+04,8.497182140555118224e+00
1.061386621037796976e+04,8.497223979773279368e+00
1.061386622633326988e+04,8.497265818977984608e+00
1.061386624228856817e+04,8.497307658159693133e+00
1.061386625824386829e+04,8.497349497327945755e+00
1.061386627419916658e+04,8.497391336473192780e+00
1.061386629015446670e+04,8.497433175604985678e+00
1.061386630610976681e+04,8.497475014718544273e+00
1.061386632206506511e+04,8.497516853809099047e+00
1.061386633802036522e+04,8.497558692886190812e+00
1.061386635397566351e+04,8.497600531940275204e+00
1.061386636993096363e+04,8.497642370980896587e+00
1.061386638588626192e+04,8.497684209998507043e+00
1.061386640184156204e+04,8.497726049002650939e+00
1.061386641779686033e+04,8.497767887983782131e+00
1.061386643375216045e+04,8.497809726951443210e+00
1.061386644970745874e+04,8.497851565896093362e+00
1.061386646566275886e+04,8.497893404827269848e+00
1.061386648161805715e+04,8.497935243735428301e+00
1.061386649757335726e+04,8.497977082630114865e+00
1.061386651352865556e+04,8.498018921501778067e+00
1.061386652948395567e+04,8.498060760359969379e+00
1.061386654543925397e+04,8.498102599195139106e+00
1.061386656139455408e+04,8.498144438016824509e+00
1.061386657734985238e+04,8.498186276815491880e+00
1.061386659330515249e+04,8.498228115600674926e+00
1.061386660926045079e+04,8.498269954362832834e+00
1.061386662521575090e+04,8.498311793111504642e+00
1.061386664117104920e+04,8.498353631837151312e+00
1.061386665712634931e+04,8.498395470549308328e+00
1.061386667308164760e+04,8.498437309238436654e+00
1.061386668903694772e+04,8.498479147914073550e+00
1.061386670499224601e+04,8.498520986566681756e+00
1.061386672094754613e+04,8.498562825205793203e+00
1.061386673690284442e+04,8.498604663821874183e+00
1.061386675285814454e+04,8.498646502424460181e+00
1.061386676881344283e+04,8.498688341004006830e+00
1.061386678476874295e+04,8.498730179570056720e+00
1.061386680072404306e+04,8.498772018117840332e+00
1.061386681667934135e+04,8.498813856642581044e+00
1.061386683263464147e+04,8.498855695153821443e+00
1.061386684858993976e+04,8.498897533642018942e+00
1.061386686454523988e+04,8.498939372116714353e+00
1.061386688050053817e+04,8.498981210568366862e+00
1.061386689645583829e+04,8.499023049006508401e+00
1.061386691241113658e+04,8.499064887421607040e+00
1.061386692836643670e+04,8.499106725823194708e+00
1.061386694432173499e+04,8.499148564201734146e+00
1.061386696027703510e+04,8.499190402566762614e+00
1.061386697623233340e+04,8.499232240908739300e+00
1.061386699218763351e+04,8.499274079237203239e+00
1.061386700814293181e+04,8.499315917542611842e+00
1.061386702409823192e+04,8.499357755834504147e+00
1.061386704005353022e+04,8.499399594103342892e+00
1.061386705600883033e+04,8.499441432358660009e+00
1.061386707196412863e+04,8.499483270590921791e+00
1.061386708791942874e+04,8.499525108809663720e+00
1.061386710387472704e+04,8.499566947005337880e+00
1.061386711983002715e+04,8.499608785187495741e+00
1.061386713578532544e+04,8.499650623346585832e+00
1.061386715174062556e+04,8.499692461492156070e+00
1.061386716769592385e+04,8.499734299614656763e+00
1.061386718365122397e+04,8.499776137723628722e+00
1.061386719960652226e+04,8.499817975809534687e+00
1.061386721556182238e+04,8.499859813881908366e+00
1.061386723151712067e+04,8.499901651931212498e+00
1.061386724747242079e+04,8.499943489966984345e+00
1.061386726342771908e+04,8.499985327979679539e+00
1.061386727938301919e+04,8.500027165978844224e+00
1.061386729533831931e+04,8.500069003959705327e+00
1.061386731129361760e+04,8.500110841917484450e+00
1.061386732724891772e+04,8.500152679861727734e+00
1.061386734320421601e+04,8.500194517782889037e+00
1.061386735915951613e+04,8.500236355690514500e+00
1.061386737511481442e+04,8.500278193575054431e+00
1.061386739107011454e+04,8.500320031446051416e+00
1.061386740702541283e+04,8.500361869293966421e+00
1.061386742298071294e+04,8.500403707128336706e+00
1.061386743893601124e+04,8.500445544939616127e+00
1.061386745489131135e+04,8.500487382737350828e+00
1.061386747084660965e+04,8.500529220511994666e+00
1.061386748680190976e+04,8.500571058273092007e+00
1.061386750275720806e+04,8.500612896011098485e+00
1.061386751871250817e+04,8.500654733735547808e+00
1.061386753466780647e+04,8.500696571436908044e+00
1.061386755062310658e+04,8.500738409124707573e+00
1.061386756657840488e+04,8.500780246789416239e+00
1.061386758253370499e+04,8.500822084440565973e+00
1.061386759848900329e+04,8.500863922068617740e+00
1.061386761444430340e+04,8.500905759683108798e+00
1.061386763039960169e+04,8.500947597274501888e+00
1.061386764635490181e+04,8.500989434852328941e+00
1.061386766231020010e+04,8.501031272407054473e+00
1.061386767826550022e+04,8.501073109948215745e+00
1.061386769422079851e+04,8.501114947466271943e+00
1.061386771017609863e+04,8.501156784970762104e+00
1.061386772613139692e+04,8.501198622452140086e+00
1.061386774208669704e+04,8.501240459919953807e+00
1.061386775804199533e+04,8.501282297364651797e+00
1.061386777399729544e+04,8.501324134795781973e+00
1.061386778995259556e+04,8.501365972208569488e+00
1.061386780590789385e+04,8.501407809598243048e+00
1.061386782186319397e+04,8.501449646974339913e+00
1.061386783781849226e+04,8.501491484327322823e+00
1.061386785377379238e+04,8.501533321666723708e+00
1.061386786972909067e+04,8.501575158983010638e+00
1.061386788568439079e+04,8.501616996285713768e+00
1.061386790163968908e+04,8.501658833565297613e+00
1.061386791759498919e+04,8.501700670831301210e+00
1.061386793355028749e+04,8.501742508074178417e+00
1.061386794950558760e+04,8.501784345303471824e+00
1.061386796546088590e+04,8.501826182509637064e+00
1.061386798141618601e+04,8.501868019702220280e+00
1.061386799737148431e+04,8.501909856871670002e+00
1.061386801332678442e+04,8.501951694027530593e+00
1.061386802928208272e+04,8.501993531160264794e+00
1.061386804523738283e+04,8.502035368279406313e+00
1.061386806119268113e+04,8.502077205375410784e+00
1.061386807714798124e+04,8.502119042457824349e+00
1.061386809310327953e+04,8.502160879517097314e+00
1.061386810905857965e+04,8.502202716562781148e+00
1.061386812501387794e+04,8.502244553585324383e+00
1.061386814096917806e+04,8.502286390594267829e+00
1.061386815692447635e+04,8.502328227580070674e+00
1.061386817287977647e+04,8.502370064552270179e+00
1.061386818883507476e+04,8.502411901501330860e+00
1.061386820479037488e+04,8.502453738436786423e+00
1.061386822074567317e+04,8.502495575349096057e+00
1.061386823670097328e+04,8.502537412247800575e+00
1.061386825265627158e+04,8.502579249123359162e+00
1.061386826861157169e+04,8.502621085985305527e+00
1.061386828456687181e+04,8.502662922828875480e+00
1.061386830052217010e+04,8.502704759649290622e+00
1.061386831647747022e+04,8.502746596456097095e+00
1.061386833243276851e+04,8.502788433239748755e+00
1.061386834838806863e+04,8.502830270009784641e+00
1.061386836434336692e+04,8.502872106756667492e+00
1.061386838029866703e+04,8.502913943489931015e+00
1.061386839625396533e+04,8.502955780200037950e+00
1.061386841220926544e+04,8.502997616896523780e+00
1.061386842816456374e+04,8.503039453569851247e+00
1.061386844411986385e+04,8.503081290229555833e+00
1.061386846007516215e+04,8.503123126866098502e+00
1.061386847603046226e+04,8.503164963489014738e+00
1.061386849198576056e+04,8.503206800088769057e+00
1.061386850794106067e+04,8.503248636674891614e+00
1.061386852389635897e+04,8.503290473237852254e+00
1.061386853985165908e+04,8.503332309787181131e+00
1.061386855580695737e+04,8.503374146313339210e+00
1.061386857176225749e+04,8.503415982825869079e+00
1.061386858771755578e+04,8.503457819315221045e+00
1.061386860367285590e+04,8.503499655790943024e+00
1.061386861962815419e+04,8.503541492243490652e+00
1.061386863558345431e+04,8.503583328682401188e+00
1.061386865153875260e+04,8.503625165098135597e+00
1.061386866749405272e+04,8.503667001500231137e+00
1.061386868344935101e+04,8.503708837879146998e+00
1.061386869940465112e+04,8.503750674244423990e+00
1.061386871535994942e+04,8.503792510586512421e+00
1.061386873131524953e+04,8.503834346914963760e+00
1.061386874727054783e+04,8.503876183220231866e+00
1.061386876322584794e+04,8.503918019511848669e+00
1.061386877918114624e+04,8.503959855780282240e+00
1.061386879513644635e+04,8.504001692035064508e+00
1.061386881109174647e+04,8.504043528271431285e+00
1.061386882704704476e+04,8.504085364484605947e+00
1.061386884300234487e+04,8.504127200684127530e+00
1.061386885895764317e+04,8.504169036860460551e+00
1.061386887491294328e+04,8.504210873023138717e+00
1.061386889086824158e+04,8.504252709162619439e+00
1.061386890682354169e+04,8.504294545288445306e+00
1.061386892277883999e+04,8.504336381391071953e+00
1.061386893873414010e+04,8.504378217480040192e+00
1.061386895468943840e+04,8.504420053545810987e+00
1.061386897064473851e+04,8.504461889597918045e+00
1.061386898660003681e+04,8.504503725626824107e+00
1.061386900255533692e+04,8.504545561642064655e+00
1.061386901851063521e+04,8.504587397634104207e+00
1.061386903446593533e+04,8.504629233612474692e+00
1.061386905042123362e+04,8.504671069567638853e+00
1.061386906637653374e+04,8.504712905509135723e+00
1.061386908233183203e+04,8.504754741427422715e+00
1.061386909828713215e+04,8.504796577332038865e+00
1.061386911424243044e+04,8.504838413213443360e+00
1.061386913019773056e+04,8.504880249081173460e+00
1.061386914615302885e+04,8.504922084925690129e+00
1.061386916210832896e+04,8.504963920756534179e+00
1.061386917806362726e+04,8.505005756564155917e+00
1.061386919401892737e+04,8.505047592358105035e+00
1.061386920997422567e+04,8.505089428128831841e+00
1.061386922592952578e+04,8.505131263885877146e+00
1.061386924188482408e+04,8.505173099619705468e+00
1.061386925784012419e+04,8.505214935339846960e+00
1.061386927379542249e+04,8.505256771036767915e+00
1.061386928975072260e+04,8.505298606720002041e+00
1.061386930570602271e+04,8.505340442384781596e+00
1.061386932166132101e+04,8.505382278026335285e+00
1.061386933761662112e+04,8.505424113654195040e+00
1.061386935357191942e+04,8.505465949258828928e+00
1.061386936952721953e+04,8.505507784849770658e+00
1.061386938548251783e+04,8.505549620417479417e+00
1.061386940143781794e+04,8.505591455971496018e+00
1.061386941739311624e+04,8.505633291502277871e+00
1.061386943334841635e+04,8.505675127019364012e+00
1.061386944930371465e+04,8.505716962513213630e+00
1.061386946525901476e+04,8.505758797993362208e+00
1.061386948121431305e+04,8.505800633450276038e+00
1.061386949716961317e+04,8.505842468893485275e+00
1.061386951312491146e+04,8.505884304313457989e+00
1.061386952908021158e+04,8.505926139719724333e+00
1.061386954503550987e+04,8.505967975102745271e+00
1.061386956099080999e+04,8.506009810472065169e+00
1.061386957694610828e+04,8.506051645818136109e+00
1.061386959290140840e+04,8.506093481150497126e+00
