Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.063802708333311602e+04,1.348317459897366007e+03
1.063802710516863226e+04,1.348339284788437226e+03
1.063802712700415032e+04,1.348361106133769681e+03
1.063802714883966655e+04,1.348382923929574417e+03
1.063802717067518279e+04,1.348404738177516720e+03
1.063802719251070084e+04,1.348426548879262555e+03
1.063802721434621708e+04,1.348448356031023877e+03
1.063802723618173331e+04,1.348470159634466881e+03
1.063802725801725137e+04,1.348491959691253442e+03
1.063802727985276761e+04,1.348513756197600287e+03
1.063802730168828566e+04,1.348535549156985780e+03
1.063802732352380190e+04,1.348557338565627788e+03
1.063802734535931813e+04,1.348579124425188638e+03
1.063802736719483619e+04,1.348600906737331570e+03
1.063802738903035242e+04,1.348622685498274222e+03
1.063802741086586866e+04,1.348644460709679379e+03
1.063802743270138672e+04,1.348666232373208459e+03
1.063802745453690295e+04,1.348688000485082512e+03
1.063802747637241919e+04,1.348709765046962048e+03
1.063802749820793724e+04,1.348731526060508941e+03
1.063802752004345348e+04,1.348753283521944923e+03
1.063802754187896971e+04,1.348775037432930731e+03
1.063802756371448777e+04,1.348796787795126193e+03
1.063802758555000401e+04,1.348818534604756223e+03
1.063802760738552206e+04,1.348840277865291227e+03
1.063802762922103830e+04,1.348862017572957029e+03
1.063802765105655453e+04,1.348883753729413229e+03
1.063802767289207259e+04,1.348905486336318063e+03
1.063802769472758882e+04,1.348927215389899175e+03
1.063802771656310506e+04,1.348948940891815027e+03
1.063802773839862311e+04,1.348970662843723403e+03
1.063802776023413935e+04,1.348992381241853309e+03
1.063802778206965559e+04,1.349014096087862526e+03
1.063802780390517364e+04,1.349035807383408155e+03
1.063802782574068988e+04,1.349057515124721704e+03
1.063802784757620611e+04,1.349079219313459589e+03
1.063802786941172417e+04,1.349100919951278001e+03
1.063802789124724040e+04,1.349122617034409814e+03
1.063802791308275846e+04,1.349144310566318154e+03
1.063802793491827470e+04,1.349166000543237715e+03
1.063802795675379093e+04,1.349187686966823776e+03
1.063802797858930899e+04,1.349209369838731618e+03
1.063802800042482522e+04,1.349231049155196388e+03
1.063802802226034146e+04,1.349252724917873820e+03
1.063802804409585951e+04,1.349274397128417604e+03
1.063802806593137575e+04,1.349296065783064705e+03
1.063802808776689199e+04,1.349317730883470858e+03
1.063802810960241004e+04,1.349339392431287706e+03
1.063802813143792628e+04,1.349361050422755852e+03
1.063802815327344251e+04,1.349382704859528303e+03
1.063802817510896057e+04,1.349404355743257383e+03
1.063802819694447680e+04,1.349426003070183924e+03
1.063802821877999486e+04,1.349447646843764915e+03
1.063802824061551109e+04,1.349469287060241641e+03
1.063802826245102733e+04,1.349490923721267336e+03
1.063802828428654539e+04,1.349512556828491824e+03
1.063802830612206162e+04,1.349534186378160712e+03
1.063802832795757786e+04,1.349555812371924731e+03
1.063802834979309591e+04,1.349577434811433704e+03
1.063802837162861215e+04,1.349599053692934376e+03
1.063802839346412838e+04,1.349620669018077706e+03
1.063802841529964644e+04,1.349642280788511925e+03
1.063802843713516268e+04,1.349663889000486279e+03
1.063802845897067891e+04,1.349685493655649680e+03
1.063802848080619697e+04,1.349707094755651724e+03
1.063802850264171320e+04,1.349728692296741428e+03
1.063802852447723126e+04,1.349750286282366915e+03
1.063802854631274749e+04,1.349771876708779473e+03
1.063802856814826373e+04,1.349793463577627335e+03
1.063802858998378179e+04,1.349815046890557824e+03
1.063802861181929802e+04,1.349836626643823820e+03
1.063802863365481426e+04,1.349858202839073783e+03
1.063802865549033231e+04,1.349879775477952990e+03
1.063802867732584855e+04,1.349901344556716822e+03
1.063802869916136478e+04,1.349922910077012375e+03
1.063802872099688284e+04,1.349944472040484925e+03
1.063802874283239908e+04,1.349966030443390764e+03
1.063802876466791531e+04,1.349987585287376760e+03
1.063802878650343337e+04,1.350009136574087734e+03
1.063802880833894960e+04,1.350030684299781569e+03
1.063802883017446766e+04,1.350052228467898658e+03
1.063802885200998389e+04,1.350073769074699385e+03
1.063802887384550013e+04,1.350095306121827207e+03
1.063802889568101818e+04,1.350116839610926036e+03
1.063802891751653442e+04,1.350138369538258303e+03
1.063802893935205066e+04,1.350159895905467238e+03
1.063802896118756871e+04,1.350181418714195615e+03
1.063802898302308495e+04,1.350202937960706549e+03
1.063802900485860118e+04,1.350224453646643497e+03
1.063802902669411924e+04,1.350245965773648322e+03
1.063802904852963547e+04,1.350267474337986869e+03
1.063802907036515171e+04,1.350288979341301001e+03
1.063802909220066977e+04,1.350310480785230993e+03
1.063802911403618600e+04,1.350331978666045643e+03
1.063802913587170406e+04,1.350353472987175792e+03
1.063802915770722029e+04,1.350374963744890010e+03
1.063802917954273653e+04,1.350396450940830164e+03
1.063802920137825458e+04,1.350417934576635162e+03
1.063802922321377082e+04,1.350439414648575621e+03
1.063802924504928706e+04,1.350460891158291361e+03
1.063802926688480511e+04,1.350482364107421517e+03
1.063802928872032135e+04,1.350503833492238300e+03
1.063802931055583758e+04,1.350525299314380845e+03
1.063802933239135564e+04,1.350546761575487380e+03
1.063802935422687187e+04,1.350568220271832161e+03
1.063802937606238811e+04,1.350589675405053185e+03
1.063802939789790616e+04,1.350611126976788455e+03
1.063802941973342240e+04,1.350632574983312907e+03
1.063802944156894046e+04,1.350654019428051697e+03
1.063802946340445669e+04,1.350675460307281810e+03
1.063802948523997293e+04,1.350696897622639881e+03
1.063802950707549098e+04,1.350718331375762091e+03
1.063802952891100722e+04,1.350739761562927242e+03
1.063802955074652346e+04,1.350761188185772426e+03
1.063802957258204151e+04,1.350782611245931776e+03
1.063802959441755775e+04,1.350804030739687505e+03
1.063802961625307398e+04,1.350825446668673067e+03
1.063802963808859204e+04,1.350846859034524641e+03
1.063802965992410827e+04,1.350868267833523987e+03
1.063802968175962451e+04,1.350889673067307285e+03
1.063802970359514256e+04,1.350911074737506169e+03
1.063802972543065880e+04,1.350932472840405808e+03
1.063802974726617686e+04,1.350953867379422945e+03
1.063802976910169309e+04,1.350975258350843205e+03
1.063802979093720933e+04,1.350996645756300495e+03
1.063802981277272738e+04,1.351018029597425539e+03
1.063802983460824362e+04,1.351039409870507143e+03
1.063802985644375985e+04,1.351060786577177623e+03
1.063802987827927791e+04,1.351082159719068613e+03
1.063802990011479415e+04,1.351103529292469148e+03
1.063802992195031038e+04,1.351124895299011769e+03
1.063802994378582844e+04,1.351146257740325609e+03
1.063802996562134467e+04,1.351167616612703569e+03
1.063802998745686091e+04,1.351188971917775689e+03
1.063803000929237896e+04,1.351210323657172239e+03
1.063803003112789520e+04,1.351231671827186346e+03
1.063803005296341325e+04,1.351253016431226570e+03
1.063803007479892949e+04,1.351274357465586945e+03
1.063803009663444573e+04,1.351295694931897742e+03
1.063803011846996378e+04,1.351317028831786274e+03
1.063803014030548002e+04,1.351338359161549988e+03
1.063803016214099625e+04,1.351359685922816652e+03
1.063803018397651431e+04,1.351381009117214944e+03
1.063803020581203054e+04,1.351402328741042538e+03
1.063803022764754678e+04,1.351423644795927885e+03
1.063803024948306484e+04,1.351444957283496933e+03
1.063803027131858107e+04,1.351466266200050313e+03
1.063803029315409731e+04,1.351487571547215566e+03
1.063803031498961536e+04,1.351508873326617959e+03
1.063803033682513160e+04,1.351530171534559940e+03
1.063803035866064965e+04,1.351551466174441430e+03
1.063803038049616589e+04,1.351572757242566240e+03
1.063803040233168213e+04,1.351594044740559639e+03
1.063803042416720018e+04,1.351615328670046665e+03
1.063803044600271642e+04,1.351636609027332042e+03
1.063803046783823265e+04,1.351657885814041038e+03
1.063803048967375071e+04,1.351679159031797553e+03
1.063803051150926694e+04,1.351700428676908359e+03
1.063803053334478318e+04,1.351721694750998040e+03
1.063803055518030123e+04,1.351742957255688680e+03
1.063803057701581747e+04,1.351764216187289776e+03
1.063803059885133371e+04,1.351785471547425004e+03
1.063803062068685176e+04,1.351806723337715539e+03
1.063803064252236800e+04,1.351827971554473152e+03
1.063803066435788605e+04,1.351849216201089575e+03
1.063803068619340229e+04,1.351870457273877719e+03
1.063803070802891853e+04,1.351891694774458301e+03
1.063803072986443658e+04,1.351912928704452270e+03
1.063803075169995282e+04,1.351934159060174807e+03
1.063803077353546905e+04,1.351955385843245949e+03
1.063803079537098711e+04,1.351976609055285508e+03
1.063803081720650334e+04,1.351997828692610028e+03
1.063803083904201958e+04,1.352019044756839321e+03
1.063803086087753763e+04,1.352040257249592969e+03
1.063803088271305387e+04,1.352061466167188655e+03
1.063803090454857011e+04,1.352082671511245508e+03
1.063803092638408816e+04,1.352103873283382200e+03
1.063803094821960440e+04,1.352125071479917779e+03
1.063803097005512245e+04,1.352146266104237156e+03
1.063803099189063869e+04,1.352167457152660518e+03
1.063803101372615492e+04,1.352188644626806763e+03
1.063803103556167298e+04,1.352209828528292746e+03
1.063803105739718922e+04,1.352231008853440699e+03
1.063803107923270545e+04,1.352252185603867929e+03
1.063803110106822351e+04,1.352273358781190836e+03
1.063803112290373974e+04,1.352294528381734608e+03
1.063803114473925598e+04,1.352315694407114506e+03
1.063803116657477403e+04,1.352336856858946931e+03
1.063803118841029027e+04,1.352358015733557977e+03
1.063803121024580651e+04,1.352379171032562908e+03
1.063803123208132456e+04,1.352400322757576987e+03
1.063803125391684080e+04,1.352421470904927901e+03
1.063803127575235885e+04,1.352442615477992831e+03
1.063803129758787509e+04,1.352463756473099920e+03
1.063803131942339132e+04,1.352484893891864886e+03
1.063803134125890938e+04,1.352506027735900261e+03
1.063803136309442561e+04,1.352527158001537828e+03
1.063803138492994185e+04,1.352548284690390801e+03
1.063803140676545991e+04,1.352569407804071488e+03
1.063803142860097614e+04,1.352590527338913489e+03
1.063803145043649238e+04,1.352611643296529337e+03
1.063803147227201043e+04,1.352632755678530884e+03
1.063803149410752667e+04,1.352653864481252413e+03
1.063803151594304290e+04,1.352674969706307138e+03
1.063803153777856096e+04,1.352696071355304639e+03
1.063803155961407720e+04,1.352717169424583290e+03
1.063803158144959525e+04,1.352738263917510039e+03
1.063803160328511149e+04,1.352759354830423717e+03
1.063803162512062772e+04,1.352780442164935494e+03
1.063803164695614578e+04,1.352801525922653809e+03
1.063803166879166201e+04,1.352822606099919312e+03
1.063803169062717825e+04,1.352843682698341127e+03
1.063803171246269631e+04,1.352864755719528603e+03
1.063803173429821254e+04,1.352885825159823526e+03
1.063803175613372878e+04,1.352906891020835246e+03
1.063803177796924683e+04,1.352927953304170615e+03
1.063803179980476307e+04,1.352949012006173916e+03
1.063803182164027930e+04,1.352970067128453593e+03
1.063803184347579736e+04,1.352991118672616494e+03
1.063803186531131360e+04,1.353012166635008043e+03
1.063803188714683165e+04,1.353033211018989050e+03
1.063803190898234789e+04,1.353054251820906074e+03
1.063803193081786412e+04,1.353075289042366421e+03
1.063803195265338218e+04,1.353096322684975121e+03
1.063803197448889841e+04,1.353117352745081462e+03
1.063803199632441465e+04,1.353138379224291157e+03
1.063803201815993270e+04,1.353159402124209237e+03
1.063803203999544894e+04,1.353180421441186354e+03
1.063803206183096518e+04,1.353201437176827994e+03
1.063803208366648323e+04,1.353222449332736687e+03
1.063803210550199947e+04,1.353243457905267178e+03
1.063803212733751570e+04,1.353264462896022678e+03
1.063803214917303376e+04,1.353285464306606173e+03
1.063803217100854999e+04,1.353306462133372634e+03
1.063803219284406623e+04,1.353327456377925046e+03
1.063803221467958429e+04,1.353348447041866393e+03
1.063803223651510052e+04,1.353369434121552558e+03
1.063803225835061858e+04,1.353390417620334574e+03
1.063803228018613481e+04,1.353411397534569460e+03
1.063803230202165105e+04,1.353432373865859972e+03
1.063803232385716910e+04,1.353453346615806822e+03
1.063803234569268534e+04,1.353474315780770439e+03
1.063803236752820158e+04,1.353495281362350852e+03
1.063803238936371963e+04,1.353516243362148543e+03
1.063803241119923587e+04,1.353537201776525080e+03
1.063803243303475210e+04,1.353558156607081173e+03
1.063803245487027016e+04,1.353579107855416169e+03
1.063803247670578639e+04,1.353600055517892997e+03
1.063803249854130263e+04,1.353620999596111233e+03
1.063803252037682068e+04,1.353641940091670222e+03
1.063803254221233692e+04,1.353662877000934486e+03
1.063803256404785498e+04,1.353683810327246874e+03
1.063803258588337121e+04,1.353704740066973500e+03
1.063803260771888745e+04,1.353725666221712800e+03
1.063803262955440550e+04,1.353746588793062074e+03
1.063803265138992174e+04,1.353767507777389710e+03
1.063803267322543797e+04,1.353788423176293463e+03
1.063803269506095603e+04,1.353809334991369042e+03
1.063803271689647227e+04,1.353830243218986652e+03
1.063803273873198850e+04,1.353851147860744049e+03
1.063803276056750656e+04,1.353872048918235123e+03
1.063803278240302279e+04,1.353892946387833035e+03
1.063803280423853903e+04,1.353913840271133722e+03
1.063803282607405708e+04,1.353934730569731300e+03
1.063803284790957332e+04,1.353955617280000524e+03
1.063803286974509138e+04,1.353976500405275146e+03
1.063803289158060761e+04,1.353997379941930149e+03
1.063803291341612385e+04,1.354018255891561466e+03
1.063803293525164190e+04,1.354039128255761170e+03
1.063803295708715814e+04,1.354059997030907198e+03
1.063803297892267437e+04,1.354080862218592529e+03
1.063803300075819243e+04,1.354101723820409916e+03
1.063803302259370867e+04,1.354122581832738433e+03
1.063803304442922490e+04,1.354143436257171516e+03
1.063803306626474296e+04,1.354164287095299187e+03
1.063803308810025919e+04,1.354185134343504160e+03
1.063803310993577543e+04,1.354205978003377822e+03
1.063803313177129348e+04,1.354226818076510426e+03
1.063803315360680972e+04,1.354247654559285820e+03
1.063803317544232777e+04,1.354268487455029344e+03
1.063803319727784401e+04,1.354289316760126212e+03
1.063803321911336025e+04,1.354310142476166448e+03
1.063803324094887830e+04,1.354330964604739847e+03
1.063803326278439454e+04,1.354351783142232080e+03
1.063803328461991077e+04,1.354372598090232941e+03
1.063803330645542883e+04,1.354393409450331319e+03
1.063803332829094506e+04,1.354414217218914473e+03
1.063803335012646130e+04,1.354435021397572655e+03
1.063803337196197936e+04,1.354455821987893387e+03
1.063803339379749559e+04,1.354476618986264839e+03
1.063803341563301183e+04,1.354497412394277035e+03
1.063803343746852988e+04,1.354518202213516133e+03
1.063803345930404612e+04,1.354538988440374169e+03
1.063803348113956417e+04,1.354559771078168978e+03
1.063803350297508041e+04,1.354580550123294188e+03
1.063803352481059665e+04,1.354601325577336638e+03
1.063803354664611470e+04,1.354622097441881124e+03
1.063803356848163094e+04,1.354642865713322635e+03
1.063803359031714717e+04,1.354663630393248013e+03
1.063803361215266523e+04,1.354684391483241143e+03
1.063803363398818146e+04,1.354705148979699061e+03
1.063803365582369770e+04,1.354725902884207471e+03
1.063803367765921575e+04,1.354746653198349350e+03
1.063803369949473199e+04,1.354767399918523779e+03
1.063803372133024823e+04,1.354788143046315781e+03
1.063803374316576628e+04,1.354808882583306968e+03
1.063803376500128252e+04,1.354829618525899150e+03
1.063803378683680057e+04,1.354850350877402434e+03
1.063803380867231681e+04,1.354871079634217949e+03
1.063803383050783304e+04,1.354891804797928899e+03
1.063803385234335110e+04,1.354912526370117575e+03
1.063803387417886734e+04,1.354933244347187383e+03
1.063803389601438357e+04,1.354953958730720387e+03
1.063803391784990163e+04,1.354974669522297290e+03
1.063803393968541786e+04,1.354995376718324223e+03
1.063803396152093410e+04,1.355016080320381661e+03
1.063803398335645215e+04,1.355036780330050760e+03
1.063803400519196839e+04,1.355057476743738334e+03
1.063803402702748463e+04,1.355078169563024630e+03
1.063803404886300268e+04,1.355098858789490123e+03
1.063803407069851892e+04,1.355119544419542081e+03
1.063803409253403697e+04,1.355140226456484925e+03
1.063803411436955321e+04,1.355160904896728425e+03
1.063803413620506944e+04,1.355181579741851237e+03
1.063803415804058750e+04,1.355202250993432017e+03
1.063803417987610374e+04,1.355222918647883034e+03
1.063803420171161997e+04,1.355243582706781808e+03
1.063803422354713803e+04,1.355264243171706767e+03
1.063803424538265426e+04,1.355284900039071772e+03
1.063803426721817050e+04,1.355305553310453433e+03
1.063803428905368855e+04,1.355326202987429269e+03
1.063803431088920479e+04,1.355346849066414961e+03
1.063803433272472103e+04,1.355367491548987118e+03
