Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.903683680555783212e+03,7.048530414511947129e+01
9.903683703452748887e+03,7.048318921871825182e+01
9.903683726349714561e+03,7.048107430444188992e+01
9.903683749246680236e+03,7.047895940229165035e+01
9.903683772143645911e+03,7.047684451226857050e+01
9.903683795040611585e+03,7.047472963437397198e+01
9.903683817937577260e+03,7.047261476860887797e+01
9.903683840834542934e+03,7.047049991497459587e+01
9.903683863731508609e+03,7.046838507347223413e+01
9.903683886628474283e+03,7.046627024410300066e+01
9.903683909525439958e+03,7.046415542686803235e+01
9.903683932422405633e+03,7.046204062176850869e+01
9.903683955319371307e+03,7.045992582880572286e+01
9.903683978216336982e+03,7.045781104798065542e+01
9.903684001113302656e+03,7.045569627929467060e+01
9.903684024010268331e+03,7.045358152274877739e+01
9.903684046907234006e+03,7.045146677834431159e+01
9.903684069804199680e+03,7.044935204608229640e+01
9.903684092701163536e+03,7.044723732613201150e+01
9.903684115598129210e+03,7.044512261815864917e+01
9.903684138495094885e+03,7.044300792233126174e+01
9.903684161392060560e+03,7.044089323865118502e+01
9.903684184289026234e+03,7.043877856711944219e+01
9.903684207185991909e+03,7.043666390773732644e+01
9.903684230082957583e+03,7.043454926050596043e+01
9.903684252979923258e+03,7.043243462542653788e+01
9.903684275876888933e+03,7.043032000250022406e+01
9.903684298773854607e+03,7.042820539172821270e+01
9.903684321670820282e+03,7.042609079311165488e+01
9.903684344567785956e+03,7.042397620665170166e+01
9.903684367464751631e+03,7.042186163234964624e+01
9.903684390361717305e+03,7.041974707020651181e+01
9.903684413258682980e+03,7.041763252022359154e+01
9.903684436155648655e+03,7.041551798240200810e+01
9.903684459052614329e+03,7.041340345674295520e+01
9.903684481949580004e+03,7.041128894324759813e+01
9.903684504846545678e+03,7.040917444191711638e+01
9.903684527743511353e+03,7.040705995275270368e+01
9.903684550640477028e+03,7.040494547575545425e+01
9.903684573537442702e+03,7.040283101092671814e+01
9.903684596434408377e+03,7.040071655826747588e+01
9.903684619331374051e+03,7.039860211777906329e+01
9.903684642228339726e+03,7.039648768946250357e+01
9.903684665125305401e+03,7.039437327331914673e+01
9.903684688022271075e+03,7.039225886934998755e+01
9.903684710919236750e+03,7.039014447755633341e+01
9.903684733816202424e+03,7.038803009793932119e+01
9.903684756713168099e+03,7.038591573050011618e+01
9.903684779610133774e+03,7.038380137523992630e+01
9.903684802507099448e+03,7.038168703215988842e+01
9.903684825404065123e+03,7.037957270126119624e+01
9.903684848301030797e+03,7.037745838254498665e+01
9.903684871197996472e+03,7.037534407601255282e+01
9.903684894094960327e+03,7.037322978183290445e+01
9.903684916991926002e+03,7.037111549967134749e+01
9.903684939888891677e+03,7.036900122969703375e+01
9.903684962785857351e+03,7.036688697191107167e+01
9.903684985682823026e+03,7.036477272631476865e+01
9.903685008579788700e+03,7.036265849290913366e+01
9.903685031476754375e+03,7.036054427169547409e+01
9.903685054373720050e+03,7.035843006267491262e+01
9.903685077270685724e+03,7.035631586584865715e+01
9.903685100167651399e+03,7.035420168121784457e+01
9.903685123064617073e+03,7.035208750878366857e+01
9.903685145961582748e+03,7.034997334854729445e+01
9.903685168858548423e+03,7.034785920050988750e+01
9.903685191755514097e+03,7.034574506467269828e+01
9.903685214652479772e+03,7.034363094103679259e+01
9.903685237549445446e+03,7.034151682960347785e+01
9.903685260446411121e+03,7.033940273037377722e+01
9.903685283343376796e+03,7.033728864334901232e+01
9.903685306240342470e+03,7.033517456853020633e+01
9.903685329137308145e+03,7.033306050591868086e+01
9.903685352034273819e+03,7.033094645551554436e+01
9.903685374931239494e+03,7.032883241732197632e+01
9.903685397828205168e+03,7.032671839133915626e+01
9.903685420725170843e+03,7.032460437756826366e+01
9.903685443622136518e+03,7.032249037601047803e+01
9.903685466519102192e+03,7.032037638666692203e+01
9.903685489416067867e+03,7.031826240953888885e+01
9.903685512313033541e+03,7.031614844462741587e+01
9.903685535209999216e+03,7.031403449193378208e+01
9.903685558106964891e+03,7.031192055145913855e+01
9.903685581003930565e+03,7.030980662320465058e+01
9.903685603900896240e+03,7.030769270717148345e+01
9.903685626797861914e+03,7.030557880336083088e+01
9.903685649694827589e+03,7.030346491177385815e+01
9.903685672591793264e+03,7.030135103241171635e+01
9.903685695488757119e+03,7.029923716544361412e+01
9.903685718385722794e+03,7.029712331053475793e+01
9.903685741282688468e+03,7.029500946785424276e+01
9.903685764179654143e+03,7.029289563740337599e+01
9.903685787076619818e+03,7.029078181918316659e+01
9.903685809973585492e+03,7.028866801319495039e+01
9.903685832870551167e+03,7.028655421943975057e+01
9.903685855767516841e+03,7.028444043791891716e+01
9.903685878664482516e+03,7.028232666863343070e+01
9.903685901561448190e+03,7.028021291158464123e+01
9.903685924458413865e+03,7.027809916677357194e+01
9.903685947355379540e+03,7.027598543420151600e+01
9.903685970252345214e+03,7.027387171386961029e+01
9.903685993149310889e+03,7.027175800577902010e+01
9.903686016046276563e+03,7.026964430993093913e+01
9.903686038943242238e+03,7.026753062632653268e+01
9.903686061840207913e+03,7.026541695496696605e+01
9.903686084737173587e+03,7.026330329585340451e+01
9.903686107634139262e+03,7.026118964898711283e+01
9.903686130531104936e+03,7.025907601436911420e+01
9.903686153428070611e+03,7.025696239200071602e+01
9.903686176325036286e+03,7.025484878188305515e+01
9.903686199222001960e+03,7.025273518401729689e+01
9.903686222118967635e+03,7.025062159840462073e+01
9.903686245015933309e+03,7.024850802504620617e+01
9.903686267912898984e+03,7.024639446394321851e+01
9.903686290809864659e+03,7.024428091509679462e+01
9.903686313706830333e+03,7.024216737850825609e+01
9.903686336603796008e+03,7.024005385417858349e+01
9.903686359500761682e+03,7.023794034210912685e+01
9.903686382397727357e+03,7.023582684230090933e+01
9.903686405294693031e+03,7.023371335475525257e+01
9.903686428191658706e+03,7.023159987947319394e+01
9.903686451088624381e+03,7.022948641645601242e+01
9.903686473985590055e+03,7.022737296570484489e+01
9.903686496882553911e+03,7.022525952738874366e+01
9.903686519779519585e+03,7.022314610117312839e+01
9.903686542676485260e+03,7.022103268722705138e+01
9.903686565573450935e+03,7.021891928555169216e+01
9.903686588470416609e+03,7.021680589614824441e+01
9.903686611367382284e+03,7.021469251901784503e+01
9.903686634264347958e+03,7.021257915416170192e+01
9.903686657161313633e+03,7.021046580158095196e+01
9.903686680058279308e+03,7.020835246127685991e+01
9.903686702955244982e+03,7.020623913325046317e+01
9.903686725852210657e+03,7.020412581750306913e+01
9.903686748749176331e+03,7.020201251403578624e+01
9.903686771646142006e+03,7.019989922284980821e+01
9.903686794543107681e+03,7.019778594394630034e+01
9.903686817440073355e+03,7.019567267732645632e+01
9.903686840337039030e+03,7.019355942299142725e+01
9.903686863234004704e+03,7.019144618094236421e+01
9.903686886130970379e+03,7.018933295118056037e+01
9.903686909027936053e+03,7.018721973370702472e+01
9.903686931924901728e+03,7.018510652852309306e+01
9.903686954821867403e+03,7.018299333562980280e+01
9.903686977718833077e+03,7.018088015502846133e+01
9.903687000615798752e+03,7.017876698672010605e+01
9.903687023512764426e+03,7.017665383070604435e+01
9.903687046409730101e+03,7.017454068698732783e+01
9.903687069306695776e+03,7.017242755556522127e+01
9.903687092203661450e+03,7.017031443644087574e+01
9.903687115100627125e+03,7.016820132961547074e+01
9.903687137997592799e+03,7.016608823509017157e+01
9.903687160894558474e+03,7.016397515286611508e+01
9.903687183791524149e+03,7.016186208294459448e+01
9.903687206688489823e+03,7.015974902532663293e+01
9.903687229585455498e+03,7.015763598001356627e+01
9.903687252482421172e+03,7.015552294700640346e+01
9.903687275379386847e+03,7.015340992630645189e+01
9.903687298276350703e+03,7.015129691808272128e+01
9.903687321173316377e+03,7.014918392200056019e+01
9.903687344070282052e+03,7.014707093822914885e+01
9.903687366967247726e+03,7.014495796676958150e+01
9.903687389864213401e+03,7.014284500762306607e+01
9.903687412761179075e+03,7.014073206079076783e+01
9.903687435658144750e+03,7.013861912627386630e+01
9.903687458555110425e+03,7.013650620407352676e+01
9.903687481452076099e+03,7.013439329419088608e+01
9.903687504349041774e+03,7.013228039662723745e+01
9.903687527246007448e+03,7.013016751138360405e+01
9.903687550142973123e+03,7.012805463846130749e+01
9.903687573039938798e+03,7.012594177786139937e+01
9.903687595936904472e+03,7.012382892958517289e+01
9.903687618833870147e+03,7.012171609363366542e+01
