Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.065014266203716397e+04,2.558313381967192157e+00
1.065014268332748725e+04,2.558313379705406732e+00
1.065014270461781052e+04,2.558313377443836245e+00
1.065014272590813380e+04,2.558313375182477145e+00
1.065014274719845707e+04,2.558313372921334761e+00
1.065014276848878217e+04,2.558313370660403763e+00
1.065014278977910544e+04,2.558313368399684151e+00
1.065014281106942872e+04,2.558313366139181255e+00
1.065014283235975199e+04,2.558313363878889746e+00
1.065014285365007527e+04,2.558313361618811399e+00
1.065014287494039854e+04,2.558313359358947991e+00
1.065014289623072182e+04,2.558313357099297747e+00
1.065014291752104509e+04,2.558313354839860665e+00
1.065014293881136837e+04,2.558313352580636746e+00
1.065014296010169346e+04,2.558313350321625990e+00
1.065014298139201674e+04,2.558313348062828396e+00
1.065014300268234001e+04,2.558313345804242189e+00
1.065014302397266329e+04,2.558313343545872698e+00
1.065014304526298656e+04,2.558313341287714593e+00
1.065014306655330984e+04,2.558313339029773203e+00
1.065014308784363311e+04,2.558313336772039648e+00
1.065014310913395639e+04,2.558313334514522808e+00
1.065014313042427966e+04,2.558313332257219130e+00
1.065014315171460476e+04,2.558313330000128616e+00
1.065014317300492803e+04,2.558313327743253041e+00
1.065014319429525131e+04,2.558313325486588852e+00
1.065014321558557458e+04,2.558313323230137826e+00
1.065014323687589786e+04,2.558313320973901739e+00
1.065014325816622113e+04,2.558313318717878815e+00
1.065014327945654441e+04,2.558313316462069054e+00
1.065014330074686768e+04,2.558313314206472455e+00
1.065014332203719096e+04,2.558313311951089020e+00
1.065014334332751605e+04,2.558313309695918747e+00
1.065014336461783932e+04,2.558313307440963413e+00
1.065014338590816260e+04,2.558313305186221243e+00
1.065014340719848587e+04,2.558313302931690458e+00
1.065014342848880915e+04,2.558313300677376390e+00
1.065014344977913242e+04,2.558313298423271931e+00
1.065014347106945570e+04,2.558313296169384188e+00
1.065014349235977897e+04,2.558313293915707831e+00
1.065014351365010225e+04,2.558313291662246414e+00
1.065014353494042734e+04,2.558313289408998159e+00
1.065014355623075062e+04,2.558313287155963067e+00
1.065014357752107389e+04,2.558313284903141138e+00
1.065014359881139717e+04,2.558313282650534148e+00
1.065014362010172044e+04,2.558313280398136769e+00
1.065014364139204372e+04,2.558313278145957881e+00
1.065014366268236699e+04,2.558313275893990379e+00
1.065014368397269027e+04,2.558313273642236041e+00
1.065014370526301354e+04,2.558313271390694865e+00
1.065014372655333864e+04,2.558313269139366852e+00
1.065014374784366191e+04,2.558313266888255555e+00
1.065014376913398519e+04,2.558313264637353868e+00
1.065014379042430846e+04,2.558313262386667120e+00
1.065014381171463174e+04,2.558313260136193534e+00
