Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.889738090277649462e+03,1.213986838608952645e+01
9.889738107156652404e+03,1.213982580362374719e+01
9.889738124035655346e+03,1.213978322103881702e+01
9.889738140914658288e+03,1.213974063833473416e+01
9.889738157793661230e+03,1.213969805551150749e+01
9.889738174672662353e+03,1.213965547257371291e+01
9.889738191551665295e+03,1.213961288951218442e+01
9.889738208430668237e+03,1.213957030633151035e+01
9.889738225309671179e+03,1.213952772303169247e+01
9.889738242188674121e+03,1.213948513961273079e+01
9.889738259067677063e+03,1.213944255607462708e+01
9.889738275946680005e+03,1.213939997241738133e+01
9.889738292825682947e+03,1.213935738864099889e+01
9.889738309704684070e+03,1.213931480475006985e+01
9.889738326583687012e+03,1.213927222073541579e+01
9.889738343462689954e+03,1.213922963660162146e+01
9.889738360341692896e+03,1.213918705234869755e+01
9.889738377220695838e+03,1.213914446797663871e+01
9.889738394099698780e+03,1.213910188348544672e+01
9.889738410978701722e+03,1.213905929887512869e+01
9.889738427857704664e+03,1.213901671414568106e+01
9.889738444736705787e+03,1.213897412930169395e+01
9.889738461615708729e+03,1.213893154433399424e+01
9.889738478494711671e+03,1.213888895924717204e+01
9.889738495373714613e+03,1.213884637404122557e+01
9.889738512252717555e+03,1.213880378871615839e+01
9.889738529131720497e+03,1.213876120327196695e+01
9.889738546010723439e+03,1.213871861770866190e+01
9.889738562889726381e+03,1.213867603202623613e+01
9.889738579768727504e+03,1.213863344622928686e+01
9.889738596647730446e+03,1.213859086030863033e+01
9.889738613526733388e+03,1.213854827426886196e+01
9.889738630405736330e+03,1.213850568810998176e+01
9.889738647284739272e+03,1.213846310183198973e+01
9.889738664163742214e+03,1.213842051543488942e+01
9.889738681042745156e+03,1.213837792891868084e+01
9.889738697921748098e+03,1.213833534228336930e+01
9.889738714800749221e+03,1.213829275553353604e+01
9.889738731679752163e+03,1.213825016866001150e+01
9.889738748558755105e+03,1.213820758166738756e+01
9.889738765437758047e+03,1.213816499455565889e+01
9.889738782316760989e+03,1.213812240732483261e+01
9.889738799195763931e+03,1.213807981997490693e+01
9.889738816074766873e+03,1.213803723250588718e+01
9.889738832953769816e+03,1.213799464491776803e+01
9.889738849832770939e+03,1.213795205721514314e+01
9.889738866711773881e+03,1.213790946938883941e+01
9.889738883590776823e+03,1.213786688144344161e+01
9.889738900469779765e+03,1.213782429337895508e+01
9.889738917348782707e+03,1.213778170519537802e+01
9.889738934227785649e+03,1.213773911689271401e+01
9.889738951106788591e+03,1.213769652847096481e+01
9.889738967985791533e+03,1.213765393993012864e+01
9.889738984864792656e+03,1.213761135127480806e+01
9.889739001743795598e+03,1.213756876249580685e+01
9.889739018622798540e+03,1.213752617359772756e+01
9.889739035501801482e+03,1.213748358458056842e+01
9.889739052380804424e+03,1.213744099544432942e+01
9.889739069259807366e+03,1.213739840618901589e+01
9.889739086138810308e+03,1.213735581681462428e+01
9.889739103017813250e+03,1.213731322732116169e+01
9.889739119896814373e+03,1.213727063771321291e+01
9.889739136775817315e+03,1.213722804798160659e+01
9.889739153654820257e+03,1.213718545813093463e+01
9.889739170533823199e+03,1.213714286816118637e+01
9.889739187412826141e+03,1.213710027807237424e+01
9.889739204291829083e+03,1.213705768786449646e+01
9.889739221170832025e+03,1.213701509753755303e+01
9.889739238049834967e+03,1.213697250709154751e+01
9.889739254928836090e+03,1.213692991653107001e+01
9.889739271807839032e+03,1.213688732584694208e+01
9.889739288686841974e+03,1.213684473504375738e+01
