Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.061386530092591420e+04,1.680062145450620648e+01
1.061386531688121431e+04,1.680070420381461815e+01
1.061386533283651261e+04,1.680078695307768655e+01
1.061386534879181272e+04,1.680086970231426946e+01
1.061386536474711102e+04,1.680095245150549843e+01
1.061386538070241113e+04,1.680103520067024192e+01
1.061386539665770943e+04,1.680111794978963147e+01
1.061386541261300954e+04,1.680120069888252843e+01
1.061386542856830783e+04,1.680128344793006079e+01
1.061386544452360795e+04,1.680136619695109346e+01
1.061386546047890624e+04,1.680144894592676508e+01
1.061386547643420636e+04,1.680153169487594056e+01
1.061386549238950465e+04,1.680161444377973368e+01
1.061386550834480477e+04,1.680169719265703066e+01
1.061386552430010306e+04,1.680177994148894527e+01
1.061386554025540318e+04,1.680186269029435309e+01
1.061386555621070147e+04,1.680194543905437854e+01
1.061386557216600158e+04,1.680202818778788298e+01
1.061386558812129988e+04,1.680211093647601217e+01
1.061386560407659999e+04,1.680219368513761324e+01
1.061386562003189829e+04,1.680227643375383195e+01
1.061386563598719840e+04,1.680235918234352610e+01
1.061386565194249670e+04,1.680244193088781302e+01
1.061386566789779681e+04,1.680252467940558248e+01
1.061386568385309511e+04,1.680260742787795181e+01
1.061386569980839522e+04,1.680269017632377881e+01
1.061386571576369352e+04,1.680277292472420925e+01
1.061386573171899363e+04,1.680285567309809736e+01
1.061386574767429192e+04,1.680293842142657823e+01
1.061386576362959204e+04,1.680302116972851323e+01
1.061386577958489033e+04,1.680310391798503389e+01
1.061386579554019045e+04,1.680318666621500867e+01
1.061386581149549056e+04,1.680326941440899802e+01
1.061386582745078886e+04,1.680335216255756592e+01
1.061386584340608897e+04,1.680343491067958439e+01
1.061386585936138727e+04,1.680351765875617076e+01
1.061386587531668738e+04,1.680360040680620060e+01
1.061386589127198567e+04,1.680368315481079833e+01
1.061386590722728579e+04,1.680376590278882887e+01
1.061386592318258408e+04,1.680384865072142730e+01
1.061386593913788420e+04,1.680393139862745500e+01
1.061386595509318249e+04,1.680401414648804348e+01
1.061386597104848261e+04,1.680409689432205766e+01
1.061386598700378090e+04,1.680417964211062909e+01
1.061386600295908102e+04,1.680426238987261911e+01
1.061386601891437931e+04,1.680434513758915926e+01
1.061386603486967942e+04,1.680442788527911446e+01
1.061386605082497772e+04,1.680451063292362335e+01
1.061386606678027783e+04,1.680459338054153662e+01
1.061386608273557613e+04,1.680467612811399292e+01
1.061386609869087624e+04,1.680475887565986071e+01
1.061386611464617454e+04,1.680484162316025376e+01
1.061386613060147465e+04,1.680492437063406186e+01
1.061386614655677295e+04,1.680500711806239522e+01
1.061386616251207306e+04,1.680508986546412231e+01
1.061386617846737136e+04,1.680517261282038532e+01
1.061386619442267147e+04,1.680525536015003496e+01
1.061386621037796976e+04,1.680533810743420986e+01
1.061386622633326988e+04,1.680542085469177138e+01
1.061386624228856817e+04,1.680550360190385106e+01
1.061386625824386829e+04,1.680558634908931737e+01
1.061386627419916658e+04,1.680566909622929117e+01
1.061386629015446670e+04,1.680575184334264804e+01
1.061386630610976681e+04,1.680583459041994843e+01
1.061386632206506511e+04,1.680591733745174921e+01
1.061386633802036522e+04,1.680600008445692595e+01
1.061386635397566351e+04,1.680608283141659598e+01
1.061386636993096363e+04,1.680616557834964198e+01
1.061386638588626192e+04,1.680624832523718126e+01
1.061386640184156204e+04,1.680633107209808230e+01
1.061386641779686033e+04,1.680641381891347308e+01
1.061386643375216045e+04,1.680649656570222206e+01
1.061386644970745874e+04,1.680657931244546077e+01
1.061386646566275886e+04,1.680666205916205058e+01
1.061386648161805715e+04,1.680674480583312302e+01
1.061386649757335726e+04,1.680682755247754656e+01
1.061386651352865556e+04,1.680691029907643497e+01
1.061386652948395567e+04,1.680699304564868157e+01
1.061386654543925397e+04,1.680707579217539660e+01
1.061386656139455408e+04,1.680715853867544496e+01
1.061386657734985238e+04,1.680724128512996884e+01
1.061386659330515249e+04,1.680732403155782251e+01
1.061386660926045079e+04,1.680740677794014104e+01
1.061386662521575090e+04,1.680748952429578580e+01
1.061386664117104920e+04,1.680757227060588832e+01
1.061386665712634931e+04,1.680765501688931707e+01
1.061386667308164760e+04,1.680773776312720358e+01
1.061386668903694772e+04,1.680782050933839855e+01
1.061386670499224601e+04,1.680790325550405484e+01
1.061386672094754613e+04,1.680798600164301959e+01
1.061386673690284442e+04,1.680806874773643500e+01
1.061386675285814454e+04,1.680815149380315887e+01
1.061386676881344283e+04,1.680823423982431208e+01
1.061386678476874295e+04,1.680831698581878086e+01
1.061386680072404306e+04,1.680839973177711855e+01
1.061386681667934135e+04,1.680848247768988202e+01
1.061386683263464147e+04,1.680856522357595040e+01
1.061386684858993976e+04,1.680864796941644101e+01
1.061386686454523988e+04,1.680873071523023299e+01
1.061386688050053817e+04,1.680881346099845075e+01
1.061386689645583829e+04,1.680889620673994500e+01
1.061386691241113658e+04,1.680897895243586504e+01
1.061386692836643670e+04,1.680906169810506512e+01
1.061386694432173499e+04,1.680914444372868388e+01
1.061386696027703510e+04,1.680922718932557913e+01
1.061386697623233340e+04,1.680930993487688596e+01
1.061386699218763351e+04,1.680939268040146573e+01
1.061386700814293181e+04,1.680947542588044996e+01
1.061386702409823192e+04,1.680955817133270358e+01
1.061386704005353022e+04,1.680964091673935812e+01
1.061386705600883033e+04,1.680972366211927138e+01
1.061386707196412863e+04,1.680980640745358912e+01
1.061386708791942874e+04,1.680988915276116913e+01
1.061386710387472704e+04,1.680997189802312874e+01
1.061386711983002715e+04,1.681005464325835064e+01
1.061386713578532544e+04,1.681013738844795213e+01
1.061386715174062556e+04,1.681022013361081591e+01
1.061386716769592385e+04,1.681030287872805573e+01
1.061386718365122397e+04,1.681038562381853652e+01
1.061386719960652226e+04,1.681046836886339690e+01
1.061386721556182238e+04,1.681055111388149825e+01
1.061386723151712067e+04,1.681063385885397210e+01
1.061386724747242079e+04,1.681071660379968336e+01
1.061386726342771908e+04,1.681079934869975645e+01
1.061386727938301919e+04,1.681088209357306695e+01
1.061386729533831931e+04,1.681096483841017530e+01
1.061386731129361760e+04,1.681104758320163839e+01
1.061386732724891772e+04,1.681113032796632822e+01
1.061386734320421601e+04,1.681121307268536924e+01
1.061386735915951613e+04,1.681129581737763701e+01
1.061386737511481442e+04,1.681137856202424885e+01
1.061386739107011454e+04,1.681146130664407679e+01
1.061386740702541283e+04,1.681154405121825590e+01
1.061386742298071294e+04,1.681162679576564756e+01
1.061386743893601124e+04,1.681170954026736553e+01
1.061386745489131135e+04,1.681179228474230314e+01
1.061386747084660965e+04,1.681187502917156706e+01
1.061386748680190976e+04,1.681195777357404353e+01
1.061386750275720806e+04,1.681204051793084631e+01
1.061386751871250817e+04,1.681212326226084386e+01
1.061386753466780647e+04,1.681220600654517128e+01
1.061386755062310658e+04,1.681228875080268281e+01
1.061386756657840488e+04,1.681237149501452777e+01
1.061386758253370499e+04,1.681245423919955329e+01
1.061386759848900329e+04,1.681253698333889446e+01
1.061386761444430340e+04,1.681261972745142330e+01
1.061386763039960169e+04,1.681270247151826425e+01
1.061386764635490181e+04,1.681278521555827510e+01
1.061386766231020010e+04,1.681286795955260160e+01
1.061386767826550022e+04,1.681295070352009446e+01
1.061386769422079851e+04,1.681303344744189587e+01
1.061386771017609863e+04,1.681311619133687074e+01
1.061386772613139692e+04,1.681319893518612929e+01
1.061386774208669704e+04,1.681328167900856485e+01
1.061386775804199533e+04,1.681336442278528409e+01
1.061386777399729544e+04,1.681344716653516969e+01
1.061386778995259556e+04,1.681352991024877497e+01
1.061386780590789385e+04,1.681361265391666748e+01
1.061386782186319397e+04,1.681369539755770859e+01
1.061386783781849226e+04,1.681377814115303693e+01
1.061386785377379238e+04,1.681386088472150320e+01
1.061386786972909067e+04,1.681394362824425670e+01
1.061386788568439079e+04,1.681402637174014458e+01
1.061386790163968908e+04,1.681410911519030904e+01
1.061386791759498919e+04,1.681419185861361498e+01
1.061386793355028749e+04,1.681427460199117974e+01
1.061386794950558760e+04,1.681435734534188242e+01
1.061386796546088590e+04,1.681444008864684747e+01
1.061386798141618601e+04,1.681452283192494335e+01
1.061386799737148431e+04,1.681460557515729093e+01
1.061386801332678442e+04,1.681468831836276223e+01
1.061386802928208272e+04,1.681477106152249235e+01
1.061386804523738283e+04,1.681485380465534263e+01
1.061386806119268113e+04,1.681493654774243396e+01
1.061386807714798124e+04,1.681501929080264546e+01
1.061386809310327953e+04,1.681510203381709445e+01
1.061386810905857965e+04,1.681518477680466006e+01
1.061386812501387794e+04,1.681526751974646317e+01
1.061386814096917806e+04,1.681535026266136867e+01
1.061386815692447635e+04,1.681543300553051168e+01
1.061386817287977647e+04,1.681551574837274643e+01
1.061386818883507476e+04,1.681559849116922223e+01
1.061386820479037488e+04,1.681568123393878622e+01
1.061386822074567317e+04,1.681576397666257705e+01
1.061386823670097328e+04,1.681584671935945607e+01
1.061386825265627158e+04,1.681592946201056193e+01
1.061386826861157169e+04,1.681601220463474533e+01
1.061386828456687181e+04,1.681609494722258447e+01
1.061386830052217010e+04,1.681617768976463267e+01
1.061386831647747022e+04,1.681626043227976197e+01
1.061386833243276851e+04,1.681634317474910034e+01
1.061386834838806863e+04,1.681642591719150914e+01
1.061386836434336692e+04,1.681650865958812702e+01
1.061386838029866703e+04,1.681659140195780466e+01
1.061386839625396533e+04,1.681667414428169138e+01
1.061386841220926544e+04,1.681675688657863788e+01
1.061386842816456374e+04,1.681683962882977923e+01
1.061386844411986385e+04,1.681692237105398036e+01
1.061386846007516215e+04,1.681700511323237279e+01
1.061386847603046226e+04,1.681708785538381790e+01
1.061386849198576056e+04,1.681717059748945076e+01
1.061386850794106067e+04,1.681725333956812563e+01
1.061386852389635897e+04,1.681733608160099180e+01
1.061386853985165908e+04,1.681741882360689999e+01
1.061386855580695737e+04,1.681750156556698172e+01
1.061386857176225749e+04,1.681758430750010547e+01
1.061386858771755578e+04,1.681766704938739565e+01
1.061386860367285590e+04,1.681774979124772429e+01
1.061386861962815419e+04,1.681783253306222292e+01
1.061386863558345431e+04,1.681791527484974580e+01
1.061386865153875260e+04,1.681799801659143867e+01
1.061386866749405272e+04,1.681808075830615579e+01
1.061386868344935101e+04,1.681816349997502869e+01
1.061386869940465112e+04,1.681824624161692583e+01
1.061386871535994942e+04,1.681832898321296454e+01
1.061386873131524953e+04,1.681841172478203106e+01
1.061386874727054783e+04,1.681849446630524625e+01
1.061386876322584794e+04,1.681857720780146437e+01
1.061386877918114624e+04,1.681865994925183116e+01
1.061386879513644635e+04,1.681874269067520089e+01
1.061386881109174647e+04,1.681882543206214464e+01
1.061386882704704476e+04,1.681890817340322641e+01
1.061386884300234487e+04,1.681899091471730401e+01
1.061386885895764317e+04,1.681907365598551962e+01
1.061386887491294328e+04,1.681915639722672751e+01
1.061386889086824158e+04,1.681923913842205565e+01
1.061386890682354169e+04,1.681932187959038316e+01
1.061386892277883999e+04,1.681940462071282738e+01
1.061386893873414010e+04,1.681948736180826032e+01
1.061386895468943840e+04,1.681957010285780996e+01
1.061386897064473851e+04,1.681965284388033766e+01
1.061386898660003681e+04,1.681973558485698206e+01
1.061386900255533692e+04,1.681981832580659741e+01
1.061386901851063521e+04,1.681990106671032592e+01
1.061386903446593533e+04,1.681998380758702538e+01
1.061386905042123362e+04,1.682006654841782378e+01
