Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.063802708333311602e+04,1.294598486803809919e+03
1.063802710516863226e+04,1.294619630928098104e+03
1.063802712700415032e+04,1.294640771775191070e+03
1.063802714883966655e+04,1.294661909341426281e+03
1.063802717067518279e+04,1.294683043628426731e+03
1.063802719251070084e+04,1.294704174637812912e+03
1.063802721434621708e+04,1.294725302365924563e+03
1.063802723618173331e+04,1.294746426814383540e+03
1.063802725801725137e+04,1.294767547984808971e+03
1.063802727985276761e+04,1.294788665873543323e+03
1.063802730168828566e+04,1.294809780483965596e+03
1.063802732352380190e+04,1.294830891812419395e+03
1.063802734535931813e+04,1.294851999860523847e+03
1.063802736719483619e+04,1.294873104629898307e+03
1.063802738903035242e+04,1.294894206116886608e+03
1.063802741086586866e+04,1.294915304323109012e+03
1.063802743270138672e+04,1.294936399250182831e+03
1.063802745453690295e+04,1.294957490894454622e+03
1.063802747637241919e+04,1.294978579257543515e+03
1.063802749820793724e+04,1.294999664341065909e+03
1.063802752004345348e+04,1.295020746141370182e+03
1.063802754187896971e+04,1.295041824660074553e+03
1.063802756371448777e+04,1.295062899898794740e+03
1.063802758555000401e+04,1.295083971853880939e+03
1.063802760738552206e+04,1.295105040528706013e+03
1.063802762922103830e+04,1.295126105919619249e+03
1.063802765105655453e+04,1.295147168028238184e+03
1.063802767289207259e+04,1.295168226856177398e+03
1.063802769472758882e+04,1.295189282399790727e+03
1.063802771656310506e+04,1.295210334660692524e+03
1.063802773839862311e+04,1.295231383640498052e+03
1.063802776023413935e+04,1.295252429335562283e+03
1.063802778206965559e+04,1.295273471747499116e+03
1.063802780390517364e+04,1.295294510877922903e+03
1.063802782574068988e+04,1.295315546723189527e+03
1.063802784757620611e+04,1.295336579284913569e+03
1.063802786941172417e+04,1.295357608564708016e+03
1.063802789124724040e+04,1.295378634558930571e+03
1.063802791308275846e+04,1.295399657270945909e+03
1.063802793491827470e+04,1.295420676697112640e+03
1.063802795675379093e+04,1.295441692839043981e+03
1.063802797858930899e+04,1.295462705698352238e+03
1.063802800042482522e+04,1.295483715271397386e+03
1.063802802226034146e+04,1.295504721559791960e+03
1.063802804409585951e+04,1.295525724565146902e+03
1.063802806593137575e+04,1.295546724283824688e+03
1.063802808776689199e+04,1.295567720717436941e+03
1.063802810960241004e+04,1.295588713867593924e+03
1.063802813143792628e+04,1.295609703730659476e+03
1.063802815327344251e+04,1.295630690308244766e+03
1.063802817510896057e+04,1.295651673601959146e+03
1.063802819694447680e+04,1.295672653608168503e+03
1.063802821877999486e+04,1.295693630330229780e+03
1.063802824061551109e+04,1.295714603764510912e+03
1.063802826245102733e+04,1.295735573912619884e+03
1.063802828428654539e+04,1.295756540776166503e+03
1.063802830612206162e+04,1.295777504351518246e+03
1.063802832795757786e+04,1.295798464640284692e+03
1.063802834979309591e+04,1.295819421644073145e+03
1.063802837162861215e+04,1.295840375359254040e+03
1.063802839346412838e+04,1.295861325787435135e+03
1.063802841529964644e+04,1.295882272930223962e+03
1.063802843713516268e+04,1.295903216783991638e+03
1.063802845897067891e+04,1.295924157350346377e+03
1.063802848080619697e+04,1.295945094630893436e+03
1.063802850264171320e+04,1.295966028622007116e+03
1.063802852447723126e+04,1.295986959327037312e+03
1.063802854631274749e+04,1.296007886742359005e+03
1.063802856814826373e+04,1.296028810869578365e+03
1.063802858998378179e+04,1.296049731710299966e+03
1.063802861181929802e+04,1.296070649260900382e+03
1.063802863365481426e+04,1.296091563522984643e+03
