Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.903683680555783212e+03,3.448795372927103031e+00
9.903683703452748887e+03,3.448795366891340919e+00
9.903683726349714561e+03,3.448795360855280379e+00
9.903683749246680236e+03,3.448795354818928516e+00
9.903683772143645911e+03,3.448795348782271120e+00
9.903683795040611585e+03,3.448795342745318848e+00
9.903683817937577260e+03,3.448795336708064596e+00
9.903683840834542934e+03,3.448795330670515469e+00
9.903683863731508609e+03,3.448795324632664361e+00
9.903683886628474283e+03,3.448795318594518378e+00
9.903683909525439958e+03,3.448795312556070414e+00
9.903683932422405633e+03,3.448795306517331127e+00
9.903683955319371307e+03,3.448795300478286308e+00
9.903683978216336982e+03,3.448795294438950165e+00
9.903684001113302656e+03,3.448795288399308490e+00
9.903684024010268331e+03,3.448795282359371939e+00
9.903684046907234006e+03,3.448795276319136960e+00
9.903684069804199680e+03,3.448795270278603553e+00
9.903684092701163536e+03,3.448795264237771718e+00
9.903684115598129210e+03,3.448795258196641456e+00
9.903684138495094885e+03,3.448795252155212765e+00
9.903684161392060560e+03,3.448795246113485646e+00
9.903684184289026234e+03,3.448795240071463652e+00
9.903684207185991909e+03,3.448795234029139678e+00
9.903684230082957583e+03,3.448795227986517276e+00
9.903684252979923258e+03,3.448795221943596445e+00
9.903684275876888933e+03,3.448795215900380740e+00
9.903684298773854607e+03,3.448795209856866606e+00
9.903684321670820282e+03,3.448795203813050492e+00
9.903684344567785956e+03,3.448795197768939502e+00
9.903684367464751631e+03,3.448795191724530085e+00
9.903684390361717305e+03,3.448795185679818687e+00
9.903684413258682980e+03,3.448795179634812413e+00
9.903684436155648655e+03,3.448795173589507712e+00
9.903684459052614329e+03,3.448795167543904583e+00
9.903684481949580004e+03,3.448795161498003026e+00
9.903684504846545678e+03,3.448795155451803041e+00
9.903684527743511353e+03,3.448795149405304628e+00
9.903684550640477028e+03,3.448795143358511339e+00
9.903684573537442702e+03,3.448795137311416070e+00
9.903684596434408377e+03,3.448795131264022373e+00
9.903684619331374051e+03,3.448795125216333801e+00
9.903684642228339726e+03,3.448795119168343248e+00
9.903684665125305401e+03,3.448795113120057820e+00
9.903684688022271075e+03,3.448795107071473964e+00
9.903684710919236750e+03,3.448795101022588128e+00
9.903684733816202424e+03,3.448795094973410968e+00
9.903684756713168099e+03,3.448795088923931829e+00
9.903684779610133774e+03,3.448795082874154261e+00
9.903684802507099448e+03,3.448795076824078265e+00
9.903684825404065123e+03,3.448795070773707394e+00
9.903684848301030797e+03,3.448795064723034542e+00
9.903684871197996472e+03,3.448795058672066816e+00
9.903684894094960327e+03,3.448795052620800661e+00
9.903684916991926002e+03,3.448795046569232525e+00
9.903684939888891677e+03,3.448795040517369515e+00
9.903684962785857351e+03,3.448795034465211629e+00
9.903684985682823026e+03,3.448795028412748209e+00
9.903685008579788700e+03,3.448795022359993467e+00
9.903685031476754375e+03,3.448795016306936745e+00
9.903685054373720050e+03,3.448795010253585147e+00
9.903685077270685724e+03,3.448795004199935121e+00
9.903685100167651399e+03,3.448794998145983115e+00
9.903685123064617073e+03,3.448794992091736233e+00
9.903685145961582748e+03,3.448794986037190924e+00
9.903685168858548423e+03,3.448794979982347186e+00
9.903685191755514097e+03,3.448794973927205021e+00
9.903685214652479772e+03,3.448794967871767980e+00
9.903685237549445446e+03,3.448794961816028959e+00
9.903685260446411121e+03,3.448794955759991510e+00
9.903685283343376796e+03,3.448794949703662738e+00
9.903685306240342470e+03,3.448794943647028433e+00
9.903685329137308145e+03,3.448794937590102805e+00
9.903685352034273819e+03,3.448794931532875196e+00
9.903685374931239494e+03,3.448794925475352713e+00
9.903685397828205168e+03,3.448794919417528249e+00
9.903685420725170843e+03,3.448794913359405356e+00
9.903685443622136518e+03,3.448794907300987589e+00
9.903685466519102192e+03,3.448794901242274946e+00
9.903685489416067867e+03,3.448794895183260323e+00
9.903685512313033541e+03,3.448794889123947272e+00
9.903685535209999216e+03,3.448794883064335792e+00
9.903685558106964891e+03,3.448794877004429438e+00
9.903685581003930565e+03,3.448794870944224655e+00
9.903685603900896240e+03,3.448794864883717892e+00
9.903685626797861914e+03,3.448794858822916254e+00
9.903685649694827589e+03,3.448794852761819740e+00
9.903685672591793264e+03,3.448794846700421246e+00
9.903685695488757119e+03,3.448794840638727877e+00
9.903685718385722794e+03,3.448794834576736079e+00
9.903685741282688468e+03,3.448794828514442301e+00
9.903685764179654143e+03,3.448794822451857200e+00
9.903685787076619818e+03,3.448794816388970119e+00
9.903685809973585492e+03,3.448794810325788163e+00
9.903685832870551167e+03,3.448794804262304226e+00
9.903685855767516841e+03,3.448794798198525413e+00
9.903685878664482516e+03,3.448794792134448173e+00
9.903685901561448190e+03,3.448794786070076057e+00
9.903685924458413865e+03,3.448794780005398408e+00
9.903685947355379540e+03,3.448794773940432989e+00
9.903685970252345214e+03,3.448794767875165590e+00
9.903685993149310889e+03,3.448794761809596210e+00
9.903686016046276563e+03,3.448794755743731955e+00
9.903686038943242238e+03,3.448794749677572824e+00
9.903686061840207913e+03,3.448794743611115265e+00
9.903686084737173587e+03,3.448794737544359279e+00
9.903686107634139262e+03,3.448794731477304865e+00
9.903686130531104936e+03,3.448794725409952022e+00
9.903686153428070611e+03,3.448794719342300752e+00
9.903686176325036286e+03,3.448794713274354606e+00
9.903686199222001960e+03,3.448794707206110033e+00
9.903686222118967635e+03,3.448794701137567031e+00
9.903686245015933309e+03,3.448794695068725602e+00
9.903686267912898984e+03,3.448794688999589297e+00
9.903686290809864659e+03,3.448794682930151012e+00
9.903686313706830333e+03,3.448794676860417852e+00
9.903686336603796008e+03,3.448794670790386263e+00
9.903686359500761682e+03,3.448794664720059799e+00
9.903686382397727357e+03,3.448794658649431355e+00
9.903686405294693031e+03,3.448794652578508035e+00
9.903686428191658706e+03,3.448794646507286288e+00
9.903686451088624381e+03,3.448794640435766112e+00
9.903686473985590055e+03,3.448794634363951062e+00
9.903686496882553911e+03,3.448794628291837583e+00
9.903686519779519585e+03,3.448794622219425676e+00
9.903686542676485260e+03,3.448794616146715342e+00
9.903686565573450935e+03,3.448794610073710132e+00
9.903686588470416609e+03,3.448794604000402941e+00
9.903686611367382284e+03,3.448794597926800876e+00
