Time (BJD_TBD - 2450000), F_h/L_star (ppm)
9.903683680555783212e+03,1.474267163582736018e+01
9.903683703452748887e+03,1.474270068879430262e+01
9.903683726349714561e+03,1.474272974135669756e+01
9.903683749246680236e+03,1.474275879351454499e+01
9.903683772143645911e+03,1.474278784526784492e+01
9.903683795040611585e+03,1.474281689661659378e+01
9.903683817937577260e+03,1.474284594756078981e+01
9.903683840834542934e+03,1.474287499810043478e+01
9.903683863731508609e+03,1.474290404823552159e+01
9.903683886628474283e+03,1.474293309796605023e+01
9.903683909525439958e+03,1.474296214729202070e+01
9.903683932422405633e+03,1.474299119621343124e+01
9.903683955319371307e+03,1.474302024473028006e+01
9.903683978216336982e+03,1.474304929284256183e+01
9.903684001113302656e+03,1.474307834055028188e+01
9.903684024010268331e+03,1.474310738785343133e+01
9.903684046907234006e+03,1.474313643475201019e+01
9.903684069804199680e+03,1.474316548124602022e+01
9.903684092701163536e+03,1.474319452733315039e+01
9.903684115598129210e+03,1.474322357301801389e+01
9.903684138495094885e+03,1.474325261829829969e+01
9.903684161392060560e+03,1.474328166317400779e+01
9.903684184289026234e+03,1.474331070764513640e+01
9.903684207185991909e+03,1.474333975171168554e+01
9.903684230082957583e+03,1.474336879537364986e+01
9.903684252979923258e+03,1.474339783863102937e+01
9.903684275876888933e+03,1.474342688148382408e+01
9.903684298773854607e+03,1.474345592393203219e+01
9.903684321670820282e+03,1.474348496597564839e+01
9.903684344567785956e+03,1.474351400761467268e+01
9.903684367464751631e+03,1.474354304884910150e+01
9.903684390361717305e+03,1.474357208967893840e+01
9.903684413258682980e+03,1.474360113010417805e+01
9.903684436155648655e+03,1.474363017012482047e+01
9.903684459052614329e+03,1.474365920974086208e+01
9.903684481949580004e+03,1.474368824895230112e+01
9.903684504846545678e+03,1.474371728775913937e+01
9.903684527743511353e+03,1.474374632616136971e+01
9.903684550640477028e+03,1.474377536415899392e+01
9.903684573537442702e+03,1.474380440175200846e+01
9.903684596434408377e+03,1.474383343894041509e+01
9.903684619331374051e+03,1.474386247572420849e+01
9.903684642228339726e+03,1.474389151210338866e+01
9.903684665125305401e+03,1.474392054807795560e+01
9.903684688022271075e+03,1.474394958364790398e+01
9.903684710919236750e+03,1.474397861881323024e+01
9.903684733816202424e+03,1.474400765357393972e+01
9.903684756713168099e+03,1.474403668793002531e+01
9.903684779610133774e+03,1.474406572188148878e+01
9.903684802507099448e+03,1.474409475542832482e+01
9.903684825404065123e+03,1.474412378857053341e+01
9.903684848301030797e+03,1.474415282130811455e+01
9.903684871197996472e+03,1.474418185364106471e+01
9.903684894094960327e+03,1.474421088556707460e+01
9.903684916991926002e+03,1.474423991709075743e+01
9.903684939888891677e+03,1.474426894820980394e+01
9.903684962785857351e+03,1.474429797892421590e+01
9.903684985682823026e+03,1.474432700923398443e+01
9.903685008579788700e+03,1.474435603913911486e+01
9.903685031476754375e+03,1.474438506863960185e+01
9.903685054373720050e+03,1.474441409773544542e+01
9.903685077270685724e+03,1.474444312642664201e+01
9.903685100167651399e+03,1.474447215471318984e+01
9.903685123064617073e+03,1.474450118259508713e+01
9.903685145961582748e+03,1.474453021007233566e+01
9.903685168858548423e+03,1.474455923714493188e+01
9.903685191755514097e+03,1.474458826381287224e+01
9.903685214652479772e+03,1.474461729007615673e+01
9.903685237549445446e+03,1.474464631593478181e+01
9.903685260446411121e+03,1.474467534138874925e+01
9.903685283343376796e+03,1.474470436643805371e+01
9.903685306240342470e+03,1.474473339108269521e+01
9.903685329137308145e+03,1.474476241532267196e+01
9.903685352034273819e+03,1.474479143915798218e+01
9.903685374931239494e+03,1.474482046258862411e+01
9.903685397828205168e+03,1.474484948561459774e+01
9.903685420725170843e+03,1.474487850823589774e+01
9.903685443622136518e+03,1.474490753045252589e+01
9.903685466519102192e+03,1.474493655226447508e+01
9.903685489416067867e+03,1.474496557367175242e+01
9.903685512313033541e+03,1.474499459467434903e+01
9.903685535209999216e+03,1.474502361527226491e+01
9.903685558106964891e+03,1.474505263546550005e+01
9.903685581003930565e+03,1.474508165525405268e+01
9.903685603900896240e+03,1.474511067463791569e+01
9.903685626797861914e+03,1.474513969361709798e+01
9.903685649694827589e+03,1.474516871219158709e+01
9.903685672591793264e+03,1.474519773036138481e+01
9.903685695488757119e+03,1.474522674812418899e+01
9.903685718385722794e+03,1.474525576548460037e+01
9.903685741282688468e+03,1.474528478244032037e+01
9.903685764179654143e+03,1.474531379899134009e+01
9.903685787076619818e+03,1.474534281513766132e+01
9.903685809973585492e+03,1.474537183087928582e+01
9.903685832870551167e+03,1.474540084621620295e+01
9.903685855767516841e+03,1.474542986114841980e+01
9.903685878664482516e+03,1.474545887567592750e+01
9.903685901561448190e+03,1.474548788979872782e+01
9.903685924458413865e+03,1.474551690351682076e+01
9.903685947355379540e+03,1.474554591683020277e+01
9.903685970252345214e+03,1.474557492973887207e+01
9.903685993149310889e+03,1.474560394224282689e+01
9.903686016046276563e+03,1.474563295434206367e+01
9.903686038943242238e+03,1.474566196603658597e+01
9.903686061840207913e+03,1.474569097732638845e+01
9.903686084737173587e+03,1.474571998821146757e+01
9.903686107634139262e+03,1.474574899869182687e+01
9.903686130531104936e+03,1.474577800876745926e+01
9.903686153428070611e+03,1.474580701843836650e+01
9.903686176325036286e+03,1.474583602770454682e+01
9.903686199222001960e+03,1.474586503656599490e+01
9.903686222118967635e+03,1.474589404502271250e+01
9.903686245015933309e+03,1.474592305307469786e+01
9.903686267912898984e+03,1.474595206072194742e+01
9.903686290809864659e+03,1.474598106796446295e+01
9.903686313706830333e+03,1.474601007480223736e+01
9.903686336603796008e+03,1.474603908123527241e+01
9.903686359500761682e+03,1.474606808726356633e+01
9.903686382397727357e+03,1.474609709288711734e+01
9.903686405294693031e+03,1.474612609810592367e+01
9.903686428191658706e+03,1.474615510291998177e+01
9.903686451088624381e+03,1.474618410732929341e+01
9.903686473985590055e+03,1.474621311133385682e+01
9.903686496882553911e+03,1.474624211493136094e+01
9.903686519779519585e+03,1.474627111812641544e+01
9.903686542676485260e+03,1.474630012091671460e+01
9.903686565573450935e+03,1.474632912330226020e+01
9.903686588470416609e+03,1.474635812528304335e+01
9.903686611367382284e+03,1.474638712685906761e+01
9.903686634264347958e+03,1.474641612803033119e+01
9.903686657161313633e+03,1.474644512879682878e+01
9.903686680058279308e+03,1.474647412915856393e+01
9.903686702955244982e+03,1.474650312911552952e+01
9.903686725852210657e+03,1.474653212866772556e+01
9.903686748749176331e+03,1.474656112781515205e+01
9.903686771646142006e+03,1.474659012655780721e+01
9.903686794543107681e+03,1.474661912489568749e+01
9.903686817440073355e+03,1.474664812282879289e+01
9.903686840337039030e+03,1.474667712035712164e+01
9.903686863234004704e+03,1.474670611748067017e+01
9.903686886130970379e+03,1.474673511419943672e+01
9.903686909027936053e+03,1.474676411051342129e+01
9.903686931924901728e+03,1.474679310642262386e+01
9.903686954821867403e+03,1.474682210192703913e+01
9.903686977718833077e+03,1.474685109702666530e+01
9.903687000615798752e+03,1.474688009172150593e+01
9.903687023512764426e+03,1.474690908601155037e+01
9.903687046409730101e+03,1.474693807989680749e+01
9.903687069306695776e+03,1.474696707337726487e+01
9.903687092203661450e+03,1.474699606645293137e+01
9.903687115100627125e+03,1.474702505912379635e+01
9.903687137997592799e+03,1.474705405138986158e+01
9.903687160894558474e+03,1.474708304325112884e+01
9.903687183791524149e+03,1.474711203470759457e+01
9.903687206688489823e+03,1.474714102575925168e+01
9.903687229585455498e+03,1.474717001640610370e+01
9.903687252482421172e+03,1.474719900664814709e+01
9.903687275379386847e+03,1.474722799648537830e+01
9.903687298276350703e+03,1.474725698591550049e+01
9.903687321173316377e+03,1.474728597494310911e+01
9.903687344070282052e+03,1.474731496356590554e+01
9.903687366967247726e+03,1.474734395178388269e+01
9.903687389864213401e+03,1.474737293959704054e+01
9.903687412761179075e+03,1.474740192700538088e+01
9.903687435658144750e+03,1.474743091400890016e+01
9.903687458555110425e+03,1.474745990060759659e+01
9.903687481452076099e+03,1.474748888680146486e+01
9.903687504349041774e+03,1.474751787259050495e+01
9.903687527246007448e+03,1.474754685797472220e+01
9.903687550142973123e+03,1.474757584295410595e+01
9.903687573039938798e+03,1.474760482752865975e+01
9.903687595936904472e+03,1.474763381169838006e+01
9.903687618833870147e+03,1.474766279546326153e+01
9.903687641730835821e+03,1.474769177882330951e+01
9.903687664627801496e+03,1.474772076177851510e+01
9.903687687524767171e+03,1.474774974432888541e+01
9.903687710421732845e+03,1.474777872647440979e+01
9.903687733318698520e+03,1.474780770821509179e+01
9.903687756215664194e+03,1.474783668955092786e+01
9.903687779112629869e+03,1.474786567048191444e+01
9.903687802009595543e+03,1.474789465100805508e+01
9.903687824906561218e+03,1.474792363112934446e+01
9.903687847803526893e+03,1.474795261084578257e+01
9.903687870700492567e+03,1.474798159015736410e+01
9.903687893597458242e+03,1.474801056906409258e+01
9.903687916494423916e+03,1.474803954756596269e+01
9.903687939391389591e+03,1.474806852566297621e+01
9.903687962288355266e+03,1.474809750335512604e+01
9.903687985185320940e+03,1.474812648064241039e+01
9.903688008082286615e+03,1.474815545752483459e+01
9.903688030979252289e+03,1.474818443400239154e+01
9.903688053876217964e+03,1.474821341007508302e+01
9.903688076773183639e+03,1.474824238574290369e+01
9.903688099670147494e+03,1.474827136100354963e+01
9.903688122567113169e+03,1.474830033586162692e+01
9.903688145464078843e+03,1.474832931031482808e+01
9.903688168361044518e+03,1.474835828436315488e+01
9.903688191258010193e+03,1.474838725800660200e+01
9.903688214154975867e+03,1.474841623124517120e+01
9.903688237051941542e+03,1.474844520407885895e+01
9.903688259948907216e+03,1.474847417650765991e+01
9.903688282845872891e+03,1.474850314853158295e+01
9.903688305742838565e+03,1.474853212015061565e+01
9.903688328639804240e+03,1.474856109136476334e+01
9.903688351536769915e+03,1.474859006217401713e+01
9.903688374433735589e+03,1.474861903257838236e+01
