Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.061386530092591420e+04,3.604257536819057250e+00
1.061386531688121431e+04,3.604257535923818700e+00
1.061386533283651261e+04,3.604257535028577042e+00
1.061386534879181272e+04,3.604257534133332275e+00
1.061386536474711102e+04,3.604257533238083511e+00
1.061386538070241113e+04,3.604257532342831194e+00
1.061386539665770943e+04,3.604257531447575325e+00
1.061386541261300954e+04,3.604257530552315902e+00
1.061386542856830783e+04,3.604257529657053372e+00
1.061386544452360795e+04,3.604257528761786844e+00
1.061386546047890624e+04,3.604257527866516764e+00
1.061386547643420636e+04,3.604257526971243575e+00
1.061386549238950465e+04,3.604257526075966833e+00
1.061386550834480477e+04,3.604257525180686095e+00
1.061386552430010306e+04,3.604257524285401804e+00
1.061386554025540318e+04,3.604257523390114848e+00
1.061386555621070147e+04,3.604257522494823451e+00
1.061386557216600158e+04,3.604257521599528946e+00
1.061386558812129988e+04,3.604257520704230444e+00
1.061386560407659999e+04,3.604257519808928834e+00
1.061386562003189829e+04,3.604257518913623670e+00
1.061386563598719840e+04,3.604257518018314954e+00
1.061386565194249670e+04,3.604257517123002685e+00
1.061386566789779681e+04,3.604257516227686864e+00
1.061386568385309511e+04,3.604257515332367490e+00
1.061386569980839522e+04,3.604257514437045007e+00
1.061386571576369352e+04,3.604257513541718527e+00
1.061386573171899363e+04,3.604257512646388051e+00
1.061386574767429192e+04,3.604257511751055354e+00
1.061386576362959204e+04,3.604257510855718216e+00
1.061386577958489033e+04,3.604257509960377526e+00
1.061386579554019045e+04,3.604257509065033283e+00
1.061386581149549056e+04,3.604257508169685931e+00
1.061386582745078886e+04,3.604257507274334582e+00
1.061386584340608897e+04,3.604257506378980125e+00
1.061386585936138727e+04,3.604257505483621671e+00
1.061386587531668738e+04,3.604257504588260108e+00
1.061386589127198567e+04,3.604257503692894993e+00
1.061386590722728579e+04,3.604257502797526325e+00
1.061386592318258408e+04,3.604257501902154104e+00
1.061386593913788420e+04,3.604257501006777886e+00
1.061386595509318249e+04,3.604257500111398560e+00
1.061386597104848261e+04,3.604257499216015237e+00
1.061386598700378090e+04,3.604257498320629693e+00
1.061386600295908102e+04,3.604257497425239265e+00
1.061386601891437931e+04,3.604257496529846172e+00
1.061386603486967942e+04,3.604257495634449526e+00
1.061386605082497772e+04,3.604257494739048440e+00
1.061386606678027783e+04,3.604257493843644244e+00
1.061386608273557613e+04,3.604257492948236941e+00
1.061386609869087624e+04,3.604257492052825640e+00
1.061386611464617454e+04,3.604257491157411231e+00
1.061386613060147465e+04,3.604257490261992825e+00
1.061386614655677295e+04,3.604257489366570866e+00
1.061386616251207306e+04,3.604257488471146242e+00
1.061386617846737136e+04,3.604257487575717178e+00
1.061386619442267147e+04,3.604257486680285005e+00
1.061386621037796976e+04,3.604257485784848836e+00
1.061386622633326988e+04,3.604257484889409557e+00
1.061386624228856817e+04,3.604257483993967170e+00
1.061386625824386829e+04,3.604257483098520343e+00
1.061386627419916658e+04,3.604257482203070850e+00
1.061386629015446670e+04,3.604257481307616917e+00
1.061386630610976681e+04,3.604257480412160319e+00
1.061386632206506511e+04,3.604257479516700169e+00
1.061386633802036522e+04,3.604257478621236022e+00
1.061386635397566351e+04,3.604257477725767878e+00
1.061386636993096363e+04,3.604257476830297069e+00
1.061386638588626192e+04,3.604257475934822708e+00
1.061386640184156204e+04,3.604257475039344349e+00
1.061386641779686033e+04,3.604257474143862439e+00
1.061386643375216045e+04,3.604257473248377419e+00
1.061386644970745874e+04,3.604257472352888403e+00
1.061386646566275886e+04,3.604257471457396278e+00
1.061386648161805715e+04,3.604257470561900156e+00
1.061386649757335726e+04,3.604257469666400926e+00
1.061386651352865556e+04,3.604257468770898587e+00
1.061386652948395567e+04,3.604257467875391807e+00
1.061386654543925397e+04,3.604257466979881919e+00
1.061386656139455408e+04,3.604257466084368478e+00
1.061386657734985238e+04,3.604257465188851484e+00
1.061386659330515249e+04,3.604257464293331381e+00
1.061386660926045079e+04,3.604257463397807282e+00
1.061386662521575090e+04,3.604257462502279630e+00
1.061386664117104920e+04,3.604257461606748425e+00
1.061386665712634931e+04,3.604257460711213668e+00
1.061386667308164760e+04,3.604257459815676246e+00
1.061386668903694772e+04,3.604257458920134383e+00
1.061386670499224601e+04,3.604257458024589411e+00
1.061386672094754613e+04,3.604257457129040443e+00
1.061386673690284442e+04,3.604257456233488366e+00
1.061386675285814454e+04,3.604257455337931848e+00
1.061386676881344283e+04,3.604257454442373554e+00
1.061386678476874295e+04,3.604257453546809931e+00
1.061386680072404306e+04,3.604257452651243643e+00
1.061386681667934135e+04,3.604257451755673802e+00
1.061386683263464147e+04,3.604257450860100853e+00
1.061386684858993976e+04,3.604257449964523907e+00
1.061386686454523988e+04,3.604257449068943853e+00
1.061386688050053817e+04,3.604257448173359357e+00
1.061386689645583829e+04,3.604257447277772197e+00
1.061386691241113658e+04,3.604257446382180596e+00
1.061386692836643670e+04,3.604257445486586331e+00
1.061386694432173499e+04,3.604257444590988513e+00
1.061386696027703510e+04,3.604257443695386698e+00
1.061386697623233340e+04,3.604257442799781774e+00
1.061386699218763351e+04,3.604257441904172854e+00
1.061386700814293181e+04,3.604257441008560381e+00
1.061386702409823192e+04,3.604257440112945243e+00
1.061386704005353022e+04,3.604257439217325665e+00
1.061386705600883033e+04,3.604257438321702978e+00
1.061386707196412863e+04,3.604257437426076738e+00
1.061386708791942874e+04,3.604257436530446945e+00
1.061386710387472704e+04,3.604257435634813600e+00
1.061386711983002715e+04,3.604257434739176702e+00
1.061386713578532544e+04,3.604257433843536695e+00
1.061386715174062556e+04,3.604257432947892248e+00
1.061386716769592385e+04,3.604257432052245136e+00
1.061386718365122397e+04,3.604257431156594471e+00
1.061386719960652226e+04,3.604257430260939810e+00
1.061386721556182238e+04,3.604257429365281151e+00
1.061386723151712067e+04,3.604257428469620272e+00
1.061386724747242079e+04,3.604257427573955397e+00
1.061386726342771908e+04,3.604257426678286080e+00
1.061386727938301919e+04,3.604257425782614099e+00
1.061386729533831931e+04,3.604257424886938566e+00
1.061386731129361760e+04,3.604257423991259035e+00
1.061386732724891772e+04,3.604257423095576840e+00
1.061386734320421601e+04,3.604257422199890648e+00
1.061386735915951613e+04,3.604257421304200903e+00
1.061386737511481442e+04,3.604257420408508050e+00
1.061386739107011454e+04,3.604257419512811200e+00
1.061386740702541283e+04,3.604257418617110797e+00
1.061386742298071294e+04,3.604257417721406398e+00
1.061386743893601124e+04,3.604257416825699334e+00
1.061386745489131135e+04,3.604257415929988717e+00
1.061386747084660965e+04,3.604257415034274104e+00
1.061386748680190976e+04,3.604257414138555937e+00
1.061386750275720806e+04,3.604257413242835106e+00
1.061386751871250817e+04,3.604257412347110279e+00
1.061386753466780647e+04,3.604257411451381010e+00
1.061386755062310658e+04,3.604257410555649521e+00
1.061386756657840488e+04,3.604257409659913591e+00
1.061386758253370499e+04,3.604257408764174997e+00
1.061386759848900329e+04,3.604257407868431962e+00
1.061386761444430340e+04,3.604257406972686262e+00
1.061386763039960169e+04,3.604257406076936565e+00
1.061386764635490181e+04,3.604257405181183316e+00
1.061386766231020010e+04,3.604257404285426514e+00
1.061386767826550022e+04,3.604257403389666159e+00
1.061386769422079851e+04,3.604257402493902696e+00
1.061386771017609863e+04,3.604257401598135235e+00
1.061386772613139692e+04,3.604257400702364667e+00
1.061386774208669704e+04,3.604257399806590101e+00
1.061386775804199533e+04,3.604257398910812427e+00
1.061386777399729544e+04,3.604257398015031200e+00
1.061386778995259556e+04,3.604257397119245976e+00
1.061386780590789385e+04,3.604257396223458088e+00
1.061386782186319397e+04,3.604257395327665758e+00
1.061386783781849226e+04,3.604257394431870321e+00
1.061386785377379238e+04,3.604257393536071774e+00
