Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.027127336805546656e+04,2.927350532587920497e+02
1.027127353332662278e+04,2.927666081204041575e+02
1.027127369859778082e+04,2.927981619640418671e+02
1.027127386386893704e+04,2.928297147873166182e+02
1.027127402914009326e+04,2.928612665888821880e+02
1.027127419441124948e+04,2.928928173670448700e+02
1.027127435968240752e+04,2.929243671204585553e+02
1.027127452495356374e+04,2.929559158467353654e+02
1.027127469022471996e+04,2.929874635445295894e+02
1.027127485549587800e+04,2.930190102124951750e+02
1.027127502076703422e+04,2.930505558482450965e+02
1.027127518603819044e+04,2.930821004504339271e+02
1.027127535130934666e+04,2.931136440173688698e+02
1.027127551658050470e+04,2.931451865477049523e+02
1.027127568185166092e+04,2.931767280390553765e+02
1.027127584712281714e+04,2.932082684900754543e+02
1.027127601239397518e+04,2.932398078994201569e+02
1.027127617766513140e+04,2.932713462647035954e+02
1.027127634293628762e+04,2.933028835845810249e+02
1.027127650820744384e+04,2.933344198573614108e+02
1.027127667347860188e+04,2.933659550817000650e+02
1.027127683874975810e+04,2.933974892552117808e+02
1.027127700402091432e+04,2.934290223765525525e+02
1.027127716929207236e+04,2.934605544443786584e+02
1.027127733456322858e+04,2.934920854563051194e+02
1.027127749983438480e+04,2.935236154109883842e+02
1.027127766510554284e+04,2.935551443070851860e+02
1.027127783037669906e+04,2.935866721422111141e+02
1.027127799564785528e+04,2.936181989150229583e+02
1.027127816091901150e+04,2.936497246238309344e+02
1.027127832619016954e+04,2.936812492672920030e+02
1.027127849146132576e+04,2.937127728430224920e+02
1.027127865673248198e+04,2.937442953496801010e+02
1.027127882200364002e+04,2.937758167859220180e+02
1.027127898727479624e+04,2.938073371493653667e+02
1.027127915254595246e+04,2.938388564386681310e+02
1.027127931781710868e+04,2.938703746521409812e+02
1.027127948308826672e+04,2.939018917884423558e+02
1.027127964835942294e+04,2.939334078451897767e+02
1.027127981363057916e+04,2.939649228210416254e+02
1.027127997890173719e+04,2.939964367146562836e+02
1.027128014417289342e+04,2.940279495236521257e+02
1.027128030944404964e+04,2.940594612466879312e+02
1.027128047471520586e+04,2.940909718820757917e+02
1.027128063998636389e+04,2.941224814284747140e+02
1.027128080525752011e+04,2.941539898835035842e+02
1.027128097052867633e+04,2.941854972458219777e+02
1.027128113579983437e+04,2.942170035140890150e+02
1.027128130107099059e+04,2.942485086859243779e+02
1.027128146634214681e+04,2.942800127599877555e+02
1.027128163161330303e+04,2.943115157345923762e+02
1.027128179688446107e+04,2.943430176083983270e+02
1.027128196215561729e+04,2.943745183790255169e+02
1.027128212742677351e+04,2.944060180451347151e+02
