Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.905193796296138316e+03,9.108443888513812681e+02
9.905193817625817246e+03,9.108531111084910208e+02
9.905193838955496176e+03,9.108618315989809844e+02
9.905193860285176925e+03,9.108705503234648404e+02
9.905193881614855854e+03,9.108792672803266441e+02
9.905193902944534784e+03,9.108879824701795087e+02
9.905193924274213714e+03,9.108966958928942859e+02
9.905193945603892644e+03,9.109054075483413726e+02
9.905193966933571573e+03,9.109141174363910523e+02
9.905193988263252322e+03,9.109228255576565516e+02
9.905194009592931252e+03,9.109315319105231765e+02
9.905194030922610182e+03,9.109402364956036990e+02
9.905194052252289111e+03,9.109489393127695394e+02
9.905194073581968041e+03,9.109576403618898439e+02
9.905194094911648790e+03,9.109663396435784080e+02
9.905194116241327720e+03,9.109750371562209921e+02
9.905194137571006650e+03,9.109837329004305957e+02
9.905194158900685579e+03,9.109924268760778432e+02
9.905194180230364509e+03,9.110011190830332453e+02
9.905194201560043439e+03,9.110098095211673126e+02
9.905194222889724188e+03,9.110184981910919078e+02
9.905194244219403117e+03,9.110271850911955198e+02
9.905194265549082047e+03,9.110358702220901250e+02
9.905194286878760977e+03,9.110445535836460067e+02
9.905194308208439907e+03,9.110532351757339029e+02
9.905194329538120655e+03,9.110619149989652215e+02
9.905194350867799585e+03,9.110705930517298157e+02
9.905194372197478515e+03,9.110792693346387523e+02
9.905194393527157445e+03,9.110879438475629968e+02
9.905194414856836374e+03,9.110966165903732872e+02
9.905194436186517123e+03,9.111052875636797808e+02
9.905194457516196053e+03,9.111139567658741498e+02
9.905194478845874983e+03,9.111226241975672338e+02
9.905194500175553912e+03,9.111312898586296569e+02
9.905194521505232842e+03,9.111399537489323848e+02
9.905194542834911772e+03,9.111486158683460417e+02
9.905194564164592521e+03,9.111572762174803302e+02
9.905194585494271450e+03,9.111659347947287415e+02
9.905194606823950380e+03,9.111745916007009782e+02
9.905194628153629310e+03,9.111832466352682331e+02
9.905194649483308240e+03,9.111918998983010169e+02
9.905194670812988988e+03,9.112005513904085774e+02
9.905194692142667918e+03,9.112092011099861111e+02
9.905194713472346848e+03,9.112178490576420700e+02
9.905194734802025778e+03,9.112264952332481016e+02
9.905194756131704708e+03,9.112351396366750578e+02
9.905194777461383637e+03,9.112437822677939039e+02
9.905194798791064386e+03,9.112524231272124098e+02
9.905194820120743316e+03,9.112610622133282732e+02
9.905194841450422246e+03,9.112696995267497186e+02
9.905194862780101175e+03,9.112783350673470295e+02
9.905194884109780105e+03,9.112869688349917396e+02
9.905194905439460854e+03,9.112956008302917326e+02
9.905194926769139784e+03,9.113042310516450470e+02
9.905194948098818713e+03,9.113128594996596803e+02
9.905194969428497643e+03,9.113214861742063704e+02
9.905194990758176573e+03,9.113301110751564238e+02
9.905195012087855503e+03,9.113387342023814881e+02
9.905195033417536251e+03,9.113473555564877415e+02
9.905195054747215181e+03,9.113559751358754966e+02
9.905195076076894111e+03,9.113645929411522957e+02
9.905195097406573041e+03,9.113732089721888769e+02
9.905195118736251970e+03,9.113818232288568879e+02
9.905195140065932719e+03,9.113904357117614836e+02
9.905195161395611649e+03,9.113990464193057051e+02
9.905195182725290579e+03,9.114076553520947073e+02
9.905195204054969508e+03,9.114162625100009336e+02
9.905195225384648438e+03,9.114248678928946674e+02
9.905195246714329187e+03,9.114334715013820869e+02
9.905195268044008117e+03,9.114420733338665741e+02
9.905195289373687046e+03,9.114506733909531704e+02
9.905195310703365976e+03,9.114592716725137507e+02
9.905195332033044906e+03,9.114678681784197352e+02
9.905195353362723836e+03,9.114764629085423167e+02
9.905195374692404584e+03,9.114850558634863091e+02
9.905195396022083514e+03,9.114936470416568000e+02
9.905195417351762444e+03,9.115022364436592852e+02
9.905195438681441374e+03,9.115108240693646167e+02
9.905195460011120304e+03,9.115194099186444419e+02
9.905195481340801052e+03,9.115279939921024379e+02
9.905195502670479982e+03,9.115365762881461933e+02
9.905195524000158912e+03,9.115451568073792714e+02
9.905195545329837842e+03,9.115537355496735472e+02
9.905195566659516771e+03,9.115623125149004409e+02
9.905195587989195701e+03,9.115708877029318273e+02
9.905195609318876450e+03,9.115794611143704742e+02
9.905195630648555380e+03,9.115880327476254479e+02
9.905195651978234309e+03,9.115966026033001981e+02
9.905195673307913239e+03,9.116051706812662587e+02
9.905195694637592169e+03,9.116137369813953910e+02
9.905195715967272918e+03,9.116223015042896805e+02
9.905195737296951847e+03,9.116308642483601261e+02
9.905195758626630777e+03,9.116394252142089272e+02
9.905195779956309707e+03,9.116479844017080723e+02
9.905195801285988637e+03,9.116565418107292089e+02
9.905195822615667566e+03,9.116650974411444395e+02
9.905195843945348315e+03,9.116736512935548262e+02
9.905195865275027245e+03,9.116822033663735283e+02
9.905195886604706175e+03,9.116907536602018354e+02
9.905195907934385104e+03,9.116993021749113950e+02
9.905195929264064034e+03,9.117078489103747643e+02
9.905195950593744783e+03,9.117163938671920960e+02
9.905195971923423713e+03,9.117249370437779135e+02
9.905195993253102642e+03,9.117334784407333927e+02
9.905196014582781572e+03,9.117420180579300677e+02
9.905196035912460502e+03,9.117505558952406091e+02
9.905196057242139432e+03,9.117590919525360960e+02
9.905196078571820181e+03,9.117676262304169086e+02
9.905196099901499110e+03,9.117761587272997303e+02
9.905196121231178040e+03,9.117846894437839183e+02
9.905196142560856970e+03,9.117932183797419157e+02
9.905196163890535900e+03,9.118017455350459386e+02
9.905196185220216648e+03,9.118102709102947756e+02
9.905196206549895578e+03,9.118187945039065880e+02
9.905196227879574508e+03,9.118273163164809603e+02
9.905196249209253438e+03,9.118358363478896536e+02
9.905196270538932367e+03,9.118443545980049976e+02
9.905196291868613116e+03,9.118528710674256672e+02
9.905196313198292046e+03,9.118613857545708470e+02
9.905196334527970976e+03,9.118698986600395529e+02
9.905196355857649905e+03,9.118784097837040008e+02
9.905196377187328835e+03,9.118869191254362931e+02
9.905196398517007765e+03,9.118954266851088732e+02
9.905196419846688514e+03,9.119039324633191654e+02
9.905196441176367443e+03,9.119124364584888554e+02
9.905196462506046373e+03,9.119209386712160494e+02
9.905196483835725303e+03,9.119294391013725090e+02
9.905196505165404233e+03,9.119379377488309046e+02
9.905196526495084981e+03,9.119464346141880924e+02
9.905196547824763911e+03,9.119549296958676905e+02
9.905196569154442841e+03,9.119634229944661001e+02
9.905196590484121771e+03,9.119719145098561057e+02
9.905196611813800700e+03,9.119804042419103780e+02
9.905196633143479630e+03,9.119888921905011330e+02
9.905196654473160379e+03,9.119973783562243170e+02
9.905196675802839309e+03,9.120058627375055949e+02
9.905196697132518239e+03,9.120143453349405718e+02
9.905196718462197168e+03,9.120228261484023733e+02
9.905196739791876098e+03,9.120313051777629880e+02
9.905196761121556847e+03,9.120397824236183624e+02
9.905196782451235777e+03,9.120482578843949568e+02
9.905196803780914706e+03,9.120567315606884904e+02
9.905196825110593636e+03,9.120652034523717475e+02
9.905196846440272566e+03,9.120736735593168305e+02
9.905196867769951496e+03,9.120821418813966375e+02
9.905196889099632244e+03,9.120906084192059780e+02
9.905196910429311174e+03,9.120990731711734725e+02
9.905196931758990104e+03,9.121075361378934758e+02
9.905196953088669034e+03,9.121159973192395682e+02
9.905196974418347963e+03,9.121244567150836247e+02
