Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.065014266203716397e+04,2.562141753354799434e+00
1.065014268332748725e+04,2.562141805628817437e+00
1.065014270461781052e+04,2.562141857892223484e+00
1.065014272590813380e+04,2.562141910145017576e+00
1.065014274719845707e+04,2.562141962387203264e+00
1.065014276848878217e+04,2.562142014618780550e+00
1.065014278977910544e+04,2.562142066839738774e+00
1.065014281106942872e+04,2.562142119050085043e+00
1.065014283235975199e+04,2.562142171249819356e+00
1.065014285365007527e+04,2.562142223438938160e+00
1.065014287494039854e+04,2.562142275617445009e+00
1.065014289623072182e+04,2.562142327785336349e+00
1.065014291752104509e+04,2.562142379942615733e+00
1.065014293881136837e+04,2.562142432089276056e+00
1.065014296010169346e+04,2.562142484225331529e+00
1.065014298139201674e+04,2.562142536350760835e+00
1.065014300268234001e+04,2.562142588465578186e+00
1.065014302397266329e+04,2.562142640569776475e+00
1.065014304526298656e+04,2.562142692663359256e+00
1.065014306655330984e+04,2.562142744746330081e+00
1.065014308784363311e+04,2.562142796818681845e+00
1.065014310913395639e+04,2.562142848880410995e+00
1.065014313042427966e+04,2.562142900931528189e+00
1.065014315171460476e+04,2.562142952972026322e+00
1.065014317300492803e+04,2.562143005001905394e+00
1.065014319429525131e+04,2.562143057021168957e+00
1.065014321558557458e+04,2.562143109029806354e+00
1.065014323687589786e+04,2.562143161027824689e+00
1.065014325816622113e+04,2.562143213015231069e+00
1.065014327945654441e+04,2.562143264992011282e+00
1.065014330074686768e+04,2.562143316958172434e+00
1.065014332203719096e+04,2.562143368913714525e+00
1.065014334332751605e+04,2.562143420858637555e+00
1.065014336461783932e+04,2.562143472792937970e+00
1.065014338590816260e+04,2.562143524716612220e+00
1.065014340719848587e+04,2.562143576629667407e+00
1.065014342848880915e+04,2.562143628532099981e+00
1.065014344977913242e+04,2.562143680423909942e+00
1.065014347106945570e+04,2.562143732305100841e+00
1.065014349235977897e+04,2.562143784175662020e+00
1.065014351365010225e+04,2.562143836035604139e+00
1.065014353494042734e+04,2.562143887884927196e+00
1.065014355623075062e+04,2.562143939723613428e+00
1.065014357752107389e+04,2.562143991551684152e+00
1.065014359881139717e+04,2.562144043369125157e+00
1.065014362010172044e+04,2.562144095175947101e+00
1.065014364139204372e+04,2.562144146972139325e+00
1.065014366268236699e+04,2.562144198757701830e+00
1.065014368397269027e+04,2.562144250532645273e+00
1.065014370526301354e+04,2.562144302296958998e+00
1.065014372655333864e+04,2.562144354050650108e+00
1.065014374784366191e+04,2.562144405793711499e+00
1.065014376913398519e+04,2.562144457526139618e+00
1.065014379042430846e+04,2.562144509247945123e+00
1.065014381171463174e+04,2.562144560959120909e+00
1.065014383300495501e+04,2.562144612659670528e+00
1.065014385429527829e+04,2.562144664349590428e+00
1.065014387558560156e+04,2.562144716028877056e+00
1.065014389687592484e+04,2.562144767697541070e+00
1.065014391816624993e+04,2.562144819355578917e+00
1.065014393945657321e+04,2.562144871002979940e+00
1.065014396074689648e+04,2.562144922639747691e+00
1.065014398203721976e+04,2.562144974265889275e+00
1.065014400332754303e+04,2.562145025881401139e+00
1.065014402461786631e+04,2.562145077486279732e+00
1.065014404590818958e+04,2.562145129080521500e+00
1.065014406719851286e+04,2.562145180664137101e+00
1.065014408848883613e+04,2.562145232237119430e+00
1.065014410977916123e+04,2.562145283799472040e+00
1.065014413106948450e+04,2.562145335351191378e+00
1.065014415235980778e+04,2.562145386892277443e+00
1.065014417365013105e+04,2.562145438422723132e+00
1.065014419494045433e+04,2.562145489942539101e+00
1.065014421623077760e+04,2.562145541451721797e+00
1.065014423752110088e+04,2.562145592950267670e+00
1.065014425881142415e+04,2.562145644438183822e+00
1.065014428010174743e+04,2.562145695915456045e+00
1.065014430139207252e+04,2.562145747382105654e+00
1.065014432268239580e+04,2.562145798838107780e+00
1.065014434397271907e+04,2.562145850283480186e+00
1.065014436526304235e+04,2.562145901718212215e+00
1.065014438655336562e+04,2.562145953142307420e+00
1.065014440784368890e+04,2.562146004555772905e+00
1.065014442913401217e+04,2.562146055958594459e+00
1.065014445042433545e+04,2.562146107350775637e+00
1.065014447171465872e+04,2.562146158732323542e+00
1.065014449300498381e+04,2.562146210103234623e+00
1.065014451429530709e+04,2.562146261463505326e+00
1.065014453558563036e+04,2.562146312813135651e+00
1.065014455687595364e+04,2.562146364152125599e+00
1.065014457816627691e+04,2.562146415480478723e+00
1.065014459945660019e+04,2.562146466798187916e+00
1.065014462074692347e+04,2.562146518105260284e+00
1.065014464203724674e+04,2.562146569401688723e+00
1.065014466332757002e+04,2.562146620687476783e+00
1.065014468461789511e+04,2.562146671962631572e+00
1.065014470590821838e+04,2.562146723227138878e+00
1.065014472719854166e+04,2.562146774480998701e+00
1.065014474848886493e+04,2.562146825724221699e+00
1.065014476977918821e+04,2.562146876956804320e+00
1.065014479106951148e+04,2.562146928178739458e+00
1.065014481235983476e+04,2.562146979390034218e+00
1.065014483365015803e+04,2.562147030590685048e+00
1.065014485494048131e+04,2.562147081780691948e+00
1.065014487623080640e+04,2.562147132960058471e+00
1.065014489752112968e+04,2.562147184128773958e+00
1.065014491881145295e+04,2.562147235286849067e+00
1.065014494010177623e+04,2.562147286434276694e+00
1.065014496139209950e+04,2.562147337571060390e+00
1.065014498268242278e+04,2.562147388697196604e+00
1.065014500397274605e+04,2.562147439812685334e+00
1.065014502526306933e+04,2.562147490917530135e+00
1.065014504655339260e+04,2.562147542011727452e+00
1.065014506784371770e+04,2.562147593095287945e+00
1.065014508913404097e+04,2.562147644168186744e+00
1.065014511042436425e+04,2.562147695230445166e+00
1.065014513171468752e+04,2.562147746282052552e+00
1.065014515300501080e+04,2.562147797323012455e+00
1.065014517429533407e+04,2.562147848353324875e+00
1.065014519558565735e+04,2.562147899372982707e+00
1.065014521687598062e+04,2.562147950381996608e+00
1.065014523816630390e+04,2.562148001380363027e+00
1.065014525945662899e+04,2.562148052368078410e+00
1.065014528074695227e+04,2.562148103345142758e+00
1.065014530203727554e+04,2.562148154311556070e+00
1.065014532332759882e+04,2.562148205267318346e+00
1.065014534461792209e+04,2.562148256212429587e+00
1.065014536590824537e+04,2.562148307146886239e+00
1.065014538719856864e+04,2.562148358070695409e+00
1.065014540848889192e+04,2.562148408983849990e+00
1.065014542977921519e+04,2.562148459886349983e+00
1.065014545106954029e+04,2.562148510778209598e+00
1.065014547235986356e+04,2.562148561659407520e+00
1.065014549365018684e+04,2.562148612529947300e+00
1.065014551494051011e+04,2.562148663389843151e+00
1.065014553623083339e+04,2.562148714239077307e+00
1.065014555752115666e+04,2.562148765077660428e+00
1.065014557881147994e+04,2.562148815905588961e+00
1.065014560010180321e+04,2.562148866722859353e+00
1.065014562139212649e+04,2.562148917529475156e+00
1.065014564268245158e+04,2.562148968325439924e+00
1.065014566397277486e+04,2.562149019110750103e+00
1.065014568526309813e+04,2.562149069885398589e+00
1.065014570655342141e+04,2.562149120649392486e+00
1.065014572784374468e+04,2.562149171402728243e+00
1.065014574913406796e+04,2.562149222145405858e+00
1.065014577042439123e+04,2.562149272877428885e+00
1.065014579171471451e+04,2.562149323598793771e+00
1.065014581300503778e+04,2.562149374309496963e+00
1.065014583429536287e+04,2.562149425009549120e+00
1.065014585558568615e+04,2.562149475698936030e+00
1.065014587687600942e+04,2.562149526377668352e+00
1.065014589816633270e+04,2.562149577045738980e+00
1.065014591945665597e+04,2.562149627703147914e+00
1.065014594074697925e+04,2.562149678349898707e+00
1.065014596203730252e+04,2.562149728985987807e+00
1.065014598332762580e+04,2.562149779611418765e+00
1.065014600461794907e+04,2.562149830226188030e+00
1.065014602590827417e+04,2.562149880830299153e+00
1.065014604719859744e+04,2.562149931423745031e+00
1.065014606848892072e+04,2.562149982006529214e+00
1.065014608977924399e+04,2.562150032578651704e+00
1.065014611106956727e+04,2.562150083140112500e+00
1.065014613235989054e+04,2.562150133690908049e+00
1.065014615365021382e+04,2.562150184231041905e+00
1.065014617494053709e+04,2.562150234760514067e+00
1.065014619623086037e+04,2.562150285279317430e+00
1.065014621752118546e+04,2.562150335787462652e+00
1.065014623881150874e+04,2.562150386284939074e+00
1.065014626010183201e+04,2.562150436771753803e+00
1.065014628139215529e+04,2.562150487247903285e+00
1.065014630268247856e+04,2.562150537713383969e+00
1.065014632397280184e+04,2.562150588168202958e+00
1.065014634526312511e+04,2.562150638612349596e+00
1.065014636655344839e+04,2.562150689045838092e+00
1.065014638784377166e+04,2.562150739468654237e+00
1.065014640913409676e+04,2.562150789880812241e+00
1.065014643042442003e+04,2.562150840282294340e+00
1.065014645171474331e+04,2.562150890673111192e+00
1.065014647300506658e+04,2.562150941053259245e+00
1.065014649429538986e+04,2.562150991422742052e+00
1.065014651558571313e+04,2.562151041781556060e+00
1.065014653687603641e+04,2.562151092129697716e+00
1.065014655816635968e+04,2.562151142467170573e+00
1.065014657945668296e+04,2.562151192793974630e+00
1.065014660074700805e+04,2.562151243110113441e+00
1.065014662203733133e+04,2.562151293415576347e+00
1.065014664332765460e+04,2.562151343710374007e+00
1.065014666461797788e+04,2.562151393994495763e+00
1.065014668590830115e+04,2.562151444267948719e+00
1.065014670719862443e+04,2.562151494530729323e+00
1.065014672848894770e+04,2.562151544782841128e+00
1.065014674977927098e+04,2.562151595024277029e+00
1.065014677106959425e+04,2.562151645255044130e+00
1.065014679235991935e+04,2.562151695475142432e+00
1.065014681365024262e+04,2.562151745684561277e+00
1.065014683494056590e+04,2.562151795883311323e+00
1.065014685623088917e+04,2.562151846071381911e+00
1.065014687752121245e+04,2.562151896248783700e+00
1.065014689881153572e+04,2.562151946415513137e+00
1.065014692010185900e+04,2.562151996571559565e+00
1.065014694139218227e+04,2.562152046716937193e+00
1.065014696268250555e+04,2.562152096851642469e+00
1.065014698397283064e+04,2.562152146975668288e+00
1.065014700526315391e+04,2.562152197089018202e+00
1.065014702655347719e+04,2.562152247191695764e+00
1.065014704784380046e+04,2.562152297283693869e+00
1.065014706913412374e+04,2.562152347365016070e+00
1.065014709042444701e+04,2.562152397435658813e+00
1.065014711171477029e+04,2.562152447495629204e+00
1.065014713300509356e+04,2.562152497544920138e+00
1.065014715429541684e+04,2.562152547583531614e+00
1.065014717558574193e+04,2.562152597611467186e+00
1.065014719687606521e+04,2.562152647628726854e+00
1.065014721816638848e+04,2.562152697635303511e+00
1.065014723945671176e+04,2.562152747631200711e+00
1.065014726074703503e+04,2.562152797616418454e+00
1.065014728203735831e+04,2.562152847590956739e+00
1.065014730332768158e+04,2.562152897554819120e+00
1.065014732461800486e+04,2.562152947507994938e+00
1.065014734590832813e+04,2.562152997450491299e+00
1.065014736719865323e+04,2.562153047382311755e+00
1.065014738848897650e+04,2.562153097303445648e+00
1.065014740977929978e+04,2.562153147213903637e+00
1.065014743106962305e+04,2.562153197113675063e+00
1.065014745235994633e+04,2.562153247002763479e+00
1.065014747365026960e+04,2.562153296881168885e+00
1.065014749494059288e+04,2.562153346748894833e+00
1.065014751623091615e+04,2.562153396605937772e+00
1.065014753752123943e+04,2.562153446452297700e+00
1.065014755881156452e+04,2.562153496287978172e+00
1.065014758010188780e+04,2.562153546112964975e+00
1.065014760139221107e+04,2.562153595927272320e+00
1.065014762268253435e+04,2.562153645730893103e+00
1.065014764397285762e+04,2.562153695523827324e+00
1.065014766526318090e+04,2.562153745306082087e+00
1.065014768655350417e+04,2.562153795077646734e+00
1.065014770784382745e+04,2.562153844838521266e+00
1.065014772913415072e+04,2.562153894588716341e+00
1.065014775042447582e+04,2.562153944328224853e+00
1.065014777171479909e+04,2.562153994057050355e+00
1.065014779300512237e+04,2.562154043775182188e+00
1.065014781429544564e+04,2.562154093482631012e+00
1.065014783558576892e+04,2.562154143179382615e+00
1.065014785687609219e+04,2.562154192865454760e+00
1.065014787816641547e+04,2.562154242540836790e+00
1.065014789945673874e+04,2.562154292205528705e+00
1.065014792074706202e+04,2.562154341859530504e+00
1.065014794203738711e+04,2.562154391502849293e+00
1.065014796332771039e+04,2.562154441135474414e+00
1.065014798461803366e+04,2.562154490757409420e+00
1.065014800590835694e+04,2.562154540368654310e+00
1.065014802719868021e+04,2.562154589969205531e+00
1.065014804848900349e+04,2.562154639559070191e+00
1.065014806977932676e+04,2.562154689138241181e+00
1.065014809106965004e+04,2.562154738706722057e+00
1.065014811235997331e+04,2.562154788264509264e+00
1.065014813365029840e+04,2.562154837811613461e+00
1.065014815494062168e+04,2.562154887348016885e+00
1.065014817623094496e+04,2.562154936873726641e+00
1.065014819752126823e+04,2.562154986388749833e+00
1.065014821881159151e+04,2.562155035893072252e+00
1.065014824010191478e+04,2.562155085386704556e+00
1.065014826139223806e+04,2.562155134869643192e+00
1.065014828268256133e+04,2.562155184341884606e+00
1.065014830397288461e+04,2.562155233803435905e+00
1.065014832526320970e+04,2.562155283254293536e+00
1.065014834655353297e+04,2.562155332694450394e+00
1.065014836784385625e+04,2.562155382123917136e+00
1.065014838913417952e+04,2.562155431542686657e+00
1.065014841042450280e+04,2.562155480950755404e+00
1.065014843171482607e+04,2.562155530348130483e+00
1.065014845300514935e+04,2.562155579734811894e+00
1.065014847429547262e+04,2.562155629110792532e+00
1.065014849558579590e+04,2.562155678476075948e+00
1.065014851687612099e+04,2.562155727830665697e+00
1.065014853816644427e+04,2.562155777174558224e+00
1.065014855945676754e+04,2.562155826507749978e+00
1.065014858074709082e+04,2.562155875830237406e+00
1.065014860203741409e+04,2.562155925142031165e+00
1.065014862332773737e+04,2.562155974443131257e+00
1.065014864461806064e+04,2.562156023733523469e+00
1.065014866590838392e+04,2.562156073013214908e+00
1.065014868719870719e+04,2.562156122282212678e+00
1.065014870848903047e+04,2.562156171540506122e+00
1.065014872977935556e+04,2.562156220788105898e+00
1.065014875106967884e+04,2.562156270024997795e+00
1.065014877236000211e+04,2.562156319251192471e+00
1.065014879365032539e+04,2.562156368466679268e+00
1.065014881494064866e+04,2.562156417671472397e+00
1.065014883623097194e+04,2.562156466865557647e+00
1.065014885752129521e+04,2.562156516048938570e+00
1.065014887881161849e+04,2.562156565221622273e+00
1.065014890010194176e+04,2.562156614383598097e+00
1.065014892139226686e+04,2.562156663534876699e+00
1.065014894268259013e+04,2.562156712675447423e+00
1.065014896397291341e+04,2.562156761805313820e+00
1.065014898526323668e+04,2.562156810924479444e+00
1.065014900655355996e+04,2.562156860032937189e+00
1.065014902784388323e+04,2.562156909130690607e+00
1.065014904913420651e+04,2.562156958217736147e+00
1.065014907042452978e+04,2.562157007294080913e+00
1.065014909171485306e+04,2.562157056359714247e+00
1.065014911300517815e+04,2.562157105414653913e+00
1.065014913429550143e+04,2.562157154458875041e+00
1.065014915558582470e+04,2.562157203492391844e+00
1.065014917687614798e+04,2.562157252515200767e+00
1.065014919816647125e+04,2.562157301527305364e+00
1.065014921945679453e+04,2.562157350528698530e+00
1.065014924074711780e+04,2.562157399519383816e+00
1.065014926203744108e+04,2.562157448499364776e+00
1.065014928332776435e+04,2.562157497468634304e+00
1.065014930461808945e+04,2.562157546427203059e+00
1.065014932590841272e+04,2.562157595375053276e+00
1.065014934719873600e+04,2.562157644312195615e+00
1.065014936848905927e+04,2.562157693238630074e+00
1.065014938977938255e+04,2.562157742154349549e+00
1.065014941106970582e+04,2.562157791059364698e+00
1.065014943236002910e+04,2.562157839953668415e+00
1.065014945365035237e+04,2.562157888837257147e+00
1.065014947494067565e+04,2.562157937710138000e+00
1.065014949623100074e+04,2.562157986572307422e+00
1.065014951752132401e+04,2.562158035423765412e+00
1.065014953881164729e+04,2.562158084264508418e+00
1.065014956010197056e+04,2.562158133094539991e+00
1.065014958139229384e+04,2.562158181913856581e+00
1.065014960268261711e+04,2.562158230722465291e+00
1.065014962397294039e+04,2.562158279520355464e+00
1.065014964526326366e+04,2.562158328307534205e+00
1.065014966655358694e+04,2.562158377083997962e+00
1.065014968784391203e+04,2.562158425849753840e+00
1.065014970913423531e+04,2.562158474604787628e+00
1.065014973042455858e+04,2.562158523349109984e+00
1.065014975171488186e+04,2.562158572082713803e+00
1.065014977300520513e+04,2.562158620805602638e+00
1.065014979429552841e+04,2.562158669517780041e+00
1.065014981558585168e+04,2.562158718219231801e+00
1.065014983687617496e+04,2.562158766909975682e+00
1.065014985816649823e+04,2.562158815590001026e+00
1.065014987945682333e+04,2.562158864259311386e+00
1.065014990074714660e+04,2.562158912917903208e+00
1.065014992203746988e+04,2.562158961565772941e+00
1.065014994332779315e+04,2.562159010202931242e+00
1.065014996461811643e+04,2.562159058829363900e+00
1.065014998590843970e+04,2.562159107445081574e+00
1.065015000719876298e+04,2.562159156050080711e+00
1.065015002848908625e+04,2.562159204644361310e+00
1.065015004977940953e+04,2.562159253227923372e+00
1.065015007106973462e+04,2.562159301800766897e+00
1.065015009236005790e+04,2.562159350362888333e+00
1.065015011365038117e+04,2.562159398914287678e+00
1.065015013494070445e+04,2.562159447454968486e+00
1.065015015623102772e+04,2.562159495984923652e+00
1.065015017752135100e+04,2.562159544504163833e+00
1.065015019881167427e+04,2.562159593012678371e+00
1.065015022010199755e+04,2.562159641510474373e+00
1.065015024139232082e+04,2.562159689997544731e+00
1.065015026268264592e+04,2.562159738473900106e+00
1.065015028397296919e+04,2.562159786939526285e+00
1.065015030526329247e+04,2.562159835394430374e+00
1.065015032655361574e+04,2.562159883838608820e+00
1.065015034784393902e+04,2.562159932272068730e+00
1.065015036913426229e+04,2.562159980694795891e+00
1.065015039042458557e+04,2.562160029106804515e+00
1.065015041171490884e+04,2.562160077508087497e+00
1.065015043300523212e+04,2.562160125898648388e+00
1.065015045429555721e+04,2.562160174278483638e+00
1.065015047558588049e+04,2.562160222647593244e+00
1.065015049687620376e+04,2.562160271005973655e+00
1.065015051816652704e+04,2.562160319353635529e+00
1.065015053945685031e+04,2.562160367690564655e+00
1.065015056074717359e+04,2.562160416016764586e+00
1.065015058203749686e+04,2.562160464332245979e+00
1.065015060332782014e+04,2.562160512636991072e+00
1.065015062461814341e+04,2.562160560931014075e+00
1.065015064590846850e+04,2.562160609214311435e+00
1.065015066719879178e+04,2.562160657486879600e+00
1.065015068848911505e+04,2.562160705748715017e+00
1.065015070977943833e+04,2.562160753999824792e+00
1.065015073106976160e+04,2.562160802240205371e+00
1.065015075236008488e+04,2.562160850469853202e+00
1.065015077365040815e+04,2.562160898688775390e+00
1.065015079494073143e+04,2.562160946896968383e+00
1.065015081623105470e+04,2.562160995094425076e+00
1.065015083752137980e+04,2.562161043281163231e+00
1.065015085881170307e+04,2.562161091457157980e+00
1.065015088010202635e+04,2.562161139622430639e+00
1.065015090139234962e+04,2.562161187776966997e+00
1.065015092268267290e+04,2.562161235920770608e+00
1.065015094397299617e+04,2.562161284053841470e+00
1.065015096526331945e+04,2.562161332176186690e+00
1.065015098655364272e+04,2.562161380287795609e+00
1.065015100784396600e+04,2.562161428388664675e+00
1.065015102913429109e+04,2.562161476478815203e+00
1.065015105042461437e+04,2.562161524558222325e+00
1.065015107171493764e+04,2.562161572626896699e+00
1.065015109300526092e+04,2.562161620684838326e+00
1.065015111429558419e+04,2.562161668732043651e+00
1.065015113558590747e+04,2.562161716768512676e+00
1.065015115687623074e+04,2.562161764794248953e+00
1.065015117816655402e+04,2.562161812809252481e+00
1.065015119945687729e+04,2.562161860813516157e+00
1.065015122074720239e+04,2.562161908807050636e+00
1.065015124203752566e+04,2.562161956789845263e+00
1.065015126332784894e+04,2.562162004761903589e+00
1.065015128461817221e+04,2.562162052723222061e+00
1.065015130590849549e+04,2.562162100673804233e+00
1.065015132719881876e+04,2.562162148613653656e+00
1.065015134848914204e+04,2.562162196542759673e+00
1.065015136977946531e+04,2.562162244461129390e+00
1.065015139106978859e+04,2.562162292368762806e+00
1.065015141236011368e+04,2.562162340265659921e+00
1.065015143365043696e+04,2.562162388151813630e+00
1.065015145494076023e+04,2.562162436027231038e+00
1.065015147623108351e+04,2.562162483891905040e+00
1.065015149752140678e+04,2.562162531745839189e+00
1.065015151881173006e+04,2.562162579589037037e+00
1.065015154010205333e+04,2.562162627421491479e+00
1.065015156139237661e+04,2.562162675243209620e+00
1.065015158268269988e+04,2.562162723054184355e+00
1.065015160397302498e+04,2.562162770854419236e+00
1.065015162526334825e+04,2.562162818643914264e+00
1.065015164655367153e+04,2.562162866422662333e+00
1.065015166784399480e+04,2.562162914190670548e+00
1.065015168913431808e+04,2.562162961947935358e+00
1.065015171042464135e+04,2.562163009694460314e+00
1.065015173171496463e+04,2.562163057430238311e+00
1.065015175300528790e+04,2.562163105155272902e+00
1.065015177429561118e+04,2.562163152869567639e+00
1.065015179558593627e+04,2.562163200573122523e+00
1.065015181687625955e+04,2.562163248265930449e+00
1.065015183816658282e+04,2.562163295947987862e+00
1.065015185945690610e+04,2.562163343619301870e+00
1.065015188074722937e+04,2.562163391279872471e+00
1.065015190203755265e+04,2.562163438929699666e+00
1.065015192332787592e+04,2.562163486568779902e+00
1.065015194461819920e+04,2.562163534197113179e+00
1.065015196590852247e+04,2.562163581814703051e+00
1.065015198719884756e+04,2.562163629421545963e+00
1.065015200848917084e+04,2.562163677017641916e+00
1.065015202977949411e+04,2.562163724602987358e+00
1.065015205106981739e+04,2.562163772177589394e+00
1.065015207236014066e+04,2.562163819741440918e+00
1.065015209365046394e+04,2.562163867294545483e+00
1.065015211494078721e+04,2.562163914836899536e+00
1.065015213623111049e+04,2.562163962368506631e+00
1.065015215752143376e+04,2.562164009889366767e+00
1.065015217881175886e+04,2.562164057399479944e+00
1.065015220010208213e+04,2.562164104898839057e+00
