Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.882460428240709007e+03,3.604426371469312329e+00
9.882460446256400246e+03,3.604426377645651325e+00
9.882460464272089666e+03,3.604426383821911273e+00
9.882460482287780906e+03,3.604426389998091729e+00
9.882460500303470326e+03,3.604426396174192249e+00
9.882460518319161565e+03,3.604426402350213721e+00
9.882460536334850985e+03,3.604426408526154368e+00
9.882460554350542225e+03,3.604426414702016412e+00
9.882460572366233464e+03,3.604426420877799409e+00
9.882460590381922884e+03,3.604426427053502024e+00
9.882460608397614124e+03,3.604426433229125148e+00
9.882460626413303544e+03,3.604426439404668780e+00
9.882460644428994783e+03,3.604426445580132921e+00
9.882460662444684203e+03,3.604426451755516680e+00
9.882460680460375443e+03,3.604426457930821837e+00
9.882460698476066682e+03,3.604426464106046613e+00
9.882460716491756102e+03,3.604426470281191897e+00
9.882460734507447341e+03,3.604426476456258577e+00
9.882460752523136762e+03,3.604426482631244433e+00
9.882460770538828001e+03,3.604426488806150797e+00
9.882460788554517421e+03,3.604426494980977669e+00
9.882460806570208661e+03,3.604426501155725049e+00
9.882460824585899900e+03,3.604426507330392937e+00
9.882460842601589320e+03,3.604426513504980445e+00
9.882460860617280559e+03,3.604426519679489349e+00
9.882460878632969980e+03,3.604426525853917429e+00
9.882460896648661219e+03,3.604426532028266017e+00
9.882460914664350639e+03,3.604426538202535557e+00
9.882460932680041878e+03,3.604426544376725161e+00
9.882460950695733118e+03,3.604426550550835717e+00
9.882460968711422538e+03,3.604426556724865005e+00
9.882460986727113777e+03,3.604426562898816133e+00
9.882461004742803198e+03,3.604426569072686437e+00
9.882461022758494437e+03,3.604426575246477249e+00
9.882461040774183857e+03,3.604426581420188569e+00
9.882461058789875096e+03,3.604426587593820397e+00
9.882461076805566336e+03,3.604426593767372733e+00
9.882461094821255756e+03,3.604426599940844689e+00
9.882461112836946995e+03,3.604426606114237153e+00
9.882461130852636416e+03,3.604426612287549236e+00
9.882461148868327655e+03,3.604426618460782716e+00
9.882461166884017075e+03,3.604426624633934928e+00
9.882461184899708314e+03,3.604426630807008980e+00
9.882461202915399554e+03,3.604426636980003096e+00
9.882461220931088974e+03,3.604426643152916832e+00
9.882461238946780213e+03,3.604426649325751075e+00
9.882461256962469633e+03,3.604426655498505383e+00
9.882461274978160873e+03,3.604426661671180199e+00
9.882461292993850293e+03,3.604426667843775078e+00
9.882461311009541532e+03,3.604426674016290466e+00
9.882461329025232772e+03,3.604426680188725474e+00
9.882461347040922192e+03,3.604426686361080101e+00
9.882461365056613431e+03,3.604426692533356569e+00
9.882461383072302851e+03,3.604426698705551768e+00
9.882461401087994091e+03,3.604426704877668364e+00
9.882461419103683511e+03,3.604426711049703691e+00
9.882461437119374750e+03,3.604426717221660414e+00
9.882461455135065989e+03,3.604426723393537202e+00
9.882461473150755410e+03,3.604426729565334053e+00
9.882461491166446649e+03,3.604426735737050969e+00
9.882461509182136069e+03,3.604426741908687504e+00
9.882461527197827309e+03,3.604426748080244991e+00
9.882461545213516729e+03,3.604426754251722542e+00
9.882461563229207968e+03,3.604426760423120157e+00
9.882461581244899207e+03,3.604426766594438281e+00
9.882461599260588628e+03,3.604426772765675580e+00
9.882461617276279867e+03,3.604426778936833831e+00
9.882461635291969287e+03,3.604426785107911702e+00
9.882461653307660526e+03,3.604426791278910081e+00
9.882461671323349947e+03,3.604426797449828079e+00
9.882461689339041186e+03,3.604426803620667030e+00
9.882461707354732425e+03,3.604426809791425601e+00
9.882461725370421846e+03,3.604426815962103792e+00
9.882461743386113085e+03,3.604426822132702490e+00
9.882461761401802505e+03,3.604426828303221253e+00
9.882461779417493744e+03,3.604426834473660080e+00
9.882461797433183165e+03,3.604426840644018526e+00
9.882461815448874404e+03,3.604426846814297924e+00
9.882461833464563824e+03,3.604426852984496499e+00
9.882461851480255064e+03,3.604426859154616025e+00
9.882461869495946303e+03,3.604426865324656060e+00
9.882461887511635723e+03,3.604426871494614826e+00
9.882461905527326962e+03,3.604426877664494988e+00
9.882461923543016383e+03,3.604426883834293438e+00
9.882461941558707622e+03,3.604426890004013728e+00
9.882461959574397042e+03,3.604426896173652750e+00
9.882461977590088281e+03,3.604426902343212724e+00
9.882461995605779521e+03,3.604426908512691874e+00
9.882462013621468941e+03,3.604426914682091088e+00
9.882462031637160180e+03,3.604426920851411253e+00
9.882462049652849601e+03,3.604426927020651039e+00
9.882462067668540840e+03,3.604426933189810889e+00
9.882462085684230260e+03,3.604426939358889914e+00
9.882462103699921499e+03,3.604426945527889892e+00
9.882462121715612739e+03,3.604426951696809489e+00
9.882462139731302159e+03,3.604426957865648706e+00
9.882462157746993398e+03,3.604426964034409320e+00
9.882462175762682818e+03,3.604426970203088221e+00
9.882462193778374058e+03,3.604426976371687630e+00
9.882462211794063478e+03,3.604426982540207547e+00
9.882462229809754717e+03,3.604426988708647084e+00
9.882462247825445957e+03,3.604426994877006685e+00
9.882462265841135377e+03,3.604427001045285461e+00
9.882462283856826616e+03,3.604427007213486078e+00
9.882462301872516036e+03,3.604427013381604539e+00
9.882462319888207276e+03,3.604427019549643951e+00
9.882462337903896696e+03,3.604427025717602984e+00
9.882462355919587935e+03,3.604427031885482080e+00
9.882462373935279174e+03,3.604427038053281684e+00
9.882462391950968595e+03,3.604427044221000465e+00
9.882462409966659834e+03,3.604427050388639753e+00
9.882462427982349254e+03,3.604427056556198217e+00
9.882462445998040494e+03,3.604427062723676745e+00
9.882462464013729914e+03,3.604427068891075336e+00
9.882462482029421153e+03,3.604427075058394436e+00
9.882462500045112392e+03,3.604427081225633156e+00
9.882462518060801813e+03,3.604427087392790607e+00
9.882462536076493052e+03,3.604427093559869011e+00
9.882462554092182472e+03,3.604427099726867478e+00
9.882462572107873712e+03,3.604427105893785566e+00
9.882462590123563132e+03,3.604427112060623273e+00
9.882462608139254371e+03,3.604427118227380600e+00
9.882462626154945610e+03,3.604427124394058879e+00
9.882462644170635031e+03,3.604427130560655446e+00
9.882462662186326270e+03,3.604427136727172964e+00
9.882462680202015690e+03,3.604427142893610547e+00
9.882462698217706929e+03,3.604427149059967750e+00
9.882462716233396350e+03,3.604427155226243684e+00
9.882462734249087589e+03,3.604427161392440571e+00
9.882462752264778828e+03,3.604427167558557077e+00
9.882462770280468249e+03,3.604427173724593647e+00
9.882462788296159488e+03,3.604427179890550281e+00
9.882462806311848908e+03,3.604427186056425647e+00
9.882462824327540147e+03,3.604427192222221077e+00
9.882462842343229568e+03,3.604427198387937015e+00
9.882462860358920807e+03,3.604427204553572128e+00
9.882462878374612046e+03,3.604427210719127750e+00
9.882462896390301466e+03,3.604427216884602547e+00
