Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.913946643518749624e+03,2.593928085256401062e+00
9.913946661622412648e+03,2.593928166570381055e+00
9.913946679726073853e+03,2.593928247887234306e+00
9.913946697829736877e+03,2.593928329206977246e+00
9.913946715933398082e+03,2.593928410529592554e+00
9.913946734037061105e+03,2.593928491855096219e+00
9.913946752140722310e+03,2.593928573183471809e+00
9.913946770244385334e+03,2.593928654514734422e+00
9.913946788348046539e+03,2.593928735848868072e+00
9.913946806451709563e+03,2.593928817185887858e+00
9.913946824555372586e+03,2.593928898525785787e+00
9.913946842659033791e+03,2.593928979868552531e+00
9.913946860762696815e+03,2.593929061214204967e+00
9.913946878866358020e+03,2.593929142562725776e+00
9.913946896970021044e+03,2.593929223914130500e+00
9.913946915073682248e+03,2.593929305268402707e+00
9.913946933177345272e+03,2.593929386625558831e+00
9.913946951281006477e+03,2.593929467985580217e+00
9.913946969384669501e+03,2.593929549348485075e+00
9.913946987488332525e+03,2.593929630714263634e+00
9.913947005591993729e+03,2.593929712082907013e+00
9.913947023695656753e+03,2.593929793454431199e+00
9.913947041799317958e+03,2.593929874828820203e+00
9.913947059902980982e+03,2.593929956206088683e+00
9.913947078006642187e+03,2.593930037586220649e+00
9.913947096110305210e+03,2.593930118969231646e+00
9.913947114213966415e+03,2.593930200355104798e+00
9.913947132317629439e+03,2.593930281743856980e+00
9.913947150421292463e+03,2.593930363135477979e+00
9.913947168524953668e+03,2.593930444529960244e+00
9.913947186628616691e+03,2.593930525927319319e+00
9.913947204732277896e+03,2.593930607327538773e+00
9.913947222835940920e+03,2.593930688730634149e+00
9.913947240939602125e+03,2.593930770136588126e+00
9.913947259043265149e+03,2.593930851545417582e+00
9.913947277146926353e+03,2.593930932957104751e+00
9.913947295250589377e+03,2.593931014371666954e+00
9.913947313354252401e+03,2.593931095789093089e+00
9.913947331457913606e+03,2.593931177209377381e+00
9.913947349561576630e+03,2.593931258632534043e+00
9.913947367665237834e+03,2.593931340058546642e+00
9.913947385768900858e+03,2.593931421487430722e+00
9.913947403872562063e+03,2.593931502919169407e+00
9.913947421976225087e+03,2.593931584353779574e+00
9.913947440079888111e+03,2.593931665791251895e+00
9.913947458183549315e+03,2.593931747231577933e+00
9.913947476287212339e+03,2.593931828674773676e+00
9.913947494390873544e+03,2.593931910120821360e+00
9.913947512494536568e+03,2.593931991569737860e+00
9.913947530598197773e+03,2.593932073021506302e+00
9.913947548701860796e+03,2.593932154476142227e+00
9.913947566805522001e+03,2.593932235933628760e+00
9.913947584909185025e+03,2.593932317393982334e+00
9.913947603012848049e+03,2.593932398857193622e+00
9.913947621116509254e+03,2.593932480323254630e+00
9.913947639220172277e+03,2.593932561792180902e+00
9.913947657323833482e+03,2.593932643263956006e+00
9.913947675427496506e+03,2.593932724738595041e+00
9.913947693531157711e+03,2.593932806216082021e+00
9.913947711634820735e+03,2.593932887696432488e+00
9.913947729738481939e+03,2.593932969179629122e+00
9.913947747842144963e+03,2.593933050665688356e+00
9.913947765945807987e+03,2.593933132154601751e+00
9.913947784049469192e+03,2.593933213646359981e+00
9.913947802153132216e+03,2.593933295140979922e+00
9.913947820256793420e+03,2.593933376638444255e+00
9.913947838360456444e+03,2.593933458138768522e+00
9.913947856464117649e+03,2.593933539641936292e+00
9.913947874567780673e+03,2.593933621147963553e+00
9.913947892671441878e+03,2.593933702656832985e+00
9.913947910775104901e+03,2.593933784168561019e+00
9.913947928878767925e+03,2.593933865683139217e+00
9.913947946982429130e+03,2.593933947200557810e+00
9.913947965086092154e+03,2.593934028720833673e+00
9.913947983189753359e+03,2.593934110243949931e+00
9.913948001293416382e+03,2.593934191769922126e+00
9.913948019397077587e+03,2.593934273298733384e+00
9.913948037500740611e+03,2.593934354830400135e+00
9.913948055604401816e+03,2.593934436364904617e+00
9.913948073708064840e+03,2.593934517902264592e+00
9.913948091811727863e+03,2.593934599442469402e+00
9.913948109915389068e+03,2.593934680985510610e+00
9.913948128019052092e+03,2.593934762531405536e+00
9.913948146122713297e+03,2.593934844080135971e+00
9.913948164226376321e+03,2.593934925631718347e+00
9.913948182330037525e+03,2.593935007186135788e+00
9.913948200433700549e+03,2.593935088743404727e+00
9.913948218537361754e+03,2.593935170303507398e+00
9.913948236641024778e+03,2.593935251866460678e+00
9.913948254744687802e+03,2.593935333432254797e+00
9.913948272848349006e+03,2.593935415000881761e+00
9.913948290952012030e+03,2.593935496572358002e+00
9.913948309055673235e+03,2.593935578146665311e+00
9.913948327159336259e+03,2.593935659723820564e+00
9.913948345262997464e+03,2.593935741303807330e+00
9.913948363366660487e+03,2.593935822886640707e+00
9.913948381470321692e+03,2.593935904472303822e+00
9.913948399573984716e+03,2.593935986060813104e+00
9.913948417677647740e+03,2.593936067652159227e+00
9.913948435781308945e+03,2.593936149246334200e+00
9.913948453884971968e+03,2.593936230843354007e+00
9.913948471988633173e+03,2.593936312443201331e+00
9.913948490092296197e+03,2.593936394045892602e+00
9.913948508195957402e+03,2.593936475651409612e+00
9.913948526299620426e+03,2.593936557259770570e+00
9.913948544403281630e+03,2.593936638870956823e+00
9.913948562506944654e+03,2.593936720484984360e+00
9.913948580610607678e+03,2.593936802101845629e+00
9.913948598714268883e+03,2.593936883721531750e+00
9.913948616817931907e+03,2.593936965344057377e+00
9.913948634921593111e+03,2.593937046969406968e+00
9.913948653025256135e+03,2.593937128597595621e+00
9.913948671128917340e+03,2.593937210228606904e+00
9.913948689232580364e+03,2.593937291862457251e+00
9.913948707336243388e+03,2.593937373499137333e+00
9.913948725439904592e+03,2.593937455138638271e+00
9.913948743543567616e+03,2.593937536780976938e+00
9.913948761647228821e+03,2.593937618426135572e+00
9.913948779750891845e+03,2.593937700074130159e+00
9.913948797854553050e+03,2.593937781724944269e+00
9.913948815958216073e+03,2.593937863378593445e+00
9.913948834061877278e+03,2.593937945035061698e+00
9.913948852165540302e+03,2.593938026694363685e+00
9.913948870269203326e+03,2.593938108356491856e+00
9.913948888372864531e+03,2.593938190021436441e+00
9.913948906476527554e+03,2.593938271689215203e+00
9.913948924580188759e+03,2.593938353359808602e+00
9.913948942683851783e+03,2.593938435033235290e+00
9.913948960787512988e+03,2.593938516709476616e+00
9.913948978891176012e+03,2.593938598388549011e+00
9.913948996994837216e+03,2.593938680070435598e+00
9.913949015098500240e+03,2.593938761755152811e+00
9.913949033202163264e+03,2.593938843442691322e+00
9.913949051305824469e+03,2.593938925133042694e+00
9.913949069409487493e+03,2.593939006826222915e+00
9.913949087513148697e+03,2.593939088522214664e+00
9.913949105616811721e+03,2.593939170221034818e+00
9.913949123720472926e+03,2.593939251922666056e+00
9.913949141824135950e+03,2.593939333627123922e+00
9.913949159927797155e+03,2.593939415334392429e+00
9.913949178031460178e+03,2.593939497044486675e+00
9.913949196135123202e+03,2.593939578757397779e+00
9.913949214238784407e+03,2.593939660473118192e+00
9.913949232342447431e+03,2.593939742191663012e+00
9.913949250446108636e+03,2.593939823913015807e+00
9.913949268549771659e+03,2.593939905637192567e+00
9.913949286653432864e+03,2.593939987364175970e+00
9.913949304757095888e+03,2.593940069093981560e+00
