Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.065014266203716397e+04,7.998325076636622271e+02
1.065014268332748725e+04,7.998444551809135419e+02
1.065014270461781052e+04,7.998563996523749893e+02
1.065014272590813380e+04,7.998683410779533460e+02
1.065014274719845707e+04,7.998802794575549342e+02
1.065014276848878217e+04,7.998922147921056194e+02
1.065014278977910544e+04,7.999041470794724091e+02
1.065014281106942872e+04,7.999160763205816238e+02
1.065014283235975199e+04,7.999280025153399265e+02
1.065014285365007527e+04,7.999399256636536393e+02
1.065014287494039854e+04,7.999518457654295389e+02
1.065014289623072182e+04,7.999637628205737201e+02
1.065014291752104509e+04,7.999756768289933007e+02
1.065014293881136837e+04,7.999875877905944890e+02
1.065014296010169346e+04,7.999994957063013317e+02
1.065014298139201674e+04,8.000114005739856111e+02
1.065014300268234001e+04,8.000233023945718287e+02
1.065014302397266329e+04,8.000352011679663065e+02
1.065014304526298656e+04,8.000470968940759349e+02
1.065014306655330984e+04,8.000589895728073770e+02
1.065014308784363311e+04,8.000708792040676371e+02
1.065014310913395639e+04,8.000827657877632646e+02
1.065014313042427966e+04,8.000946493238010362e+02
1.065014315171460476e+04,8.001065298131030659e+02
1.065014317300492803e+04,8.001184072535457972e+02
1.065014319429525131e+04,8.001302816460515714e+02
1.065014321558557458e+04,8.001421529905269381e+02
1.065014323687589786e+04,8.001540212868791286e+02
1.065014325816622113e+04,8.001658865350149199e+02
1.065014327945654441e+04,8.001777487348416571e+02
1.065014330074686768e+04,8.001896078862656623e+02
1.065014332203719096e+04,8.002014639891949628e+02
1.065014334332751605e+04,8.002133170445482619e+02
1.065014336461783932e+04,8.002251670502079151e+02
1.065014338590816260e+04,8.002370140070931939e+02
1.065014340719848587e+04,8.002488579151117847e+02
1.065014342848880915e+04,8.002606987741705780e+02
1.065014344977913242e+04,8.002725365841768053e+02
1.065014347106945570e+04,8.002843713450379255e+02
1.065014349235977897e+04,8.002962030566608291e+02
1.065014351365010225e+04,8.003080317189528614e+02
1.065014353494042734e+04,8.003198573328314751e+02
1.065014355623075062e+04,8.003316798961832319e+02
1.065014357752107389e+04,8.003434994099261530e+02
1.065014359881139717e+04,8.003553158739674700e+02
1.065014362010172044e+04,8.003671292882143007e+02
1.065014364139204372e+04,8.003789396525746724e+02
1.065014366268236699e+04,8.003907469669552484e+02
1.065014368397269027e+04,8.004025512312641695e+02
1.065014370526301354e+04,8.004143524454083263e+02
1.065014372655333864e+04,8.004261506103034662e+02
1.065014374784366191e+04,8.004379457238409259e+02
1.065014376913398519e+04,8.004497377869363390e+02
1.065014379042430846e+04,8.004615267994971646e+02
1.065014381171463174e+04,8.004733127614313162e+02
1.065014383300495501e+04,8.004850956726464801e+02
1.065014385429527829e+04,8.004968755330497743e+02
1.065014387558560156e+04,8.005086523425489986e+02
1.065014389687592484e+04,8.005204261010522941e+02
1.065014391816624993e+04,8.005321968094723388e+02
1.065014393945657321e+04,8.005439644657060398e+02
1.065014396074689648e+04,8.005557290706663025e+02
1.065014398203721976e+04,8.005674906242614952e+02
1.065014400332754303e+04,8.005792491263991906e+02
1.065014402461786631e+04,8.005910045769873022e+02
1.065014404590818958e+04,8.006027569759332891e+02
1.065014406719851286e+04,8.006145063231456334e+02
1.065014408848883613e+04,8.006262526185317938e+02
1.065014410977916123e+04,8.006379958630030842e+02
1.065014413106948450e+04,8.006497360544606181e+02
1.065014415235980778e+04,8.006614731938160503e+02
1.065014417365013105e+04,8.006732072809772944e+02
1.065014419494045433e+04,8.006849383158522642e+02
1.065014421623077760e+04,8.006966662983491005e+02
1.065014423752110088e+04,8.007083912283758309e+02
1.065014425881142415e+04,8.007201131058405963e+02
