Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.013335255787055939e+04,9.944549002526056256e+02
1.013335257878931770e+04,9.944792739155876689e+02
1.013335259970807601e+04,9.945036459941046587e+02
1.013335262062683432e+04,9.945280164880024358e+02
1.013335264154559445e+04,9.945523853992458498e+02
1.013335266246435276e+04,9.945767527234424961e+02
1.013335268338311107e+04,9.946011184625574515e+02
1.013335270430186938e+04,9.946254826164364431e+02
1.013335272522062769e+04,9.946498451849257663e+02
1.013335274613938600e+04,9.946742061678708069e+02
1.013335276705814431e+04,9.946985655651180878e+02
1.013335278797690262e+04,9.947229233765128811e+02
1.013335280889566275e+04,9.947472796040190133e+02
1.013335282981442106e+04,9.947716342432470356e+02
1.013335285073317937e+04,9.947959872961608880e+02
1.013335287165193768e+04,9.948203387626064114e+02
1.013335289257069599e+04,9.948446886424297873e+02
1.013335291348945429e+04,9.948690369354765153e+02
1.013335293440821260e+04,9.948933836415932319e+02
1.013335295532697091e+04,9.949177287606254367e+02
1.013335297624573104e+04,9.949420722945362741e+02
1.013335299716448935e+04,9.949664142389382278e+02
1.013335301808324766e+04,9.949907545957941011e+02
1.013335303900200597e+04,9.950150933649500757e+02
1.013335305992076428e+04,9.950394305462523334e+02
1.013335308083952259e+04,9.950637661395470559e+02
1.013335310175828090e+04,9.950881001446804248e+02
1.013335312267703921e+04,9.951124325614980535e+02
1.013335314359579934e+04,9.951367633919622904e+02
1.013335316451455765e+04,9.951610926316878931e+02
1.013335318543331596e+04,9.951854202826368692e+02
1.013335320635207427e+04,9.952097463446551728e+02
1.013335322727083258e+04,9.952340708175894406e+02
1.013335324818959089e+04,9.952583937012855131e+02
1.013335326910834920e+04,9.952827149955900268e+02
1.013335329002710751e+04,9.953070347003489360e+02
1.013335331094586763e+04,9.953313528175232250e+02
1.013335333186462594e+04,9.953556693427299251e+02
1.013335335278338425e+04,9.953799842779305891e+02
1.013335337370214256e+04,9.954042976229707165e+02
1.013335339462090087e+04,9.954286093776969437e+02
1.013335341553965918e+04,9.954529195419559073e+02
1.013335343645841749e+04,9.954772281155939027e+02
1.013335345737717762e+04,9.955015351005704360e+02
1.013335347829593593e+04,9.955258404925056084e+02
1.013335349921469424e+04,9.955501442933586986e+02
1.013335352013345255e+04,9.955744465029764569e+02
1.013335354105221086e+04,9.955987471212052924e+02
1.013335356197096917e+04,9.956230461478918414e+02
1.013335358288972748e+04,9.956473435828823995e+02
1.013335360380848579e+04,9.956716394260236029e+02
1.013335362472724591e+04,9.956959336792745034e+02
1.013335364564600422e+04,9.957202263382563387e+02
1.013335366656476253e+04,9.957445174049283878e+02
1.013335368748352084e+04,9.957688068791372871e+02
1.013335370840227915e+04,9.957930947607294456e+02
1.013335372932103746e+04,9.958173810495516136e+02
1.013335375023979577e+04,9.958416657454503138e+02
1.013335377115855408e+04,9.958659488482721827e+02
1.013335379207731421e+04,9.958902303599753623e+02
1.013335381299607252e+04,9.959145102761837052e+02
1.013335383391483083e+04,9.959387885988546714e+02
1.013335385483358914e+04,9.959630653278362615e+02
1.013335387575234745e+04,9.959873404629738616e+02
1.013335389667110576e+04,9.960116140041147901e+02
1.013335391758986407e+04,9.960358859511056835e+02
1.013335393850862238e+04,9.960601563037934056e+02
1.013335395942738251e+04,9.960844250641347344e+02
1.013335398034614082e+04,9.961086922277561371e+02
1.013335400126489913e+04,9.961329577966145052e+02
1.013335402218365743e+04,9.961572217705568164e+02
1.013335404310241574e+04,9.961814841494298207e+02
1.013335406402117405e+04,9.962057449330802683e+02
1.013335408493993236e+04,9.962300041213550230e+02
1.013335410585869067e+04,9.962542617141011760e+02
1.013335412677745080e+04,9.962785177132744820e+02
1.013335414769620911e+04,9.963027721145034548e+02
1.013335416861496742e+04,9.963270249197445310e+02
1.013335418953372573e+04,9.963512761288441197e+02
1.013335421045248404e+04,9.963755257416497670e+02
1.013335423137124235e+04,9.963997737580081093e+02
1.013335425229000066e+04,9.964240201777657830e+02
1.013335427320876079e+04,9.964482650028788839e+02
1.013335429412751910e+04,9.964725082289772899e+02
1.013335431504627741e+04,9.964967498580161873e+02
1.013335433596503572e+04,9.965209898898424399e+02
1.013335435688379403e+04,9.965452283243038210e+02
1.013335437780255234e+04,9.965694651612469670e+02
1.013335439872131064e+04,9.965937004005189692e+02
1.013335441964006895e+04,9.966179340419671462e+02
1.013335444055882908e+04,9.966421660875453199e+02
1.013335446147758739e+04,9.966663965328864379e+02
1.013335448239634570e+04,9.966906253799446631e+02
1.013335450331510401e+04,9.967148526285676553e+02
1.013335452423386232e+04,9.967390782786022783e+02
1.013335454515262063e+04,9.967633023298956232e+02
1.013335456607137894e+04,9.967875247822948950e+02
1.013335458699013725e+04,9.968117456356476396e+02
1.013335460790889738e+04,9.968359648919064284e+02
1.013335462882765569e+04,9.968601825467069375e+02
1.013335464974641400e+04,9.968843986020023067e+02
1.013335467066517231e+04,9.969086130576396272e+02
1.013335469158393062e+04,9.969328259134667860e+02
1.013335471250268893e+04,9.969570371693306470e+02
1.013335473342144724e+04,9.969812468250783013e+02
1.013335475434020555e+04,9.970054548805575223e+02
1.013335477525896567e+04,9.970296613377201993e+02
1.013335479617772398e+04,9.970538661922040546e+02
1.013335481709648229e+04,9.970780694459614324e+02
1.013335483801524060e+04,9.971022710988394238e+02
1.013335485893399891e+04,9.971264711506854610e+02
1.013335487985275722e+04,9.971506696013476585e+02
1.013335490077151553e+04,9.971748664506727664e+02
1.013335492169027384e+04,9.971990616985081033e+02
1.013335494260903397e+04,9.972232553468055585e+02
1.013335496352779228e+04,9.972474473912043322e+02
1.013335498444655059e+04,9.972716378336563139e+02
1.013335500536530890e+04,9.972958266740082536e+02
1.013335502628406721e+04,9.973200139121086067e+02
1.013335504720282552e+04,9.973441995478043509e+02
1.013335506812158383e+04,9.973683835809430320e+02
