Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.905193796296138316e+03,5.030395520400929854e+01
9.905193817625817246e+03,5.030432042885737332e+01
9.905193838955496176e+03,5.030468565207107901e+01
9.905193860285176925e+03,5.030505087368152317e+01
9.905193881614855854e+03,5.030541609362635569e+01
9.905193902944534784e+03,5.030578131193667701e+01
9.905193924274213714e+03,5.030614652861246583e+01
9.905193945603892644e+03,5.030651174365365108e+01
9.905193966933571573e+03,5.030687695706021145e+01
9.905193988263252322e+03,5.030724216886324029e+01
9.905194009592931252e+03,5.030760737900040169e+01
9.905194030922610182e+03,5.030797258750281031e+01
9.905194052252289111e+03,5.030833779437040931e+01
9.905194073581968041e+03,5.030870299960317027e+01
9.905194094911648790e+03,5.030906820323217232e+01
9.905194116241327720e+03,5.030943340519510087e+01
9.905194137571006650e+03,5.030979860552304928e+01
9.905194158900685579e+03,5.031016380421598200e+01
9.905194180230364509e+03,5.031052900127384220e+01
9.905194201560043439e+03,5.031089419669661567e+01
9.905194222889724188e+03,5.031125939051538154e+01
9.905194244219403117e+03,5.031162458266781101e+01
9.905194265549082047e+03,5.031198977318500454e+01
9.905194286878760977e+03,5.031235496206691948e+01
9.905194308208439907e+03,5.031272014931351322e+01
9.905194329538120655e+03,5.031308533495590751e+01
9.905194350867799585e+03,5.031345051893173093e+01
9.905194372197478515e+03,5.031381570127210523e+01
9.905194393527157445e+03,5.031418088197700200e+01
9.905194414856836374e+03,5.031454606104635019e+01
9.905194436186517123e+03,5.031491123851125735e+01
9.905194457516196053e+03,5.031527641430940179e+01
9.905194478845874983e+03,5.031564158847190527e+01
9.905194500175553912e+03,5.031600676099868252e+01
9.905194521505232842e+03,5.031637193188972645e+01
9.905194542834911772e+03,5.031673710114496600e+01
9.905194564164592521e+03,5.031710226879550873e+01
9.905194585494271450e+03,5.031746743477903294e+01
9.905194606823950380e+03,5.031783259912663198e+01
9.905194628153629310e+03,5.031819776183826320e+01
9.905194649483308240e+03,5.031856292291389110e+01
9.905194670812988988e+03,5.031892808238463033e+01
9.905194692142667918e+03,5.031929324018811656e+01
9.905194713472346848e+03,5.031965839635547155e+01
9.905194734802025778e+03,5.032002355088664558e+01
9.905194756131704708e+03,5.032038870378158890e+01
9.905194777461383637e+03,5.032075385504027309e+01
9.905194798791064386e+03,5.032111900469379151e+01
9.905194820120743316e+03,5.032148415267982244e+01
9.905194841450422246e+03,5.032184929902944504e+01
9.905194862780101175e+03,5.032221444374263797e+01
9.905194884109780105e+03,5.032257958681935150e+01
9.905194905439460854e+03,5.032294472829067189e+01
9.905194926769139784e+03,5.032330986809429163e+01
9.905194948098818713e+03,5.032367500626129697e+01
9.905194969428497643e+03,5.032404014279165949e+01
9.905194990758176573e+03,5.032440527768533656e+01
9.905195012087855503e+03,5.032477041094225712e+01
9.905195033417536251e+03,5.032513554259354294e+01
9.905195054747215181e+03,5.032550067257687232e+01
9.905195076076894111e+03,5.032586580092331729e+01
9.905195097406573041e+03,5.032623092763286365e+01
9.905195118736251970e+03,5.032659605270545455e+01
9.905195140065932719e+03,5.032696117617219755e+01
9.905195161395611649e+03,5.032732629797074964e+01
9.905195182725290579e+03,5.032769141813222546e+01
9.905195204054969508e+03,5.032805653665657530e+01
9.905195225384648438e+03,5.032842165354375652e+01
9.905195246714329187e+03,5.032878676882485536e+01
9.905195268044008117e+03,5.032915188243757143e+01
9.905195289373687046e+03,5.032951699441299809e+01
9.905195310703365976e+03,5.032988210475107849e+01
9.905195332033044906e+03,5.033024721345177710e+01
9.905195353362723836e+03,5.033061232051505840e+01
9.905195374692404584e+03,5.033097742597198732e+01
9.905195396022083514e+03,5.033134252976027767e+01
9.905195417351762444e+03,5.033170763191100860e+01
9.905195438681441374e+03,5.033207273242415170e+01
9.905195460011120304e+03,5.033243783129965010e+01
9.905195481340801052e+03,5.033280292856860427e+01
9.905195502670479982e+03,5.033316802416869251e+01
9.905195524000158912e+03,5.033353311813101527e+01
9.905195545329837842e+03,5.033389821045551571e+01
9.905195566659516771e+03,5.033426330114216540e+01
9.905195587989195701e+03,5.033462839019091462e+01
9.905195609318876450e+03,5.033499347763286380e+01
9.905195630648555380e+03,5.033535856340569126e+01
9.905195651978234309e+03,5.033572364754049744e+01
9.905195673307913239e+03,5.033608873003723261e+01
9.905195694637592169e+03,5.033645381089584703e+01
9.905195715967272918e+03,5.033681889014742694e+01
9.905195737296951847e+03,5.033718396772969328e+01
9.905195758626630777e+03,5.033754904367370386e+01
9.905195779956309707e+03,5.033791411797944448e+01
9.905195801285988637e+03,5.033827919064685119e+01
9.905195822615667566e+03,5.033864426167588135e+01
9.905195843945348315e+03,5.033900933109763542e+01
9.905195865275027245e+03,5.033937439884980591e+01
9.905195886604706175e+03,5.033973946496345775e+01
9.905195907934385104e+03,5.034010452943858382e+01
9.905195929264064034e+03,5.034046959227512019e+01
9.905195950593744783e+03,5.034083465350416020e+01
9.905195971923423713e+03,5.034119971306338925e+01
9.905195993253102642e+03,5.034156477098391491e+01
9.905196014582781572e+03,5.034192982726568033e+01
9.905196035912460502e+03,5.034229488190864288e+01
9.905196057242139432e+03,5.034265993491275282e+01
9.905196078571820181e+03,5.034302498630910350e+01
9.905196099901499110e+03,5.034339003603542295e+01
9.905196121231178040e+03,5.034375508412274769e+01
9.905196142560856970e+03,5.034412013057106350e+01
9.905196163890535900e+03,5.034448517538031354e+01
9.905196185220216648e+03,5.034485021858159826e+01
9.905196206549895578e+03,5.034521526011259596e+01
9.905196227879574508e+03,5.034558030000442130e+01
9.905196249209253438e+03,5.034594533825701035e+01
9.905196270538932367e+03,5.034631037487032756e+01
9.905196291868613116e+03,5.034667540987545920e+01
9.905196313198292046e+03,5.034704044321011196e+01
9.905196334527970976e+03,5.034740547490535079e+01
9.905196355857649905e+03,5.034777050496114725e+01
9.905196377187328835e+03,5.034813553337744452e+01
9.905196398517007765e+03,5.034850056015422837e+01
9.905196419846688514e+03,5.034886558532256373e+01
9.905196441176367443e+03,5.034923060882014312e+01
9.905196462506046373e+03,5.034959563067808119e+01
9.905196483835725303e+03,5.034996065089629269e+01
9.905196505165404233e+03,5.035032566947477761e+01
9.905196526495084981e+03,5.035069068644457957e+01
9.905196547824763911e+03,5.035105570174343370e+01
9.905196569154442841e+03,5.035142071540241204e+01
9.905196590484121771e+03,5.035178572742148617e+01
9.905196611813800700e+03,5.035215073780057793e+01
9.905196633143479630e+03,5.035251574653968021e+01
9.905196654473160379e+03,5.035288075366987215e+01
9.905196675802839309e+03,5.035324575912883205e+01
9.905196697132518239e+03,5.035361076294765326e+01
9.905196718462197168e+03,5.035397576512632156e+01
9.905196739791876098e+03,5.035434076566474459e+01
9.905196761121556847e+03,5.035470576459405834e+01
9.905196782451235777e+03,5.035507076185192687e+01
9.905196803780914706e+03,5.035543575746945066e+01
9.905196825110593636e+03,5.035580075144658707e+01
9.905196846440272566e+03,5.035616574378328636e+01
9.905196867769951496e+03,5.035653073447952011e+01
9.905196889099632244e+03,5.035689572356633192e+01
9.905196910429311174e+03,5.035726071098147827e+01
9.905196931758990104e+03,5.035762569675602407e+01
9.905196953088669034e+03,5.035799068088991959e+01
9.905196974418347963e+03,5.035835566338312219e+01
9.905196995748028712e+03,5.035872064426669681e+01
9.905197017077707642e+03,5.035908562347839279e+01
9.905197038407386572e+03,5.035945060104926796e+01
9.905197059737065501e+03,5.035981557697926547e+01
9.905197081066744431e+03,5.036018055126836401e+01
9.905197102396425180e+03,5.036054552394764983e+01
9.905197123726104110e+03,5.036091049495480831e+01
9.905197145055783039e+03,5.036127546432093283e+01
9.905197166385461969e+03,5.036164043204598073e+01
9.905197187715140899e+03,5.036200539812990939e+01
9.905197209044819829e+03,5.036237036257266908e+01
9.905197230374500577e+03,5.036273532540535314e+01
9.905197251704179507e+03,5.036310028656566828e+01
9.905197273033858437e+03,5.036346524608468656e+01
9.905197294363537367e+03,5.036383020396236532e+01
9.905197315693216296e+03,5.036419516019866904e+01
9.905197337022897045e+03,5.036456011482466977e+01
9.905197358352575975e+03,5.036492506777808842e+01
9.905197379682254905e+03,5.036529001908998993e+01
9.905197401011933835e+03,5.036565496876035297e+01
9.905197422341612764e+03,5.036601991678911361e+01
9.905197443671291694e+03,5.036638486317625052e+01
9.905197465000972443e+03,5.036674980795283574e+01
9.905197486330651373e+03,5.036711475105656177e+01
9.905197507660330302e+03,5.036747969251853618e+01
9.905197528990009232e+03,5.036784463233869502e+01
9.905197550319688162e+03,5.036820957051699565e+01
9.905197571649368911e+03,5.036857450708454564e+01
9.905197592979047840e+03,5.036893944197901618e+01
9.905197614308726770e+03,5.036930437523152193e+01
9.905197635638405700e+03,5.036966930684199184e+01
9.905197656968084630e+03,5.037003423681041170e+01
9.905197678297763559e+03,5.037039916513670335e+01
9.905197699627444308e+03,5.037076409185197434e+01
9.905197720957123238e+03,5.037112901689392430e+01
9.905197742286802168e+03,5.037149394029366078e+01
9.905197763616481097e+03,5.037185886205109853e+01
9.905197784946160027e+03,5.037222378216620911e+01
9.905197806275840776e+03,5.037258870067007877e+01
9.905197827605519706e+03,5.037295361750042133e+01
9.905197848935198635e+03,5.037331853268831594e+01
9.905197870264877565e+03,5.037368344623370575e+01
9.905197891594556495e+03,5.037404835813655524e+01
9.905197912924235425e+03,5.037441326839683597e+01
9.905197934253916173e+03,5.037477817704562000e+01
9.905197955583595103e+03,5.037514308402059982e+01
9.905197976913274033e+03,5.037550798935288299e+01
9.905197998242952963e+03,5.037587289304239846e+01
9.905198019572631893e+03,5.037623779508912492e+01
9.905198040902312641e+03,5.037660269552414860e+01
9.905198062231991571e+03,5.037696759428515492e+01
9.905198083561670501e+03,5.037733249140323721e+01
9.905198104891349431e+03,5.037769738687834575e+01
9.905198126221028360e+03,5.037806228071045922e+01
9.905198147550709109e+03,5.037842717293062123e+01
9.905198168880388039e+03,5.037879206347658112e+01
9.905198190210066969e+03,5.037915695237940383e+01
9.905198211539745898e+03,5.037952183963903252e+01
9.905198232869424828e+03,5.037988672525544587e+01
9.905198254199103758e+03,5.038025160922859413e+01
9.905198275528784507e+03,5.038061649158954225e+01
9.905198296858463436e+03,5.038098137227602535e+01
9.905198318188142366e+03,5.038134625131910838e+01
9.905198339517821296e+03,5.038171112871875579e+01
9.905198360847500226e+03,5.038207600447491075e+01
9.905198382177180974e+03,5.038244087861867371e+01
9.905198403506859904e+03,5.038280575108773007e+01
9.905198424836538834e+03,5.038317062191318030e+01
9.905198446166217764e+03,5.038353549109498175e+01
9.905198467495896693e+03,5.038390035863308469e+01
9.905198488825575623e+03,5.038426522452745360e+01
9.905198510155256372e+03,5.038463008880913918e+01
9.905198531484935302e+03,5.038499495141589080e+01
9.905198552814614231e+03,5.038535981237878758e+01
9.905198574144293161e+03,5.038572467169775848e+01
9.905198595473972091e+03,5.038608952937277508e+01
9.905198616803652840e+03,5.038645438543490229e+01
9.905198638133331769e+03,5.038681923982188948e+01
9.905198659463010699e+03,5.038718409256478026e+01
9.905198680792689629e+03,5.038754894366354620e+01
9.905198702122368559e+03,5.038791379311813756e+01
9.905198723452047489e+03,5.038827864092854014e+01
9.905198744781728237e+03,5.038864348712577623e+01
9.905198766111407167e+03,5.038900833164760940e+01
9.905198787441086097e+03,5.038937317452510456e+01
9.905198808770765027e+03,5.038973801575820488e+01
9.905198830100443956e+03,5.039010285534688904e+01
9.905198851430124705e+03,5.039046769332222198e+01
9.905198872759803635e+03,5.039083252962191040e+01
9.905198894089482565e+03,5.039119736427704765e+01
9.905198915419161494e+03,5.039156219728758401e+01
9.905198936748840424e+03,5.039192702865349105e+01
9.905198958078521173e+03,5.039229185840580527e+01
9.905198979408200103e+03,5.039265668648229024e+01
9.905199000737879032e+03,5.039302151291399667e+01
9.905199022067557962e+03,5.039338633770090325e+01
9.905199043397236892e+03,5.039375116084295314e+01
9.905199064726915822e+03,5.039411598234009659e+01
9.905199086056596570e+03,5.039448080222341275e+01
9.905199107386275500e+03,5.039484562043063676e+01
9.905199128715954430e+03,5.039521043699281222e+01
9.905199150045633360e+03,5.039557525190993204e+01
9.905199171375312289e+03,5.039594006518193225e+01
9.905199192704993038e+03,5.039630487683989912e+01
9.905199214034671968e+03,5.039666968682154646e+01
9.905199235364350898e+03,5.039703449515793920e+01
9.905199256694029827e+03,5.039739930184906314e+01
9.905199278023708757e+03,5.039776410689484720e+01
9.905199299353387687e+03,5.039812891029526298e+01
9.905199320683068436e+03,5.039849371208136830e+01
9.905199342012747366e+03,5.039885851219091251e+01
9.905199363342426295e+03,5.039922331065496053e+01
9.905199384672105225e+03,5.039958810747346263e+01
9.905199406001784155e+03,5.039995290264636907e+01
9.905199427331464904e+03,5.040031769620475899e+01
9.905199448661143833e+03,5.040068248808636753e+01
9.905199469990822763e+03,5.040104727832225961e+01
9.905199491320501693e+03,5.040141206691239972e+01
9.905199512650180623e+03,5.040177685385673101e+01
9.905199533979859552e+03,5.040214163915522505e+01
9.905199555309540301e+03,5.040250642283893967e+01
9.905199576639219231e+03,5.040287120484561711e+01
9.905199597968898161e+03,5.040323598520631521e+01
9.905199619298577090e+03,5.040360076392099842e+01
9.905199640628256020e+03,5.040396554098961701e+01
9.905199661957936769e+03,5.040433031644326434e+01
9.905199683287615699e+03,5.040469509021964001e+01
9.905199704617294628e+03,5.040505986234983027e+01
9.905199725946973558e+03,5.040542463283379959e+01
9.905199747276652488e+03,5.040578940167148403e+01
9.905199768606331418e+03,5.040615416886285516e+01
9.905199789936012166e+03,5.040651893443897080e+01
9.905199811265691096e+03,5.040688369833757321e+01
9.905199832595370026e+03,5.040724846058974862e+01
9.905199853925048956e+03,5.040761322119542598e+01
9.905199875254727885e+03,5.040797798015456266e+01
9.905199896584408634e+03,5.040834273749824490e+01
9.905199917914087564e+03,5.040870749316420074e+01
9.905199939243766494e+03,5.040907224718349511e+01
9.905199960573445424e+03,5.040943699955608537e+01
9.905199981903124353e+03,5.040980175028194310e+01
9.905200003232805102e+03,5.041016649939209771e+01
9.905200024562484032e+03,5.041053124682431985e+01
9.905200045892162962e+03,5.041089599260968868e+01
9.905200067221841891e+03,5.041126073674811181e+01
9.905200088551520821e+03,5.041162547923958925e+01
9.905200109881199751e+03,5.041199022008405706e+01
9.905200131210880500e+03,5.041235495931258015e+01
9.905200152540559429e+03,5.041271969686292209e+01
9.905200173870238359e+03,5.041308443276613360e+01
9.905200195199917289e+03,5.041344916702216494e+01
9.905200216529596219e+03,5.041381389963097348e+01
9.905200237859276967e+03,5.041417863062362414e+01
9.905200259188955897e+03,5.041454335993785918e+01
9.905200280518634827e+03,5.041490808760475772e+01
9.905200301848313757e+03,5.041527281362427715e+01
9.905200323177992686e+03,5.041563753799635350e+01
9.905200344507671616e+03,5.041600226072095126e+01
9.905200365837352365e+03,5.041636698182914955e+01
9.905200387167031295e+03,5.041673170125866932e+01
9.905200408496710224e+03,5.041709641904058259e+01
9.905200429826389154e+03,5.041746113517485384e+01
9.905200451156068084e+03,5.041782584966144043e+01
9.905200472485748833e+03,5.041819056253138598e+01
9.905200493815427762e+03,5.041855527372246115e+01
9.905200515145106692e+03,5.041891998326571667e+01
9.905200536474785622e+03,5.041928469116110278e+01
9.905200557804464552e+03,5.041964939740859108e+01
9.905200579134143481e+03,5.042001410200813183e+01
9.905200600463824230e+03,5.042037880499077573e+01
9.905200621793503160e+03,5.042074350629429347e+01
9.905200643123182090e+03,5.042110820594972864e+01
9.905200664452861020e+03,5.042147290395704573e+01
9.905200685782539949e+03,5.042183760031620210e+01
9.905200707112220698e+03,5.042220229505826268e+01
9.905200728441899628e+03,5.042256698812096261e+01
9.905200749771578558e+03,5.042293167953537392e+01
9.905200771101257487e+03,5.042329636930146108e+01
9.905200792430936417e+03,5.042366105741916016e+01
9.905200813760617166e+03,5.042402574391954317e+01
9.905200835090296096e+03,5.042439042874036659e+01
9.905200856419975025e+03,5.042475511191268112e+01
9.905200877749653955e+03,5.042511979343645123e+01
9.905200899079332885e+03,5.042548447331161299e+01
9.905200920409011815e+03,5.042584915153816638e+01
9.905200941738692563e+03,5.042621382814711950e+01
9.905200963068371493e+03,5.042657850307626433e+01
9.905200984398050423e+03,5.042694317635664447e+01
9.905201005727729353e+03,5.042730784798822441e+01
9.905201027057408282e+03,5.042767251797094019e+01
9.905201048387089031e+03,5.042803718633587096e+01
9.905201069716767961e+03,5.042840185302075895e+01
9.905201091046446891e+03,5.042876651805669042e+01
9.905201112376125820e+03,5.042913118144358720e+01
9.905201133705804750e+03,5.042949584318142087e+01
9.905201155035483680e+03,5.042986050327014880e+01
9.905201176365164429e+03,5.043022516174083592e+01
9.905201197694843358e+03,5.043058981853121736e+01
9.905201219024522288e+03,5.043095447367237227e+01
9.905201240354201218e+03,5.043131912716425092e+01
9.905201261683880148e+03,5.043168377900681065e+01
9.905201283013560897e+03,5.043204842923109510e+01
9.905201304343239826e+03,5.043241307777488913e+01
9.905201325672918756e+03,5.043277772466920794e+01
9.905201347002597686e+03,5.043314236991405153e+01
9.905201368332276616e+03,5.043350701350935594e+01
9.905201389661955545e+03,5.043387165545508566e+01
9.905201410991636294e+03,5.043423629578227718e+01
9.905201432321315224e+03,5.043460093442871539e+01
9.905201453650994154e+03,5.043496557142545100e+01
9.905201474980673083e+03,5.043533020677243428e+01
9.905201496310352013e+03,5.043569484046962259e+01
9.905201517640032762e+03,5.043605947254807376e+01
9.905201538969711692e+03,5.043642410294554423e+01
9.905201560299390621e+03,5.043678873169310606e+01
9.905201581629069551e+03,5.043715335879069528e+01
9.905201602958748481e+03,5.043751798423827637e+01
9.905201624288427411e+03,5.043788260803580670e+01
9.905201645618108159e+03,5.043824723021434409e+01
9.905201666947787089e+03,5.043861185071163789e+01
9.905201688277466019e+03,5.043897646955876013e+01
9.905201709607144949e+03,5.043934108675565398e+01
9.905201730936823878e+03,5.043970570230229100e+01
9.905201752266504627e+03,5.044007031622970771e+01
9.905201773596183557e+03,5.044043492847568189e+01
9.905201794925862487e+03,5.044079953907127134e+01
9.905201816255541416e+03,5.044116414801641923e+01
9.905201837585220346e+03,5.044152875531107583e+01
9.905201858914901095e+03,5.044189336098630605e+01
9.905201880244580025e+03,5.044225796497987346e+01
9.905201901574258954e+03,5.044262256732285721e+01
9.905201922903937884e+03,5.044298716801517202e+01
9.905201944233616814e+03,5.044335176705678947e+01
9.905201965563295744e+03,5.044371636444766693e+01
9.905201986892976493e+03,5.044408096021887644e+01
9.905202008222655422e+03,5.044444555430815313e+01
9.905202029552334352e+03,5.044481014674656905e+01
9.905202050882013282e+03,5.044517473753408154e+01
9.905202072211692212e+03,5.044553932667063378e+01
9.905202093541372960e+03,5.044590391418729780e+01
9.905202114871051890e+03,5.044626850002181584e+01
9.905202136200730820e+03,5.044663308420525993e+01
9.905202157530409750e+03,5.044699766673757324e+01
9.905202178860088679e+03,5.044736224761872734e+01
9.905202200189767609e+03,5.044772682684867249e+01
9.905202221519448358e+03,5.044809140445845230e+01
9.905202242849127288e+03,5.044845598038585166e+01
9.905202264178806217e+03,5.044882055466190707e+01
9.905202285508485147e+03,5.044918512728657589e+01
9.905202306838164077e+03,5.044954969825983682e+01
9.905202328167844826e+03,5.044991426761271924e+01
9.905202349497523755e+03,5.045027883528299384e+01
9.905202370827202685e+03,5.045064340130173264e+01
9.905202392156881615e+03,5.045100796566885748e+01
9.905202413486560545e+03,5.045137252838434705e+01
9.905202434816239474e+03,5.045173708944815161e+01
9.905202456145920223e+03,5.045210164889134319e+01
9.905202477475599153e+03,5.045246620665165693e+01
9.905202498805278083e+03,5.045283076276017198e+01
9.905202520134957012e+03,5.045319531721682438e+01
9.905202541464635942e+03,5.045355987002158571e+01
9.905202562794316691e+03,5.045392442120549958e+01
9.905202584123995621e+03,5.045428897070633667e+01
9.905202605453674551e+03,5.045465351855516900e+01
9.905202626783353480e+03,5.045501806475191842e+01
9.905202648113032410e+03,5.045538260929654939e+01
9.905202669442713159e+03,5.045574715222011974e+01
9.905202690772392089e+03,5.045611169346041436e+01
9.905202712102071018e+03,5.045647623304846263e+01
9.905202733431749948e+03,5.045684077098423614e+01
9.905202754761428878e+03,5.045720530726767805e+01
9.905202776091107808e+03,5.045756984189875993e+01
9.905202797420788556e+03,5.045793437490851829e+01
9.905202818750467486e+03,5.045829890623473091e+01
9.905202840080146416e+03,5.045866343590845560e+01
9.905202861409825346e+03,5.045902796392963552e+01
9.905202882739504275e+03,5.045939249029822804e+01
9.905202904069185024e+03,5.045975701504529098e+01
9.905202925398863954e+03,5.046012153810859502e+01
9.905202946728542884e+03,5.046048605951918375e+01
9.905202968058221813e+03,5.046085057927702167e+01
9.905202989387900743e+03,5.046121509738206612e+01
9.905203010717579673e+03,5.046157961383426738e+01
9.905203032047260422e+03,5.046194412866466905e+01
9.905203053376939351e+03,5.046230864181105602e+01
9.905203074706618281e+03,5.046267315330449321e+01
9.905203096036297211e+03,5.046303766314490957e+01
9.905203117365976141e+03,5.046340217133226957e+01
9.905203138695656889e+03,5.046376667789762394e+01
9.905203160025335819e+03,5.046413118277875043e+01
9.905203181355014749e+03,5.046449568600668556e+01
9.905203202684693679e+03,5.046486018758140091e+01
9.905203224014372609e+03,5.046522468750284673e+01
9.905203245344051538e+03,5.046558918577099462e+01
9.905203266673732287e+03,5.046595368241685264e+01
9.905203288003411217e+03,5.046631817737824122e+01
9.905203309333090147e+03,5.046668267068618974e+01
9.905203330662769076e+03,5.046704716234064847e+01
9.905203351992448006e+03,5.046741165234158899e+01
9.905203373322128755e+03,5.046777614072002649e+01
9.905203394651807685e+03,5.046814062741378848e+01
9.905203415981486614e+03,5.046850511245389725e+01
9.905203437311165544e+03,5.046886959584029597e+01
9.905203458640844474e+03,5.046923407757297042e+01
9.905203479970523404e+03,5.046959855765184244e+01
9.905203501300204152e+03,5.046996303610796986e+01
9.905203522629883082e+03,5.047032751287915886e+01
9.905203543959562012e+03,5.047069198799642464e+01
9.905203565289240942e+03,5.047105646145974589e+01
9.905203586618919871e+03,5.047142093326907286e+01
