Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.880038437500130385e+03,2.557700301664898479e+00
9.880038456059855889e+03,2.557700303127753205e+00
9.880038474619583212e+03,2.557700304590604379e+00
9.880038493179308716e+03,2.557700306053453776e+00
9.880038511739036039e+03,2.557700307516301397e+00
9.880038530298761543e+03,2.557700308979145909e+00
9.880038548858488866e+03,2.557700310441989089e+00
9.880038567418214370e+03,2.557700311904829160e+00
9.880038585977941693e+03,2.557700313367667455e+00
9.880038604537667197e+03,2.557700314830503974e+00
9.880038623097394520e+03,2.557700316293337828e+00
9.880038641657120024e+03,2.557700317756168573e+00
9.880038660216847347e+03,2.557700319218997986e+00
9.880038678776572851e+03,2.557700320681825179e+00
9.880038697336298355e+03,2.557700322144650151e+00
9.880038715896025678e+03,2.557700323607472459e+00
9.880038734455751182e+03,2.557700325070292990e+00
9.880038753015478505e+03,2.557700326533110857e+00
9.880038771575204009e+03,2.557700327995926504e+00
9.880038790134931332e+03,2.557700329458739930e+00
9.880038808694656836e+03,2.557700330921551135e+00
9.880038827254384159e+03,2.557700332384360120e+00
9.880038845814109663e+03,2.557700333847166885e+00
9.880038864373836986e+03,2.557700335309970985e+00
9.880038882933562491e+03,2.557700336772773753e+00
9.880038901493289814e+03,2.557700338235573412e+00
9.880038920053015318e+03,2.557700339698371295e+00
9.880038938612740822e+03,2.557700341161166513e+00
9.880038957172468145e+03,2.557700342623959955e+00
9.880038975732193649e+03,2.557700344086750732e+00
9.880038994291920972e+03,2.557700345549539733e+00
9.880039012851646476e+03,2.557700347012326070e+00
9.880039031411373799e+03,2.557700348475110630e+00
9.880039049971099303e+03,2.557700349937892081e+00
9.880039068530826626e+03,2.557700351400672201e+00
9.880039087090552130e+03,2.557700352863449655e+00
9.880039105650279453e+03,2.557700354326224890e+00
9.880039124210004957e+03,2.557700355788997904e+00
9.880039142769732280e+03,2.557700357251768697e+00
9.880039161329457784e+03,2.557700358714537270e+00
9.880039179889183288e+03,2.557700360177303178e+00
9.880039198448910611e+03,2.557700361640067310e+00
9.880039217008636115e+03,2.557700363102828778e+00
9.880039235568363438e+03,2.557700364565588469e+00
9.880039254128088942e+03,2.557700366028345496e+00
9.880039272687816265e+03,2.557700367491100746e+00
9.880039291247541769e+03,2.557700368953853332e+00
9.880039309807269092e+03,2.557700370416603697e+00
9.880039328366994596e+03,2.557700371879351842e+00
