Time (BJD_TBD - 2450000), F_h/L_star (ppm)
1.027292596064833924e+04,1.388572891230678064e+00
1.027292604692779969e+04,1.388701739479193398e+00
1.027292613320726196e+04,1.388830593128792312e+00
1.027292621948672240e+04,1.388959452173932796e+00
1.027292630576618467e+04,1.389088316619941255e+00
1.027292639204564512e+04,1.389217186461275899e+00
1.027292647832510738e+04,1.389346061703263802e+00
1.027292656460456783e+04,1.389474942340362951e+00
1.027292665088403010e+04,1.389603828377901085e+00
1.027292673716349054e+04,1.389732719810334194e+00
1.027292682344295281e+04,1.389861616642990683e+00
1.027292690972241326e+04,1.389990518870328318e+00
1.027292699600187370e+04,1.390119426494957011e+00
1.027292708228133597e+04,1.390248339519486009e+00
1.027292716856079642e+04,1.390377257938372635e+00
1.027292725484025868e+04,1.390506181756945070e+00
1.027292734111971913e+04,1.390635110969660415e+00
1.027292742739918140e+04,1.390764045581847075e+00
1.027292751367864184e+04,1.390892985587960373e+00
1.027292759995810411e+04,1.391021930993330047e+00
1.027292768623756456e+04,1.391150881792410976e+00
1.027292777251702682e+04,1.391279837990533785e+00
1.027292785879648727e+04,1.391408799582152245e+00
1.027292794507594954e+04,1.391537766572597201e+00
1.027292803135540998e+04,1.391666738956322202e+00
1.027292811763487043e+04,1.391795716735940269e+00
1.027292820391433270e+04,1.391924699914061314e+00
1.027292829019379315e+04,1.392053688485139551e+00
1.027292837647325541e+04,1.392182682454506715e+00
1.027292846275271586e+04,1.392311681816616575e+00
1.027292854903217813e+04,1.392440686576799092e+00
1.027292863531163857e+04,1.392569696729509809e+00
1.027292872159110084e+04,1.392698712280077356e+00
1.027292880787056129e+04,1.392827733222956832e+00
1.027292889415002355e+04,1.392956759563479530e+00
1.027292898042948400e+04,1.393085791296097664e+00
1.027292906670894445e+04,1.393214828423424034e+00
1.027292915298840671e+04,1.393343870948070995e+00
1.027292923926786716e+04,1.393472918864490318e+00
1.027292932554732943e+04,1.393601972178014847e+00
1.027292941182678987e+04,1.393731030883096356e+00
1.027292949810625214e+04,1.393860094985068354e+00
1.027292958438571259e+04,1.393989164478381726e+00
1.027292967066517485e+04,1.394118239368369983e+00
1.027292975694463530e+04,1.394247319649483563e+00
1.027292984322409757e+04,1.394376405327058199e+00
1.027292992950355801e+04,1.394505496395541444e+00
1.027293001578302028e+04,1.394634592860270583e+00
1.027293010206248073e+04,1.394763694715693836e+00
1.027293018834194118e+04,1.394892801964424223e+00
1.027293027462140344e+04,1.395021914609077429e+00
1.027293036090086389e+04,1.395151032644101008e+00
1.027293044718032615e+04,1.395280156074831135e+00
1.027293053345978660e+04,1.395409284895716251e+00
1.027293061973924887e+04,1.395538419112094086e+00
1.027293070601870932e+04,1.395667558718409529e+00
1.027293079229817158e+04,1.395796703720002307e+00
1.027293087857763203e+04,1.395925854111318198e+00
1.027293096485709430e+04,1.396055009897695598e+00
1.027293105113655474e+04,1.396184171073580726e+00
1.027293113741601519e+04,1.396313337641587493e+00
1.027293122369547746e+04,1.396442509604333804e+00
1.027293130997493790e+04,1.396571686956263214e+00
1.027293139625440017e+04,1.396700869702716119e+00
1.027293148253386062e+04,1.396830057838136518e+00
1.027293156881332288e+04,1.396959251367864585e+00
1.027293165509278333e+04,1.397088450286344985e+00
1.027293174137224560e+04,1.397217654598916781e+00
1.027293182765170604e+04,1.397346864300025970e+00
1.027293191393116831e+04,1.397476079395011173e+00
1.027293200021062876e+04,1.397605299878317497e+00
1.027293208649008920e+04,1.397734525752561296e+00
1.027293217276955147e+04,1.397863757020357589e+00
1.027293225904901192e+04,1.397992993676151041e+00
1.027293234532847418e+04,1.398122235725283158e+00
1.027293243160793463e+04,1.398251483162196163e+00
1.027293251788739690e+04,1.398380735992230672e+00
1.027293260416685735e+04,1.398509994209831353e+00
1.027293269044631961e+04,1.398639257820338822e+00
1.027293277672578006e+04,1.398768526818195523e+00
1.027293286300524233e+04,1.398897801208744074e+00
1.027293294928470277e+04,1.399027080986425586e+00
1.027293303556416504e+04,1.399156366156583564e+00
1.027293312184362549e+04,1.399285656713658010e+00
1.027293320812308593e+04,1.399414952660267719e+00
1.027293329440254820e+04,1.399544253999030596e+00
1.027293338068200865e+04,1.399673560724385979e+00
1.027293346696147091e+04,1.399802872841678925e+00
1.027293355324093136e+04,1.399932190345349881e+00
1.027293363952039363e+04,1.400061513240740796e+00
1.027293372579985407e+04,1.400190841522294338e+00
1.027293381207931634e+04,1.400320175195353567e+00
1.027293389835877679e+04,1.400449514254358041e+00
