Time (BJD_TBD - 2450000), L_c/L_star (ppm)
9.891095520833507180e+03,9.988098859834695573e-03
9.891098214161867872e+03,2.996403672577064789e-02
9.891100907490228565e+03,6.064392640427717501e-02
9.891103600818589257e+03,1.020262699979530285e-01
9.891106294146949949e+03,1.541090470788473721e-01
9.891108987475310641e+03,2.168897147872216880e-01
9.891111680803671334e+03,2.903652079555565368e-01
9.891114374132032026e+03,3.745319392583135176e-01
9.891117067460392718e+03,4.693857993870144130e-01
9.891119760788751591e+03,5.749221571760738669e-01
9.891122454117112284e+03,6.911358601211240460e-01
9.891125147445472976e+03,8.180212342030093176e-01
9.891127840773833668e+03,9.555720844426282001e-01
9.891130534102194360e+03,1.103781695135749974e+00
9.891133227430555053e+03,1.262642830180949138e+00
9.891135920758915745e+03,1.432147733432832082e+00
9.891138614087276437e+03,1.612288129080723831e+00
9.891141307415637129e+03,1.803055222052776463e+00
9.891144000743997822e+03,2.004439698445290130e+00
9.891146694072358514e+03,2.216431725977526579e+00
9.891149387400719206e+03,2.439020954471742719e+00
9.891152080729079898e+03,2.672196516358488427e+00
9.891154774057440591e+03,2.915947027207153486e+00
9.891157467385801283e+03,3.170260586281927750e+00
9.891160160714161975e+03,3.435124777122760875e+00
9.891162854042522667e+03,3.710526668151546303e+00
9.891165547370883360e+03,3.996452813303517093e+00
9.891168240699242233e+03,4.292889252480016182e+00
9.891170934027602925e+03,4.599821513037939624e+00
9.891173627355963617e+03,4.917234609295045189e+00
9.891176320684324310e+03,5.245113044055520923e+00
9.891179014012685002e+03,5.583440809169792907e+00
9.891181707341045694e+03,5.932201386316123148e+00
9.891184400669406386e+03,6.291377747807145759e+00
9.891187093997767079e+03,6.660952357421140668e+00
9.891189787326127771e+03,7.040907171258336206e+00
9.891192480654488463e+03,7.431223638621745842e+00
9.891195173982849155e+03,7.831882702922858819e+00
9.891197867311209848e+03,8.242864802612242414e+00
9.891200560639570540e+03,8.664149872134400354e+00
9.891203253967931232e+03,9.095717342907502001e+00
9.891205947296291924e+03,9.537546144327663455e+00
9.891208640624652617e+03,9.989614704797649125e+00
9.891211333953013309e+03,1.045190095278006126e+01
9.891214027281374001e+03,1.092438231787498282e+01
9.891216720609732874e+03,1.140703573159243689e+01
9.891219413938093567e+03,1.189983762978958737e+01
9.891222107266454259e+03,1.240276395186526237e+01
9.891224800594814951e+03,1.291579014323171037e+01
9.891227493923175643e+03,1.343889115619097296e+01
9.891230187251536336e+03,1.397204145115774132e+01
9.891232880579897028e+03,1.451521499790625747e+01
9.891235573908257720e+03,1.506838527684127449e+01
9.891238267236618412e+03,1.563152528029281640e+01
9.891240960564979105e+03,1.620460751383474118e+01
9.891243653893339797e+03,1.678760399762711941e+01
9.891246347221700489e+03,1.738048626778233441e+01
9.891249040550061181e+03,1.798322537775485230e+01
9.891251733878421874e+03,1.859579189975430680e+01
9.891254427206782566e+03,1.921815592618241553e+01
9.891257120535143258e+03,1.985028707109315604e+01
9.891259813863503950e+03,2.049215447167627602e+01
9.891262507191864643e+03,2.114372678976413766e+01
9.891265200520223516e+03,2.180497221291188836e+01
9.891267893848584208e+03,2.247585845774352009e+01
9.891270587176944900e+03,2.315635276884860971e+01
9.891273280505305593e+03,2.384642192216122680e+01
9.891275973833666285e+03,2.454603222613886615e+01
9.891278667162026977e+03,2.525514952340735420e+01
9.891281360490387669e+03,2.597373919242845375e+01
9.891284053818748362e+03,2.670176614919025937e+01
9.891286747147109054e+03,2.743919484892010274e+01
9.891289440475469746e+03,2.818598928782003910e+01
9.891292133803830438e+03,2.894211300482458071e+01
9.891294827132191131e+03,2.970752908338091913e+01
9.891297520460551823e+03,3.048220015325124166e+01
9.891300213788912515e+03,3.126608839233730919e+01
9.891302907117273207e+03,3.205915552852712125e+01
9.891305600445633900e+03,3.286136284156346221e+01
9.891308293773994592e+03,3.367267116493427892e+01
9.891310987102353465e+03,3.449304088722795569e+01
9.891313680430714157e+03,3.532243195628937826e+01
9.891316373759074850e+03,3.616080387785140005e+01
9.891319067087435542e+03,3.700811571972178626e+01
9.891321760415796234e+03,3.786432611323071740e+01
9.891324453744156926e+03,3.872939325525059218e+01
9.891327147072517619e+03,3.960327491023694790e+01
9.891329840400878311e+03,4.048592841229061889e+01
9.891332533729239003e+03,4.137731066724078488e+01
9.891335227057599695e+03,4.227737815474887384e+01
9.891337920385960388e+03,4.318608693043360347e+01
9.891340613714321080e+03,4.410339262801634419e+01
9.891343307042681772e+03,4.502925046148718735e+01
9.891346000371042464e+03,4.596361522729164051e+01
9.891348693699403157e+03,4.690644130653768684e+01
9.891351387027763849e+03,4.785768266722286768e+01
9.891354080356124541e+03,4.881729286648190680e+01
9.891356773684485233e+03,4.978522505285407362e+01
9.891359467012844107e+03,5.076143196790862078e+01
9.891362160341204799e+03,5.174586595119484400e+01
9.891364853669565491e+03,5.273847893861329084e+01
9.891367546997926183e+03,5.373922246739391539e+01
9.891370240326286876e+03,5.474804767780581471e+01
9.891372933654647568e+03,5.576490531554269836e+01
9.891375626983008260e+03,5.678974573412751425e+01
9.891378320311368952e+03,5.782251889733662864e+01
9.891381013639729645e+03,5.886317438164245885e+01
9.891383706968090337e+03,5.991166137867561758e+01
9.891386400296451029e+03,6.096792869770531809e+01
9.891389093624811721e+03,6.203192476813875089e+01
9.891391786953172414e+03,6.310359764203906963e+01
9.891394480281533106e+03,6.418289499666147435e+01
9.891397173609893798e+03,6.526976413700786850e+01
9.891399866938254490e+03,6.636415199839963464e+01
9.891402560266615183e+03,6.746600514906839408e+01
9.891405253594975875e+03,6.857526979276475743e+01
9.891407946923334748e+03,6.969189177062827412e+01
9.891410640251695440e+03,7.081581656685295911e+01
9.891413333580056133e+03,7.194698930682437776e+01
9.891416026908416825e+03,7.308535476281018362e+01
9.891418720236777517e+03,7.423085735590512968e+01
9.891421413565138209e+03,7.538344115874427587e+01
9.891424106893498902e+03,7.654304989823383210e+01
9.891426800221859594e+03,7.770962695829852862e+01
9.891429493550220286e+03,7.888311538264575518e+01
9.891432186878580978e+03,8.006345787754634102e+01
9.891434880206941671e+03,8.125059681463203276e+01
9.891437573535302363e+03,8.244447423370881722e+01
9.891440266863663055e+03,8.364503184558698479e+01
9.891442960192023747e+03,8.485221103492685302e+01
9.891445653520384440e+03,8.606595286310056281e+01
