Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.908226643518544734e+03,3.604127462103147383e+00
9.908226666740774817e+03,3.604127461902657092e+00
9.908226689963004901e+03,3.604127461702165469e+00
9.908226713185233166e+03,3.604127461501673846e+00
9.908226736407463250e+03,3.604127461301180890e+00
9.908226759629693333e+03,3.604127461100686602e+00
9.908226782851923417e+03,3.604127460900191871e+00
9.908226806074151682e+03,3.604127460699696250e+00
9.908226829296381766e+03,3.604127460499198854e+00
9.908226852518611850e+03,3.604127460298701902e+00
9.908226875740841933e+03,3.604127460098202729e+00
9.908226898963070198e+03,3.604127459897703112e+00
9.908226922185300282e+03,3.604127459697202163e+00
9.908226945407530366e+03,3.604127459496700769e+00
9.908226968629760449e+03,3.604127459296198044e+00
9.908226991851988714e+03,3.604127459095694430e+00
9.908227015074218798e+03,3.604127458895189928e+00
9.908227038296448882e+03,3.604127458694684538e+00
9.908227061518678966e+03,3.604127458494177816e+00
9.908227084740907230e+03,3.604127458293671094e+00
9.908227107963137314e+03,3.604127458093162595e+00
9.908227131185367398e+03,3.604127457892652320e+00
9.908227154407597482e+03,3.604127457692142489e+00
9.908227177629825746e+03,3.604127457491631326e+00
9.908227200852055830e+03,3.604127457291119274e+00
9.908227224074285914e+03,3.604127457090605890e+00
9.908227247296515998e+03,3.604127456890091619e+00
9.908227270518744263e+03,3.604127456689576015e+00
9.908227293740974346e+03,3.604127456489060410e+00
9.908227316963204430e+03,3.604127456288543030e+00
9.908227340185434514e+03,3.604127456088025205e+00
9.908227363407662779e+03,3.604127455887506493e+00
9.908227386629892862e+03,3.604127455686986892e+00
9.908227409852122946e+03,3.604127455486465514e+00
9.908227433074353030e+03,3.604127455285943249e+00
9.908227456296581295e+03,3.604127455085420539e+00
9.908227479518811379e+03,3.604127454884896942e+00
9.908227502741041462e+03,3.604127454684372456e+00
9.908227525963271546e+03,3.604127454483846194e+00
9.908227549185499811e+03,3.604127454283319487e+00
9.908227572407729895e+03,3.604127454082791893e+00
9.908227595629959978e+03,3.604127453882263410e+00
9.908227618852190062e+03,3.604127453681734039e+00
9.908227642074418327e+03,3.604127453481203336e+00
9.908227665296648411e+03,3.604127453280672633e+00
9.908227688518878495e+03,3.604127453080140153e+00
9.908227711741108578e+03,3.604127452879605897e+00
9.908227734963336843e+03,3.604127452679072086e+00
9.908227758185566927e+03,3.604127452478536053e+00
9.908227781407797011e+03,3.604127452278000465e+00
9.908227804630027094e+03,3.604127452077463545e+00
9.908227827852255359e+03,3.604127451876924404e+00
9.908227851074485443e+03,3.604127451676385707e+00
9.908227874296715527e+03,3.604127451475845234e+00
9.908227897518945610e+03,3.604127451275304761e+00
9.908227920741173875e+03,3.604127451074762511e+00
9.908227943963403959e+03,3.604127450874218930e+00
9.908227967185634043e+03,3.604127450673675348e+00
9.908227990407864127e+03,3.604127450473129990e+00
9.908228013630092391e+03,3.604127450272584632e+00
9.908228036852322475e+03,3.604127450072037941e+00
9.908228060074552559e+03,3.604127449871489475e+00
9.908228083296782643e+03,3.604127449670941008e+00
9.908228106519010908e+03,3.604127449470390765e+00
9.908228129741240991e+03,3.604127449269840966e+00
9.908228152963471075e+03,3.604127449069289391e+00
9.908228176185701159e+03,3.604127448868736039e+00
9.908228199407929424e+03,3.604127448668182687e+00
9.908228222630159507e+03,3.604127448467628003e+00
9.908228245852389591e+03,3.604127448267072875e+00
9.908228269074619675e+03,3.604127448066515971e+00
9.908228292296847940e+03,3.604127447865958622e+00
9.908228315519078023e+03,3.604127447665400386e+00
9.908228338741308107e+03,3.604127447464840817e+00
9.908228361963538191e+03,3.604127447264280359e+00
9.908228385185766456e+03,3.604127447063719014e+00
9.908228408407996540e+03,3.604127446863156781e+00
9.908228431630226623e+03,3.604127446662594103e+00
9.908228454852456707e+03,3.604127446462029649e+00
9.908228478074684972e+03,3.604127446261464307e+00
9.908228501296915056e+03,3.604127446060898521e+00
9.908228524519145139e+03,3.604127445860331402e+00
9.908228547741375223e+03,3.604127445659763840e+00
9.908228570963603488e+03,3.604127445459194501e+00
9.908228594185833572e+03,3.604127445258624274e+00
9.908228617408063656e+03,3.604127445058053603e+00
9.908228640630293739e+03,3.604127444857482043e+00
9.908228663852522004e+03,3.604127444656908708e+00
9.908228687074752088e+03,3.604127444456335372e+00
9.908228710296982172e+03,3.604127444255760704e+00
9.908228733519212255e+03,3.604127444055184704e+00
9.908228756741440520e+03,3.604127443854608259e+00
9.908228779963670604e+03,3.604127443654030483e+00
9.908228803185900688e+03,3.604127443453452262e+00
9.908228826408130772e+03,3.604127443252872709e+00
9.908228849630359036e+03,3.604127443052292268e+00
9.908228872852589120e+03,3.604127442851710050e+00
9.908228896074819204e+03,3.604127442651127833e+00
9.908228919297049288e+03,3.604127442450544283e+00
9.908228942519277552e+03,3.604127442249959845e+00
9.908228965741507636e+03,3.604127442049374519e+00
9.908228988963737720e+03,3.604127441848788305e+00
9.908229012185967804e+03,3.604127441648201646e+00
9.908229035408196069e+03,3.604127441447613212e+00
9.908229058630426152e+03,3.604127441247023889e+00
9.908229081852656236e+03,3.604127441046433677e+00
9.908229105074886320e+03,3.604127440845843022e+00
9.908229128297114585e+03,3.604127440645250591e+00
9.908229151519344668e+03,3.604127440444658159e+00
9.908229174741574752e+03,3.604127440244063951e+00
9.908229197963804836e+03,3.604127440043468855e+00
9.908229221186033101e+03,3.604127439842873315e+00
9.908229244408263185e+03,3.604127439642275998e+00
9.908229267630493268e+03,3.604127439441677794e+00
9.908229290852723352e+03,3.604127439241080033e+00
9.908229314074951617e+03,3.604127439040479608e+00
9.908229337297181701e+03,3.604127438839878739e+00
9.908229360519411784e+03,3.604127438639277869e+00
9.908229383741641868e+03,3.604127438438674780e+00
9.908229406963870133e+03,3.604127438238071246e+00
9.908229430186100217e+03,3.604127438037466824e+00
9.908229453408330301e+03,3.604127437836861514e+00
9.908229476630560384e+03,3.604127437636254427e+00
9.908229499852788649e+03,3.604127437435647785e+00
9.908229523075018733e+03,3.604127437235038922e+00
9.908229546297248817e+03,3.604127437034430059e+00
9.908229569519478900e+03,3.604127436833819864e+00
9.908229592741707165e+03,3.604127436633207893e+00
9.908229615963937249e+03,3.604127436432595477e+00
9.908229639186167333e+03,3.604127436231982173e+00
9.908229662408397417e+03,3.604127436031368426e+00
9.908229685630625681e+03,3.604127435830753345e+00
9.908229708852855765e+03,3.604127435630137821e+00
9.908229732075085849e+03,3.604127435429520521e+00
9.908229755297315933e+03,3.604127435228902332e+00
9.908229778519544197e+03,3.604127435028283255e+00
9.908229801741774281e+03,3.604127434827663734e+00
9.908229824964004365e+03,3.604127434627042437e+00
9.908229848186234449e+03,3.604127434426421139e+00
9.908229871408462714e+03,3.604127434225798510e+00
9.908229894630692797e+03,3.604127434025174548e+00
