Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.061386530092591420e+04,1.265676914230371494e+03
1.061386531688121431e+04,1.265688761208106598e+03
1.061386533283651261e+04,1.265700606490279370e+03
1.061386534879181272e+04,1.265712450079545988e+03
1.061386536474711102e+04,1.265724291973161371e+03
1.061386538070241113e+04,1.265736132173781471e+03
1.061386539665770943e+04,1.265747970678662341e+03
1.061386541261300954e+04,1.265759807490458570e+03
1.061386542856830783e+04,1.265771642606427122e+03
1.061386544452360795e+04,1.265783476029223038e+03
1.061386546047890624e+04,1.265795307756102375e+03
1.061386547643420636e+04,1.265807137789720400e+03
1.061386549238950465e+04,1.265818966127333852e+03
1.061386550834480477e+04,1.265830792771595952e+03
1.061386552430010306e+04,1.265842617719766167e+03
1.061386554025540318e+04,1.265854440974496129e+03
1.061386555621070147e+04,1.265866262533045756e+03
1.061386557216600158e+04,1.265878082398066226e+03
1.061386558812129988e+04,1.265889900566818596e+03
1.061386560407659999e+04,1.265901717041952907e+03
1.061386562003189829e+04,1.265913531820730668e+03
1.061386563598719840e+04,1.265925344905801921e+03
1.061386565194249670e+04,1.265937156294428405e+03
1.061386566789779681e+04,1.265948965989259477e+03
1.061386568385309511e+04,1.265960773987557559e+03
1.061386569980839522e+04,1.265972580291971553e+03
1.061386571576369352e+04,1.265984384899765018e+03
1.061386573171899363e+04,1.265996187813585266e+03
1.061386574767429192e+04,1.266007989030696990e+03
1.061386576362959204e+04,1.266019788553746821e+03
1.061386577958489033e+04,1.266031586380000590e+03
1.061386579554019045e+04,1.266043382512103108e+03
1.061386581149549056e+04,1.266055176948666031e+03
1.061386582745078886e+04,1.266066969688301015e+03
1.061386584340608897e+04,1.266078760733651961e+03
1.061386585936138727e+04,1.266090550081986748e+03
1.061386587531668738e+04,1.266102337735949050e+03
1.061386589127198567e+04,1.266114123692807652e+03
1.061386590722728579e+04,1.266125907955205548e+03
1.061386592318258408e+04,1.266137690520410843e+03
1.061386593913788420e+04,1.266149471391067209e+03
1.061386595509318249e+04,1.266161250564443890e+03
1.061386597104848261e+04,1.266173028043182057e+03
1.061386598700378090e+04,1.266184803824553001e+03
1.061386600295908102e+04,1.266196577911197664e+03
1.061386601891437931e+04,1.266208350300386655e+03
1.061386603486967942e+04,1.266220120994760919e+03
1.061386605082497772e+04,1.266231889991591743e+03
1.061386606678027783e+04,1.266243657293519618e+03
1.061386608273557613e+04,1.266255422897816288e+03
1.061386609869087624e+04,1.266267186807121334e+03
1.061386611464617454e+04,1.266278949018707635e+03
1.061386613060147465e+04,1.266290709535214319e+03
1.061386614655677295e+04,1.266302468353913810e+03
1.061386616251207306e+04,1.266314225477445461e+03
1.061386617846737136e+04,1.266325980903083064e+03
1.061386619442267147e+04,1.266337734633463924e+03
1.061386621037796976e+04,1.266349486665863196e+03
1.061386622633326988e+04,1.266361237002917278e+03
1.061386624228856817e+04,1.266372985641902005e+03
1.061386625824386829e+04,1.266384732585453548e+03
1.061386627419916658e+04,1.266396477830847971e+03
1.061386629015446670e+04,1.266408221380720761e+03
1.061386630610976681e+04,1.266419963233688122e+03
1.061386632206506511e+04,1.266431703388368078e+03
1.061386633802036522e+04,1.266443441847393387e+03
1.061386635397566351e+04,1.266455178608043752e+03
1.061386636993096363e+04,1.266466913672951250e+03
1.061386638588626192e+04,1.266478647039396037e+03
1.061386640184156204e+04,1.266490378710010646e+03
1.061386641779686033e+04,1.266502108682074322e+03
1.061386643375216045e+04,1.266513836958219372e+03
1.061386644970745874e+04,1.266525563535727088e+03
1.061386646566275886e+04,1.266537288417227728e+03
1.061386648161805715e+04,1.266549011600003496e+03
1.061386649757335726e+04,1.266560733086683513e+03
1.061386651352865556e+04,1.266572452874552482e+03
1.061386652948395567e+04,1.266584170966237025e+03
1.061386654543925397e+04,1.266595887359022527e+03
1.061386656139455408e+04,1.266607602055536518e+03
1.061386657734985238e+04,1.266619315053063701e+03
1.061386659330515249e+04,1.266631026354231381e+03
1.061386660926045079e+04,1.266642735956325396e+03
1.061386662521575090e+04,1.266654443861971913e+03
1.061386664117104920e+04,1.266666150068456773e+03
1.061386665712634931e+04,1.266677854578406368e+03
1.061386667308164760e+04,1.266689557389107676e+03
1.061386668903694772e+04,1.266701258503185500e+03
1.061386670499224601e+04,1.266712957917927497e+03
1.061386672094754613e+04,1.266724655635958015e+03
1.061386673690284442e+04,1.266736351654566306e+03
1.061386675285814454e+04,1.266748045976374897e+03
1.061386676881344283e+04,1.266759738598673721e+03
1.061386678476874295e+04,1.266771429524085306e+03
1.061386680072404306e+04,1.266783118751232450e+03
1.061386681667934135e+04,1.266794806278739543e+03
1.061386683263464147e+04,1.266806492109227520e+03
1.061386684858993976e+04,1.266818176239987679e+03
1.061386686454523988e+04,1.266829858673641183e+03
1.061386688050053817e+04,1.266841539407480468e+03
1.061386689645583829e+04,1.266853218444124650e+03
1.061386691241113658e+04,1.266864895780867755e+03
1.061386692836643670e+04,1.266876571420327764e+03
1.061386694432173499e+04,1.266888245359800067e+03
1.061386696027703510e+04,1.266899917601901507e+03
1.061386697623233340e+04,1.266911588143928384e+03
1.061386699218763351e+04,1.266923256988497087e+03
1.061386700814293181e+04,1.266934924132903006e+03
1.061386702409823192e+04,1.266946589579763895e+03
1.061386704005353022e+04,1.266958253326375370e+03
1.061386705600883033e+04,1.266969915375353139e+03
1.061386707196412863e+04,1.266981575723995547e+03
1.061386708791942874e+04,1.266993234374916938e+03
1.061386710387472704e+04,1.267004891325414974e+03
1.061386711983002715e+04,1.267016546578104681e+03
1.061386713578532544e+04,1.267028200130284858e+03
1.061386715174062556e+04,1.267039851984568713e+03
1.061386716769592385e+04,1.267051502138256183e+03
1.061386718365122397e+04,1.267063150593960017e+03
1.061386719960652226e+04,1.267074797348980837e+03
1.061386721556182238e+04,1.267086442405930256e+03
1.061386723151712067e+04,1.267098085762109804e+03
1.061386724747242079e+04,1.267109727420130639e+03
1.061386726342771908e+04,1.267121367377294973e+03
1.061386727938301919e+04,1.267133005636212829e+03
1.061386729533831931e+04,1.267144642195514280e+03
1.061386731129361760e+04,1.267156277053828262e+03
1.061386732724891772e+04,1.267167910213765708e+03
1.061386734320421601e+04,1.267179541672629512e+03
1.061386735915951613e+04,1.267191171433028785e+03
1.061386737511481442e+04,1.267202799492268014e+03
1.061386739107011454e+04,1.267214425852954946e+03
1.061386740702541283e+04,1.267226050512395659e+03
1.061386742298071294e+04,1.267237673473196764e+03
1.061386743893601124e+04,1.267249294732664794e+03
1.061386745489131135e+04,1.267260914293406358e+03
