Time (BJD_TBD - 2450000), L_b/L_star (ppm)
9.889738090277649462e+03,1.845763568797539733e+02
9.889738107156652404e+03,1.846004455895469505e+02
9.889738124035655346e+03,1.846245354163215495e+02
9.889738140914658288e+03,1.846486263599593940e+02
9.889738157793661230e+03,1.846727184203413401e+02
9.889738174672662353e+03,1.846968115947526314e+02
9.889738191551665295e+03,1.847209058882671115e+02
9.889738208430668237e+03,1.847450012981698251e+02
9.889738225309671179e+03,1.847690978243420830e+02
9.889738242188674121e+03,1.847931954666649972e+02
9.889738259067677063e+03,1.848172942250200492e+02
9.889738275946680005e+03,1.848413940992883795e+02
9.889738292825682947e+03,1.848654950893512705e+02
9.889738309704684070e+03,1.848895971924925163e+02
9.889738326583687012e+03,1.849137004137880922e+02
9.889738343462689954e+03,1.849378047505219911e+02
9.889738360341692896e+03,1.849619102025754671e+02
9.889738377220695838e+03,1.849860167698297175e+02
9.889738394099698780e+03,1.850101244521658828e+02
9.889738410978701722e+03,1.850342332494653022e+02
9.889738427857704664e+03,1.850583431616091445e+02
9.889738444736705787e+03,1.850824541858801808e+02
9.889738461615708729e+03,1.851065663273563473e+02
9.889738478494711671e+03,1.851306795833205001e+02
9.889738495373714613e+03,1.851547939536539786e+02
9.889738512252717555e+03,1.851789094382377243e+02
9.889738529131720497e+03,1.852030260369531902e+02
9.889738546010723439e+03,1.852271437496814315e+02
9.889738562889726381e+03,1.852512625763034748e+02
9.889738579768727504e+03,1.852753825141013237e+02
9.889738596647730446e+03,1.852995035681545914e+02
9.889738613526733388e+03,1.853236257357453383e+02
9.889738630405736330e+03,1.853477490167546762e+02
9.889738647284739272e+03,1.853718734110636319e+02
9.889738664163742214e+03,1.853959989185534596e+02
9.889738681042745156e+03,1.854201255391052712e+02
9.889738697921748098e+03,1.854442532726001787e+02
9.889738714800749221e+03,1.854683821163189918e+02
9.889738731679752163e+03,1.854925120753432850e+02
9.889738748558755105e+03,1.855166431469539816e+02
9.889738765437758047e+03,1.855407753310323358e+02
9.889738782316760989e+03,1.855649086274592321e+02
9.889738799195763931e+03,1.855890430361158678e+02
9.889738816074766873e+03,1.856131785568833834e+02
9.889738832953769816e+03,1.856373151896427203e+02
9.889738849832770939e+03,1.856614529316738924e+02
9.889738866711773881e+03,1.856855917880601226e+02
9.889738883590776823e+03,1.857097317560815384e+02
9.889738900469779765e+03,1.857338728356191666e+02
9.889738917348782707e+03,1.857580150265539487e+02
9.889738934227785649e+03,1.857821583287670251e+02
9.889738951106788591e+03,1.858063027421394509e+02
9.889738967985791533e+03,1.858304482665522244e+02
9.889738984864792656e+03,1.858545948992841943e+02
9.889739001743795598e+03,1.858787426454206297e+02
9.889739018622798540e+03,1.859028915022405215e+02
9.889739035501801482e+03,1.859270414696249247e+02
9.889739052380804424e+03,1.859511925474547240e+02
9.889739069259807366e+03,1.859753447356110598e+02
9.889739086138810308e+03,1.859994980339749020e+02
9.889739103017813250e+03,1.860236524424271352e+02
9.889739119896814373e+03,1.860478079582457269e+02
9.889739136775817315e+03,1.860719645865177085e+02
9.889739153654820257e+03,1.860961223245211613e+02
9.889739170533823199e+03,1.861202811721370551e+02
9.889739187412826141e+03,1.861444411292462178e+02
9.889739204291829083e+03,1.861686021957297612e+02
9.889739221170832025e+03,1.861927643714685416e+02
9.889739238049834967e+03,1.862169276563436142e+02
9.889739254928836090e+03,1.862410920476316676e+02
9.889739271807839032e+03,1.862652575504218930e+02
9.889739288686841974e+03,1.862894241619911497e+02
9.889739305565844916e+03,1.863135918822203791e+02
9.889739322444847858e+03,1.863377607109904659e+02
9.889739339323850800e+03,1.863619306481823799e+02
9.889739356202853742e+03,1.863861016936771478e+02
9.889739373081856684e+03,1.864102738473554268e+02
9.889739389960857807e+03,1.864344471064931668e+02
9.889739406839860749e+03,1.864586214761813494e+02
9.889739423718863691e+03,1.864827969536958392e+02
9.889739440597866633e+03,1.865069735389175491e+02
9.889739457476869575e+03,1.865311512317273355e+02
9.889739474355872517e+03,1.865553300320060544e+02
9.889739491234875459e+03,1.865795099396346757e+02
9.889739508113878401e+03,1.866036909544939988e+02
9.889739524992879524e+03,1.866278730738587512e+02
9.889739541871882466e+03,1.866520563028219044e+02
9.889739558750885408e+03,1.866762406386582711e+02
9.889739575629888350e+03,1.867004260812487075e+02
9.889739592508891292e+03,1.867246126304741551e+02
9.889739609387894234e+03,1.867488002862152996e+02
9.889739626266897176e+03,1.867729890483531108e+02
9.889739643145900118e+03,1.867971789167682175e+02
9.889739660024901241e+03,1.868213698887346084e+02
9.889739676903904183e+03,1.868455619693468748e+02
9.889739693782907125e+03,1.868697551558789769e+02
9.889739710661910067e+03,1.868939494482117709e+02
9.889739727540913009e+03,1.869181448462259425e+02
9.889739744419915951e+03,1.869423413498022910e+02
9.889739761298918893e+03,1.869665389588217295e+02
9.889739778177921835e+03,1.869907376731648583e+02
9.889739795056922958e+03,1.870149374901045576e+02
9.889739811935925900e+03,1.870391384147373799e+02
9.889739828814928842e+03,1.870633404443362906e+02
9.889739845693931784e+03,1.870875435787820891e+02
9.889739862572934726e+03,1.871117478179554041e+02
9.889739879451937668e+03,1.871359531617369782e+02
9.889739896330940610e+03,1.871601596100076961e+02
9.889739913209943552e+03,1.871843671626481580e+02
9.889739930088944675e+03,1.872085758169301641e+02
9.889739946967947617e+03,1.872327855779522565e+02
9.889739963846950559e+03,1.872569964429862637e+02
9.889739980725953501e+03,1.872812084119129565e+02
9.889739997604956443e+03,1.873054214846129639e+02
9.889740014483959385e+03,1.873296356609670283e+02
9.889740031362962327e+03,1.873538509408559776e+02
9.889740048241965269e+03,1.873780673241601846e+02
9.889740065120966392e+03,1.874022848081508243e+02
9.889740081999969334e+03,1.874265033979278883e+02
9.889740098878972276e+03,1.874507230907624660e+02
9.889740115757975218e+03,1.874749438865352431e+02
9.889740132636978160e+03,1.874991657851267348e+02
9.889740149515981102e+03,1.875233887864177404e+02
9.889740166394984044e+03,1.875476128902889172e+02
9.889740183273986986e+03,1.875718380966207803e+02
9.889740200152988109e+03,1.875960644026832824e+02
9.889740217031991051e+03,1.876202918135784614e+02
9.889740233910993993e+03,1.876445203265762416e+02
9.889740250789996935e+03,1.876687499415575360e+02
9.889740267668999877e+03,1.876929806584025755e+02
9.889740284548002819e+03,1.877172124769921311e+02
9.889740301427005761e+03,1.877414453972069168e+02
9.889740318306008703e+03,1.877656794189272773e+02
9.889740335185009826e+03,1.877899145394223694e+02
9.889740352064012768e+03,1.878141507637958512e+02
9.889740368943015710e+03,1.878383880893169930e+02
9.889740385822018652e+03,1.878626265158661397e+02
9.889740402701021594e+03,1.878868660433239768e+02
9.889740419580024536e+03,1.879111066715709910e+02
9.889740436459027478e+03,1.879353484004878680e+02
9.889740453338030420e+03,1.879595912299550662e+02
9.889740470217031543e+03,1.879838351572404349e+02
9.889740487096034485e+03,1.880080801874498775e+02
9.889740503975037427e+03,1.880323263178512434e+02
9.889740520854040369e+03,1.880565735483253036e+02
9.889740537733043311e+03,1.880808218787522890e+02
9.889740554612046253e+03,1.881050713090129420e+02
9.889740571491049195e+03,1.881293218389876927e+02
9.889740588370052137e+03,1.881535734685569992e+02
9.889740605249053260e+03,1.881778261949878299e+02
9.889740622128056202e+03,1.882020800233878219e+02
9.889740639007059144e+03,1.882263349510240005e+02
9.889740655886062086e+03,1.882505909777767954e+02
9.889740672765065028e+03,1.882748481035266650e+02
9.889740689644067970e+03,1.882991063281542665e+02
9.889740706523070912e+03,1.883233656515398593e+02
9.889740723402073854e+03,1.883476260735639869e+02
9.889740740281074977e+03,1.883718875914925377e+02
9.889740757160077919e+03,1.883961502104350814e+02
9.889740774039080861e+03,1.884204139276575063e+02
9.889740790918083803e+03,1.884446787430404413e+02
9.889740807797086745e+03,1.884689446564640889e+02
9.889740824676089687e+03,1.884932116678091063e+02
9.889740841555092629e+03,1.885174797769557529e+02
9.889740858434095571e+03,1.885417489837845721e+02
9.889740875313096694e+03,1.885660192855604009e+02
9.889740892192099636e+03,1.885902906873945994e+02
9.889740909071102578e+03,1.886145631865522319e+02
9.889740925950105520e+03,1.886388367829137280e+02
9.889740942829108462e+03,1.886631114763592620e+02
9.889740959708111404e+03,1.886873872667695196e+02
9.889740976587114346e+03,1.887116641540246746e+02
9.889740993466117288e+03,1.887359421380052709e+02
9.889741010345118411e+03,1.887602212159750650e+02
9.889741027224121353e+03,1.887845013930473783e+02
9.889741044103124295e+03,1.888087826664861666e+02
9.889741060982127237e+03,1.888330650361718881e+02
9.889741077861130179e+03,1.888573485019847737e+02
9.889741094740133121e+03,1.888816330638053103e+02
9.889741111619136063e+03,1.889059187215136433e+02
9.889741128498139005e+03,1.889302054749902595e+02
9.889741145377140128e+03,1.889544933214980631e+02
9.889741162256143070e+03,1.889787822661521091e+02
9.889741179135146012e+03,1.890030723062154152e+02
9.889741196014148954e+03,1.890273634415683262e+02
9.889741212893151896e+03,1.890516556720910444e+02
9.889741229772154838e+03,1.890759489976640566e+02
9.889741246651157780e+03,1.891002434181675085e+02
9.889741263530160722e+03,1.891245389334818015e+02
9.889741280409161845e+03,1.891488355408688165e+02
9.889741297288164787e+03,1.891731332454453991e+02
9.889741314167167729e+03,1.891974320444737430e+02
9.889741331046170671e+03,1.892217319378340221e+02
9.889741347925173613e+03,1.892460329254064959e+02
9.889741364804176555e+03,1.892703350070714805e+02
9.889741381683179497e+03,1.892946381827091784e+02
9.889741398562182439e+03,1.893189424521999058e+02
9.889741415441183563e+03,1.893432478128045204e+02
9.889741432320186505e+03,1.893675542696418574e+02
9.889741449199189447e+03,1.893918618199729735e+02
9.889741466078192389e+03,1.894161704636780712e+02
9.889741482957195331e+03,1.894404802006372961e+02
9.889741499836198273e+03,1.894647910307311065e+02
9.889741516715201215e+03,1.894891029538393070e+02
9.889741533594204157e+03,1.895134159698425265e+02
9.889741550473205280e+03,1.895377300760004573e+02
9.889741567352208222e+03,1.895620452774338958e+02
9.889741584231211164e+03,1.895863615714027901e+02
9.889741601110214106e+03,1.896106789577873428e+02
9.889741617989217048e+03,1.896349974364676143e+02
9.889741634868219990e+03,1.896593170073240913e+02
9.889741651747222932e+03,1.896836376702366636e+02
9.889741668626225874e+03,1.897079594250854768e+02
9.889741685505226997e+03,1.897322822691298541e+02
9.889741702384229939e+03,1.897566062074918136e+02
9.889741719263232881e+03,1.897809312374306501e+02
9.889741736142235823e+03,1.898052573588266512e+02
9.889741753021238765e+03,1.898295845715596784e+02
9.889741769900241707e+03,1.898539128755099625e+02
9.889741786779244649e+03,1.898782422705576209e+02
9.889741803658247591e+03,1.899025727565828277e+02
9.889741820537248714e+03,1.899269043308435698e+02
9.889741837416251656e+03,1.899512369984640543e+02
9.889741854295254598e+03,1.899755707567024388e+02
9.889741871174257540e+03,1.899999056054388120e+02
9.889741888053260482e+03,1.900242415445532629e+02
9.889741904932263424e+03,1.900485785739259086e+02
9.889741921811266366e+03,1.900729166934368095e+02
9.889741938690269308e+03,1.900972559029660829e+02
9.889741955569270431e+03,1.901215961997706643e+02
9.889741972448273373e+03,1.901459375889767784e+02
9.889741989327276315e+03,1.901702800678414178e+02
9.889742006206279257e+03,1.901946236362446427e+02
9.889742023085282199e+03,1.902189682940666273e+02
9.889742039964285141e+03,1.902433140411874319e+02
9.889742056843288083e+03,1.902676608774868328e+02
9.889742073722291025e+03,1.902920088028451744e+02
9.889742090601292148e+03,1.903163578145183124e+02
9.889742107480295090e+03,1.903407079176342620e+02
9.889742124359298032e+03,1.903650591094492484e+02
9.889742141238300974e+03,1.903894113898429907e+02
9.889742158117303916e+03,1.904137647586957769e+02
9.889742174996306858e+03,1.904381192158875251e+02
9.889742191875309800e+03,1.904624747612982389e+02
9.889742208754312742e+03,1.904868313948078651e+02
9.889742225633313865e+03,1.905111891136715201e+02
9.889742242512316807e+03,1.905355479230189530e+02
9.889742259391319749e+03,1.905599078201053658e+02
