Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.027127336805546656e+04,2.735841619241047056e+02
1.027127353332662278e+04,2.736136524489758131e+02
1.027127369859778082e+04,2.736431420224689646e+02
1.027127386386893704e+04,2.736726306423519759e+02
1.027127402914009326e+04,2.737021183073665043e+02
1.027127419441124948e+04,2.737316050159298015e+02
1.027127435968240752e+04,2.737610907667836955e+02
1.027127452495356374e+04,2.737905755576966271e+02
1.027127469022471996e+04,2.738200593874108222e+02
1.027127485549587800e+04,2.738495422546684495e+02
1.027127502076703422e+04,2.738790241572384048e+02
1.027127518603819044e+04,2.739085050938634822e+02
1.027127535130934666e+04,2.739379850629615589e+02
1.027127551658050470e+04,2.739674640632755995e+02
1.027127568185166092e+04,2.739969420925751251e+02
1.027127584712281714e+04,2.740264191496031572e+02
1.027127601239397518e+04,2.740558952331028877e+02
1.027127617766513140e+04,2.740853703408444062e+02
1.027127634293628762e+04,2.741148444715710752e+02
1.027127650820744384e+04,2.741443176237021930e+02
1.027127667347860188e+04,2.741737897959812926e+02
1.027127683874975810e+04,2.742032609861791457e+02
1.027127700402091432e+04,2.742327311930397400e+02
1.027127716929207236e+04,2.742622004153071771e+02
1.027127733456322858e+04,2.742916686507523991e+02
1.027127749983438480e+04,2.743211358981200192e+02
1.027127766510554284e+04,2.743506021561543662e+02
1.027127783037669906e+04,2.743800674226271781e+02
1.027127799564785528e+04,2.744095316962831816e+02
1.027127816091901150e+04,2.744389949755429257e+02
1.027127832619016954e+04,2.744684572591513643e+02
1.027127849146132576e+04,2.744979185448808039e+02
1.027127865673248198e+04,2.745273788314767671e+02
1.027127882200364002e+04,2.745568381176841513e+02
1.027127898727479624e+04,2.745862964012760585e+02
1.027127915254595246e+04,2.746157536809982389e+02
1.027127931781710868e+04,2.746452099552718664e+02
1.027127948308826672e+04,2.746746652228433732e+02
1.027127964835942294e+04,2.747041194814858045e+02
1.027127981363057916e+04,2.747335727299454220e+02
1.027127997890173719e+04,2.747630249669685440e+02
1.027128014417289342e+04,2.747924761903291824e+02
1.027128030944404964e+04,2.748219263987738259e+02
1.027128047471520586e+04,2.748513755907250129e+02
1.027128063998636389e+04,2.748808237649296302e+02
1.027128080525752011e+04,2.749102709191623148e+02
1.027128097052867633e+04,2.749397170521699536e+02
1.027128113579983437e+04,2.749691621627000018e+02
1.027128130107099059e+04,2.749986062485274374e+02
1.027128146634214681e+04,2.750280493083997726e+02
1.027128163161330303e+04,2.750574913407405120e+02
1.027128179688446107e+04,2.750869323442974519e+02
1.027128196215561729e+04,2.751163723168463662e+02
1.027128212742677351e+04,2.751458112571351649e+02
1.027128229269793155e+04,2.751752491639120421e+02
1.027128245796908777e+04,2.752046860349533972e+02
1.027128262324024399e+04,2.752341218690073674e+02
1.027128278851140021e+04,2.752635566644987080e+02
1.027128295378255825e+04,2.752929904201760678e+02
1.027128311905371447e+04,2.753224231338161871e+02
1.027128328432487069e+04,2.753518548041682834e+02
