Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.903683680555783212e+03,1.577465865033527415e+01
9.903683703452748887e+03,1.577468973700990240e+01
9.903683726349714561e+03,1.577472082325166625e+01
9.903683749246680236e+03,1.577475190906056390e+01
9.903683772143645911e+03,1.577478299443659360e+01
9.903683795040611585e+03,1.577481407937975533e+01
9.903683817937577260e+03,1.577484516389004554e+01
9.903683840834542934e+03,1.577487624796746424e+01
9.903683863731508609e+03,1.577490733161200787e+01
9.903683886628474283e+03,1.577493841482367287e+01
9.903683909525439958e+03,1.577496949760246103e+01
9.903683932422405633e+03,1.577500057994837057e+01
9.903683955319371307e+03,1.577503166186139794e+01
9.903683978216336982e+03,1.577506274334154135e+01
9.903684001113302656e+03,1.577509382438880081e+01
9.903684024010268331e+03,1.577512490500317099e+01
9.903684046907234006e+03,1.577515598518465012e+01
9.903684069804199680e+03,1.577518706493324174e+01
9.903684092701163536e+03,1.577521814424647140e+01
9.903684115598129210e+03,1.577524922312927380e+01
9.903684138495094885e+03,1.577528030157917982e+01
9.903684161392060560e+03,1.577531137959618768e+01
9.903684184289026234e+03,1.577534245718029560e+01
9.903684207185991909e+03,1.577537353433150180e+01
9.903684230082957583e+03,1.577540461104980452e+01
9.903684252979923258e+03,1.577543568733520019e+01
9.903684275876888933e+03,1.577546676318769059e+01
9.903684298773854607e+03,1.577549783860727395e+01
9.903684321670820282e+03,1.577552891359394316e+01
9.903684344567785956e+03,1.577555998814769822e+01
9.903684367464751631e+03,1.577559106226853736e+01
9.903684390361717305e+03,1.577562213595646412e+01
9.903684413258682980e+03,1.577565320921146963e+01
9.903684436155648655e+03,1.577568428203355744e+01
9.903684459052614329e+03,1.577571535442272221e+01
9.903684481949580004e+03,1.577574642637896218e+01
9.903684504846545678e+03,1.577577749790227735e+01
9.903684527743511353e+03,1.577580856899266593e+01
9.903684550640477028e+03,1.577583963965012259e+01
9.903684573537442702e+03,1.577587070987464912e+01
9.903684596434408377e+03,1.577590177966624374e+01
9.903684619331374051e+03,1.577593284902490289e+01
9.903684642228339726e+03,1.577596391795062658e+01
9.903684665125305401e+03,1.577599498644341303e+01
9.903684688022271075e+03,1.577602605450325690e+01
9.903684710919236750e+03,1.577605712213015643e+01
9.903684733816202424e+03,1.577608818932411516e+01
9.903684756713168099e+03,1.577611925608512777e+01
9.903684779610133774e+03,1.577615032241319248e+01
9.903684802507099448e+03,1.577618138830830574e+01
9.903684825404065123e+03,1.577621245377047110e+01
9.903684848301030797e+03,1.577624351879968145e+01
9.903684871197996472e+03,1.577627458339593858e+01
9.903684894094960327e+03,1.577630564755676801e+01
9.903684916991926002e+03,1.577633671128711157e+01
9.903684939888891677e+03,1.577636777458448947e+01
9.903684962785857351e+03,1.577639883744891058e+01
9.903684985682823026e+03,1.577642989988036248e+01
9.903685008579788700e+03,1.577646096187885227e+01
9.903685031476754375e+03,1.577649202344437285e+01
9.903685054373720050e+03,1.577652308457692598e+01
9.903685077270685724e+03,1.577655414527650635e+01
9.903685100167651399e+03,1.577658520554311217e+01
9.903685123064617073e+03,1.577661626537674344e+01
9.903685145961582748e+03,1.577664732477739840e+01
9.903685168858548423e+03,1.577667838374507703e+01
9.903685191755514097e+03,1.577670944227977223e+01
9.903685214652479772e+03,1.577674050038148756e+01
9.903685237549445446e+03,1.577677155805021592e+01
9.903685260446411121e+03,1.577680261528596262e+01
9.903685283343376796e+03,1.577683367208871701e+01
9.903685306240342470e+03,1.577686472845848265e+01
9.903685329137308145e+03,1.577689578439525775e+01
9.903685352034273819e+03,1.577692683989904054e+01
9.903685374931239494e+03,1.577695789496982748e+01
9.903685397828205168e+03,1.577698894960761855e+01
9.903685420725170843e+03,1.577702000381241021e+01
9.903685443622136518e+03,1.577705105758420245e+01
9.903685466519102192e+03,1.577708211092298818e+01
9.903685489416067867e+03,1.577711316382877449e+01
9.903685512313033541e+03,1.577714421630155428e+01
9.903685535209999216e+03,1.577717526834132222e+01
9.903685558106964891e+03,1.577720631994808365e+01
9.903685581003930565e+03,1.577723737112183500e+01
9.903685603900896240e+03,1.577726842186256917e+01
9.903685626797861914e+03,1.577729947217029327e+01
9.903685649694827589e+03,1.577733052204499664e+01
