Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.061386530092591420e+04,2.561827567891706181e+00
1.061386531688121431e+04,2.561827606452494521e+00
1.061386533283651261e+04,2.561827645007765497e+00
1.061386534879181272e+04,2.561827683557536872e+00
1.061386536474711102e+04,2.561827722101794436e+00
1.061386538070241113e+04,2.561827760640545293e+00
1.061386539665770943e+04,2.561827799173782338e+00
1.061386541261300954e+04,2.561827837701512678e+00
1.061386542856830783e+04,2.561827876223729206e+00
1.061386544452360795e+04,2.561827914740442580e+00
1.061386546047890624e+04,2.561827953251638590e+00
1.061386547643420636e+04,2.561827991757331446e+00
1.061386549238950465e+04,2.561828030257506938e+00
1.061386550834480477e+04,2.561828068752179277e+00
1.061386552430010306e+04,2.561828107241334251e+00
1.061386554025540318e+04,2.561828145724982519e+00
1.061386555621070147e+04,2.561828184203116976e+00
1.061386557216600158e+04,2.561828222675744726e+00
1.061386558812129988e+04,2.561828261142851559e+00
1.061386560407659999e+04,2.561828299604458792e+00
1.061386562003189829e+04,2.561828338060545107e+00
1.061386563598719840e+04,2.561828376511124716e+00
1.061386565194249670e+04,2.561828414956190514e+00
1.061386566789779681e+04,2.561828453395746052e+00
1.061386568385309511e+04,2.561828491829787779e+00
1.061386569980839522e+04,2.561828530258319248e+00
1.061386571576369352e+04,2.561828568681340457e+00
1.061386573171899363e+04,2.561828607098844302e+00
1.061386574767429192e+04,2.561828645510834335e+00
1.061386576362959204e+04,2.561828683917321214e+00
1.061386577958489033e+04,2.561828722318283624e+00
1.061386579554019045e+04,2.561828760713739328e+00
1.061386581149549056e+04,2.561828799103681220e+00
1.061386582745078886e+04,2.561828837488105748e+00
1.061386584340608897e+04,2.561828875867023569e+00
1.061386585936138727e+04,2.561828914240420474e+00
1.061386587531668738e+04,2.561828952608307119e+00
1.061386589127198567e+04,2.561828990970676401e+00
1.061386590722728579e+04,2.561829029327535423e+00
1.061386592318258408e+04,2.561829067678877081e+00
1.061386593913788420e+04,2.561829106024708480e+00
1.061386595509318249e+04,2.561829144365022515e+00
1.061386597104848261e+04,2.561829182699822738e+00
1.061386598700378090e+04,2.561829221029105597e+00
1.061386600295908102e+04,2.561829259352878196e+00
1.061386601891437931e+04,2.561829297671129879e+00
1.061386603486967942e+04,2.561829335983874856e+00
1.061386605082497772e+04,2.561829374291095363e+00
1.061386606678027783e+04,2.561829412592805610e+00
1.061386608273557613e+04,2.561829450888994941e+00
1.061386609869087624e+04,2.561829489179674013e+00
1.061386611464617454e+04,2.561829527464835721e+00
1.061386613060147465e+04,2.561829565744480064e+00
1.061386614655677295e+04,2.561829604018607043e+00
1.061386616251207306e+04,2.561829642287220210e+00
1.061386617846737136e+04,2.561829680550316013e+00
1.061386619442267147e+04,2.561829718807898004e+00
1.061386621037796976e+04,2.561829757059955526e+00
1.061386622633326988e+04,2.561829795306502788e+00
1.061386624228856817e+04,2.561829833547529134e+00
1.061386625824386829e+04,2.561829871783041668e+00
1.061386627419916658e+04,2.561829910013033285e+00
1.061386629015446670e+04,2.561829948237511090e+00
1.061386630610976681e+04,2.561829986456471531e+00
1.061386632206506511e+04,2.561830024669911055e+00
1.061386633802036522e+04,2.561830062877833214e+00
1.061386635397566351e+04,2.561830101080234456e+00
1.061386636993096363e+04,2.561830139277121887e+00
