Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.063802708333311602e+04,1.563440128889330936e+02
1.063802710516863226e+04,1.563434438278090397e+02
1.063802712700415032e+04,1.563428748829963411e+02
1.063802714883966655e+04,1.563423060545916314e+02
1.063802717067518279e+04,1.563417373425491519e+02
1.063802719251070084e+04,1.563411687468233424e+02
1.063802721434621708e+04,1.563406002675106379e+02
1.063802723618173331e+04,1.563400319045654498e+02
1.063802725801725137e+04,1.563394636579420762e+02
1.063802727985276761e+04,1.563388955277370371e+02
1.063802730168828566e+04,1.563383275138573936e+02
1.063802732352380190e+04,1.563377596163994951e+02
1.063802734535931813e+04,1.563371918353177819e+02
1.063802736719483619e+04,1.563366241705666653e+02
1.063802738903035242e+04,1.563360566222424382e+02
1.063802741086586866e+04,1.563354891902996258e+02
1.063802743270138672e+04,1.563349218746926965e+02
1.063802745453690295e+04,1.563343546755178579e+02
1.063802747637241919e+04,1.563337875927296068e+02
1.063802749820793724e+04,1.563332206262824400e+02
1.063802752004345348e+04,1.563326537762725934e+02
1.063802754187896971e+04,1.563320870426545071e+02
1.063802756371448777e+04,1.563315204253827915e+02
1.063802758555000401e+04,1.563309539245534552e+02
1.063802760738552206e+04,1.563303875400739855e+02
1.063802762922103830e+04,1.563298212720404479e+02
1.063802765105655453e+04,1.563292551204073959e+02
1.063802767289207259e+04,1.563286890851293549e+02
1.063802769472758882e+04,1.563281231663024187e+02
1.063802771656310506e+04,1.563275573638811409e+02
1.063802773839862311e+04,1.563269916778201605e+02
1.063802776023413935e+04,1.563264261082154860e+02
1.063802778206965559e+04,1.563258606550216427e+02
1.063802780390517364e+04,1.563252953181932980e+02
1.063802782574068988e+04,1.563247300978263752e+02
1.063802784757620611e+04,1.563241649938756268e+02
1.063802786941172417e+04,1.563236000062955782e+02
1.063802789124724040e+04,1.563230351351820673e+02
1.063802791308275846e+04,1.563224703804428657e+02
1.063802793491827470e+04,1.563219057421736977e+02
1.063802795675379093e+04,1.563213412203292876e+02
1.063802797858930899e+04,1.563207768148643311e+02
1.063802800042482522e+04,1.563202125258746378e+02
1.063802802226034146e+04,1.563196483533148182e+02
1.063802804409585951e+04,1.563190842971397103e+02
1.063802806593137575e+04,1.563185203574450099e+02
1.063802808776689199e+04,1.563179565341854413e+02
1.063802810960241004e+04,1.563173928273157856e+02
1.063802813143792628e+04,1.563168292369317101e+02
1.063802815327344251e+04,1.563162657629879959e+02
1.063802817510896057e+04,1.563157024054393673e+02
1.063802819694447680e+04,1.563151391643814634e+02
1.063802821877999486e+04,1.563145760397221977e+02
1.063802824061551109e+04,1.563140130315570957e+02
1.063802826245102733e+04,1.563134501398409952e+02
1.063802828428654539e+04,1.563128873645287342e+02
1.063802830612206162e+04,1.563123247057158665e+02
1.063802832795757786e+04,1.563117621633571162e+02
1.063802834979309591e+04,1.563111997374074349e+02
1.063802837162861215e+04,1.563106374279623196e+02
1.063802839346412838e+04,1.563100752349765230e+02
1.063802841529964644e+04,1.563095131584049682e+02
1.063802843713516268e+04,1.563089511983431805e+02
1.063802845897067891e+04,1.563083893547459411e+02
1.063802848080619697e+04,1.563078276275681731e+02
1.063802850264171320e+04,1.563072660169052597e+02
1.063802852447723126e+04,1.563067045226653420e+02
1.063802854631274749e+04,1.563061431449436327e+02
1.063802856814826373e+04,1.563055818836951687e+02
1.063802858998378179e+04,1.563050207388749300e+02
1.063802861181929802e+04,1.563044597105780724e+02
1.063802863365481426e+04,1.563038987987596613e+02
1.063802865549033231e+04,1.563033380033746482e+02
1.063802867732584855e+04,1.563027773245182175e+02
1.063802869916136478e+04,1.563022167621453775e+02
1.063802872099688284e+04,1.563016563162112220e+02
1.063802874283239908e+04,1.563010959868107079e+02
1.063802876466791531e+04,1.563005357738990710e+02
1.063802878650343337e+04,1.562999756774312345e+02
1.063802880833894960e+04,1.562994156975022975e+02
1.063802883017446766e+04,1.562988558340207419e+02
1.063802885200998389e+04,1.562982960870814111e+02
1.063802887384550013e+04,1.562977364566395693e+02
1.063802889568101818e+04,1.562971769426502249e+02
1.063802891751653442e+04,1.562966175452084201e+02
1.063802893935205066e+04,1.562960582642691918e+02
1.063802896118756871e+04,1.562954990997877189e+02
