Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.908226643518544734e+03,6.585514223174440929e+01
9.908226666740774817e+03,6.585499958880259896e+01
9.908226689963004901e+03,6.585485694142178659e+01
9.908226713185233166e+03,6.585471428961315610e+01
9.908226736407463250e+03,6.585457163335439645e+01
9.908226759629693333e+03,6.585442897265672002e+01
9.908226782851923417e+03,6.585428630752011259e+01
9.908226806074151682e+03,6.585414363795577231e+01
9.908226829296381766e+03,6.585400096394138814e+01
9.908226852518611850e+03,6.585385828548814402e+01
9.908226875740841933e+03,6.585371560259606838e+01
9.908226898963070198e+03,6.585357291527634516e+01
9.908226922185300282e+03,6.585343022350664910e+01
9.908226945407530366e+03,6.585328752729816415e+01
9.908226968629760449e+03,6.585314482665093294e+01
9.908226991851988714e+03,6.585300212157612521e+01
9.908227015074218798e+03,6.585285941205144411e+01
9.908227038296448882e+03,6.585271669808804518e+01
9.908227061518678966e+03,6.585257397968597104e+01
9.908227084740907230e+03,6.585243125685641985e+01
9.908227107963137314e+03,6.585228852957706636e+01
9.908227131185367398e+03,6.585214579785906608e+01
9.908227154407597482e+03,6.585200306170247586e+01
9.908227177629825746e+03,6.585186032111849386e+01
9.908227200852055830e+03,6.585171757608478060e+01
9.908227224074285914e+03,6.585157482661250583e+01
9.908227247296515998e+03,6.585143207270172638e+01
9.908227270518744263e+03,6.585128931436361199e+01
9.908227293740974346e+03,6.585114655157585162e+01
9.908227316963204430e+03,6.585100378434961499e+01
9.908227340185434514e+03,6.585086101268495895e+01
9.908227363407662779e+03,6.585071823659305323e+01
9.908227386629892862e+03,6.585057545605155838e+01
9.908227409852122946e+03,6.585043267107168674e+01
9.908227433074353030e+03,6.585028988165345254e+01
9.908227456296581295e+03,6.585014708780808235e+01
9.908227479518811379e+03,6.585000428951317986e+01
9.908227502741041462e+03,6.584986148678000006e+01
9.908227525963271546e+03,6.584971867960852876e+01
9.908227549185499811e+03,6.584957586800997831e+01
9.908227572407729895e+03,6.584943305196200924e+01
9.908227595629959978e+03,6.584929023147580551e+01
9.908227618852190062e+03,6.584914740655142396e+01
9.908227642074418327e+03,6.584900457720003430e+01
9.908227665296648411e+03,6.584886174339929710e+01
9.908227688518878495e+03,6.584871890516042470e+01
9.908227711741108578e+03,6.584857606248341710e+01
9.908227734963336843e+03,6.584843321537950089e+01
9.908227758185566927e+03,6.584829036382632239e+01
9.908227781407797011e+03,6.584814750783509396e+01
9.908227804630027094e+03,6.584800464740578718e+01
9.908227827852255359e+03,6.584786178254967126e+01
9.908227851074485443e+03,6.584771891324436410e+01
9.908227874296715527e+03,6.584757603950107807e+01
9.908227897518945610e+03,6.584743316131981317e+01
9.908227920741173875e+03,6.584729027871181017e+01
9.908227943963403959e+03,6.584714739165470121e+01
9.908227967185634043e+03,6.584700450015967021e+01
9.908227990407864127e+03,6.584686160422677403e+01
9.908228013630092391e+03,6.584671870386719661e+01
9.908228036852322475e+03,6.584657579905858427e+01
9.908228060074552559e+03,6.584643288981216358e+01
9.908228083296782643e+03,6.584628997612792034e+01
9.908228106519010908e+03,6.584614705801710954e+01
9.908228129741240991e+03,6.584600413545733488e+01
9.908228152963471075e+03,6.584586120845980872e+01
9.908228176185701159e+03,6.584571827702457369e+01
9.908228199407929424e+03,6.584557534116282795e+01
9.908228222630159507e+03,6.584543240085218940e+01
9.908228245852389591e+03,6.584528945610389883e+01
9.908228269074619675e+03,6.584514650691797044e+01
9.908228292296847940e+03,6.584500355330561661e+01
9.908228315519078023e+03,6.584486059524445523e+01
9.908228338741308107e+03,6.584471763274571288e+01
9.908228361963538191e+03,6.584457466580940377e+01
9.908228385185766456e+03,6.584443169444675448e+01
9.908228408407996540e+03,6.584428871863536870e+01
9.908228431630226623e+03,6.584414573838650142e+01
9.908228454852456707e+03,6.584400275370013844e+01
9.908228478074684972e+03,6.584385976458752054e+01
9.908228501296915056e+03,6.584371677102625142e+01
9.908228524519145139e+03,6.584357377302755765e+01
9.908228547741375223e+03,6.584343077059145344e+01
9.908228570963603488e+03,6.584328776372919378e+01
9.908228594185833572e+03,6.584314475241833975e+01
9.908228617408063656e+03,6.584300173667016054e+01
9.908228640630293739e+03,6.584285871648465616e+01
9.908228663852522004e+03,6.584271569187303896e+01
9.908228687074752088e+03,6.584257266281294108e+01
9.908228710296982172e+03,6.584242962931558907e+01
9.908228733519212255e+03,6.584228659138098294e+01
9.908228756741440520e+03,6.584214354902036348e+01
9.908228779963670604e+03,6.584200050221132017e+01
9.908228803185900688e+03,6.584185745096510800e+01
9.908228826408130772e+03,6.584171439528172698e+01
9.908228849630359036e+03,6.584157133517240368e+01
9.908228872852589120e+03,6.584142827061475600e+01
9.908228896074819204e+03,6.584128520162001053e+01
9.908228919297049288e+03,6.584114212818816725e+01
9.908228942519277552e+03,6.584099905033046696e+01
9.908228965741507636e+03,6.584085596802451334e+01
9.908228988963737720e+03,6.584071288128153299e+01
9.908229012185967804e+03,6.584056979010156851e+01
9.908229035408196069e+03,6.584042669449581808e+01
9.908229058630426152e+03,6.584028359444188538e+01
9.908229081852656236e+03,6.584014048995101120e+01
9.908229105074886320e+03,6.583999738102322397e+01
9.908229128297114585e+03,6.583985426766973603e+01
9.908229151519344668e+03,6.583971114986815110e+01
9.908229174741574752e+03,6.583956802762968152e+01
9.908229197963804836e+03,6.583942490095441258e+01
9.908229221186033101e+03,6.583928176985349978e+01
9.908229244408263185e+03,6.583913863430457525e+01
9.908229267630493268e+03,6.583899549431886555e+01
9.908229290852723352e+03,6.583885234989639912e+01
9.908229314074951617e+03,6.583870920104838831e+01
9.908229337297181701e+03,6.583856604775245103e+01
9.908229360519411784e+03,6.583842289001979964e+01
9.908229383741641868e+03,6.583827972785046256e+01
9.908229406963870133e+03,6.583813656125568059e+01
9.908229430186100217e+03,6.583799339021302899e+01
9.908229453408330301e+03,6.583785021473376275e+01
9.908229476630560384e+03,6.583770703481788189e+01
9.908229499852788649e+03,6.583756385047664139e+01
9.908229523075018733e+03,6.583742066168761653e+01
9.908229546297248817e+03,6.583727746846204809e+01
9.908229569519478900e+03,6.583713427079995029e+01
9.908229592741707165e+03,6.583699106871256390e+01
9.908229615963937249e+03,6.583684786217747842e+01
9.908229639186167333e+03,6.583670465120593462e+01
9.908229662408397417e+03,6.583656143579793252e+01
9.908229685630625681e+03,6.583641821596472710e+01
9.908229708852855765e+03,6.583627499168390784e+01
9.908229732075085849e+03,6.583613176296668712e+01
9.908229755297315933e+03,6.583598852981310756e+01
9.908229778519544197e+03,6.583584529223440995e+01
9.908229801741774281e+03,6.583570205020816957e+01
9.908229824964004365e+03,6.583555880374561298e+01
9.908229848186234449e+03,6.583541555284676861e+01
9.908229871408462714e+03,6.583527229752286303e+01
9.908229894630692797e+03,6.583512903775152836e+01
9.908229917852922881e+03,6.583498577354394854e+01
9.908229941075152965e+03,6.583484250490018042e+01
9.908229964297381230e+03,6.583469923183142214e+01
9.908229987519611313e+03,6.583455595431529161e+01
9.908230010741841397e+03,6.583441267236300121e+01
9.908230033964071481e+03,6.583426938597460776e+01
9.908230057186299746e+03,6.583412609516132363e+01
9.908230080408529830e+03,6.583398279990072410e+01
9.908230103630759913e+03,6.583383950020404995e+01
9.908230126852989997e+03,6.583369619607135803e+01
9.908230150075218262e+03,6.583355288751383227e+01
9.908230173297448346e+03,6.583340957450909059e+01
9.908230196519678429e+03,6.583326625706837376e+01
9.908230219741908513e+03,6.583312293519169600e+01
9.908230242964136778e+03,6.583297960889028388e+01
9.908230266186366862e+03,6.583283627814171268e+01
9.908230289408596946e+03,6.583269294295725160e+01
9.908230312630827029e+03,6.583254960333690065e+01
9.908230335853055294e+03,6.583240625929190060e+01
9.908230359075285378e+03,6.583226291079984094e+01
9.908230382297515462e+03,6.583211955787194825e+01
9.908230405519745545e+03,6.583197620050825094e+01
9.908230428741973810e+03,6.583183283872000402e+01
9.908230451964203894e+03,6.583168947248475433e+01
9.908230475186433978e+03,6.583154610181375688e+01
9.908230498408664062e+03,6.583140272670704007e+01
9.908230521630892326e+03,6.583125934717584471e+01
9.908230544853122410e+03,6.583111596319774605e+01
9.908230568075352494e+03,6.583097257478395647e+01
9.908230591297582578e+03,6.583082918193453281e+01
9.908230614519810842e+03,6.583068578466071585e+01
9.908230637742040926e+03,6.583054238294006666e+01
9.908230660964271010e+03,6.583039897678382601e+01
9.908230684186501094e+03,6.583025556619202234e+01
9.908230707408729359e+03,6.583011215117589643e+01
9.908230730630959442e+03,6.582996873171303776e+01
9.908230753853189526e+03,6.582982530781464448e+01
9.908230777075419610e+03,6.582968187948078764e+01
9.908230800297647875e+03,6.582953844672267962e+01
9.908230823519877958e+03,6.582939500951790990e+01
9.908230846742108042e+03,6.582925156787770504e+01
9.908230869964338126e+03,6.582910812180209348e+01
9.908230893186566391e+03,6.582896467130233020e+01
9.908230916408796475e+03,6.582882121635597628e+01
9.908230939631026558e+03,6.582867775697425827e+01
9.908230962853256642e+03,6.582853429315723304e+01
9.908230986075484907e+03,6.582839082491612714e+01
9.908231009297714991e+03,6.582824735222850165e+01
9.908231032519945074e+03,6.582810387510561156e+01
9.908231055742175158e+03,6.582796039354747109e+01
9.908231078964403423e+03,6.582781690756534942e+01
9.908231102186633507e+03,6.582767341713677922e+01
9.908231125408863591e+03,6.582752992227302968e+01
9.908231148631093674e+03,6.582738642297411502e+01
9.908231171853321939e+03,6.582724291925129023e+01
9.908231195075552023e+03,6.582709941108210216e+01
9.908231218297782107e+03,6.582695589847782003e+01
9.908231241520012190e+03,6.582681238143844382e+01
9.908231264742240455e+03,6.582666885997524275e+01
9.908231287964470539e+03,6.582652533406574946e+01
9.908231311186700623e+03,6.582638180372124737e+01
9.908231334408930707e+03,6.582623826894172225e+01
9.908231357631158971e+03,6.582609472973844333e+01
9.908231380853389055e+03,6.582595118608897167e+01
9.908231404075619139e+03,6.582580763800457646e+01
9.908231427297849223e+03,6.582566408548522929e+01
9.908231450520077487e+03,6.582552052854222779e+01
9.908231473742307571e+03,6.582537696715309039e+01
9.908231496964537655e+03,6.582523340132910050e+01
9.908231520186767739e+03,6.582508983107025813e+01
9.908231543408996004e+03,6.582494625638783248e+01
9.908231566631226087e+03,6.582480267725935619e+01
9.908231589853456171e+03,6.582465909369609847e+01
9.908231613075686255e+03,6.582451550569807353e+01
9.908231636297914520e+03,6.582437191327656478e+01
9.908231659520144603e+03,6.582422831640906224e+01
9.908231682742374687e+03,6.582408471510686354e+01
9.908231705964604771e+03,6.582394110936998288e+01
9.908231729186833036e+03,6.582379749920968948e+01
9.908231752409063120e+03,6.582365388460351596e+01
9.908231775631293203e+03,6.582351026556268891e+01
9.908231798853523287e+03,6.582336664208726518e+01
9.908231822075751552e+03,6.582322301418851396e+01
9.908231845297981636e+03,6.582307938184395368e+01
9.908231868520211719e+03,6.582293574506483935e+01
9.908231891742441803e+03,6.582279210385119939e+01
9.908231914964670068e+03,6.582264845821430299e+01
