Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.880038437500130385e+03,3.902956780823136018e+00
9.880038456059855889e+03,3.903000895381919744e+00
9.880038474619583212e+03,3.903045010118987523e+00
9.880038493179308716e+03,3.903089125025692496e+00
9.880038511739036039e+03,3.903133240110678415e+00
9.880038530298761543e+03,3.903177355365294421e+00
9.880038548858488866e+03,3.903221470798188708e+00
9.880038567418214370e+03,3.903265586400712639e+00
9.880038585977941693e+03,3.903309702181509522e+00
9.880038604537667197e+03,3.903353818131933384e+00
9.880038623097394520e+03,3.903397934260628865e+00
9.880038641657120024e+03,3.903442050558943333e+00
9.880038660216847347e+03,3.903486167035528087e+00
9.880038678776572851e+03,3.903530283681729163e+00
9.880038697336298355e+03,3.903574400501871988e+00
9.880038715896025678e+03,3.903618517500276663e+00
9.880038734455751182e+03,3.903662634668294995e+00
9.880038753015478505e+03,3.903706752014573844e+00
9.880038771575204009e+03,3.903750869530459244e+00
9.880038790134931332e+03,3.903794987224602497e+00
9.880038808694656836e+03,3.903839105088352301e+00
9.880038827254384159e+03,3.903883223130353297e+00
9.880038845814109663e+03,3.903927341341959956e+00
9.880038864373836986e+03,3.903971459731812921e+00
9.880038882933562491e+03,3.904015578291264887e+00
9.880038901493289814e+03,3.904059697028965825e+00
9.880038920053015318e+03,3.904103815936259547e+00
9.880038938612740822e+03,3.904147935017473259e+00
9.880038957172468145e+03,3.904192054276925727e+00
9.880038975732193649e+03,3.904236173705970980e+00
9.880038994291920972e+03,3.904280293313254546e+00
9.880039012851646476e+03,3.904324413090122903e+00
9.880039031411373799e+03,3.904368533045225576e+00
9.880039049971099303e+03,3.904412653169913483e+00
9.880039068530826626e+03,3.904456773472831266e+00
9.880039087090552130e+03,3.904500893945330287e+00
9.880039105650279453e+03,3.904545014596056074e+00
9.880039124210004957e+03,3.904589135416357770e+00
9.880039142769732280e+03,3.904633256414883569e+00
9.880039161329457784e+03,3.904677377582983944e+00
9.880039179889183288e+03,3.904721498924980772e+00
9.880039198448910611e+03,3.904765620445196816e+00
9.880039217008636115e+03,3.904809742134979444e+00
9.880039235568363438e+03,3.904853864002976849e+00
9.880039254128088942e+03,3.904897986040541724e+00
9.880039272687816265e+03,3.904942108256316491e+00
9.880039291247541769e+03,3.904986230641655176e+00
9.880039309807269092e+03,3.905030353205199756e+00
9.880039328366994596e+03,3.905074475938304701e+00
9.880039346926721919e+03,3.905118598849614653e+00
9.880039365486447423e+03,3.905162721930478309e+00
9.880039384046174746e+03,3.905206845189543419e+00
9.880039402605900250e+03,3.905250968618161345e+00
9.880039421165625754e+03,3.905295092220652631e+00
9.880039439725353077e+03,3.905339216001342262e+00
9.880039458285078581e+03,3.905383339951574495e+00
