Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.061386530092591420e+04,1.547468574619146686e+01
1.061386531688121431e+04,1.547476196477343002e+01
1.061386533283651261e+04,1.547483818331363103e+01
1.061386534879181272e+04,1.547491440182943734e+01
1.061386536474711102e+04,1.547499062030346728e+01
1.061386538070241113e+04,1.547506683875310252e+01
1.061386539665770943e+04,1.547514305716095961e+01
1.061386541261300954e+04,1.547521927554441845e+01
1.061386542856830783e+04,1.547529549388609382e+01
1.061386544452360795e+04,1.547537171220336205e+01
1.061386546047890624e+04,1.547544793047884859e+01
1.061386547643420636e+04,1.547552414872992621e+01
1.061386549238950465e+04,1.547560036693920438e+01
1.061386550834480477e+04,1.547567658512408073e+01
1.061386552430010306e+04,1.547575280326715230e+01
1.061386554025540318e+04,1.547582902138581140e+01
1.061386555621070147e+04,1.547590523946266750e+01
1.061386557216600158e+04,1.547598145751509868e+01
1.061386558812129988e+04,1.547605767552573397e+01
1.061386560407659999e+04,1.547613389351193547e+01
1.061386562003189829e+04,1.547621011145633574e+01
1.061386563598719840e+04,1.547628632937630400e+01
1.061386565194249670e+04,1.547636254725445148e+01
1.061386566789779681e+04,1.547643876510817584e+01
1.061386568385309511e+04,1.547651498292007943e+01
1.061386569980839522e+04,1.547659120070753502e+01
1.061386571576369352e+04,1.547666741845317873e+01
1.061386573171899363e+04,1.547674363617436910e+01
1.061386574767429192e+04,1.547681985385374404e+01
1.061386576362959204e+04,1.547689607150866564e+01
1.061386577958489033e+04,1.547697228912175582e+01
1.061386579554019045e+04,1.547704850671039800e+01
1.061386581149549056e+04,1.547712472426588981e+01
1.061386582745078886e+04,1.547720094177955019e+01
1.061386584340608897e+04,1.547727715926875192e+01
1.061386585936138727e+04,1.547735337671610800e+01
1.061386587531668738e+04,1.547742959413900365e+01
1.061386589127198567e+04,1.547750581152005722e+01
1.061386590722728579e+04,1.547758202887663437e+01
1.061386592318258408e+04,1.547765824619136765e+01
1.061386593913788420e+04,1.547773446348162452e+01
1.061386595509318249e+04,1.547781068073003219e+01
1.061386597104848261e+04,1.547788689795395989e+01
1.061386598700378090e+04,1.547796311513603129e+01
1.061386600295908102e+04,1.547803933229362450e+01
1.061386601891437931e+04,1.547811554940934897e+01
1.061386603486967942e+04,1.547819176650059170e+01
1.061386605082497772e+04,1.547826798354996924e+01
1.061386606678027783e+04,1.547834420057485083e+01
1.061386608273557613e+04,1.547842041755787079e+01
1.061386609869087624e+04,1.547849663451638946e+01
1.061386611464617454e+04,1.547857285143303052e+01
1.061386613060147465e+04,1.547864906832518272e+01
1.061386614655677295e+04,1.547872528517544488e+01
1.061386616251207306e+04,1.547880150200120575e+01
1.061386617846737136e+04,1.547887771878509078e+01
1.061386619442267147e+04,1.547895393554445853e+01
1.061386621037796976e+04,1.547903015226194157e+01
1.061386622633326988e+04,1.547910636895491265e+01
1.061386624228856817e+04,1.547918258560599192e+01
1.061386625824386829e+04,1.547925880223255923e+01
1.061386627419916658e+04,1.547933501881722229e+01
1.061386629015446670e+04,1.547941123537736985e+01
1.061386630610976681e+04,1.547948745190430664e+01
1.061386632206506511e+04,1.547956366838933384e+01
1.061386633802036522e+04,1.547963988484983844e+01
1.061386635397566351e+04,1.547971610126842990e+01
1.061386636993096363e+04,1.547979231766249342e+01
1.061386638588626192e+04,1.547986853401464913e+01
1.061386640184156204e+04,1.547994475034226447e+01
1.061386641779686033e+04,1.548002096662796134e+01
1.061386643375216045e+04,1.548009718288912140e+01
1.061386644970745874e+04,1.548017339910835943e+01
1.061386646566275886e+04,1.548024961530305532e+01
1.061386648161805715e+04,1.548032583145582208e+01
1.061386649757335726e+04,1.548040204758404492e+01
1.061386651352865556e+04,1.548047826367032975e+01
1.061386652948395567e+04,1.548055447973207066e+01
1.061386654543925397e+04,1.548063069575187356e+01
1.061386656139455408e+04,1.548070691174711655e+01
1.061386657734985238e+04,1.548078312770042508e+01
1.061386659330515249e+04,1.548085934362917193e+01
1.061386660926045079e+04,1.548093555951597367e+01
1.061386662521575090e+04,1.548101177537821194e+01
1.061386664117104920e+04,1.548108799119850154e+01
1.061386665712634931e+04,1.548116420699422058e+01
1.061386667308164760e+04,1.548124042274798740e+01
1.061386668903694772e+04,1.548131663847717654e+01
1.061386670499224601e+04,1.548139285416441524e+01
1.061386672094754613e+04,1.548146906982707094e+01
1.061386673690284442e+04,1.548154528544777264e+01
1.061386675285814454e+04,1.548162150104388957e+01
1.061386676881344283e+04,1.548169771659803118e+01
1.061386678476874295e+04,1.548177393212759512e+01
1.061386680072404306e+04,1.548185014762388256e+01
1.061386681667934135e+04,1.548192636307818937e+01
1.061386683263464147e+04,1.548200257850790784e+01
1.061386684858993976e+04,1.548207879389564567e+01
1.061386686454523988e+04,1.548215500925879518e+01
1.061386688050053817e+04,1.548223122457995871e+01
1.061386689645583829e+04,1.548230743987651614e+01
1.061386691241113658e+04,1.548238365513108938e+01
1.061386692836643670e+04,1.548245987036106186e+01
1.061386694432173499e+04,1.548253608554904126e+01
1.061386696027703510e+04,1.548261230071240924e+01
1.061386697623233340e+04,1.548268851583378591e+01
1.061386699218763351e+04,1.548276473093054584e+01
1.061386700814293181e+04,1.548284094598530736e+01
1.061386702409823192e+04,1.548291716101544679e+01
1.061386704005353022e+04,1.548299337600358783e+01
1.061386705600883033e+04,1.548306959096710145e+01
1.061386707196412863e+04,1.548314580588861311e+01
1.061386708791942874e+04,1.548322202078549914e+01
1.061386710387472704e+04,1.548329823564036722e+01
1.061386711983002715e+04,1.548337445047060434e+01
1.061386713578532544e+04,1.548345066525882530e+01
1.061386715174062556e+04,1.548352688002241351e+01
1.061386716769592385e+04,1.548360309474398200e+01
1.061386718365122397e+04,1.548367930944090354e+01
1.061386719960652226e+04,1.548375552409580358e+01
1.061386721556182238e+04,1.548383173872605667e+01
1.061386723151712067e+04,1.548390795331428293e+01
1.061386724747242079e+04,1.548398416787785692e+01
1.061386726342771908e+04,1.548406038239939697e+01
1.061386727938301919e+04,1.548413659689628652e+01
1.061386729533831931e+04,1.548421281135983207e+01
1.061386731129361760e+04,1.548428902578133481e+01
1.061386732724891772e+04,1.548436524017817817e+01
1.061386734320421601e+04,1.548444145453297338e+01
1.061386735915951613e+04,1.548451766886310743e+01
1.061386737511481442e+04,1.548459388315118979e+01
1.061386739107011454e+04,1.548467009741460210e+01
1.061386740702541283e+04,1.548474631163596804e+01
1.061386742298071294e+04,1.548482252583266039e+01
1.061386743893601124e+04,1.548489873998728683e+01
1.061386745489131135e+04,1.548497495411724145e+01
1.061386747084660965e+04,1.548505116820513194e+01
1.061386748680190976e+04,1.548512738226834706e+01
1.061386750275720806e+04,1.548520359628949095e+01
1.061386751871250817e+04,1.548527981028594525e+01
1.061386753466780647e+04,1.548535602424033719e+01
1.061386755062310658e+04,1.548543223817002890e+01
1.061386756657840488e+04,1.548550845205765292e+01
1.061386758253370499e+04,1.548558466592057847e+01
1.061386759848900329e+04,1.548566087974142924e+01
