Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027127336805546656e+04,1.243071746795842927e+02
1.027127353332662278e+04,1.243123360862178117e+02
1.027127369859778082e+04,1.243174968092921944e+02
1.027127386386893704e+04,1.243226568486282133e+02
1.027127402914009326e+04,1.243278162042169868e+02
1.027127419441124948e+04,1.243329748759929174e+02
1.027127435968240752e+04,1.243381328639471235e+02
1.027127452495356374e+04,1.243432901679004630e+02
1.027127469022471996e+04,1.243484467878440540e+02
1.027127485549587800e+04,1.243536027237690860e+02
1.027127502076703422e+04,1.243587579754964452e+02
1.027127518603819044e+04,1.243639125430173209e+02
1.027127535130934666e+04,1.243690664262661159e+02
1.027127551658050470e+04,1.243742196252339625e+02
1.027127568185166092e+04,1.243793721397418892e+02
1.027127584712281714e+04,1.243845239697810570e+02
1.027127601239397518e+04,1.243896751153426266e+02
1.027127617766513140e+04,1.243948255762476833e+02
1.027127634293628762e+04,1.243999753524873739e+02
1.027127650820744384e+04,1.244051244439962289e+02
1.027127667347860188e+04,1.244102728507653239e+02
1.027127683874975810e+04,1.244154205726159148e+02
1.027127700402091432e+04,1.244205676095390913e+02
1.027127716929207236e+04,1.244257139615261138e+02
1.027127733456322858e+04,1.244308596283981529e+02
1.027127749983438480e+04,1.244360046101464121e+02
1.027127766510554284e+04,1.244411489067620664e+02
1.027127783037669906e+04,1.244462925180664001e+02
1.027127799564785528e+04,1.244514354440506310e+02
1.027127816091901150e+04,1.244565776846493179e+02
1.027127832619016954e+04,1.244617192398536218e+02
1.027127849146132576e+04,1.244668601094849549e+02
1.027127865673248198e+04,1.244720002935345491e+02
1.027127882200364002e+04,1.244771397919934799e+02
1.027127898727479624e+04,1.244822786046833158e+02
1.027127915254595246e+04,1.244874167315952178e+02
1.027127931781710868e+04,1.244925541726637874e+02
1.027127948308826672e+04,1.244976909278802850e+02
1.027127964835942294e+04,1.245028269970662222e+02
1.027127981363057916e+04,1.245079623802127884e+02
1.027127997890173719e+04,1.245130970773111869e+02
1.027128014417289342e+04,1.245182310881830716e+02
1.027128030944404964e+04,1.245233644128196318e+02
1.027128047471520586e+04,1.245284970511555969e+02
1.027128063998636389e+04,1.245336290031820852e+02
1.027128080525752011e+04,1.245387602687208926e+02
1.027128097052867633e+04,1.245438908477632083e+02
1.027128113579983437e+04,1.245490207403001932e+02
1.027128130107099059e+04,1.245541499461537143e+02
1.027128146634214681e+04,1.245592784653149465e+02
1.027128163161330303e+04,1.245644062977186195e+02
1.027128179688446107e+04,1.245695334433560220e+02
1.027128196215561729e+04,1.245746599020489640e+02
1.027128212742677351e+04,1.245797856737887201e+02
1.027128229269793155e+04,1.245849107585664370e+02
1.027128245796908777e+04,1.245900351562041379e+02
1.027128262324024399e+04,1.245951588666930263e+02
1.027128278851140021e+04,1.246002818899678886e+02
1.027128295378255825e+04,1.246054042260200134e+02
1.027128311905371447e+04,1.246105258746713815e+02
1.027128328432487069e+04,1.246156468359132674e+02
1.027128344959602873e+04,1.246207671097368603e+02
1.027128361486718495e+04,1.246258866959642972e+02
1.027128378013834117e+04,1.246310055945868243e+02
1.027128394540949739e+04,1.246361238055392846e+02
1.027128411068065543e+04,1.246412413288129812e+02
1.027128427595181165e+04,1.246463581642300511e+02
1.027128444122296787e+04,1.246514743117817687e+02
1.027128460649412591e+04,1.246565897714593234e+02
1.027128477176528213e+04,1.246617045430850794e+02
1.027128493703643835e+04,1.246668186266502403e+02
1.027128510230759457e+04,1.246719320220897629e+02
1.027128526757875261e+04,1.246770447293948365e+02
1.027128543284990883e+04,1.246821567483878823e+02
1.027128559812106505e+04,1.246872680790601464e+02
1.027128576339222309e+04,1.246923787214028323e+02
1.027128592866337931e+04,1.246974886752384606e+02
1.027128609393453553e+04,1.247025979405582348e+02
1.027128625920569357e+04,1.247077065173534010e+02
1.027128642447684979e+04,1.247128144054464940e+02
1.027128658974800601e+04,1.247179216048288026e+02
1.027128675501916223e+04,1.247230281154352980e+02
1.027128692029032027e+04,1.247281339372572546e+02
1.027128708556147649e+04,1.247332390701172926e+02
1.027128725083263271e+04,1.247383435140066865e+02
1.027128741610379075e+04,1.247434472689166824e+02
1.027128758137494697e+04,1.247485503346699431e+02
1.027128774664610319e+04,1.247536527112577716e+02
1.027128791191725941e+04,1.247587543986152525e+02
1.027128807718841745e+04,1.247638553967335611e+02
1.027128824245957367e+04,1.247689557054356300e+02
1.027128840773072989e+04,1.247740553247126343e+02
1.027128857300188793e+04,1.247791542545558343e+02
1.027128873827304415e+04,1.247842524947881060e+02
1.027128890354420037e+04,1.247893500454007523e+02
1.027128906881535659e+04,1.247944469063289006e+02
1.027128923408651463e+04,1.247995430775637686e+02
1.027128939935767085e+04,1.248046385589283886e+02
1.027128956462882707e+04,1.248097333504140352e+02
1.027128972989998510e+04,1.248148274520118974e+02
1.027128989517114132e+04,1.248199208635450788e+02
1.027129006044229754e+04,1.248250135850048395e+02
1.027129022571345376e+04,1.248301056163263780e+02
1.027129039098461180e+04,1.248351969575009548e+02
1.027129055625576802e+04,1.248402876083517441e+02
1.027129072152692424e+04,1.248453775688700063e+02
1.027129088679808228e+04,1.248504668390470016e+02
1.027129105206923850e+04,1.248555554187059045e+02
1.027129121734039472e+04,1.248606433078380888e+02
1.027129138261155094e+04,1.248657305063787675e+02
1.027129154788270898e+04,1.248708170143192007e+02
1.027129171315386520e+04,1.248759028314827617e+02
1.027129187842502142e+04,1.248809879578606683e+02
1.027129204369617946e+04,1.248860723934442376e+02
1.027129220896733568e+04,1.248911561380568145e+02
1.027129237423849190e+04,1.248962391916897303e+02
1.027129253950964812e+04,1.249013215542782973e+02
1.027129270478080616e+04,1.249064032258137900e+02
1.027129287005196238e+04,1.249114842061196953e+02
