Time (BJD_TBD - 2450000), L_g/L_star (ppm)
1.065014266203716397e+04,4.375496049880466387e+01
1.065014268332748725e+04,4.375478238336283709e+01
1.065014270461781052e+04,4.375460426571826389e+01
1.065014272590813380e+04,4.375442614587095136e+01
1.065014274719845707e+04,4.375424802382092793e+01
1.065014276848878217e+04,4.375406989955300219e+01
1.065014278977910544e+04,4.375389177309764221e+01
1.065014281106942872e+04,4.375371364443962818e+01
1.065014283235975199e+04,4.375353551357899562e+01
1.065014285365007527e+04,4.375335738051575163e+01
1.065014287494039854e+04,4.375317924524994595e+01
1.065014289623072182e+04,4.375300110778156437e+01
1.065014291752104509e+04,4.375282296811064953e+01
1.065014293881136837e+04,4.375264482623719431e+01
1.065014296010169346e+04,4.375246668214604284e+01
1.065014298139201674e+04,4.375228853586762767e+01
1.065014300268234001e+04,4.375211038738675740e+01
1.065014302397266329e+04,4.375193223670345333e+01
1.065014304526298656e+04,4.375175408381774389e+01
1.065014306655330984e+04,4.375157592872961487e+01
1.065014308784363311e+04,4.375139777143913733e+01
1.065014310913395639e+04,4.375121961194629705e+01
1.065014313042427966e+04,4.375104145025112956e+01
1.065014315171460476e+04,4.375086328633842214e+01
1.065014317300492803e+04,4.375068512023866418e+01
1.065014319429525131e+04,4.375050695193662875e+01
1.065014321558557458e+04,4.375032878143234427e+01
1.065014323687589786e+04,4.375015060872582495e+01
1.065014325816622113e+04,4.374997243381711343e+01
1.065014327945654441e+04,4.374979425670620969e+01
1.065014330074686768e+04,4.374961607739314218e+01
1.065014332203719096e+04,4.374943789587793930e+01
1.065014334332751605e+04,4.374925971214539544e+01
1.065014336461783932e+04,4.374908152622595736e+01
1.065014338590816260e+04,4.374890333810444787e+01
1.065014340719848587e+04,4.374872514778087407e+01
1.065014342848880915e+04,4.374854695525527859e+01
1.065014344977913242e+04,4.374836876052764012e+01
1.065014347106945570e+04,4.374819056359802261e+01
1.065014349235977897e+04,4.374801236446642605e+01
1.065014351365010225e+04,4.374783416313287177e+01
1.065014353494042734e+04,4.374765595958215414e+01
1.065014355623075062e+04,4.374747775384476256e+01
1.065014357752107389e+04,4.374729954590546299e+01
1.065014359881139717e+04,4.374712133576431228e+01
1.065014362010172044e+04,4.374694312342128910e+01
1.065014364139204372e+04,4.374676490887644320e+01
1.065014366268236699e+04,4.374658669212979589e+01
1.065014368397269027e+04,4.374640847318135428e+01
1.065014370526301354e+04,4.374623025203115390e+01
1.065014372655333864e+04,4.374605202866397491e+01
1.065014374784366191e+04,4.374587380311029960e+01
1.065014376913398519e+04,4.374569557535491526e+01
1.065014379042430846e+04,4.374551734539785031e+01
1.065014381171463174e+04,4.374533911323912605e+01
1.065014383300495501e+04,4.374516087887876381e+01
1.065014385429527829e+04,4.374498264231676359e+01
1.065014387558560156e+04,4.374480440355318223e+01
1.065014389687592484e+04,4.374462616258801262e+01
1.065014391816624993e+04,4.374444791940607047e+01
1.065014393945657321e+04,4.374426967403779543e+01
1.065014396074689648e+04,4.374409142646802451e+01
1.065014398203721976e+04,4.374391317669675061e+01
1.065014400332754303e+04,4.374373492472400216e+01
1.065014402461786631e+04,4.374355667054980756e+01
1.065014404590818958e+04,4.374337841417418105e+01
1.065014406719851286e+04,4.374320015559712260e+01
1.065014408848883613e+04,4.374302189481868908e+01
1.065014410977916123e+04,4.374284363182366775e+01
1.065014413106948450e+04,4.374266536664250538e+01
1.065014415235980778e+04,4.374248709926002476e+01
1.065014417365013105e+04,4.374230882967623302e+01
1.065014419494045433e+04,4.374213055789116567e+01
1.065014421623077760e+04,4.374195228390482981e+01
1.065014423752110088e+04,4.374177400771723967e+01
1.065014425881142415e+04,4.374159572932844497e+01
1.065014428010174743e+04,4.374141744873843152e+01
1.065014430139207252e+04,4.374123916593200789e+01
1.065014432268239580e+04,4.374106088093965639e+01
1.065014434397271907e+04,4.374088259374616428e+01
1.065014436526304235e+04,4.374070430435155998e+01
1.065014438655336562e+04,4.374052601275584351e+01
1.065014440784368890e+04,4.374034771895905749e+01
1.065014442913401217e+04,4.374016942296122323e+01
1.065014445042433545e+04,4.373999112476235496e+01
1.065014447171465872e+04,4.373981282436245266e+01
1.065014449300498381e+04,4.373963452174633204e+01
1.065014451429530709e+04,4.373945621694448960e+01
1.065014453558563036e+04,4.373927790994168419e+01
1.065014455687595364e+04,4.373909960073793002e+01
1.065014457816627691e+04,4.373892128933329104e+01
1.065014459945660019e+04,4.373874297572775305e+01
1.065014462074692347e+04,4.373856465992134446e+01
1.065014464203724674e+04,4.373838634191408659e+01
1.065014466332757002e+04,4.373820802170601496e+01
1.065014468461789511e+04,4.373802969928190976e+01
1.065014470590821838e+04,4.373785137467223194e+01
1.065014472719854166e+04,4.373767304786179011e+01
1.065014474848886493e+04,4.373749471885062690e+01
1.065014476977918821e+04,4.373731638763873519e+01
1.065014479106951148e+04,4.373713805422613632e+01
1.065014481235983476e+04,4.373695971861286580e+01
1.065014483365015803e+04,4.373678138079893074e+01
1.065014485494048131e+04,4.373660304078435956e+01
1.065014487623080640e+04,4.373642469855393244e+01
1.065014489752112968e+04,4.373624635413814588e+01
1.065014491881145295e+04,4.373606800752178003e+01
1.065014494010177623e+04,4.373588965870487044e+01
1.065014496139209950e+04,4.373571130768741710e+01
1.065014498268242278e+04,4.373553295446946976e+01
1.065014500397274605e+04,4.373535459905100709e+01
1.065014502526306933e+04,4.373517624143209304e+01
1.065014504655339260e+04,4.373499788161271340e+01
1.065014506784371770e+04,4.373481951957766967e+01
1.065014508913404097e+04,4.373464115535747254e+01
1.065014511042436425e+04,4.373446278893687378e+01
1.065014513171468752e+04,4.373428442031590890e+01
1.065014515300501080e+04,4.373410604949461344e+01
1.065014517429533407e+04,4.373392767647296608e+01
1.065014519558565735e+04,4.373374930125103077e+01
1.065014521687598062e+04,4.373357092382882172e+01
1.065014523816630390e+04,4.373339254420634603e+01
1.065014525945662899e+04,4.373321416236838388e+01
1.065014528074695227e+04,4.373303577834543887e+01
1.065014530203727554e+04,4.373285739212229828e+01
1.065014532332759882e+04,4.373267900369899053e+01
1.065014534461792209e+04,4.373250061307551562e+01
1.065014536590824537e+04,4.373232222025190907e+01
1.065014538719856864e+04,4.373214382522819221e+01
1.065014540848889192e+04,4.373196542800436504e+01
1.065014542977921519e+04,4.373178702858047018e+01
1.065014545106954029e+04,4.373160862694128781e+01
1.065014547235986356e+04,4.373143022311732153e+01
1.065014549365018684e+04,4.373125181709333020e+01
1.065014551494051011e+04,4.373107340886935646e+01
1.065014553623083339e+04,4.373089499844541450e+01
1.065014555752115666e+04,4.373071658582153276e+01
1.065014557881147994e+04,4.373053817099770413e+01
1.065014560010180321e+04,4.373035975397398545e+01
1.065014562139212649e+04,4.373018133475037672e+01
1.065014564268245158e+04,4.373000291331166522e+01
1.065014566397277486e+04,4.372982448968834035e+01
1.065014568526309813e+04,4.372964606386521069e+01
1.065014570655342141e+04,4.372946763584226915e+01
1.065014572784374468e+04,4.372928920561955124e+01
1.065014574913406796e+04,4.372911077319707118e+01
1.065014577042439123e+04,4.372893233857485029e+01
1.065014579171471451e+04,4.372875390175292409e+01
1.065014581300503778e+04,4.372857546273128548e+01
