Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.063802708333311602e+04,2.791740647059936720e+01
1.063802710516863226e+04,2.791737384368387254e+01
1.063802712700415032e+04,2.791734121603881036e+01
1.063802714883966655e+04,2.791730858766963053e+01
1.063802717067518279e+04,2.791727595857360456e+01
1.063802719251070084e+04,2.791724332874801817e+01
1.063802721434621708e+04,2.791721069819831058e+01
1.063802723618173331e+04,2.791717806692176040e+01
1.063802725801725137e+04,2.791714543491566403e+01
1.063802727985276761e+04,2.791711280218544644e+01
1.063802730168828566e+04,2.791708016872568265e+01
1.063802732352380190e+04,2.791704753454180832e+01
1.063802734535931813e+04,2.791701489963110205e+01
1.063802736719483619e+04,2.791698226399084959e+01
1.063802738903035242e+04,2.791694962762650079e+01
1.063802741086586866e+04,2.791691699053532005e+01
1.063802743270138672e+04,2.791688435271460378e+01
1.063802745453690295e+04,2.791685171416978051e+01
1.063802747637241919e+04,2.791681907489813952e+01
1.063802749820793724e+04,2.791678643489696654e+01
1.063802752004345348e+04,2.791675379417170078e+01
1.063802754187896971e+04,2.791672115271961374e+01
1.063802756371448777e+04,2.791668851053800182e+01
1.063802758555000401e+04,2.791665586763229712e+01
1.063802760738552206e+04,2.791662322399707108e+01
1.063802762922103830e+04,2.791659057963775226e+01
1.063802765105655453e+04,2.791655793455164059e+01
1.063802767289207259e+04,2.791652528873599337e+01
1.063802769472758882e+04,2.791649264219627113e+01
1.063802771656310506e+04,2.791645999492974539e+01
1.063802773839862311e+04,2.791642734693370898e+01
1.063802776023413935e+04,2.791639469821359398e+01
1.063802778206965559e+04,2.791636204876668614e+01
1.063802780390517364e+04,2.791632939859026763e+01
1.063802782574068988e+04,2.791629674768977765e+01
1.063802784757620611e+04,2.791626409606249837e+01
1.063802786941172417e+04,2.791623144370571197e+01
1.063802789124724040e+04,2.791619879062485765e+01
1.063802791308275846e+04,2.791616613681451398e+01
1.063802793491827470e+04,2.791613348228009883e+01
1.063802795675379093e+04,2.791610082701890150e+01
1.063802797858930899e+04,2.791606817102820770e+01
1.063802800042482522e+04,2.791603551431346375e+01
1.063802802226034146e+04,2.791600285687194116e+01
1.063802804409585951e+04,2.791597019870092566e+01
1.063802806593137575e+04,2.791593753980585291e+01
1.063802808776689199e+04,2.791590488018401928e+01
