Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.063802708333311602e+04,2.557678900017763990e+00
1.063802710516863226e+04,2.557678902855347491e+00
1.063802712700415032e+04,2.557678905692937654e+00
1.063802714883966655e+04,2.557678908530535367e+00
1.063802717067518279e+04,2.557678911368139740e+00
1.063802719251070084e+04,2.557678914205751664e+00
1.063802721434621708e+04,2.557678917043370692e+00
1.063802723618173331e+04,2.557678919880996826e+00
1.063802725801725137e+04,2.557678922718630510e+00
1.063802727985276761e+04,2.557678925556271299e+00
1.063802730168828566e+04,2.557678928393918749e+00
1.063802732352380190e+04,2.557678931231573749e+00
1.063802734535931813e+04,2.557678934069235854e+00
1.063802736719483619e+04,2.557678936906905509e+00
1.063802738903035242e+04,2.557678939744581381e+00
1.063802741086586866e+04,2.557678942582264803e+00
1.063802743270138672e+04,2.557678945419956218e+00
1.063802745453690295e+04,2.557678948257653850e+00
1.063802747637241919e+04,2.557678951095359032e+00
1.063802749820793724e+04,2.557678953933071320e+00
1.063802752004345348e+04,2.557678956770790268e+00
1.063802754187896971e+04,2.557678959608516767e+00
1.063802756371448777e+04,2.557678962446250814e+00
1.063802758555000401e+04,2.557678965283991523e+00
1.063802760738552206e+04,2.557678968121739782e+00
1.063802762922103830e+04,2.557678970959495146e+00
1.063802765105655453e+04,2.557678973797257616e+00
1.063802767289207259e+04,2.557678976635027635e+00
1.063802769472758882e+04,2.557678979472803871e+00
1.063802771656310506e+04,2.557678982310587212e+00
1.063802773839862311e+04,2.557678985148378548e+00
1.063802776023413935e+04,2.557678987986176544e+00
1.063802778206965559e+04,2.557678990823982090e+00
1.063802780390517364e+04,2.557678993661794742e+00
1.063802782574068988e+04,2.557678996499614499e+00
1.063802784757620611e+04,2.557678999337440917e+00
1.063802786941172417e+04,2.557679002175275329e+00
1.063802789124724040e+04,2.557679005013115958e+00
1.063802791308275846e+04,2.557679007850964581e+00
1.063802793491827470e+04,2.557679010688820309e+00
1.063802795675379093e+04,2.557679013526682255e+00
1.063802797858930899e+04,2.557679016364552194e+00
1.063802800042482522e+04,2.557679019202429238e+00
1.063802802226034146e+04,2.557679022040312944e+00
1.063802804409585951e+04,2.557679024878204199e+00
1.063802806593137575e+04,2.557679027716102116e+00
1.063802808776689199e+04,2.557679030554007582e+00
1.063802810960241004e+04,2.557679033391920598e+00
1.063802813143792628e+04,2.557679036229840275e+00
1.063802815327344251e+04,2.557679039067767501e+00
1.063802817510896057e+04,2.557679041905700945e+00
1.063802819694447680e+04,2.557679044743642383e+00
1.063802821877999486e+04,2.557679047581590925e+00
1.063802824061551109e+04,2.557679050419546574e+00
1.063802826245102733e+04,2.557679053257508439e+00
1.063802828428654539e+04,2.557679056095478742e+00
1.063802830612206162e+04,2.557679058933455263e+00
1.063802832795757786e+04,2.557679061771439777e+00
1.063802834979309591e+04,2.557679064609430952e+00
1.063802837162861215e+04,2.557679067447428789e+00
1.063802839346412838e+04,2.557679070285434175e+00
1.063802841529964644e+04,2.557679073123447111e+00
1.063802843713516268e+04,2.557679075961466708e+00
1.063802845897067891e+04,2.557679078799493411e+00
1.063802848080619697e+04,2.557679081637527219e+00
1.063802850264171320e+04,2.557679084475568576e+00
