Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.027292596064833924e+04,3.024243515861081733e+02
1.027292604692779969e+04,3.022953938823675344e+02
1.027292613320726196e+04,3.021664442218553859e+02
1.027292621948672240e+04,3.020375026266098075e+02
1.027292630576618467e+04,3.019085691077941078e+02
1.027292639204564512e+04,3.017796436874434107e+02
1.027292647832510738e+04,3.016507263767191489e+02
1.027292656460456783e+04,3.015218171976541726e+02
1.027292665088403010e+04,3.013929161614087207e+02
1.027292673716349054e+04,3.012640232900125170e+02
1.027292682344295281e+04,3.011351385946245500e+02
1.027292690972241326e+04,3.010062620972715308e+02
1.027292699600187370e+04,3.008773938118280284e+02
1.027292708228133597e+04,3.007485337521674751e+02
1.027292716856079642e+04,3.006196819403129439e+02
1.027292725484025868e+04,3.004908383874195010e+02
1.027292734111971913e+04,3.003620031155074344e+02
1.027292742739918140e+04,3.002331761357304458e+02
1.027292751367864184e+04,3.001043574701054695e+02
1.027292759995810411e+04,2.999755471297852409e+02
1.027292768623756456e+04,2.998467451367838521e+02
1.027292777251702682e+04,2.997179515022522196e+02
1.027292785879648727e+04,2.995891662482018774e+02
1.027292794507594954e+04,2.994603893857823209e+02
1.027292803135540998e+04,2.993316209370023557e+02
1.027292811763487043e+04,2.992028609157241590e+02
1.027292820391433270e+04,2.990741093358102489e+02
1.027292829019379315e+04,2.989453662192645993e+02
1.027292837647325541e+04,2.988166315772330677e+02
1.027292846275271586e+04,2.986879054317172972e+02
1.027292854903217813e+04,2.985591877938616108e+02
1.027292863531163857e+04,2.984304786856641272e+02
1.027292872159110084e+04,2.983017781182682597e+02
1.027292880787056129e+04,2.981730861136693989e+02
1.027292889415002355e+04,2.980444026830087410e+02
1.027292898042948400e+04,2.979157278482790616e+02
1.027292906670894445e+04,2.977870616233327610e+02
1.027292915298840671e+04,2.976584040220220686e+02
1.027292923926786716e+04,2.975297550663350421e+02
1.027292932554732943e+04,2.974011147674096947e+02
1.027292941182678987e+04,2.972724831472310143e+02
1.027292949810625214e+04,2.971438602169350247e+02
1.027292958438571259e+04,2.970152459985042697e+02
1.027292967066517485e+04,2.968866405030733517e+02
1.027292975694463530e+04,2.967580437526216315e+02
1.027292984322409757e+04,2.966294557582824041e+02
1.027292992950355801e+04,2.965008765420317332e+02
1.027293001578302028e+04,2.963723061150014360e+02
1.027293010206248073e+04,2.962437444991647340e+02
1.027293018834194118e+04,2.961151917083619196e+02
1.027293027462140344e+04,2.959866477564328306e+02
1.027293036090086389e+04,2.958581126653463684e+02
1.027293044718032615e+04,2.957295864462304280e+02
1.027293053345978660e+04,2.956010691210505570e+02
1.027293061973924887e+04,2.954725607009333430e+02
1.027293070601870932e+04,2.953440612078411505e+02
1.027293079229817158e+04,2.952155706528988617e+02
1.027293087857763203e+04,2.950870890580662262e+02
1.027293096485709430e+04,2.949586164344665349e+02
1.027293105113655474e+04,2.948301528040561266e+02
1.027293113741601519e+04,2.947016981806648914e+02
1.027293122369547746e+04,2.945732525781222080e+02
1.027293130997493790e+04,2.944448160183798677e+02
1.027293139625440017e+04,2.943163885125571824e+02
1.027293148253386062e+04,2.941879700826031581e+02
1.027293156881332288e+04,2.940595607396356854e+02
1.027293165509278333e+04,2.939311605056000758e+02
1.027293174137224560e+04,2.938027693916130261e+02
1.027293182765170604e+04,2.936743874196170054e+02
1.027293191393116831e+04,2.935460146007263234e+02
1.027293200021062876e+04,2.934176509568808342e+02
1.027293208649008920e+04,2.932892965018993436e+02
1.027293217276955147e+04,2.931609512496004868e+02
1.027293225904901192e+04,2.930326152219192295e+02
1.027293234532847418e+04,2.929042884299659022e+02
1.027293243160793463e+04,2.927759708956722307e+02
1.027293251788739690e+04,2.926476626301471811e+02
1.027293260416685735e+04,2.925193636553193528e+02
1.027293269044631961e+04,2.923910739822961773e+02
1.027293277672578006e+04,2.922627936330029570e+02
1.027293286300524233e+04,2.921345226185455886e+02
1.027293294928470277e+04,2.920062609608460775e+02
1.027293303556416504e+04,2.918780086710085016e+02
1.027293312184362549e+04,2.917497657709518535e+02
1.027293320812308593e+04,2.916215322744821492e+02
1.027293329440254820e+04,2.914933081954048930e+02
1.027293338068200865e+04,2.913650935556342461e+02
1.027293346696147091e+04,2.912368883662703070e+02
1.027293355324093136e+04,2.911086926492239968e+02
1.027293363952039363e+04,2.909805064155935383e+02
1.027293372579985407e+04,2.908523296872867263e+02
1.027293381207931634e+04,2.907241624754003624e+02
1.027293389835877679e+04,2.905960048018389443e+02
1.027293398463823905e+04,2.904678566776976822e+02
1.027293407091769950e+04,2.903397181248774928e+02
1.027293415719715995e+04,2.902115891571730799e+02
1.027293424347662221e+04,2.900834697883790909e+02
1.027293432975608266e+04,2.899553600403913265e+02
1.027293441603554493e+04,2.898272599243009040e+02
1.027293450231500537e+04,2.896991694620008957e+02
1.027293458859446764e+04,2.895710886645806568e+02
1.027293467487392809e+04,2.894430175539296215e+02
1.027293476115339035e+04,2.893149561411357240e+02
1.027293484743285080e+04,2.891869044480849880e+02
1.027293493371231307e+04,2.890588624858635285e+02
1.027293501999177352e+04,2.889308302763543566e+02
1.027293510627123396e+04,2.888028078333407507e+02
1.027293519255069623e+04,2.886747951706054778e+02
1.027293527883015668e+04,2.885467923100267171e+02
1.027293536510961894e+04,2.884187992626860364e+02
1.027293545138907939e+04,2.882908160504579769e+02
1.027293553766854166e+04,2.881628426844226283e+02
1.027293562394800210e+04,2.880348791864514624e+02
1.027293571022746437e+04,2.879069255676226362e+02
1.027293579650692482e+04,2.877789818498042109e+02
1.027293588278638708e+04,2.876510480440728657e+02
1.027293596906584753e+04,2.875231241722930235e+02
1.027293605534530980e+04,2.873952102455393742e+02
1.027293614162477024e+04,2.872673062856732713e+02
1.027293622790423069e+04,2.871394123064641235e+02
1.027293631418369296e+04,2.870115283216808848e+02
1.027293640046315340e+04,2.868836543531796224e+02
1.027293648674261567e+04,2.867557904120310468e+02
1.027293657302207612e+04,2.866279365200875873e+02
1.027293665930153838e+04,2.865000926884179080e+02
1.027293674558099883e+04,2.863722589388713686e+02
1.027293683186046110e+04,2.862444352825149849e+02
1.027293691813992154e+04,2.861166217411945922e+02
1.027293700441938381e+04,2.859888183259756715e+02
1.027293709069884426e+04,2.858610250587002497e+02
1.027293717697830471e+04,2.857332419531254573e+02
1.027293726325776697e+04,2.856054690230091637e+02
1.027293734953722742e+04,2.854777062901877684e+02
1.027293743581668969e+04,2.853499537657224323e+02
1.027293752209615013e+04,2.852222114714467125e+02
1.027293760837561240e+04,2.850944794184198372e+02
1.027293769465507285e+04,2.849667576284719530e+02
1.027293778093453511e+04,2.848390461126602986e+02
1.027293786721399556e+04,2.847113448928113257e+02
1.027293795349345783e+04,2.845836539799807383e+02
1.027293803977291827e+04,2.844559733959915775e+02
1.027293812605238054e+04,2.843283031518977282e+02
1.027293821233184099e+04,2.842006432695188778e+02
1.027293829861130143e+04,2.840729937625976618e+02
1.027293838489076370e+04,2.839453546448772272e+02
1.027293847117022415e+04,2.838177259381714066e+02
1.027293855744968641e+04,2.836901076535296511e+02
1.027293864372914686e+04,2.835624998127626668e+02
1.027293873000860913e+04,2.834349024269179154e+02
1.027293881628806957e+04,2.833073155178025786e+02
1.027293890256753184e+04,2.831797390964622991e+02
1.027293898884699229e+04,2.830521731847002798e+02
1.027293907512645455e+04,2.829246177935606283e+02
1.027293916140591500e+04,2.827970729448432508e+02
1.027293924768537545e+04,2.826695386522789022e+02
1.027293933396483772e+04,2.825420149295977694e+02
1.027293942024429816e+04,2.824145017985944719e+02
1.027293950652376043e+04,2.822869992703082858e+02
1.027293959280322088e+04,2.821595073665296241e+02
1.027293967908268314e+04,2.820320260982966829e+02
1.027293976536214359e+04,2.819045554873961237e+02
1.027293985164160586e+04,2.817770955448638688e+02
1.027293993792106630e+04,2.816496462924833395e+02
1.027294002420052857e+04,2.815222077412885824e+02
1.027294011047998902e+04,2.813947799130591534e+02
1.027294019675944946e+04,2.812673628215133590e+02
1.027294028303891173e+04,2.811399564803689373e+02
1.027294036931837218e+04,2.810125609114001008e+02
1.027294045559783444e+04,2.808851761256361215e+02
1.027294054187729489e+04,2.807578021448476306e+02
1.027294062815675716e+04,2.806304389800621948e+02
1.027294071443621760e+04,2.805030866530464095e+02
1.027294080071567987e+04,2.803757451748260792e+02
1.027294088699514032e+04,2.802484145671641045e+02
1.027294097327460258e+04,2.801210948410842434e+02
1.027294105955406303e+04,2.799937860183460998e+02
1.027294114583352530e+04,2.798664881099712716e+02
1.027294123211298574e+04,2.797392011377158951e+02
1.027294131839244619e+04,2.796119251152824177e+02
1.027294140467190846e+04,2.794846600563737979e+02
1.027294149095136891e+04,2.793574059827399196e+02
1.027294157723083117e+04,2.792301629053978331e+02
1.027294166351029162e+04,2.791029308460940683e+02
1.027294174978975389e+04,2.789757098158435724e+02
1.027294183606921433e+04,2.788484998363892942e+02
1.027294192234867660e+04,2.787213009187440775e+02
1.027294200862813705e+04,2.785941130846467786e+02
1.027294209490759931e+04,2.784669363451087065e+02
1.027294218118705976e+04,2.783397707218650226e+02
1.027294226746652021e+04,2.782126162286056115e+02
1.027294235374598247e+04,2.780854728790198465e+02
1.027294244002544292e+04,2.779583406948374318e+02
1.027294252630490519e+04,2.778312196870644470e+02
1.027294261258436563e+04,2.777041098774264469e+02
1.027294269886382790e+04,2.775770112769279763e+02
1.027294278514328835e+04,2.774499239072907812e+02
1.027294287142275061e+04,2.773228477795174172e+02
1.027294295770221106e+04,2.771957829153260491e+02
1.027294304398167333e+04,2.770687293257168449e+02
1.027294313026113377e+04,2.769416870324037632e+02
1.027294321654059604e+04,2.768146560463860055e+02
1.027294330282005649e+04,2.766876363893732673e+02
1.027294338909951693e+04,2.765606280750399151e+02
1.027294347537897920e+04,2.764336311170596332e+02
1.027294356165843965e+04,2.763066455371368306e+02
1.027294364793790191e+04,2.761796713462653088e+02
1.027294373421736236e+04,2.760527085661453270e+02
1.027294382049682463e+04,2.759257572077689247e+02
1.027294390677628508e+04,2.757988172928323252e+02
1.027294399305574734e+04,2.756718888323254077e+02
1.027294407933520779e+04,2.755449718479409853e+02
1.027294416561467006e+04,2.754180663506668907e+02
1.027294425189413050e+04,2.752911723621916167e+02
1.027294433817359095e+04,2.751642898961758874e+02
1.027294442445305322e+04,2.750374189662800291e+02
1.027294451073251366e+04,2.749105595941866795e+02
