Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.014093855324061587e+04,1.025940687160240117e+02
1.014093857208740883e+04,1.025944072060390653e+02
1.014093859093419996e+04,1.025947456918662937e+02
1.014093860978099292e+04,1.025950841735710384e+02
1.014093862862778406e+04,1.025954226510879295e+02
1.014093864747457701e+04,1.025957611244822658e+02
1.014093866632136815e+04,1.025960995936886917e+02
1.014093868516816110e+04,1.025964380587725060e+02
1.014093870401495224e+04,1.025967765196683388e+02
1.014093872286174519e+04,1.025971149764414889e+02
1.014093874170853633e+04,1.025974534290266149e+02
1.014093876055532928e+04,1.025977918774889730e+02
1.014093877940212042e+04,1.025981303217632501e+02
1.014093879824891337e+04,1.025984687619147167e+02
1.014093881709570451e+04,1.025988071978780312e+02
1.014093883594249746e+04,1.025991456297184641e+02
1.014093885478928860e+04,1.025994840573706739e+02
1.014093887363608155e+04,1.025998224808999737e+02
1.014093889248287269e+04,1.026001609002409936e+02
1.014093891132966564e+04,1.026004993154590039e+02
1.014093893017645678e+04,1.026008377264886491e+02
1.014093894902324973e+04,1.026011761333952563e+02
1.014093896787004269e+04,1.026015145361461407e+02
1.014093898671683382e+04,1.026018529347085462e+02
1.014093900556362678e+04,1.026021913291478285e+02
1.014093902441041791e+04,1.026025297193985892e+02
1.014093904325721087e+04,1.026028681055261558e+02
1.014093906210400201e+04,1.026032064874651581e+02
1.014093908095079496e+04,1.026035448652808810e+02
1.014093909979758610e+04,1.026038832389079687e+02
1.014093911864437905e+04,1.026042216084117200e+02
1.014093913749117019e+04,1.026045599737267935e+02
1.014093915633796314e+04,1.026048983349184738e+02
1.014093917518475428e+04,1.026052366919214052e+02
1.014093919403154723e+04,1.026055750448008723e+02
1.014093921287833837e+04,1.026059133934915195e+02
1.014093923172513132e+04,1.026062517380586598e+02
1.014093925057192246e+04,1.026065900784369092e+02
1.014093926941871541e+04,1.026069284146915805e+02
1.014093928826550655e+04,1.026072667467573325e+02
1.014093930711229950e+04,1.026076050746994213e+02
1.014093932595909064e+04,1.026079433984525053e+02
1.014093934480588359e+04,1.026082817180818836e+02
1.014093936365267473e+04,1.026086200335222145e+02
1.014093938249946768e+04,1.026089583448387543e+02
