Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.903683680555783212e+03,6.418539716708993410e+02
9.903683703452748887e+03,6.418765660709989334e+02
9.903683726349714561e+03,6.418991579588443983e+02
9.903683749246680236e+03,6.419217473342308722e+02
9.903683772143645911e+03,6.419443341969537187e+02
9.903683795040611585e+03,6.419669185468077330e+02
9.903683817937577260e+03,6.419895003835885063e+02
9.903683840834542934e+03,6.420120797070911749e+02
9.903683863731508609e+03,6.420346565171111024e+02
9.903683886628474283e+03,6.420572308134433115e+02
9.903683909525439958e+03,6.420798025958835069e+02
9.903683932422405633e+03,6.421023718642267113e+02
9.903683955319371307e+03,6.421249386182684020e+02
9.903683978216336982e+03,6.421475028578041702e+02
9.903684001113302656e+03,6.421700645826290383e+02
9.903684024010268331e+03,6.421926237925389387e+02
9.903684046907234006e+03,6.422151804873287801e+02
9.903684069804199680e+03,6.422377346667946085e+02
9.903684092701163536e+03,6.422602863289399693e+02
9.903684115598129210e+03,6.422828354771438626e+02
9.903684138495094885e+03,6.423053821094098339e+02
9.903684161392060560e+03,6.423279262255339290e+02
9.903684184289026234e+03,6.423504678253112843e+02
9.903684207185991909e+03,6.423730069085379455e+02
9.903684230082957583e+03,6.423955434750090490e+02
9.903684252979923258e+03,6.424180775245207542e+02
9.903684275876888933e+03,6.424406090568684249e+02
9.903684298773854607e+03,6.424631380718481068e+02
9.903684321670820282e+03,6.424856645692550501e+02
9.903684344567785956e+03,6.425081885488854141e+02
9.903684367464751631e+03,6.425307100105349036e+02
9.903684390361717305e+03,6.425532289539991098e+02
9.903684413258682980e+03,6.425757453790740783e+02
9.903684436155648655e+03,6.425982592855556277e+02
9.903684459052614329e+03,6.426207706732395764e+02
9.903684481949580004e+03,6.426432795419217427e+02
9.903684504846545678e+03,6.426657858913981727e+02
9.903684527743511353e+03,6.426882897214647983e+02
9.903684550640477028e+03,6.427107910319175517e+02
9.903684573537442702e+03,6.427332898225523650e+02
9.903684596434408377e+03,6.427557860931653977e+02
9.903684619331374051e+03,6.427782798435524683e+02
9.903684642228339726e+03,6.428007710735097362e+02
9.903684665125305401e+03,6.428232597828333610e+02
9.903684688022271075e+03,6.428457459713193884e+02
9.903684710919236750e+03,6.428682296387639781e+02
9.903684733816202424e+03,6.428907107849629483e+02
9.903684756713168099e+03,6.429131894097130271e+02
9.903684779610133774e+03,6.429356655128099192e+02
9.903684802507099448e+03,6.429581390940501251e+02
9.903684825404065123e+03,6.429806101532298044e+02
9.903684848301030797e+03,6.430030786901452302e+02
9.903684871197996472e+03,6.430255447045926758e+02
9.903684894094960327e+03,6.430480081945837583e+02
9.903684916991926002e+03,6.430704691634844039e+02
9.903684939888891677e+03,6.430929276093058888e+02
9.903684962785857351e+03,6.431153835318448273e+02
9.903684985682823026e+03,6.431378369308973788e+02
9.903685008579788700e+03,6.431602878062602713e+02
9.903685031476754375e+03,6.431827361577296642e+02
9.903685054373720050e+03,6.432051819851022856e+02
9.903685077270685724e+03,6.432276252881744085e+02
9.903685100167651399e+03,6.432500660667424199e+02
9.903685123064617073e+03,6.432725043206032751e+02
9.903685145961582748e+03,6.432949400495531336e+02
9.903685168858548423e+03,6.433173732533890643e+02
9.903685191755514097e+03,6.433398039319071131e+02
9.903685214652479772e+03,6.433622320849042353e+02
9.903685237549445446e+03,6.433846577121769315e+02
9.903685260446411121e+03,6.434070808135220432e+02
9.903685283343376796e+03,6.434295013887360710e+02
9.903685306240342470e+03,6.434519194376159703e+02
9.903685329137308145e+03,6.434743349599581279e+02
9.903685352034273819e+03,6.434967479555594991e+02
9.903685374931239494e+03,6.435191584242171530e+02
9.903685397828205168e+03,6.435415663657272489e+02
9.903685420725170843e+03,6.435639717798873107e+02
9.903685443622136518e+03,6.435863746664938390e+02
9.903685466519102192e+03,6.436087750253436752e+02
9.903685489416067867e+03,6.436311728562337748e+02
9.903685512313033541e+03,6.436535681589612068e+02
9.903685535209999216e+03,6.436759609333226990e+02
9.903685558106964891e+03,6.436983511791152068e+02
9.903685581003930565e+03,6.437207388961359129e+02
9.903685603900896240e+03,6.437431240841817726e+02
9.903685626797861914e+03,6.437655067430498548e+02
9.903685649694827589e+03,6.437878868725372286e+02
9.903685672591793264e+03,6.438102644724408492e+02
9.903685695488757119e+03,6.438326395407805194e+02
9.903685718385722794e+03,6.438550120809081818e+02
9.903685741282688468e+03,6.438773820908436392e+02
9.903685764179654143e+03,6.438997495703840741e+02
9.903685787076619818e+03,6.439221145193264420e+02
9.903685809973585492e+03,6.439444769374682664e+02
9.903685832870551167e+03,6.439668368246066166e+02
9.903685855767516841e+03,6.439891941805389024e+02
9.903685878664482516e+03,6.440115490050620792e+02
9.903685901561448190e+03,6.440339012979737845e+02
9.903685924458413865e+03,6.440562510590710872e+02
9.903685947355379540e+03,6.440785982881516247e+02
9.903685970252345214e+03,6.441009429850128072e+02
9.903685993149310889e+03,6.441232851494515899e+02
9.903686016046276563e+03,6.441456247812660649e+02
9.903686038943242238e+03,6.441679618802530740e+02
9.903686061840207913e+03,6.441902964462103682e+02
9.903686084737173587e+03,6.442126284789354713e+02
9.903686107634139262e+03,6.442349579782257933e+02
9.903686130531104936e+03,6.442572849438789717e+02
9.903686153428070611e+03,6.442796093756926439e+02
9.903686176325036286e+03,6.443019312734642199e+02
9.903686199222001960e+03,6.443242506369913372e+02
9.903686222118967635e+03,6.443465674660717468e+02
9.903686245015933309e+03,6.443688817605030863e+02
9.903686267912898984e+03,6.443911935200828793e+02
9.903686290809864659e+03,6.444135027446088770e+02
9.903686313706830333e+03,6.444358094338791716e+02
9.903686336603796008e+03,6.444581135876908320e+02
9.903686359500761682e+03,6.444804152058422915e+02
9.903686382397727357e+03,6.445027142881309601e+02
9.903686405294693031e+03,6.445250108343547026e+02
9.903686428191658706e+03,6.445473048443114976e+02
9.903686451088624381e+03,6.445695963177990961e+02
9.903686473985590055e+03,6.445918852546154767e+02
9.903686496882553911e+03,6.446141716527881727e+02
9.903686519779519585e+03,6.446364555156559391e+02
9.903686542676485260e+03,6.446587368412461956e+02
9.903686565573450935e+03,6.446810156293569207e+02
9.903686588470416609e+03,6.447032918797863204e+02
9.903686611367382284e+03,6.447255655923321456e+02
9.903686634264347958e+03,6.447478367667926022e+02
9.903686657161313633e+03,6.447701054029657826e+02
9.903686680058279308e+03,6.447923715006496650e+02
9.903686702955244982e+03,6.448146350596424554e+02
9.903686725852210657e+03,6.448368960797421323e+02
9.903686748749176331e+03,6.448591545607471289e+02
9.903686771646142006e+03,6.448814105024554237e+02
9.903686794543107681e+03,6.449036639046653363e+02
9.903686817440073355e+03,6.449259147671750725e+02
9.903686840337039030e+03,6.449481630897828381e+02
9.903686863234004704e+03,6.449704088722869528e+02
9.903686886130970379e+03,6.449926521144857361e+02
9.903686909027936053e+03,6.450148928161775075e+02
9.903686931924901728e+03,6.450371309771605866e+02
9.903686954821867403e+03,6.450593665972332929e+02
9.903686977718833077e+03,6.450815996761941733e+02
