Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.882460428240709007e+03,9.576185054300088950e+01
9.882460446256400246e+03,9.576356425011218221e+01
9.882460464272089666e+03,9.576527793497544394e+01
9.882460482287780906e+03,9.576699159793534477e+01
9.882460500303470326e+03,9.576870523864455720e+01
9.882460518319161565e+03,9.577041885744772287e+01
9.882460536334850985e+03,9.577213245399748587e+01
9.882460554350542225e+03,9.577384602863854468e+01
9.882460572366233464e+03,9.577555958119657475e+01
9.882460590381922884e+03,9.577727311149713785e+01
9.882460608397614124e+03,9.577898661988501772e+01
9.882460626413303544e+03,9.578070010601283002e+01
9.882460644428994783e+03,9.578241357022521640e+01
9.882460662444684203e+03,9.578412701217484937e+01
9.882460680460375443e+03,9.578584043220639899e+01
9.882460698476066682e+03,9.578755383014552649e+01
9.882460716491756102e+03,9.578926720581786469e+01
9.882460734507447341e+03,9.579098055956811208e+01
9.882460752523136762e+03,9.579269389104894117e+01
9.882460770538828001e+03,9.579440720060493675e+01
9.882460788554517421e+03,9.579612048788885659e+01
9.882460806570208661e+03,9.579783375324528549e+01
9.882460824585899900e+03,9.579954699649989891e+01
9.882460842601589320e+03,9.580126021747840070e+01
9.882460860617280559e+03,9.580297341652546095e+01
9.882460878632969980e+03,9.580468659329366687e+01
9.882460896648661219e+03,9.580639974812773119e+01
9.882460914664350639e+03,9.580811288068031217e+01
9.882460932680041878e+03,9.580982599129602306e+01
9.882460950695733118e+03,9.581153907980061035e+01
9.882460968711422538e+03,9.581325214601969265e+01
9.882460986727113777e+03,9.581496519029791159e+01
9.882461004742803198e+03,9.581667821228799653e+01
9.882461022758494437e+03,9.581839121233450385e+01
9.882461040774183857e+03,9.582010419009019131e+01
9.882461058789875096e+03,9.582181714589962951e+01
9.882461076805566336e+03,9.582353007958853652e+01
9.882461094821255756e+03,9.582524299098261622e+01
9.882461112836946995e+03,9.582695588042646762e+01
9.882461130852636416e+03,9.582866874757277742e+01
9.882461148868327655e+03,9.583038159276615886e+01
9.882461166884017075e+03,9.583209441565936970e+01
9.882461184899708314e+03,9.583380721659695212e+01
9.882461202915399554e+03,9.583551999540463839e+01
9.882461220931088974e+03,9.583723275190816082e+01
9.882461238946780213e+03,9.583894548645203315e+01
9.882461256962469633e+03,9.584065819868902736e+01
9.882461274978160873e+03,9.584237088896374246e+01
9.882461292993850293e+03,9.584408355692892201e+01
9.882461311009541532e+03,9.584579620292906554e+01
9.882461329025232772e+03,9.584750882678996220e+01
9.882461347040922192e+03,9.584922142833731584e+01
9.882461365056613431e+03,9.585093400791568286e+01
9.882461383072302851e+03,9.585264656517780679e+01
9.882461401087994091e+03,9.585435910046824404e+01
9.882461419103683511e+03,9.585607161343979499e+01
9.882461437119374750e+03,9.585778410443695918e+01
9.882461455135065989e+03,9.585949657328548312e+01
9.882461473150755410e+03,9.586120901981117015e+01
9.882461491166446649e+03,9.586292144435842033e+01
9.882461509182136069e+03,9.586463384658011933e+01
9.882461527197827309e+03,9.586634622682073825e+01
9.882461545213516729e+03,9.586805858473312014e+01
9.882461563229207968e+03,9.586977092066175032e+01
9.882461581244899207e+03,9.587148323443236109e+01
9.882461599260588628e+03,9.587319552587074156e+01
9.882461617276279867e+03,9.587490779532137708e+01
9.882461635291969287e+03,9.587662004243705383e+01
9.882461653307660526e+03,9.587833226756231397e+01
9.882461671323349947e+03,9.588004447034998634e+01
9.882461689339041186e+03,9.588175665114449941e+01
9.882461707354732425e+03,9.588346880977164233e+01
9.882461725370421846e+03,9.588518094605724684e+01
9.882461743386113085e+03,9.588689306034567039e+01
9.882461761401802505e+03,9.588860515228982706e+01
9.882461779417493744e+03,9.589031722223413112e+01
9.882461797433183165e+03,9.589202926983156772e+01
9.882461815448874404e+03,9.589374129542642322e+01
9.882461833464563824e+03,9.589545329867171120e+01
9.882461851480255064e+03,9.589716527991180328e+01
9.882461869495946303e+03,9.589887723897250282e+01
9.882461887511635723e+03,9.590058917567954211e+01
9.882461905527326962e+03,9.590230109037742068e+01
9.882461923543016383e+03,9.590401298271902419e+01
9.882461941558707622e+03,9.590572485304871009e+01
9.882461959574397042e+03,9.590743670101950613e+01
9.882461977590088281e+03,9.590914852697565607e+01
9.882461995605779521e+03,9.591086033074306272e+01
9.882462013621468941e+03,9.591257211214751521e+01
9.882462031637160180e+03,9.591428387153338520e+01
9.882462049652849601e+03,9.591599560855365780e+01
9.882462067668540840e+03,9.591770732355261941e+01
9.882462085684230260e+03,9.591941901618331201e+01
9.882462103699921499e+03,9.592113068679003618e+01
9.882462121715612739e+03,9.592284233519866632e+01
9.882462139731302159e+03,9.592455396123493472e+01
9.882462157746993398e+03,9.592626556524326986e+01
9.882462175762682818e+03,9.592797714687667110e+01
9.882462193778374058e+03,9.592968870647938218e+01
9.882462211794063478e+03,9.593140024370448771e+01
9.882462229809754717e+03,9.593311175889627407e+01
9.882462247825445957e+03,9.593482325188054460e+01
9.882462265841135377e+03,9.593653472248317371e+01
9.882462283856826616e+03,9.593824617104844776e+01
9.882462301872516036e+03,9.593995759722946559e+01
9.882462319888207276e+03,9.594166900137041409e+01
9.882462337903896696e+03,9.594338038312440631e+01
9.882462355919587935e+03,9.594509174283567177e+01
9.882462373935279174e+03,9.594680308033011329e+01
9.882462391950968595e+03,9.594851439543352001e+01
9.882462409966659834e+03,9.595022568849024935e+01
9.882462427982349254e+03,9.595193695915334331e+01
9.882462445998040494e+03,9.595364820776700299e+01
9.882462464013729914e+03,9.595535943398436984e+01
9.882462482029421153e+03,9.595707063814961657e+01
9.882462500045112392e+03,9.595878182008870283e+01
9.882462518060801813e+03,9.596049297962746039e+01
9.882462536076493052e+03,9.596220411711009035e+01
9.882462554092182472e+03,9.596391523218977682e+01
9.882462572107873712e+03,9.596562632521063563e+01
9.882462590123563132e+03,9.596733739582582245e+01
9.882462608139254371e+03,9.596904844437959525e+01
9.882462626154945610e+03,9.597075947069778579e+01
9.882462644170635031e+03,9.597247047460631109e+01
9.882462662186326270e+03,9.597418145644935805e+01
9.882462680202015690e+03,9.597589241588012499e+01
9.882462698217706929e+03,9.597760335324268510e+01
9.882462716233396350e+03,9.597931426819026512e+01
9.882462734249087589e+03,9.598102516106699511e+01
9.882462752264778828e+03,9.598273603169882051e+01
9.882462770280468249e+03,9.598444687991165836e+01
9.882462788296159488e+03,9.598615770604962449e+01
9.882462806311848908e+03,9.598786850976594565e+01
9.882462824327540147e+03,9.598957929140470924e+01
9.882462842343229568e+03,9.599129005061912778e+01
9.882462860358920807e+03,9.599300078775337397e+01
9.882462878374612046e+03,9.599471150263332220e+01
9.882462896390301466e+03,9.599642219508494634e+01
9.882462914405992706e+03,9.599813286545233382e+01
