Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.027127336805546656e+04,6.041779285017078109e+02
1.027127353332662278e+04,6.039074504094357962e+02
1.027127369859778082e+04,6.036368902665624319e+02
1.027127386386893704e+04,6.033662482068506279e+02
1.027127402914009326e+04,6.030955243551686635e+02
1.027127419441124948e+04,6.028247188394012710e+02
1.027127435968240752e+04,6.025538317844898302e+02
1.027127452495356374e+04,6.022828633243585728e+02
1.027127469022471996e+04,6.020118135840264131e+02
1.027127485549587800e+04,6.017406826885473947e+02
1.027127502076703422e+04,6.014694707719664848e+02
1.027127518603819044e+04,6.011981779594153750e+02
1.027127535130934666e+04,6.009268043790472120e+02
1.027127551658050470e+04,6.006553501560648556e+02
1.027127568185166092e+04,6.003838154246735712e+02
1.027127584712281714e+04,6.001122003101538667e+02
1.027127601239397518e+04,5.998405049378202420e+02
1.027127617766513140e+04,5.995687294419966520e+02
1.027127634293628762e+04,5.992968739480745626e+02
1.027127650820744384e+04,5.990249385844734888e+02
1.027127667347860188e+04,5.987529234766554964e+02
1.027127683874975810e+04,5.984808287591025646e+02
1.027127700402091432e+04,5.982086545573538388e+02
1.027127716929207236e+04,5.979364009969820017e+02
1.027127733456322858e+04,5.976640682125869262e+02
1.027127749983438480e+04,5.973916563298170104e+02
1.027127766510554284e+04,5.971191654743547588e+02
1.027127783037669906e+04,5.968465957809174824e+02
1.027127799564785528e+04,5.965739473752631739e+02
1.027127816091901150e+04,5.963012203861853777e+02
1.027127832619016954e+04,5.960284149395121176e+02
1.027127849146132576e+04,5.957555311701157734e+02
1.027127865673248198e+04,5.954825692038990610e+02
1.027127882200364002e+04,5.952095291667988022e+02
1.027127898727479624e+04,5.949364111938032238e+02
1.027127915254595246e+04,5.946632154109234989e+02
1.027127931781710868e+04,5.943899419472114687e+02
1.027127948308826672e+04,5.941165909287473141e+02
1.027127964835942294e+04,5.938431624906738762e+02
1.027127981363057916e+04,5.935696567591446637e+02
1.027127997890173719e+04,5.932960738603468371e+02
1.027128014417289342e+04,5.930224139295377199e+02
1.027128030944404964e+04,5.927486770929784825e+02
1.027128047471520586e+04,5.924748634799761930e+02
1.027128063998636389e+04,5.922009732168606888e+02
1.027128080525752011e+04,5.919270064390407242e+02
1.027128097052867633e+04,5.916529632729186687e+02
1.027128113579983437e+04,5.913788438449302021e+02
1.027128130107099059e+04,5.911046482905970834e+02
1.027128146634214681e+04,5.908303767364272971e+02
1.027128163161330303e+04,5.905560293119815469e+02
1.027128179688446107e+04,5.902816061438352335e+02
1.027128196215561729e+04,5.900071073676607512e+02
1.027128212742677351e+04,5.897325331101061465e+02
1.027128229269793155e+04,5.894578834978516397e+02
1.027128245796908777e+04,5.891831586666813791e+02
1.027128262324024399e+04,5.889083587433478897e+02
1.027128278851140021e+04,5.886334838576610764e+02
1.027128295378255825e+04,5.883585341364396299e+02
1.027128311905371447e+04,5.880835097156164011e+02
1.027128328432487069e+04,5.878084107220820442e+02
1.027128344959602873e+04,5.875332372827585914e+02
1.027128361486718495e+04,5.872579895336897380e+02
1.027128378013834117e+04,5.869826676018684566e+02
1.027128394540949739e+04,5.867072716173518074e+02
1.027128411068065543e+04,5.864318017071988152e+02
1.027128427595181165e+04,5.861562580075997175e+02
1.027128444122296787e+04,5.858806406456841387e+02
1.027128460649412591e+04,5.856049497486135351e+02
1.027128477176528213e+04,5.853291854526877387e+02
1.027128493703643835e+04,5.850533478851378959e+02
1.027128510230759457e+04,5.847774371762645842e+02
1.027128526757875261e+04,5.845014534533640926e+02
1.027128543284990883e+04,5.842253968528807491e+02
1.027128559812106505e+04,5.839492675021813284e+02
1.027128576339222309e+04,5.836730655286633009e+02
1.027128592866337931e+04,5.833967910688785423e+02
1.027128609393453553e+04,5.831204442502942129e+02
1.027128625920569357e+04,5.828440252004082822e+02
1.027128642447684979e+04,5.825675340558801736e+02
1.027128658974800601e+04,5.822909709442772055e+02
1.027128675501916223e+04,5.820143359962418117e+02
1.027128692029032027e+04,5.817376293394047480e+02
1.027128708556147649e+04,5.814608511105678872e+02
1.027128725083263271e+04,5.811840014374308794e+02
1.027128741610379075e+04,5.809070804477233878e+02
1.027128758137494697e+04,5.806300882783529005e+02
1.027128774664610319e+04,5.803530250571177476e+02
1.027128791191725941e+04,5.800758909148970588e+02
1.027128807718841745e+04,5.797986859795520331e+02
1.027128824245957367e+04,5.795214103881304482e+02
1.027128840773072989e+04,5.792440642685612602e+02
1.027128857300188793e+04,5.789666477488036662e+02
1.027128873827304415e+04,5.786891609660102631e+02
1.027128890354420037e+04,5.784116040482069820e+02
1.027128906881535659e+04,5.781339771265063519e+02
1.027128923408651463e+04,5.778562803289969452e+02
1.027128939935767085e+04,5.775785137929701705e+02
1.027128956462882707e+04,5.773006776465811072e+02
1.027128972989998510e+04,5.770227720180148481e+02
1.027128989517114132e+04,5.767447970446659156e+02
1.027129006044229754e+04,5.764667528547859092e+02
1.027129022571345376e+04,5.761886395797168916e+02
1.027129039098461180e+04,5.759104573477725353e+02
1.027129055625576802e+04,5.756322062964835595e+02
1.027129072152692424e+04,5.753538865542287795e+02
1.027129088679808228e+04,5.750754982494165688e+02
1.027129105206923850e+04,5.747970415196801923e+02
1.027129121734039472e+04,5.745185164934932800e+02
1.027129138261155094e+04,5.742399233024251544e+02
1.027129154788270898e+04,5.739612620750104952e+02
1.027129171315386520e+04,5.736825329490175136e+02
1.027129187842502142e+04,5.734037360530451224e+02
1.027129204369617946e+04,5.731248715157222478e+02
1.027129220896733568e+04,5.728459394749168041e+02
1.027129237423849190e+04,5.725669400593224054e+02
1.027129253950964812e+04,5.722878734007326784e+02
1.027129270478080616e+04,5.720087396279002405e+02
1.027129287005196238e+04,5.717295388788268156e+02
1.027129303532311860e+04,5.714502712823293678e+02
1.027129320059427664e+04,5.711709369672536241e+02
1.027129336586543286e+04,5.708915360717004432e+02
1.027129353113658908e+04,5.706120687245786485e+02
1.027129369640774712e+04,5.703325350548263941e+02
1.027129386167890334e+04,5.700529352006432191e+02
1.027129402695005956e+04,5.697732692910299193e+02
1.027129419222121578e+04,5.694935374580946927e+02
1.027129435749237382e+04,5.692137398308981346e+02
1.027129452276353004e+04,5.689338765477695006e+02
1.027129468803468626e+04,5.686539477378316860e+02
1.027129485330584430e+04,5.683739535302354398e+02
1.027129501857700052e+04,5.680938940634076744e+02
1.027129518384815674e+04,5.678137694665613253e+02
1.027129534911931296e+04,5.675335798720219600e+02
1.027129551439047100e+04,5.672533254090604942e+02
1.027129567966162722e+04,5.669730062162325339e+02
1.027129584493278344e+04,5.666926224228709543e+02
1.027129601020394148e+04,5.664121741583365974e+02
1.027129617547509770e+04,5.661316615612809073e+02
1.027129634074625392e+04,5.658510847611258896e+02
1.027129650601741014e+04,5.655704438904108429e+02
1.027129667128856818e+04,5.652897390786143887e+02
1.027129683655972440e+04,5.650089704645153006e+02
1.027129700183088062e+04,5.647281381776539320e+02
1.027129716710203866e+04,5.644472423475974665e+02
1.027129733237319488e+04,5.641662831132190377e+02
1.027129749764435110e+04,5.638852606041465378e+02
1.027129766291550732e+04,5.636041749531298137e+02
1.027129782818666536e+04,5.633230262898529190e+02
1.027129799345782158e+04,5.630418147533138153e+02
1.027129815872897780e+04,5.627605404732569241e+02
1.027129832400013584e+04,5.624792035794542926e+02
1.027129848927129206e+04,5.621978042109958551e+02
