Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.880038437500130385e+03,2.653184579725305969e+00
9.880038456059855889e+03,2.653184572615418624e+00
9.880038474619583212e+03,2.653184565505492643e+00
9.880038493179308716e+03,2.653184558395528470e+00
9.880038511739036039e+03,2.653184551285526105e+00
9.880038530298761543e+03,2.653184544175485993e+00
9.880038548858488866e+03,2.653184537065406801e+00
9.880038567418214370e+03,2.653184529955291193e+00
9.880038585977941693e+03,2.653184522845135618e+00
9.880038604537667197e+03,2.653184515734943627e+00
9.880038623097394520e+03,2.653184508624712112e+00
9.880038641657120024e+03,2.653184501514443294e+00
9.880038660216847347e+03,2.653184494404135840e+00
9.880038678776572851e+03,2.653184487293791083e+00
9.880038697336298355e+03,2.653184480183407690e+00
9.880038715896025678e+03,2.653184473072986105e+00
9.880038734455751182e+03,2.653184465962527216e+00
9.880038753015478505e+03,2.653184458852028804e+00
9.880038771575204009e+03,2.653184451741493532e+00
9.880038790134931332e+03,2.653184444630919625e+00
9.880038808694656836e+03,2.653184437520308414e+00
9.880038827254384159e+03,2.653184430409658567e+00
9.880038845814109663e+03,2.653184423298970973e+00
9.880038864373836986e+03,2.653184416188245187e+00
9.880038882933562491e+03,2.653184409077481209e+00
9.880038901493289814e+03,2.653184401966679484e+00
9.880038920053015318e+03,2.653184394855839567e+00
9.880038938612740822e+03,2.653184387744961903e+00
9.880038957172468145e+03,2.653184380634045603e+00
9.880038975732193649e+03,2.653184373523092443e+00
9.880038994291920972e+03,2.653184366412099759e+00
9.880039012851646476e+03,2.653184359301070661e+00
9.880039031411373799e+03,2.653184352190002038e+00
9.880039049971099303e+03,2.653184345078897000e+00
9.880039068530826626e+03,2.653184337967753326e+00
9.880039087090552130e+03,2.653184330856571904e+00
9.880039105650279453e+03,2.653184323745351403e+00
9.880039124210004957e+03,2.653184316634094486e+00
9.880039142769732280e+03,2.653184309522798490e+00
9.880039161329457784e+03,2.653184302411465634e+00
9.880039179889183288e+03,2.653184295300094586e+00
9.880039198448910611e+03,2.653184288188684459e+00
9.880039217008636115e+03,2.653184281077237472e+00
9.880039235568363438e+03,2.653184273965751849e+00
9.880039254128088942e+03,2.653184266854229367e+00
9.880039272687816265e+03,2.653184259742668250e+00
9.880039291247541769e+03,2.653184252631069828e+00
9.880039309807269092e+03,2.653184245519432327e+00
9.880039328366994596e+03,2.653184238407757967e+00
9.880039346926721919e+03,2.653184231296045414e+00
9.880039365486447423e+03,2.653184224184295559e+00
9.880039384046174746e+03,2.653184217072506623e+00
9.880039402605900250e+03,2.653184209960680828e+00
9.880039421165625754e+03,2.653184202848817286e+00
9.880039439725353077e+03,2.653184195736914663e+00
9.880039458285078581e+03,2.653184188624976070e+00
9.880039476844805904e+03,2.653184181512997508e+00
9.880039495404531408e+03,2.653184174400982531e+00
9.880039513964258731e+03,2.653184167288929363e+00
9.880039532523984235e+03,2.653184160176838446e+00
9.880039551083711558e+03,2.653184153064709783e+00
9.880039569643437062e+03,2.653184145952543371e+00
9.880039588203164385e+03,2.653184138840338324e+00
9.880039606762889889e+03,2.653184131728096418e+00
9.880039625322617212e+03,2.653184124615816764e+00
9.880039643882342716e+03,2.653184117503498918e+00
9.880039662442068220e+03,2.653184110391144213e+00
9.880039681001795543e+03,2.653184103278750428e+00
9.880039699561521047e+03,2.653184096166319783e+00
9.880039718121248370e+03,2.653184089053850503e+00
9.880039736680973874e+03,2.653184081941344363e+00
9.880039755240701197e+03,2.653184074828799144e+00
9.880039773800426701e+03,2.653184067716217509e+00
9.880039792360154024e+03,2.653184060603597683e+00
9.880039810919879528e+03,2.653184053490940109e+00
9.880039829479606851e+03,2.653184046378244787e+00
9.880039848039332355e+03,2.653184039265511718e+00
9.880039866599059678e+03,2.653184032152741345e+00
9.880039885158785182e+03,2.653184025039932781e+00
9.880039903718510686e+03,2.653184017927087357e+00
9.880039922278238009e+03,2.653184010814202853e+00
9.880039940837963513e+03,2.653184003701281934e+00
9.880039959397690836e+03,2.653183996588322380e+00
9.880039977957416340e+03,2.653183989475325966e+00
9.880039996517143663e+03,2.653183982362291360e+00
9.880040015076869167e+03,2.653183975249219451e+00
9.880040033636596490e+03,2.653183968136108906e+00
9.880040052196321994e+03,2.653183961022961945e+00
9.880040070756049317e+03,2.653183953909776349e+00
9.880040089315774821e+03,2.653183946796553894e+00
9.880040107875502144e+03,2.653183939683293247e+00
9.880040126435227648e+03,2.653183932569995740e+00
9.880040144994953152e+03,2.653183925456660486e+00
9.880040163554680475e+03,2.653183918343286596e+00
9.880040182114405980e+03,2.653183911229875847e+00
9.880040200674133303e+03,2.653183904116427350e+00
9.880040219233858807e+03,2.653183897002941549e+00
9.880040237793586130e+03,2.653183889889417557e+00
9.880040256353311634e+03,2.653183882775856706e+00
9.880040274913038957e+03,2.653183875662257218e+00
9.880040293472764461e+03,2.653183868548621316e+00
9.880040312032491784e+03,2.653183861434947222e+00
9.880040330592217288e+03,2.653183854321235380e+00
9.880040349151944611e+03,2.653183847207486679e+00
9.880040367711670115e+03,2.653183840093700230e+00
9.880040386271395619e+03,2.653183832979876478e+00
9.880040404831122942e+03,2.653183825866014089e+00
9.880040423390848446e+03,2.653183818752115286e+00
9.880040441950575769e+03,2.653183811638177847e+00
9.880040460510301273e+03,2.653183804524203548e+00
9.880040479070028596e+03,2.653183797410191946e+00
9.880040497629754100e+03,2.653183790296142597e+00
9.880040516189481423e+03,2.653183783182055500e+00
9.880040534749206927e+03,2.653183776067931099e+00
9.880040553308934250e+03,2.653183768953769395e+00
9.880040571868659754e+03,2.653183761839569943e+00
9.880040590428387077e+03,2.653183754725333188e+00
9.880040608988112581e+03,2.653183747611059129e+00
9.880040627547838085e+03,2.653183740496747323e+00
9.880040646107565408e+03,2.653183733382398213e+00
9.880040664667290912e+03,2.653183726268011799e+00
9.880040683227018235e+03,2.653183719153586750e+00
9.880040701786743739e+03,2.653183712039125730e+00
9.880040720346471062e+03,2.653183704924626074e+00
9.880040738906196566e+03,2.653183697810090003e+00
9.880040757465923889e+03,2.653183690695516184e+00
9.880040776025649393e+03,2.653183683580904617e+00
9.880040794585376716e+03,2.653183676466256191e+00
9.880040813145102220e+03,2.653183669351569574e+00
9.880040831704829543e+03,2.653183662236846097e+00
9.880040850264555047e+03,2.653183655122085316e+00
9.880040868824280551e+03,2.653183648007287676e+00
9.880040887384007874e+03,2.653183640892451400e+00
9.880040905943733378e+03,2.653183633777578709e+00
9.880040924503460701e+03,2.653183626662667827e+00
9.880040943063186205e+03,2.653183619547720085e+00
9.880040961622913528e+03,2.653183612432734595e+00
9.880040980182639032e+03,2.653183605317712246e+00
9.880040998742366355e+03,2.653183598202652149e+00
9.880041017302091859e+03,2.653183591087555193e+00
9.880041035861819182e+03,2.653183583972420045e+00
9.880041054421544686e+03,2.653183576857248038e+00
9.880041072981270190e+03,2.653183569742039172e+00
9.880041091540997513e+03,2.653183562626792114e+00
9.880041110100723017e+03,2.653183555511508640e+00
9.880041128660450340e+03,2.653183548396187419e+00
9.880041147220175844e+03,2.653183541280828894e+00
9.880041165779903167e+03,2.653183534165432622e+00
9.880041184339628671e+03,2.653183527049999935e+00
9.880041202899355994e+03,2.653183519934529055e+00
9.880041221459081498e+03,2.653183512819021761e+00
9.880041240018808821e+03,2.653183505703476719e+00
9.880041258578534325e+03,2.653183498587894373e+00
9.880041277138261648e+03,2.653183491472274724e+00
9.880041295697987152e+03,2.653183484356618660e+00
9.880041314257712656e+03,2.653183477240924848e+00
9.880041332817439979e+03,2.653183470125192844e+00
9.880041351377165483e+03,2.653183463009424425e+00
9.880041369936892806e+03,2.653183455893618259e+00
9.880041388496618310e+03,2.653183448777775677e+00
9.880041407056345633e+03,2.653183441661895348e+00
9.880041425616071137e+03,2.653183434545978603e+00
9.880041444175798460e+03,2.653183427430023666e+00
9.880041462735523965e+03,2.653183420314031871e+00
9.880041481295251288e+03,2.653183413198002327e+00
9.880041499854976792e+03,2.653183406081936369e+00
9.880041518414704115e+03,2.653183398965833106e+00
9.880041536974429619e+03,2.653183391849692985e+00
9.880041555534155123e+03,2.653183384733515116e+00
9.880041574093882446e+03,2.653183377617299943e+00
9.880041592653607950e+03,2.653183370501047911e+00
9.880041611213335273e+03,2.653183363384758131e+00
9.880041629773060777e+03,2.653183356268432824e+00
9.880041648332788100e+03,2.653183349152068882e+00
9.880041666892513604e+03,2.653183342035668080e+00
9.880041685452240927e+03,2.653183334919229974e+00
9.880041704011966431e+03,2.653183327802755453e+00
9.880041722571693754e+03,2.653183320686243185e+00
9.880041741131419258e+03,2.653183313569694057e+00
9.880041759691146581e+03,2.653183306453107626e+00
9.880041778250872085e+03,2.653183299336484335e+00
9.880041796810597589e+03,2.653183292219824185e+00
9.880041815370324912e+03,2.653183285103126288e+00
9.880041833930050416e+03,2.653183277986391531e+00
9.880041852489777739e+03,2.653183270869619914e+00
9.880041871049503243e+03,2.653183263752811438e+00
9.880041889609230566e+03,2.653183256635964771e+00
9.880041908168956070e+03,2.653183249519082576e+00
9.880041926728683393e+03,2.653183242402162190e+00
9.880041945288408897e+03,2.653183235285205388e+00
9.880041963848136220e+03,2.653183228168210839e+00
9.880041982407861724e+03,2.653183221051179874e+00
9.880042000967589047e+03,2.653183213934111606e+00
9.880042019527314551e+03,2.653183206817006479e+00
9.880042038087040055e+03,2.653183199699864492e+00
9.880042056646767378e+03,2.653183192582685201e+00
9.880042075206492882e+03,2.653183185465468608e+00
9.880042093766220205e+03,2.653183178348215154e+00
9.880042112325945709e+03,2.653183171230925286e+00
9.880042130885673032e+03,2.653183164113597670e+00
9.880042149445398536e+03,2.653183156996234082e+00
9.880042168005125859e+03,2.653183149878832303e+00
9.880042186564851363e+03,2.653183142761394553e+00
9.880042205124578686e+03,2.653183135643919055e+00
9.880042223684304190e+03,2.653183128526407142e+00
9.880042242244031513e+03,2.653183121408857925e+00
9.880042260803757017e+03,2.653183114291272293e+00
9.880042279363482521e+03,2.653183107173649358e+00
9.880042297923209844e+03,2.653183100055989119e+00
9.880042316482935348e+03,2.653183092938292464e+00
9.880042335042662671e+03,2.653183085820558507e+00
9.880042353602388175e+03,2.653183078702787689e+00
9.880042372162115498e+03,2.653183071584980013e+00
9.880042390721841002e+03,2.653183064467135921e+00
9.880042409281568325e+03,2.653183057349253637e+00
9.880042427841293829e+03,2.653183050231335827e+00
9.880042446401021152e+03,2.653183043113380268e+00
9.880042464960746656e+03,2.653183035995388739e+00
9.880042483520473979e+03,2.653183028877359462e+00
