Time (BJD_TBD - 2450000), L_d/L_star (ppm)
1.063802708333311602e+04,2.037068059383130247e+01
1.063802710516863226e+04,2.036851568970605086e+01
1.063802712700415032e+04,2.036635088875698685e+01
1.063802714883966655e+04,2.036418619134727948e+01
1.063802717067518279e+04,2.036202159729903727e+01
1.063802719251070084e+04,2.035985710643445046e+01
1.063802721434621708e+04,2.035769271911662770e+01
1.063802723618173331e+04,2.035552843516776989e+01
1.063802725801725137e+04,2.035336425441001396e+01
1.063802727985276761e+04,2.035120017720645791e+01
1.063802730168828566e+04,2.034903620319903439e+01
1.063802732352380190e+04,2.034687233275074547e+01
1.063802734535931813e+04,2.034470856568383113e+01
1.063802736719483619e+04,2.034254490182049935e+01
1.063802738903035242e+04,2.034038134152372379e+01
1.063802741086586866e+04,2.033821788461576219e+01
1.063802743270138672e+04,2.033605453091885806e+01
1.063802745453690295e+04,2.033389128079598152e+01
1.063802747637241919e+04,2.033172813406933699e+01
1.063802749820793724e+04,2.032956509056122485e+01
1.063802752004345348e+04,2.032740215063453348e+01
1.063802754187896971e+04,2.032523931411156326e+01
1.063802756371448777e+04,2.032307658081460033e+01
1.063802758555000401e+04,2.032091395110645493e+01
1.063802760738552206e+04,2.031875142462931905e+01
1.063802762922103830e+04,2.031658900174596383e+01
1.063802765105655453e+04,2.031442668227873938e+01
1.063802767289207259e+04,2.031226446604996383e+01
1.063802769472758882e+04,2.031010235342239056e+01
1.063802771656310506e+04,2.030794034421836258e+01
1.063802773839862311e+04,2.030577843826029039e+01
1.063802776023413935e+04,2.030361663591085275e+01
1.063802778206965559e+04,2.030145493699238202e+01
1.063802780390517364e+04,2.029929334132733487e+01
1.063802782574068988e+04,2.029713184927831904e+01
1.063802784757620611e+04,2.029497046066776988e+01
1.063802786941172417e+04,2.029280917531806594e+01
1.063802789124724040e+04,2.029064799359181848e+01
1.063802791308275846e+04,2.028848691513142910e+01
1.063802793491827470e+04,2.028632594029943448e+01
1.063802795675379093e+04,2.028416506891829840e+01
1.063802797858930899e+04,2.028200430081047401e+01
1.063802800042482522e+04,2.027984363633845177e+01
1.063802802226034146e+04,2.027768307532470615e+01
1.063802804409585951e+04,2.027552261759176133e+01
1.063802806593137575e+04,2.027336226350206516e+01
1.063802808776689199e+04,2.027120201287804591e+01
1.063802810960241004e+04,2.026904186554229526e+01
1.063802813143792628e+04,2.026688182185717224e+01
1.063802815327344251e+04,2.026472188164523303e+01
1.063802817510896057e+04,2.026256204472897338e+01
1.063802819694447680e+04,2.026040231147077719e+01
1.063802821877999486e+04,2.025824268151325924e+01
1.063802824061551109e+04,2.025608315521873237e+01
1.063802826245102733e+04,2.025392373240978117e+01
1.063802828428654539e+04,2.025176441290895113e+01
1.063802830612206162e+04,2.024960519707851958e+01
1.063802832795757786e+04,2.024744608474108176e+01
1.063802834979309591e+04,2.024528707571924357e+01
1.063802837162861215e+04,2.024312817037524326e+01
1.063802839346412838e+04,2.024096936853162632e+01
1.063802841529964644e+04,2.023881067001108036e+01
1.063802843713516268e+04,2.023665207517575126e+01
1.063802845897067891e+04,2.023449358384829821e+01
1.063802848080619697e+04,2.023233519585134488e+01
1.063802850264171320e+04,2.023017691154701225e+01
1.063802852447723126e+04,2.022801873057819577e+01
1.063802854631274749e+04,2.022586065330688143e+01
1.063802856814826373e+04,2.022370267955586698e+01
1.063802858998378179e+04,2.022154480914777963e+01
1.063802861181929802e+04,2.021938704244464446e+01
1.063802863365481426e+04,2.021722937926918107e+01
1.063802865549033231e+04,2.021507181944414100e+01
1.063802867732584855e+04,2.021291436333144986e+01
1.063802869916136478e+04,2.021075701075384146e+01
1.063802872099688284e+04,2.020859976153414195e+01
1.063802874283239908e+04,2.020644261603413128e+01
1.063802876466791531e+04,2.020428557407670667e+01
1.063802878650343337e+04,2.020212863548458415e+01
1.063802880833894960e+04,2.019997180061960762e+01
1.063802883017446766e+04,2.019781506912496027e+01
1.063802885200998389e+04,2.019565844136236521e+01
1.063802887384550013e+04,2.019350191715467702e+01
1.063802889568101818e+04,2.019134549632473963e+01
1.063802891751653442e+04,2.018918917923431167e+01
1.063802893935205066e+04,2.018703296570614825e+01
1.063802896118756871e+04,2.018487685556323541e+01
1.063802898302308495e+04,2.018272084916718256e+01
1.063802900485860118e+04,2.018056494634089404e+01
1.063802902669411924e+04,2.017840914690724929e+01
1.063802904852963547e+04,2.017625345122788261e+01
1.063802907036515171e+04,2.017409785912567699e+01
1.063802909220066977e+04,2.017194237042356164e+01
1.063802911403618600e+04,2.016978698548313531e+01
1.063802913587170406e+04,2.016763170394778726e+01
1.063802915770722029e+04,2.016547652617902742e+01
1.063802917954273653e+04,2.016332145199979919e+01
1.063802920137825458e+04,2.016116648123306732e+01
1.063802922321377082e+04,2.015901161424037369e+01
1.063802924504928706e+04,2.015685685084462975e+01
1.063802926688480511e+04,2.015470219086881443e+01
1.063802928872032135e+04,2.015254763467440213e+01
1.063802931055583758e+04,2.015039318208436114e+01
1.063802933239135564e+04,2.014823883292173434e+01
1.063802935422687187e+04,2.014608458754788956e+01
1.063802937606238811e+04,2.014393044578582703e+01
1.063802939789790616e+04,2.014177640745859676e+01
1.063802941973342240e+04,2.013962247292758789e+01
1.063802944156894046e+04,2.013746864183632468e+01
1.063802946340445669e+04,2.013531491454619982e+01
1.063802948523997293e+04,2.013316129088020290e+01
1.063802950707549098e+04,2.013100777066145852e+01
1.063802952891100722e+04,2.012885435425123504e+01
1.063802955074652346e+04,2.012670104147256467e+01
1.063802957258204151e+04,2.012454783214855780e+01
