Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.013335255787055939e+04,3.451123917907693794e+00
1.013335257878931770e+04,3.451124001940659269e+00
1.013335259970807601e+04,3.451124085968164223e+00
1.013335262062683432e+04,3.451124169990197998e+00
1.013335264154559445e+04,3.451124254006785463e+00
1.013335266246435276e+04,3.451124338017891091e+00
1.013335268338311107e+04,3.451124422023539751e+00
1.013335270430186938e+04,3.451124506023720784e+00
1.013335272522062769e+04,3.451124590018430638e+00
1.013335274613938600e+04,3.451124674007683524e+00
1.013335276705814431e+04,3.451124757991461678e+00
1.013335278797690262e+04,3.451124841969768653e+00
1.013335280889566275e+04,3.451124925942625765e+00
1.013335282981442106e+04,3.451125009910001040e+00
1.013335285073317937e+04,3.451125093871905136e+00
1.013335287165193768e+04,3.451125177828341606e+00
1.013335289257069599e+04,3.451125261779310449e+00
1.013335291348945429e+04,3.451125345724811666e+00
1.013335293440821260e+04,3.451125429664834598e+00
1.013335295532697091e+04,3.451125513599386352e+00
1.013335297624573104e+04,3.451125597528474032e+00
1.013335299716448935e+04,3.451125681452086980e+00
1.013335301808324766e+04,3.451125765370218090e+00
1.013335303900200597e+04,3.451125849282881575e+00
1.013335305992076428e+04,3.451125933190066775e+00
1.013335308083952259e+04,3.451126017091777243e+00
1.013335310175828090e+04,3.451126100988016532e+00
1.013335312267703921e+04,3.451126184878770431e+00
1.013335314359579934e+04,3.451126268764063809e+00
1.013335316451455765e+04,3.451126352643868245e+00
1.013335318543331596e+04,3.451126436518201501e+00
1.013335320635207427e+04,3.451126520387052921e+00
1.013335322727083258e+04,3.451126604250422503e+00
1.013335324818959089e+04,3.451126688108317353e+00
1.013335326910834920e+04,3.451126771960730366e+00
1.013335329002710751e+04,3.451126855807661542e+00
1.013335331094586763e+04,3.451126939649125092e+00
1.013335333186462594e+04,3.451127023485092593e+00
1.013335335278338425e+04,3.451127107315578257e+00
1.013335337370214256e+04,3.451127191140589190e+00
1.013335339462090087e+04,3.451127274960111180e+00
1.013335341553965918e+04,3.451127358774147780e+00
1.013335343645841749e+04,3.451127442582706095e+00
1.013335345737717762e+04,3.451127526385793232e+00
1.013335347829593593e+04,3.451127610183370109e+00
1.013335349921469424e+04,3.451127693975475808e+00
1.013335352013345255e+04,3.451127777762089011e+00
1.013335354105221086e+04,3.451127861543216824e+00
1.013335356197096917e+04,3.451127945318859247e+00
1.013335358288972748e+04,3.451128029089009175e+00
