Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.063802708333311602e+04,2.594740386861231318e+00
1.063802710516863226e+04,2.594740408841608392e+00
1.063802712700415032e+04,2.594740430819745036e+00
1.063802714883966655e+04,2.594740452795638141e+00
1.063802717067518279e+04,2.594740474769289040e+00
1.063802719251070084e+04,2.594740496740699509e+00
1.063802721434621708e+04,2.594740518709866883e+00
1.063802723618173331e+04,2.594740540676790719e+00
1.063802725801725137e+04,2.594740562641475456e+00
1.063802727985276761e+04,2.594740584603914879e+00
1.063802730168828566e+04,2.594740606564114760e+00
1.063802732352380190e+04,2.594740628522069770e+00
1.063802734535931813e+04,2.594740650477782129e+00
1.063802736719483619e+04,2.594740672431254502e+00
1.063802738903035242e+04,2.594740694382481117e+00
1.063802741086586866e+04,2.594740716331465524e+00
1.063802743270138672e+04,2.594740738278209058e+00
1.063802745453690295e+04,2.594740760222707721e+00
1.063802747637241919e+04,2.594740782164963289e+00
1.063802749820793724e+04,2.594740804104977983e+00
1.063802752004345348e+04,2.594740826042747806e+00
1.063802754187896971e+04,2.594740847978273646e+00
1.063802756371448777e+04,2.594740869911559056e+00
1.063802758555000401e+04,2.594740891842599151e+00
1.063802760738552206e+04,2.594740913771396595e+00
1.063802762922103830e+04,2.594740935697950057e+00
1.063802765105655453e+04,2.594740957622259092e+00
1.063802767289207259e+04,2.594740979544326809e+00
1.063802769472758882e+04,2.594741001464148766e+00
1.063802771656310506e+04,2.594741023381727629e+00
1.063802773839862311e+04,2.594741045297063842e+00
1.063802776023413935e+04,2.594741067210154739e+00
1.063802778206965559e+04,2.594741089121000766e+00
1.063802780390517364e+04,2.594741111029605030e+00
1.063802782574068988e+04,2.594741132935963979e+00
1.063802784757620611e+04,2.594741154840078501e+00
1.063802786941172417e+04,2.594741176741950373e+00
1.063802789124724040e+04,2.594741198641576041e+00
1.063802791308275846e+04,2.594741220538959059e+00
1.063802793491827470e+04,2.594741242434095874e+00
1.063802795675379093e+04,2.594741264326988706e+00
1.063802797858930899e+04,2.594741286217638443e+00
1.063802800042482522e+04,2.594741308106041533e+00
1.063802802226034146e+04,2.594741329992200196e+00
1.063802804409585951e+04,2.594741351876115321e+00
1.063802806593137575e+04,2.594741373757784242e+00
1.063802808776689199e+04,2.594741395637208292e+00
1.063802810960241004e+04,2.594741417514388804e+00
1.063802813143792628e+04,2.594741439389322224e+00
1.063802815327344251e+04,2.594741461262011217e+00
1.063802817510896057e+04,2.594741483132456228e+00
1.063802819694447680e+04,2.594741505000654147e+00
1.063802821877999486e+04,2.594741526866608528e+00
1.063802824061551109e+04,2.594741548730316261e+00
1.063802826245102733e+04,2.594741570591777791e+00
1.063802828428654539e+04,2.594741592450995782e+00
1.063802830612206162e+04,2.594741614307965794e+00
1.063802832795757786e+04,2.594741636162690934e+00
1.063802834979309591e+04,2.594741658015171648e+00
1.063802837162861215e+04,2.594741679865405271e+00
1.063802839346412838e+04,2.594741701713391802e+00
1.063802841529964644e+04,2.594741723559135238e+00
1.063802843713516268e+04,2.594741745402630251e+00
1.063802845897067891e+04,2.594741767243879504e+00
1.063802848080619697e+04,2.594741789082883887e+00
1.063802850264171320e+04,2.594741810919640734e+00
1.063802852447723126e+04,2.594741832754152711e+00
1.063802854631274749e+04,2.594741854586416263e+00
1.063802856814826373e+04,2.594741876416433168e+00
1.063802858998378179e+04,2.594741898244206091e+00
1.063802861181929802e+04,2.594741920069730146e+00
1.063802863365481426e+04,2.594741941893007109e+00
1.063802865549033231e+04,2.594741963714040089e+00
1.063802867732584855e+04,2.594741985532823758e+00
1.063802869916136478e+04,2.594742007349360335e+00
1.063802872099688284e+04,2.594742029163652042e+00
1.063802874283239908e+04,2.594742050975695324e+00
1.063802876466791531e+04,2.594742072785491072e+00
1.063802878650343337e+04,2.594742094593041060e+00
1.063802880833894960e+04,2.594742116398342624e+00
1.063802883017446766e+04,2.594742138201398429e+00
1.063802885200998389e+04,2.594742160002204923e+00
1.063802887384550013e+04,2.594742181800764325e+00
1.063802889568101818e+04,2.594742203597077079e+00
1.063802891751653442e+04,2.594742225391140966e+00
1.063802893935205066e+04,2.594742247182957318e+00
1.063802896118756871e+04,2.594742268972527466e+00
1.063802898302308495e+04,2.594742290759848746e+00
1.063802900485860118e+04,2.594742312544921159e+00
1.063802902669411924e+04,2.594742334327747812e+00
1.063802904852963547e+04,2.594742356108324266e+00
1.063802907036515171e+04,2.594742377886653628e+00
