Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.908226643518544734e+03,2.596687267529446785e+00
9.908226666740774817e+03,2.596687349098768749e+00
9.908226689963004901e+03,2.596687430661670959e+00
9.908226713185233166e+03,2.596687512218135652e+00
9.908226736407463250e+03,2.596687593768180591e+00
9.908226759629693333e+03,2.596687675311798671e+00
9.908226782851923417e+03,2.596687756848986339e+00
9.908226806074151682e+03,2.596687838379740043e+00
9.908226829296381766e+03,2.596687919904066888e+00
9.908226852518611850e+03,2.596688001421966874e+00
9.908226875740841933e+03,2.596688082933429342e+00
9.908226898963070198e+03,2.596688164438457846e+00
9.908226922185300282e+03,2.596688245937055939e+00
9.908226945407530366e+03,2.596688327429220067e+00
9.908226968629760449e+03,2.596688408914953783e+00
9.908226991851988714e+03,2.596688490394242876e+00
9.908227015074218798e+03,2.596688571867098005e+00
9.908227038296448882e+03,2.596688653333519170e+00
9.908227061518678966e+03,2.596688734793502817e+00
9.908227084740907230e+03,2.596688816247041842e+00
9.908227107963137314e+03,2.596688897694150455e+00
9.908227131185367398e+03,2.596688979134817998e+00
9.908227154407597482e+03,2.596689060569040919e+00
9.908227177629825746e+03,2.596689141996819217e+00
9.908227200852055830e+03,2.596689223418163550e+00
9.908227224074285914e+03,2.596689304833059708e+00
9.908227247296515998e+03,2.596689386241518349e+00
9.908227270518744263e+03,2.596689467643518157e+00
9.908227293740974346e+03,2.596689549039087552e+00
9.908227316963204430e+03,2.596689630428208773e+00
9.908227340185434514e+03,2.596689711810881818e+00
9.908227363407662779e+03,2.596689793187103135e+00
9.908227386629892862e+03,2.596689874556883382e+00
9.908227409852122946e+03,2.596689955920211901e+00
9.908227433074353030e+03,2.596690037277095797e+00
9.908227456296581295e+03,2.596690118627517307e+00
9.908227479518811379e+03,2.596690199971497748e+00
9.908227502741041462e+03,2.596690281309026460e+00
9.908227525963271546e+03,2.596690362640103444e+00
9.908227549185499811e+03,2.596690443964718042e+00
9.908227572407729895e+03,2.596690525282888018e+00
9.908227595629959978e+03,2.596690606594602713e+00
9.908227618852190062e+03,2.596690687899862127e+00
9.908227642074418327e+03,2.596690769198659154e+00
9.908227665296648411e+03,2.596690850491004454e+00
9.908227688518878495e+03,2.596690931776894473e+00
9.908227711741108578e+03,2.596691013056329211e+00
9.908227734963336843e+03,2.596691094329290905e+00
9.908227758185566927e+03,2.596691175595804424e+00
9.908227781407797011e+03,2.596691256855859109e+00
9.908227804630027094e+03,2.596691338109447855e+00
9.908227827852255359e+03,2.596691419356570663e+00
9.908227851074485443e+03,2.596691500597238189e+00
9.908227874296715527e+03,2.596691581831443330e+00
9.908227897518945610e+03,2.596691663059182531e+00
9.908227920741173875e+03,2.596691744280448688e+00
9.908227943963403959e+03,2.596691825495263117e+00
9.908227967185634043e+03,2.596691906703604502e+00
9.908227990407864127e+03,2.596691987905479948e+00
9.908228013630092391e+03,2.596692069100882350e+00
9.908228036852322475e+03,2.596692150289825918e+00
9.908228060074552559e+03,2.596692231472296442e+00
9.908228083296782643e+03,2.596692312648297474e+00
9.908228106519010908e+03,2.596692393817821909e+00
9.908228129741240991e+03,2.596692474980883958e+00
9.908228152963471075e+03,2.596692556137469410e+00
9.908228176185701159e+03,2.596692637287585370e+00
9.908228199407929424e+03,2.596692718431221181e+00
9.908228222630159507e+03,2.596692799568387500e+00
9.908228245852389591e+03,2.596692880699080774e+00
9.908228269074619675e+03,2.596692961823297452e+00
9.908228292296847940e+03,2.596693042941033980e+00
9.908228315519078023e+03,2.596693124052293911e+00
9.908228338741308107e+03,2.596693205157080797e+00
9.908228361963538191e+03,2.596693286255387534e+00
9.908228385185766456e+03,2.596693367347210568e+00
9.908228408407996540e+03,2.596693448432557005e+00
9.908228431630226623e+03,2.596693529511426846e+00
9.908228454852456707e+03,2.596693610583812983e+00
9.908228478074684972e+03,2.596693691649711866e+00
9.908228501296915056e+03,2.596693772709134151e+00
9.908228524519145139e+03,2.596693853762065629e+00
9.908228547741375223e+03,2.596693934808520510e+00
9.908228570963603488e+03,2.596694015848484582e+00
9.908228594185833572e+03,2.596694096881964953e+00
9.908228617408063656e+03,2.596694177908961620e+00
9.908228640630293739e+03,2.596694258929471033e+00
9.908228663852522004e+03,2.596694339943482532e+00
9.908228687074752088e+03,2.596694420951017435e+00
9.908228710296982172e+03,2.596694501952057976e+00
9.908228733519212255e+03,2.596694582946611263e+00
9.908228756741440520e+03,2.596694663934666636e+00
9.908228779963670604e+03,2.596694744916238307e+00
9.908228803185900688e+03,2.596694825891312064e+00
9.908228826408130772e+03,2.596694906859898566e+00
9.908228849630359036e+03,2.596694987821983602e+00
9.908228872852589120e+03,2.596695068777581383e+00
9.908228896074819204e+03,2.596695149726681251e+00
9.908228919297049288e+03,2.596695230669286758e+00
9.908228942519277552e+03,2.596695311605390799e+00
9.908228965741507636e+03,2.596695392535000479e+00
9.908228988963737720e+03,2.596695473458112247e+00
9.908229012185967804e+03,2.596695554374726100e+00
9.908229035408196069e+03,2.596695635284834935e+00
9.908229058630426152e+03,2.596695716188449410e+00
9.908229081852656236e+03,2.596695797085562418e+00
9.908229105074886320e+03,2.596695877976173961e+00
9.908229128297114585e+03,2.596695958860276932e+00
9.908229151519344668e+03,2.596696039737885542e+00
9.908229174741574752e+03,2.596696120608985581e+00
9.908229197963804836e+03,2.596696201473584154e+00
9.908229221186033101e+03,2.596696282331670602e+00
9.908229244408263185e+03,2.596696363183255585e+00
9.908229267630493268e+03,2.596696444028335549e+00
9.908229290852723352e+03,2.596696524866906941e+00
9.908229314074951617e+03,2.596696605698966209e+00
9.908229337297181701e+03,2.596696686524520459e+00
9.908229360519411784e+03,2.596696767343566137e+00
9.908229383741641868e+03,2.596696848156099691e+00
9.908229406963870133e+03,2.596696928962114015e+00
9.908229430186100217e+03,2.596697009761626873e+00
9.908229453408330301e+03,2.596697090554624054e+00
9.908229476630560384e+03,2.596697171341112664e+00
9.908229499852788649e+03,2.596697252121074939e+00
9.908229523075018733e+03,2.596697332894535748e+00
9.908229546297248817e+03,2.596697413661473774e+00
9.908229569519478900e+03,2.596697494421899677e+00
9.908229592741707165e+03,2.596697575175802797e+00
9.908229615963937249e+03,2.596697655923193793e+00
9.908229639186167333e+03,2.596697736664065559e+00
9.908229662408397417e+03,2.596697817398418096e+00
9.908229685630625681e+03,2.596697898126244297e+00
9.908229708852855765e+03,2.596697978847558375e+00
9.908229732075085849e+03,2.596698059562353222e+00
9.908229755297315933e+03,2.596698140270618183e+00
9.908229778519544197e+03,2.596698220972360360e+00
9.908229801741774281e+03,2.596698301667583308e+00
9.908229824964004365e+03,2.596698382356279922e+00
9.908229848186234449e+03,2.596698463038457305e+00
9.908229871408462714e+03,2.596698543714097696e+00
9.908229894630692797e+03,2.596698624383225962e+00
9.908229917852922881e+03,2.596698705045820788e+00
9.908229941075152965e+03,2.596698785701885726e+00
9.908229964297381230e+03,2.596698866351420776e+00
9.908229987519611313e+03,2.596698946994433044e+00
9.908230010741841397e+03,2.596699027630911871e+00
9.908230033964071481e+03,2.596699108260864364e+00
9.908230057186299746e+03,2.596699188884272758e+00
