Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027292596064833924e+04,1.349657092474882631e+02
1.027292604692779969e+04,1.349640073011520371e+02
1.027292613320726196e+04,1.349623051315400915e+02
1.027292621948672240e+04,1.349606027387300173e+02
1.027292630576618467e+04,1.349589001226559901e+02
1.027292639204564512e+04,1.349571972833957432e+02
1.027292647832510738e+04,1.349554942208832813e+02
1.027292656460456783e+04,1.349537909351963663e+02
1.027292665088403010e+04,1.349520874262691166e+02
1.027292673716349054e+04,1.349503836941792372e+02
1.027292682344295281e+04,1.349486797388607613e+02
1.027292690972241326e+04,1.349469755603915360e+02
1.027292699600187370e+04,1.349452711587414626e+02
1.027292708228133597e+04,1.349435665338805279e+02
1.027292716856079642e+04,1.349418616858865789e+02
1.027292725484025868e+04,1.349401566146935636e+02
1.027292734111971913e+04,1.349384513203793006e+02
1.027292742739918140e+04,1.349367458028778515e+02
1.027292751367864184e+04,1.349350400622669781e+02
1.027292759995810411e+04,1.349333340984807137e+02
1.027292768623756456e+04,1.349316279115969337e+02
1.027292777251702682e+04,1.349299215015495292e+02
1.027292785879648727e+04,1.349282148684164042e+02
1.027292794507594954e+04,1.349265080121315634e+02
1.027292803135540998e+04,1.349248009327727971e+02
1.027292811763487043e+04,1.349230936303101203e+02
1.027292820391433270e+04,1.349213861047134344e+02
1.027292829019379315e+04,1.349196783560606718e+02
1.027292837647325541e+04,1.349179703842856952e+02
1.027292846275271586e+04,1.349162621894664937e+02
1.027292854903217813e+04,1.349145537715369301e+02
1.027292863531163857e+04,1.349128451305749650e+02
1.027292872159110084e+04,1.349111362665145464e+02
1.027292880787056129e+04,1.349094271794335214e+02
1.027292889415002355e+04,1.349077178692658663e+02
1.027292898042948400e+04,1.349060083360895703e+02
1.027292906670894445e+04,1.349042985798744496e+02
1.027292915298840671e+04,1.349025886005904624e+02
1.027292923926786716e+04,1.349008783983155695e+02
1.027292932554732943e+04,1.348991679729836335e+02
1.027292941182678987e+04,1.348974573246727289e+02
1.027292949810625214e+04,1.348957464533166046e+02
1.027292958438571259e+04,1.348940353589933636e+02
1.027292967066517485e+04,1.348923240416367264e+02
1.027292975694463530e+04,1.348906125013249095e+02
1.027292984322409757e+04,1.348889007379915768e+02
1.027292992950355801e+04,1.348871887517148593e+02
1.027293001578302028e+04,1.348854765424285063e+02
1.027293010206248073e+04,1.348837641102106488e+02
1.027293018834194118e+04,1.348820514550311884e+02
1.027293027462140344e+04,1.348803385768598559e+02
1.027293036090086389e+04,1.348786254757748964e+02
1.027293044718032615e+04,1.348769121517099734e+02
1.027293053345978660e+04,1.348751986047432467e+02
1.027293061973924887e+04,1.348734848348084654e+02
1.027293070601870932e+04,1.348717708419838175e+02
1.027293079229817158e+04,1.348700566262029383e+02
1.027293087857763203e+04,1.348683421875440445e+02
1.027293096485709430e+04,1.348666275259408280e+02
1.027293105113655474e+04,1.348649126414715340e+02
1.027293113741601519e+04,1.348631975341059217e+02
