Time (BJD_TBD - 2450000), L_e/L_star (ppm)
9.880038437500130385e+03,9.729620122930425552e+00
9.880038456059855889e+03,9.728971092752496830e+00
9.880038474619583212e+03,9.728322082380616465e+00
9.880038493179308716e+03,9.727673091942255823e+00
9.880038511739036039e+03,9.727024121310403615e+00
9.880038530298761543e+03,9.726375170612548970e+00
9.880038548858488866e+03,9.725726239721687705e+00
9.880038567418214370e+03,9.725077328765294737e+00
9.880038585977941693e+03,9.724428437616383647e+00
9.880038604537667197e+03,9.723779566402399155e+00
9.880038623097394520e+03,9.723130714996379709e+00
9.880038641657120024e+03,9.722481883525741608e+00
9.880038660216847347e+03,9.721833071863558828e+00
9.880038678776572851e+03,9.721184280137240563e+00
9.880038697336298355e+03,9.720535508283417059e+00
9.880038715896025678e+03,9.719886756238764747e+00
9.880038734455751182e+03,9.719238024130691045e+00
9.880038753015478505e+03,9.718589311832248612e+00
9.880038771575204009e+03,9.717940619470835983e+00
9.880038790134931332e+03,9.717291946919552004e+00
9.880038808694656836e+03,9.716643294305780998e+00
9.880038827254384159e+03,9.715994661502588059e+00
9.880038845814109663e+03,9.715346048637389487e+00
9.880038864373836986e+03,9.714697455583269914e+00
9.880038882933562491e+03,9.714048882467604784e+00
9.880038901493289814e+03,9.713400329163480507e+00
9.880038920053015318e+03,9.712751795798268972e+00
9.880038938612740822e+03,9.712103282308666152e+00
9.880038957172468145e+03,9.711454788631316504e+00
9.880038975732193649e+03,9.710806314893609681e+00
9.880038994291920972e+03,9.710157860968648080e+00
9.880039012851646476e+03,9.709509426983782276e+00
9.880039031411373799e+03,9.708861012812137758e+00
9.880039049971099303e+03,9.708212618581056219e+00
9.880039068530826626e+03,9.707564244163682687e+00
9.880039087090552130e+03,9.706915889687335763e+00
9.880039105650279453e+03,9.706267555025188898e+00
9.880039124210004957e+03,9.705619240304542927e+00
9.880039142769732280e+03,9.704970945398560644e+00
9.880039161329457784e+03,9.704322670434555320e+00
9.880039179889183288e+03,9.703674415349212268e+00
9.880039198448910611e+03,9.703026180079252327e+00
9.880039217008636115e+03,9.702377964751967454e+00
9.880039235568363438e+03,9.701729769240547085e+00
9.880039254128088942e+03,9.701081593672277847e+00
9.880039272687816265e+03,9.700433437920345625e+00
9.880039291247541769e+03,9.699785302112033492e+00
9.880039309807269092e+03,9.699137186120532661e+00
9.880039328366994596e+03,9.698489090073108443e+00
9.880039346926721919e+03,9.697841013842987579e+00
9.880039365486447423e+03,9.697192957557419390e+00
9.880039384046174746e+03,9.696544921089623514e+00
9.880039402605900250e+03,9.695896904566865260e+00
9.880039421165625754e+03,9.695248907925856585e+00
9.880039439725353077e+03,9.694600931103314778e+00
9.880039458285078581e+03,9.693952974226531794e+00
9.880039476844805904e+03,9.693305037168707727e+00
9.880039495404531408e+03,9.692657120057072362e+00
9.880039513964258731e+03,9.692009222764889742e+00
9.880039532523984235e+03,9.691361345419386097e+00
9.880039551083711558e+03,9.690713487893795275e+00
9.880039569643437062e+03,9.690065650315354162e+00
9.880039588203164385e+03,9.689417832557282395e+00
9.880039606762889889e+03,9.688770034746850612e+00
9.880039625322617212e+03,9.688122256757289108e+00
9.880039643882342716e+03,9.687474498715797466e+00
9.880039662442068220e+03,9.686826760559151595e+00
9.880039681001795543e+03,9.686179042224091873e+00
9.880039699561521047e+03,9.685531343837833873e+00
9.880039718121248370e+03,9.684883665273614994e+00
9.880039736680973874e+03,9.684236006658672125e+00
9.880039755240701197e+03,9.683588367866269309e+00
9.880039773800426701e+03,9.682940749023590143e+00
9.880039792360154024e+03,9.682293150003934201e+00
9.880039810919879528e+03,9.681645570934488632e+00
9.880039829479606851e+03,9.680998011688531690e+00
9.880039848039332355e+03,9.680350472393234540e+00
9.880039866599059678e+03,9.679702952921923398e+00
9.880039885158785182e+03,9.679055453401749887e+00
9.880039903718510686e+03,9.678407973769477479e+00
9.880039922278238009e+03,9.677760513961906952e+00
9.880039940837963513e+03,9.677113074106182822e+00
9.880039959397690836e+03,9.676465654075620648e+00
9.880039977957416340e+03,9.675818253997359619e+00
9.880039996517143663e+03,9.675170873744754374e+00
9.880040015076869167e+03,9.674523513444938771e+00
9.880040033636596490e+03,9.673876172971231924e+00
9.880040052196321994e+03,9.673228852450774795e+00
9.880040070756049317e+03,9.672581551756922025e+00
9.880040089315774821e+03,9.671934271016802143e+00
9.880040107875502144e+03,9.671287010103750248e+00
9.880040126435227648e+03,9.670639769144871778e+00
9.880040144994953152e+03,9.669992548077004813e+00
9.880040163554680475e+03,9.669345346836919930e+00
9.880040182114405980e+03,9.668698165551724344e+00
9.880040200674133303e+03,9.668051004094801115e+00
9.880040219233858807e+03,9.667403862593252128e+00
9.880040237793586130e+03,9.666756740920446234e+00
9.880040256353311634e+03,9.666109639203453341e+00
9.880040274913038957e+03,9.665462557315709802e+00
9.880040293472764461e+03,9.664815495384253552e+00
9.880040312032491784e+03,9.664168453282496074e+00
9.880040330592217288e+03,9.663521431137519713e+00
9.880040349151944611e+03,9.662874428822716411e+00
9.880040367711670115e+03,9.662227446465163183e+00
9.880040386271395619e+03,9.661580484001651925e+00
9.880040404831122942e+03,9.660933541369049138e+00
9.880040423390848446e+03,9.660286618694392757e+00
9.880040441950575769e+03,9.659639715851081831e+00
9.880040460510301273e+03,9.658992832966211139e+00
9.880040479070028596e+03,9.658345969913185058e+00
9.880040497629754100e+03,9.657699126819039748e+00
9.880040516189481423e+03,9.657052303557215112e+00
9.880040534749206927e+03,9.656405500254725993e+00
9.880040553308934250e+03,9.655758716785054929e+00
9.880040571868659754e+03,9.655111953275197223e+00
9.880040590428387077e+03,9.654465209598621200e+00
9.880040608988112581e+03,9.653818485882339928e+00
9.880040627547838085e+03,9.653171782063196815e+00
9.880040646107565408e+03,9.652525098078038823e+00
9.880040664667290912e+03,9.651878434053870137e+00
9.880040683227018235e+03,9.651231789864175070e+00
9.880040701786743739e+03,9.650585165635941820e+00
9.880040720346471062e+03,9.649938561242649371e+00
9.880040738906196566e+03,9.649291976811294802e+00
9.880040757465923889e+03,9.648645412215364203e+00
9.880040776025649393e+03,9.647998867581836890e+00
9.880040794585376716e+03,9.647352342784191848e+00
9.880040813145102220e+03,9.646705837949426154e+00
9.880040831704829543e+03,9.646059352951036558e+00
9.880040850264555047e+03,9.645412887915973954e+00
9.880040868824280551e+03,9.644766442781136817e+00
9.880040887384007874e+03,9.644120017483386320e+00
9.880040905943733378e+03,9.643473612149680463e+00
9.880040924503460701e+03,9.642827226653539086e+00
9.880040943063186205e+03,9.642180861121898872e+00
9.880040961622913528e+03,9.641534515428306307e+00
9.880040980182639032e+03,9.640888189699682087e+00
9.880040998742366355e+03,9.640241883809594015e+00
9.880041017302091859e+03,9.639595597884953904e+00
9.880041035861819182e+03,9.638949331799304687e+00
9.880041054421544686e+03,9.638303085679577720e+00
9.880041072981270190e+03,9.637656859462643055e+00
9.880041091540997513e+03,9.637010653085427592e+00
9.880041110100723017e+03,9.636364466674827156e+00
9.880041128660450340e+03,9.635718300104423761e+00
9.880041147220175844e+03,9.635072153501106129e+00
9.880041165779903167e+03,9.634426026738450943e+00
9.880041184339628671e+03,9.633779919943352255e+00
9.880041202899355994e+03,9.633133832989384970e+00
9.880041221459081498e+03,9.632487766003452023e+00
9.880041240018808821e+03,9.631841718859131873e+00
9.880041258578534325e+03,9.631195691683295479e+00
9.880041277138261648e+03,9.630549684349562156e+00
9.880041295697987152e+03,9.629903696984797534e+00
9.880041314257712656e+03,9.629257729525907195e+00
9.880041332817439979e+03,9.628611781909807377e+00
9.880041351377165483e+03,9.627965854263388579e+00
9.880041369936892806e+03,9.627319946460254130e+00
9.880041388496618310e+03,9.626674058627239461e+00
9.880041407056345633e+03,9.626028190637990534e+00
9.880041425616071137e+03,9.625382342619348108e+00
9.880041444175798460e+03,9.624736514444943936e+00
9.880041462735523965e+03,9.624090706241592130e+00
9.880041481295251288e+03,9.623444917882963523e+00
9.880041499854976792e+03,9.622799149495870452e+00
9.880041518414704115e+03,9.622153400953955327e+00
9.880041536974429619e+03,9.621507672384055354e+00
9.880041555534155123e+03,9.620861963723111643e+00
9.880041574093882446e+03,9.620216274908067078e+00
9.880041592653607950e+03,9.619570606065730445e+00
9.880041611213335273e+03,9.618924957069754811e+00
9.880041629773060777e+03,9.618279328046972054e+00
9.880041648332788100e+03,9.617633718871029913e+00
9.880041666892513604e+03,9.616988129668744278e+00
9.880041685452240927e+03,9.616342560313787757e+00
9.880041704011966431e+03,9.615697010932947819e+00
9.880041722571693754e+03,9.615051481399904176e+00
9.880041741131419258e+03,9.614405971841437193e+00
9.880041759691146581e+03,9.613760482131262108e+00
9.880041778250872085e+03,9.613115012396129089e+00
9.880041796810597589e+03,9.612469562573011217e+00
9.880041815370324912e+03,9.611824132598895787e+00
9.880041833930050416e+03,9.611178722600534741e+00
9.880041852489777739e+03,9.610533332451639765e+00
9.880041871049503243e+03,9.609887962278955698e+00
9.880041889609230566e+03,9.609242611956227975e+00
9.880041908168956070e+03,9.608597281610174790e+00
9.880041926728683393e+03,9.607951971114559342e+00
9.880041945288408897e+03,9.607306680596094495e+00
9.880041963848136220e+03,9.606661409928532791e+00
9.880041982407861724e+03,9.606016159238588870e+00
9.880042000967589047e+03,9.605370928400025932e+00
9.880042019527314551e+03,9.604725717539528418e+00
9.880042038087040055e+03,9.604080526594140466e+00
9.880042056646767378e+03,9.603435355500820947e+00
9.880042075206492882e+03,9.602790204386309370e+00
9.880042093766220205e+03,9.602145073124365382e+00
9.880042112325945709e+03,9.601499961841673425e+00
9.880042130885673032e+03,9.600854870412030451e+00
9.880042149445398536e+03,9.600209798962094254e+00
