Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.061386530092591420e+04,3.447715804891789304e+00
1.061386531688121431e+04,3.447715802444527355e+00
1.061386533283651261e+04,3.447715799997405739e+00
1.061386534879181272e+04,3.447715797550423122e+00
1.061386536474711102e+04,3.447715795103582170e+00
1.061386538070241113e+04,3.447715792656880218e+00
1.061386539665770943e+04,3.447715790210318598e+00
1.061386541261300954e+04,3.447715787763896866e+00
1.061386542856830783e+04,3.447715785317615467e+00
1.061386544452360795e+04,3.447715782871473067e+00
1.061386546047890624e+04,3.447715780425471888e+00
1.061386547643420636e+04,3.447715777979610596e+00
1.061386549238950465e+04,3.447715775533889637e+00
1.061386550834480477e+04,3.447715773088308566e+00
1.061386552430010306e+04,3.447715770642867383e+00
1.061386554025540318e+04,3.447715768197566533e+00
1.061386555621070147e+04,3.447715765752406014e+00
1.061386557216600158e+04,3.447715763307384496e+00
1.061386558812129988e+04,3.447715760862503753e+00
1.061386560407659999e+04,3.447715758417763343e+00
1.061386562003189829e+04,3.447715755973162821e+00
1.061386563598719840e+04,3.447715753528702631e+00
1.061386565194249670e+04,3.447715751084382330e+00
1.061386566789779681e+04,3.447715748640201472e+00
1.061386568385309511e+04,3.447715746196161390e+00
1.061386569980839522e+04,3.447715743752261641e+00
1.061386571576369352e+04,3.447715741308501780e+00
1.061386573171899363e+04,3.447715738864882251e+00
1.061386574767429192e+04,3.447715736421402610e+00
1.061386576362959204e+04,3.447715733978062858e+00
1.061386577958489033e+04,3.447715731534863437e+00
1.061386579554019045e+04,3.447715729091804349e+00
1.061386581149549056e+04,3.447715726648884704e+00
1.061386582745078886e+04,3.447715724206105836e+00
1.061386584340608897e+04,3.447715721763466856e+00
1.061386585936138727e+04,3.447715719320967764e+00
1.061386587531668738e+04,3.447715716878609005e+00
1.061386589127198567e+04,3.447715714436390133e+00
1.061386590722728579e+04,3.447715711994311150e+00
1.061386592318258408e+04,3.447715709552373387e+00
1.061386593913788420e+04,3.447715707110575067e+00
1.061386595509318249e+04,3.447715704668916636e+00
1.061386597104848261e+04,3.447715702227398094e+00
1.061386598700378090e+04,3.447715699786020771e+00
1.061386600295908102e+04,3.447715697344782892e+00
1.061386601891437931e+04,3.447715694903685346e+00
1.061386603486967942e+04,3.447715692462727688e+00
1.061386605082497772e+04,3.447715690021910362e+00
1.061386606678027783e+04,3.447715687581233368e+00
1.061386608273557613e+04,3.447715685140696706e+00
1.061386609869087624e+04,3.447715682700299045e+00
