Time (BJD_TBD - 2450000), L_f/L_star (ppm)
1.065014266203716397e+04,7.292256673610451401e+01
1.065014268332748725e+04,7.292243587521954851e+01
1.065014270461781052e+04,7.292230500675157145e+01
1.065014272590813380e+04,7.292217413070063969e+01
1.065014274719845707e+04,7.292204324706676744e+01
1.065014276848878217e+04,7.292191235583878495e+01
1.065014278977910544e+04,7.292178145703910275e+01
1.065014281106942872e+04,7.292165055065657953e+01
1.065014283235975199e+04,7.292151963669120107e+01
1.065014285365007527e+04,7.292138871514301002e+01
1.065014287494039854e+04,7.292125778601204900e+01
1.065014289623072182e+04,7.292112684929834643e+01
1.065014291752104509e+04,7.292099590500191653e+01
1.065014293881136837e+04,7.292086495312278771e+01
1.065014296010169346e+04,7.292073399364980446e+01
1.065014298139201674e+04,7.292060302660536308e+01
1.065014300268234001e+04,7.292047205197833648e+01
1.065014302397266329e+04,7.292034106976869623e+01
1.065014304526298656e+04,7.292021007997651338e+01
1.065014306655330984e+04,7.292007908260180216e+01
1.065014308784363311e+04,7.291994807764459097e+01
1.065014310913395639e+04,7.291981706510490824e+01
1.065014313042427966e+04,7.291968604498276818e+01
1.065014315171460476e+04,7.291955501726702948e+01
1.065014317300492803e+04,7.291942398198008846e+01
1.065014319429525131e+04,7.291929293911076115e+01
1.065014321558557458e+04,7.291916188865913284e+01
1.065014323687589786e+04,7.291903083062518931e+01
1.065014325816622113e+04,7.291889976500895898e+01
1.065014327945654441e+04,7.291876869181047027e+01
1.065014330074686768e+04,7.291863761102976582e+01
1.065014332203719096e+04,7.291850652266687405e+01
1.065014334332751605e+04,7.291837542671059680e+01
1.065014336461783932e+04,7.291824432318341564e+01
1.065014338590816260e+04,7.291811321207408980e+01
1.065014340719848587e+04,7.291798209338267611e+01
1.065014342848880915e+04,7.291785096710920300e+01
1.065014344977913242e+04,7.291771983325371309e+01
1.065014347106945570e+04,7.291758869181619218e+01
1.065014349235977897e+04,7.291745754279672553e+01
1.065014351365010225e+04,7.291732638619529894e+01
1.065014353494042734e+04,7.291719522200074266e+01
1.065014355623075062e+04,7.291706405023550985e+01
1.065014357752107389e+04,7.291693287088840236e+01
1.065014359881139717e+04,7.291680168395946282e+01
1.065014362010172044e+04,7.291667048944873386e+01
1.065014364139204372e+04,7.291653928735620127e+01
1.065014366268236699e+04,7.291640807768190768e+01
1.065014368397269027e+04,7.291627686042590994e+01
1.065014370526301354e+04,7.291614563558822226e+01
1.065014372655333864e+04,7.291601440315764648e+01
1.065014374784366191e+04,7.291588316315660734e+01
1.065014376913398519e+04,7.291575191557397773e+01
1.065014379042430846e+04,7.291562066040974344e+01
1.065014381171463174e+04,7.291548939766397552e+01
1.065014383300495501e+04,7.291535812733665978e+01
1.065014385429527829e+04,7.291522684942785304e+01
1.065014387558560156e+04,7.291509556393755531e+01
1.065014389687592484e+04,7.291496427086582344e+01
1.065014391816624993e+04,7.291483297020145926e+01
1.065014393945657321e+04,7.291470166196688751e+01
1.065014396074689648e+04,7.291457034615096688e+01
1.065014398203721976e+04,7.291443902275371158e+01
1.065014400332754303e+04,7.291430769177515003e+01
1.065014402461786631e+04,7.291417635321529644e+01
1.065014404590818958e+04,7.291404500707419345e+01
1.065014406719851286e+04,7.291391365335188368e+01
1.065014408848883613e+04,7.291378229204833872e+01
1.065014410977916123e+04,7.291365092315241725e+01
1.065014413106948450e+04,7.291351954668657243e+01
