Time (BJD_TBD - 2450000), L_g/L_star (ppm)
9.896128576389048249e+03,4.696480600989286103e+01
9.896128599245501391e+03,4.696466863340378239e+01
9.896128622101952715e+03,4.696453125395333217e+01
9.896128644958405857e+03,4.696439387151963274e+01
9.896128667814857181e+03,4.696425648612461146e+01
9.896128690671310324e+03,4.696411909774639781e+01
9.896128713527761647e+03,4.696398170640688363e+01
9.896128736384214790e+03,4.696384431208420551e+01
9.896128759240666113e+03,4.696370691480029080e+01
9.896128782097119256e+03,4.696356951453322637e+01
9.896128804953570580e+03,4.696343211130494666e+01
9.896128827810023722e+03,4.696329470509359538e+01
9.896128850666476865e+03,4.696315729591010779e+01
9.896128873522928188e+03,4.696301988376544756e+01
9.896128896379381331e+03,4.696288246863778681e+01
9.896128919235832655e+03,4.696274505054896764e+01
9.896128942092285797e+03,4.696260762947716216e+01
9.896128964948737121e+03,4.696247020544426931e+01
9.896128987805190263e+03,4.696233277842841858e+01
9.896129010661641587e+03,4.696219534845151600e+01
9.896129033518094730e+03,4.696205791549169106e+01
9.896129056374546053e+03,4.696192047957086402e+01
9.896129079230999196e+03,4.696178304066712883e+01
9.896129102087450519e+03,4.696164559880243417e+01
9.896129124943903662e+03,4.696150815395488820e+01
9.896129147800356805e+03,4.696137070613546882e+01
9.896129170656808128e+03,4.696123325535511128e+01
9.896129193513261271e+03,4.696109580159197350e+01
9.896129216369712594e+03,4.696095834486796150e+01
9.896129239226165737e+03,4.696082088516117636e+01
9.896129262082617061e+03,4.696068342249354544e+01
9.896129284939070203e+03,4.696054595684321242e+01
9.896129307795521527e+03,4.696040848823205494e+01
9.896129330651974669e+03,4.696027101663822378e+01
9.896129353508425993e+03,4.696013354208363211e+01
9.896129376364879136e+03,4.695999606454637387e+01
9.896129399221332278e+03,4.695985858403744828e+01
9.896129422077783602e+03,4.695972110056781901e+01
9.896129444934236744e+03,4.695958361411557291e+01
9.896129467790688068e+03,4.695944612470266577e+01
9.896129490647141211e+03,4.695930863230721286e+01
9.896129513503592534e+03,4.695917113695110601e+01
9.896129536360045677e+03,4.695903363861248891e+01
9.896129559216497000e+03,4.695889613731328183e+01
9.896129582072950143e+03,4.695875863303158582e+01
9.896129604929401467e+03,4.695862112578932113e+01
9.896129627785854609e+03,4.695848361556461725e+01
9.896129650642307752e+03,4.695834610236843787e+01
9.896129673498759075e+03,4.695820858621175375e+01
9.896129696355212218e+03,4.695807106707267309e+01
9.896129719211663542e+03,4.695793354497313743e+01
9.896129742068116684e+03,4.695779601989124075e+01
9.896129764924568008e+03,4.695765849184891039e+01
9.896129787781021150e+03,4.695752096082427585e+01
9.896129810637472474e+03,4.695738342683924316e+01
9.896129833493925616e+03,4.695724588987192760e+01
9.896129856350376940e+03,4.695710834994425653e+01
9.896129879206830083e+03,4.695697080703435233e+01
9.896129902063283225e+03,4.695683326115315737e+01
9.896129924919734549e+03,4.695669571231168504e+01
9.896129947776187691e+03,4.695655816048802933e+01
9.896129970632639015e+03,4.695642060570408205e+01
9.896129993489092158e+03,4.695628304793801533e+01
9.896130016345543481e+03,4.695614548721171388e+01
9.896130039201996624e+03,4.695600792350329300e+01
9.896130062058447947e+03,4.695587035683468002e+01
9.896130084914901090e+03,4.695573278718400445e+01
9.896130107771352414e+03,4.695559521457317231e+01
9.896130130627805556e+03,4.695545763898029890e+01
9.896130153484256880e+03,4.695532006042731865e+01
9.896130176340710022e+03,4.695518247889234686e+01
9.896130199197163165e+03,4.695504489438632589e+01
9.896130222053614489e+03,4.695490730692026204e+01
9.896130244910067631e+03,4.695476971647224929e+01
9.896130267766518955e+03,4.695463212306421497e+01
9.896130290622972097e+03,4.695449452667426726e+01
9.896130313479423421e+03,4.695435692732434063e+01
9.896130336335876564e+03,4.695421932499255036e+01
9.896130359192327887e+03,4.695408171970080247e+01
9.896130382048781030e+03,4.695394411142722646e+01
9.896130404905232353e+03,4.695380650019374968e+01
9.896130427761685496e+03,4.695366888597846611e+01
9.896130450618138639e+03,4.695353126879236783e+01
9.896130473474589962e+03,4.695339364864641141e+01
9.896130496331043105e+03,4.695325602551870503e+01
9.896130519187494428e+03,4.695311839943119736e+01
9.896130542043947571e+03,4.695298077036198237e+01
9.896130564900398895e+03,4.695284313833297318e+01
9.896130587756852037e+03,4.695270550332231352e+01
9.896130610613303361e+03,4.695256786535192361e+01
9.896130633469756503e+03,4.695243022439988323e+01
9.896130656326207827e+03,4.695229258048813392e+01
9.896130679182660970e+03,4.695215493359481940e+01
9.896130702039114112e+03,4.695201728373086070e+01
9.896130724895565436e+03,4.695187963090726413e+01
9.896130747752018578e+03,4.695174197510212366e+01
9.896130770608469902e+03,4.695160431633739506e+01
9.896130793464923045e+03,4.695146665459113677e+01
9.896130816321374368e+03,4.695132898988531878e+01
9.896130839177827511e+03,4.695119132219804925e+01
9.896130862034278834e+03,4.695105365155124133e+01
9.896130884890731977e+03,4.695091597792298188e+01
9.896130907747183301e+03,4.695077830133526220e+01
9.896130930603636443e+03,4.695064062176612651e+01
9.896130953460089586e+03,4.695050293922658113e+01
9.896130976316540909e+03,4.695036525372760394e+01
9.896130999172994052e+03,4.695022756524727470e+01
9.896131022029445376e+03,4.695008987380754917e+01
9.896131044885898518e+03,4.694995217938655685e+01
9.896131067742349842e+03,4.694981448200616114e+01
9.896131090598802984e+03,4.694967678164449865e+01
9.896131113455254308e+03,4.694953907832353934e+01
9.896131136311707451e+03,4.694940137202134167e+01
9.896131159168158774e+03,4.694926366275985430e+01
9.896131182024611917e+03,4.694912595051717830e+01
9.896131204881063240e+03,4.694898823531525522e+01
9.896131227737516383e+03,4.694885051713217194e+01
9.896131250593969526e+03,4.694871279597891345e+01
9.896131273450420849e+03,4.694857507186647894e+01
9.896131296306873992e+03,4.694843734477292685e+01
9.896131319163325315e+03,4.694829961472022006e+01
9.896131342019778458e+03,4.694816188168645965e+01
9.896131364876229782e+03,4.694802414569358717e+01
9.896131387732682924e+03,4.694788640671967528e+01
9.896131410589134248e+03,4.694774866478669395e+01
9.896131433445587390e+03,4.694761091987273005e+01
9.896131456302038714e+03,4.694747317199970382e+01
9.896131479158491857e+03,4.694733542114573055e+01
9.896131502014944999e+03,4.694719766732180943e+01
9.896131524871396323e+03,4.694705991053888994e+01
9.896131547727849465e+03,4.694692215077507313e+01
9.896131570584300789e+03,4.694678438805231480e+01
9.896131593440753932e+03,4.694664662234867336e+01
9.896131616297205255e+03,4.694650885368614013e+01
9.896131639153658398e+03,4.694637108204280196e+01
9.896131662010109721e+03,4.694623330744055778e+01
9.896131684866562864e+03,4.694609552985753709e+01
9.896131707723014188e+03,4.694595774931568855e+01
9.896131730579467330e+03,4.694581996579309191e+01
9.896131753435920473e+03,4.694568217930072507e+01
9.896131776292371796e+03,4.694554438984958722e+01
9.896131799148824939e+03,4.694540659741775102e+01
9.896131822005276263e+03,4.694526880202716512e+01
9.896131844861729405e+03,4.694513100365593772e+01
9.896131867718180729e+03,4.694499320232600326e+01
9.896131890574633871e+03,4.694485539801543439e+01
9.896131913431085195e+03,4.694471759074621531e+01
9.896131936287538338e+03,4.694457978049640445e+01
9.896131959143989661e+03,4.694444196728797891e+01
9.896131982000442804e+03,4.694430415109899002e+01
9.896132004856895946e+03,4.694416633194045119e+01
9.896132027713347270e+03,4.694402850982334030e+01
9.896132050569800413e+03,4.694389068472573001e+01
9.896132073426251736e+03,4.694375285666959741e+01
9.896132096282704879e+03,4.694361502563300803e+01
9.896132119139156202e+03,4.694347719163792476e+01
9.896132141995609345e+03,4.694333935466241314e+01
9.896132164852060669e+03,4.694320151472845737e+01
9.896132187708513811e+03,4.694306367181410877e+01
9.896132210564965135e+03,4.694292582594135155e+01
9.896132233421418277e+03,4.694278797708824413e+01
9.896132256277869601e+03,4.694265012527674941e+01
9.896132279134322744e+03,4.694251227048493291e+01
9.896132301990775886e+03,4.694237441272383649e+01
9.896132324847227210e+03,4.694223655200438827e+01
9.896132347703680352e+03,4.694209868830468935e+01
9.896132370560131676e+03,4.694196082164671679e+01
9.896132393416584819e+03,4.694182295200851485e+01
9.896132416273036142e+03,4.694168507941206059e+01
9.896132439129489285e+03,4.694154720383543378e+01
9.896132461985940608e+03,4.694140932530059729e+01
9.896132484842393751e+03,4.694127144378560956e+01
9.896132507698845075e+03,4.694113355931244769e+01
9.896132530555298217e+03,4.694099567185918431e+01
9.896132553411751360e+03,4.694085778143681864e+01
9.896132576268202683e+03,4.694071988805632145e+01
9.896132599124655826e+03,4.694058199169577961e+01
9.896132621981107150e+03,4.694044409237715598e+01
9.896132644837560292e+03,4.694030619007851612e+01
9.896132667694011616e+03,4.694016828482183712e+01
9.896132690550464758e+03,4.694003037658517741e+01
9.896132713406916082e+03,4.693989246539051408e+01
9.896132736263369225e+03,4.693975455121591267e+01
9.896132759119820548e+03,4.693961663408335028e+01
9.896132781976273691e+03,4.693947871397087113e+01
9.896132804832726833e+03,4.693934079088949574e+01
9.896132827689178157e+03,4.693920286485020910e+01
9.896132850545631300e+03,4.693906493583105544e+01
9.896132873402082623e+03,4.693892700385404737e+01
9.896132896258535766e+03,4.693878906889724334e+01
9.896132919114987089e+03,4.693865113098257780e+01
9.896132941971440232e+03,4.693851319008813050e+01
9.896132964827891556e+03,4.693837524623591406e+01
9.896132987684344698e+03,4.693823729940395140e+01
9.896133010540796022e+03,4.693809934961422670e+01
9.896133033397249164e+03,4.693796139684480551e+01
9.896133056253700488e+03,4.693782344111766491e+01
9.896133079110153631e+03,4.693768548241084204e+01
9.896133101966606773e+03,4.693754752073535741e+01
