Time (BJD_TBD - 2450000), F_h/L_star (ppm)
1.013184277777792886e+04,1.478329058166655052e+01
1.013184279854968190e+04,1.478326474466950557e+01
1.013184281932143494e+04,1.478323890733756407e+01
1.013184284009318799e+04,1.478321306967072601e+01
1.013184286086494103e+04,1.478318723166899495e+01
1.013184288163669407e+04,1.478316139333237267e+01
1.013184290240844712e+04,1.478313555466085916e+01
1.013184292318020016e+04,1.478310971565445797e+01
1.013184294395195320e+04,1.478308387631317089e+01
1.013184296472370625e+04,1.478305803663699436e+01
1.013184298549545929e+04,1.478303219662593548e+01
1.013184300626721233e+04,1.478300635627998894e+01
1.013184302703896537e+04,1.478298051559916182e+01
1.013184304781071842e+04,1.478295467458344881e+01
1.013184306858247146e+04,1.478292883323285878e+01
1.013184308935422450e+04,1.478290299154738818e+01
1.013184311012597936e+04,1.478287714952477927e+01
1.013184313089773241e+04,1.478285130716955820e+01
1.013184315166948545e+04,1.478282546447945833e+01
1.013184317244123849e+04,1.478279962145448501e+01
1.013184319321299154e+04,1.478277377809463644e+01
1.013184321398474458e+04,1.478274793439991619e+01
1.013184323475649762e+04,1.478272209037032781e+01
1.013184325552825067e+04,1.478269624600587484e+01
1.013184327630000371e+04,1.478267040130654664e+01
1.013184329707175675e+04,1.478264455627235208e+01
1.013184331784350979e+04,1.478261871090329826e+01
1.013184333861526284e+04,1.478259286519937632e+01
1.013184335938701588e+04,1.478256701916059157e+01
1.013184338015876892e+04,1.478254117278694224e+01
1.013184340093052197e+04,1.478251532607843544e+01
1.013184342170227501e+04,1.478248947903506760e+01
1.013184344247402805e+04,1.478246363165684762e+01
1.013184346324578109e+04,1.478243778394376662e+01
1.013184348401753414e+04,1.478241193589583169e+01
1.013184350478928718e+04,1.478238608751304106e+01
1.013184352556104022e+04,1.478236023879539651e+01
1.013184354633279327e+04,1.478233438974290159e+01
1.013184356710454631e+04,1.478230854035555630e+01
1.013184358787629935e+04,1.478228269063336064e+01
1.013184360864805240e+04,1.478225684057631817e+01
1.013184362941980544e+04,1.478223099018442710e+01
1.013184365019155848e+04,1.478220513945769277e+01
1.013184367096331152e+04,1.478217928839611517e+01
1.013184369173506457e+04,1.478215343699969431e+01
1.013184371250681761e+04,1.478212758526843373e+01
1.013184373327857065e+04,1.478210173320232812e+01
1.013184375405032551e+04,1.478207588079912149e+01
1.013184377482207856e+04,1.478205002806334001e+01
1.013184379559383160e+04,1.478202417499272237e+01
1.013184381636558464e+04,1.478199832158727212e+01
1.013184383713733769e+04,1.478197246784698393e+01
1.013184385790909073e+04,1.478194661377186492e+01
1.013184387868084377e+04,1.478192075936191330e+01
1.013184389945259682e+04,1.478189490461713262e+01
1.013184392022434986e+04,1.478186904953751934e+01
1.013184394099610290e+04,1.478184319412308056e+01
1.013184396176785594e+04,1.478181733837381451e+01
1.013184398253960899e+04,1.478179148228972473e+01
1.013184400331136203e+04,1.478176562587081122e+01
1.013184402408311507e+04,1.478173976911707044e+01
1.013184404485486812e+04,1.478171391202851481e+01
1.013184406562662116e+04,1.478168805460513369e+01
1.013184408639837420e+04,1.478166219684693239e+01
1.013184410717012724e+04,1.478163633875391625e+01
