Time (BJD_TBD - 2450000), L_f/L_star (ppm)
1.013335255787055939e+04,6.795893456703385027e+01
1.013335257878931770e+04,6.795922465251524613e+01
1.013335259970807601e+04,6.795951473169026258e+01
1.013335262062683432e+04,6.795980480455877171e+01
1.013335264154559445e+04,6.796009487114599779e+01
1.013335266246435276e+04,6.796038493140143544e+01
1.013335268338311107e+04,6.796067498535019524e+01
1.013335270430186938e+04,6.796096503299226299e+01
1.013335272522062769e+04,6.796125507432755342e+01
1.013335274613938600e+04,6.796154510935605231e+01
1.013335276705814431e+04,6.796183513807764598e+01
1.013335278797690262e+04,6.796212516049230601e+01
1.013335280889566275e+04,6.796241517662517140e+01
1.013335282981442106e+04,6.796270518642577940e+01
1.013335285073317937e+04,6.796299518991925481e+01
1.013335287165193768e+04,6.796328518710555500e+01
1.013335289257069599e+04,6.796357517798463732e+01
1.013335291348945429e+04,6.796386516255641652e+01
1.013335293440821260e+04,6.796415514082082154e+01
1.013335295532697091e+04,6.796444511277780975e+01
1.013335297624573104e+04,6.796473507845256279e+01
1.013335299716448935e+04,6.796502503779457527e+01
1.013335301808324766e+04,6.796531499082897199e+01
1.013335303900200597e+04,6.796560493755573873e+01
1.013335305992076428e+04,6.796589487797477602e+01
1.013335308083952259e+04,6.796618481208605544e+01
1.013335310175828090e+04,6.796647473988950594e+01
1.013335312267703921e+04,6.796676466138508488e+01
1.013335314359579934e+04,6.796705457659790284e+01
1.013335316451455765e+04,6.796734448547752550e+01
1.013335318543331596e+04,6.796763438804909185e+01
1.013335320635207427e+04,6.796792428431250244e+01
1.013335322727083258e+04,6.796821417426775724e+01
1.013335324818959089e+04,6.796850405791474259e+01
1.013335326910834920e+04,6.796879393525347268e+01
1.013335329002710751e+04,6.796908380628380542e+01
1.013335331094586763e+04,6.796937367103093663e+01
1.013335333186462594e+04,6.796966352944440359e+01
1.013335335278338425e+04,6.796995338154933108e+01
1.013335337370214256e+04,6.797024322734563384e+01
1.013335339462090087e+04,6.797053306683329765e+01
1.013335341553965918e+04,6.797082290001226568e+01
1.013335343645841749e+04,6.797111272688242423e+01
1.013335345737717762e+04,6.797140254746896915e+01
1.013335347829593593e+04,6.797169236172143769e+01
1.013335349921469424e+04,6.797198216966494044e+01
1.013335352013345255e+04,6.797227197129943477e+01
1.013335354105221086e+04,6.797256176662486382e+01
1.013335356197096917e+04,6.797285155564118497e+01
1.013335358288972748e+04,6.797314133834828453e+01
1.013335360380848579e+04,6.797343111474616251e+01
1.013335362472724591e+04,6.797372088485992947e+01
1.013335364564600422e+04,6.797401064863913689e+01
1.013335366656476253e+04,6.797430040610890956e+01
1.013335368748352084e+04,6.797459015726920484e+01
1.013335370840227915e+04,6.797487990211998010e+01
1.013335372932103746e+04,6.797516964066112166e+01
1.013335375023979577e+04,6.797545937289262952e+01
1.013335377115855408e+04,6.797574909881440419e+01
1.013335379207731421e+04,6.797603881845161311e+01
1.013335381299607252e+04,6.797632853175376511e+01
1.013335383391483083e+04,6.797661823874605602e+01
1.013335385483358914e+04,6.797690793942840060e+01
1.013335387575234745e+04,6.797719763380068514e+01
1.013335389667110576e+04,6.797748732186292386e+01
1.013335391758986407e+04,6.797777700361503150e+01
1.013335393850862238e+04,6.797806667905695122e+01
1.013335395942738251e+04,6.797835634821379358e+01
1.013335398034614082e+04,6.797864601103515270e+01
1.013335400126489913e+04,6.797893566754616756e+01
1.013335402218365743e+04,6.797922531774671029e+01
1.013335404310241574e+04,6.797951496163680929e+01
1.013335406402117405e+04,6.797980459921635088e+01
1.013335408493993236e+04,6.798009423048526401e+01
1.013335410585869067e+04,6.798038385544354867e+01
1.013335412677745080e+04,6.798067347411627281e+01
1.013335414769620911e+04,6.798096308645305896e+01
1.013335416861496742e+04,6.798125269247897506e+01
1.013335418953372573e+04,6.798154229219400690e+01
1.013335421045248404e+04,6.798183188559808343e+01
1.013335423137124235e+04,6.798212147269114780e+01
1.013335425229000066e+04,6.798241105347311475e+01
1.013335427320876079e+04,6.798270062796913749e+01
1.013335429412751910e+04,6.798299019612881011e+01
1.013335431504627741e+04,6.798327975797721479e+01
1.013335433596503572e+04,6.798356931351430887e+01
1.013335435688379403e+04,6.798385886274002132e+01
1.013335437780255234e+04,6.798414840565430950e+01
1.013335439872131064e+04,6.798443794225710235e+01
1.013335441964006895e+04,6.798472747254837145e+01
1.013335444055882908e+04,6.798501699655319896e+01
1.013335446147758739e+04,6.798530651422116478e+01
1.013335448239634570e+04,6.798559602557742210e+01
1.013335450331510401e+04,6.798588553062189987e+01
1.013335452423386232e+04,6.798617502935452706e+01
1.013335454515262063e+04,6.798646452177526101e+01
1.013335456607137894e+04,6.798675400788403067e+01
1.013335458699013725e+04,6.798704348768076500e+01
1.013335460790889738e+04,6.798733296119061720e+01
1.013335462882765569e+04,6.798762242836315295e+01
1.013335464974641400e+04,6.798791188922346862e+01
1.013335467066517231e+04,6.798820134377156421e+01
1.013335469158393062e+04,6.798849079200732604e+01
1.013335471250268893e+04,6.798878023393071146e+01
1.013335473342144724e+04,6.798906966954167785e+01
1.013335475434020555e+04,6.798935909884013995e+01
1.013335477525896567e+04,6.798964852185122254e+01
1.013335479617772398e+04,6.798993793852453393e+01
1.013335481709648229e+04,6.799022734888518471e+01
1.013335483801524060e+04,6.799051675293307540e+01
1.013335485893399891e+04,6.799080615066820599e+01
1.013335487985275722e+04,6.799109554209049122e+01
1.013335490077151553e+04,6.799138492719986004e+01
1.013335492169027384e+04,6.799167430599626982e+01
1.013335494260903397e+04,6.799196367850483114e+01
1.013335496352779228e+04,6.799225304467513809e+01
1.013335498444655059e+04,6.799254240453230125e+01
1.013335500536530890e+04,6.799283175807626378e+01
1.013335502628406721e+04,6.799312110530696884e+01
1.013335504720282552e+04,6.799341044622437380e+01
1.013335506812158383e+04,6.799369978082837918e+01
1.013335508904034396e+04,6.799398910914410976e+01
1.013335510995910226e+04,6.799427843112120229e+01
1.013335513087786057e+04,6.799456774678472470e+01
1.013335515179661888e+04,6.799485705613464859e+01
1.013335517271537719e+04,6.799514635917090288e+01
1.013335519363413550e+04,6.799543565589343075e+01
1.013335521455289381e+04,6.799572494630216113e+01
1.013335523547165212e+04,6.799601423039702297e+01
1.013335525639041225e+04,6.799630350820316949e+01
1.013335527730917056e+04,6.799659277967018056e+01
1.013335529822792887e+04,6.799688204482315257e+01
1.013335531914668718e+04,6.799717130366205708e+01
1.013335534006544549e+04,6.799746055618680884e+01
1.013335536098420380e+04,6.799774980239736522e+01
1.013335538190296211e+04,6.799803904229366935e+01
1.013335540282172042e+04,6.799832827587563600e+01
1.013335542374048055e+04,6.799861750316838993e+01
1.013335544465923886e+04,6.799890672412155368e+01
1.013335546557799717e+04,6.799919593876019519e+01
1.013335548649675547e+04,6.799948514708431446e+01
1.013335550741551378e+04,6.799977434909381202e+01
1.013335552833427209e+04,6.800006354478863102e+01
1.013335554925303040e+04,6.800035273416871462e+01
1.013335557017178871e+04,6.800064191723400597e+01
1.013335559109054884e+04,6.800093109400958724e+01
1.013335561200930715e+04,6.800122026444513779e+01
1.013335563292806546e+04,6.800150942856569714e+01
1.013335565384682377e+04,6.800179858637123687e+01
1.013335567476558208e+04,6.800208773786168592e+01
1.013335569568434039e+04,6.800237688303700168e+01
1.013335571660309870e+04,6.800266602189709886e+01
1.013335573752185701e+04,6.800295515444194905e+01
1.013335575844061714e+04,6.800324428069662019e+01
1.013335577935937545e+04,6.800353340061074903e+01
1.013335580027813376e+04,6.800382251420946034e+01
1.013335582119689207e+04,6.800411162149265465e+01
1.013335584211565038e+04,6.800440072246030354e+01
1.013335586303440869e+04,6.800468981711233596e+01
1.013335588395316699e+04,6.800497890544869506e+01
1.013335590487192530e+04,6.800526798746930979e+01
1.013335592579068543e+04,6.800555706319926230e+01
1.013335594670944374e+04,6.800584613258824618e+01
1.013335596762820205e+04,6.800613519566130094e+01
1.013335598854696036e+04,6.800642425241841238e+01
1.013335600946571867e+04,6.800671330285946681e+01
1.013335603038447698e+04,6.800700234698445001e+01
1.013335605130323529e+04,6.800729138479327673e+01
1.013335607222199542e+04,6.800758041631102913e+01
1.013335609314075373e+04,6.800786944148740076e+01
1.013335611405951204e+04,6.800815846034744538e+01
1.013335613497827035e+04,6.800844747289109193e+01
1.013335615589702866e+04,6.800873647911831199e+01
1.013335617681578697e+04,6.800902547902902029e+01
1.013335619773454528e+04,6.800931447262317420e+01
1.013335621865330359e+04,6.800960345990070266e+01
1.013335623957206371e+04,6.800989244088671626e+01
1.013335626049082202e+04,6.801018141553082330e+01
1.013335628140958033e+04,6.801047038385817700e+01
1.013335630232833864e+04,6.801075934586864946e+01
1.013335632324709695e+04,6.801104830156219805e+01
1.013335634416585526e+04,6.801133725093879434e+01
1.013335636508461357e+04,6.801162619399835307e+01
1.013335638600337188e+04,6.801191513074083161e+01
1.013335640692213201e+04,6.801220406119129791e+01
1.013335642784089032e+04,6.801249298529940290e+01
1.013335644875964863e+04,6.801278190309027138e+01
1.013335646967840694e+04,6.801307081456378967e+01
1.013335649059716525e+04,6.801335971971994354e+01
1.013335651151592356e+04,6.801364861855864774e+01
1.013335653243468187e+04,6.801393751107985963e+01
1.013335655335344018e+04,6.801422639728350816e+01
1.013335657427220031e+04,6.801451527719464707e+01
