Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.013335255787055939e+04,2.559638359179173150e+00
1.013335257878931770e+04,2.559638420495218281e+00
1.013335259970807601e+04,2.559638481804126897e+00
1.013335262062683432e+04,2.559638543105897668e+00
1.013335264154559445e+04,2.559638604400536810e+00
1.013335266246435276e+04,2.559638665688032777e+00
1.013335268338311107e+04,2.559638726968389566e+00
1.013335270430186938e+04,2.559638788241607621e+00
1.013335272522062769e+04,2.559638849507686054e+00
1.013335274613938600e+04,2.559638910766624864e+00
1.013335276705814431e+04,2.559638972018422720e+00
1.013335278797690262e+04,2.559639033263080066e+00
1.013335280889566275e+04,2.559639094500601786e+00
1.013335282981442106e+04,2.559639155730975890e+00
1.013335285073317937e+04,2.559639216954207264e+00
1.013335287165193768e+04,2.559639278170296350e+00
1.013335289257069599e+04,2.559639339379242706e+00
1.013335291348945429e+04,2.559639400581044555e+00
1.013335293440821260e+04,2.559639461775702785e+00
1.013335295532697091e+04,2.559639522963216507e+00
1.013335297624573104e+04,2.559639584143590163e+00
1.013335299716448935e+04,2.559639645316813539e+00
1.013335301808324766e+04,2.559639706482890187e+00
1.013335303900200597e+04,2.559639767641820995e+00
1.013335305992076428e+04,2.559639828793604632e+00
1.013335308083952259e+04,2.559639889938241097e+00
1.013335310175828090e+04,2.559639951075729947e+00
1.013335312267703921e+04,2.559640012206070292e+00
1.013335314359579934e+04,2.559640073329267018e+00
1.013335316451455765e+04,2.559640134445309023e+00
1.013335318543331596e+04,2.559640195554201636e+00
1.013335320635207427e+04,2.559640256655943968e+00
1.013335322727083258e+04,2.559640317750536020e+00
1.013335324818959089e+04,2.559640378837976904e+00
1.013335326910834920e+04,2.559640439918266175e+00
1.013335329002710751e+04,2.559640500991403833e+00
1.013335331094586763e+04,2.559640562057393876e+00
1.013335333186462594e+04,2.559640623116225644e+00
1.013335335278338425e+04,2.559640684167904023e+00
1.013335337370214256e+04,2.559640745212429014e+00
1.013335339462090087e+04,2.559640806249799727e+00
1.013335341553965918e+04,2.559640867280014831e+00
1.013335343645841749e+04,2.559640928303075658e+00
1.013335345737717762e+04,2.559640989318985316e+00
1.013335347829593593e+04,2.559641050327734479e+00
1.013335349921469424e+04,2.559641111329325813e+00
1.013335352013345255e+04,2.559641172323761094e+00
1.013335354105221086e+04,2.559641233311038544e+00
1.013335356197096917e+04,2.559641294291158164e+00
1.013335358288972748e+04,2.559641355264119067e+00
1.013335360380848579e+04,2.559641416229920807e+00
1.013335362472724591e+04,2.559641477188569159e+00
1.013335364564600422e+04,2.559641538140052131e+00
1.013335366656476253e+04,2.559641599084374608e+00
1.013335368748352084e+04,2.559641660021536591e+00
1.013335370840227915e+04,2.559641720951536747e+00
1.013335372932103746e+04,2.559641781874375965e+00
1.013335375023979577e+04,2.559641842790052468e+00
1.013335377115855408e+04,2.559641903698567145e+00
1.013335379207731421e+04,2.559641964599923103e+00
1.013335381299607252e+04,2.559642025494111017e+00
1.013335383391483083e+04,2.559642086381134440e+00
1.013335385483358914e+04,2.559642147260993372e+00
1.013335387575234745e+04,2.559642208133688257e+00
1.013335389667110576e+04,2.559642268999216430e+00
1.013335391758986407e+04,2.559642329857579668e+00
1.013335393850862238e+04,2.559642390708776194e+00
1.013335395942738251e+04,2.559642451552811337e+00
1.013335398034614082e+04,2.559642512389674440e+00
1.013335400126489913e+04,2.559642573219369499e+00
1.013335402218365743e+04,2.559642634041896514e+00
1.013335404310241574e+04,2.559642694857255041e+00
1.013335406402117405e+04,2.559642755665444191e+00
1.013335408493993236e+04,2.559642816466463966e+00
1.013335410585869067e+04,2.559642877260314364e+00
1.013335412677745080e+04,2.559642938046998939e+00
1.013335414769620911e+04,2.559642998826507476e+00
1.013335416861496742e+04,2.559643059598844861e+00
1.013335418953372573e+04,2.559643120364010205e+00
1.013335421045248404e+04,2.559643181122003064e+00
1.013335423137124235e+04,2.559643241872823882e+00
1.013335425229000066e+04,2.559643302616470883e+00
1.013335427320876079e+04,2.559643363352949397e+00
1.013335429412751910e+04,2.559643424082249208e+00
1.013335431504627741e+04,2.559643484804373870e+00
1.013335433596503572e+04,2.559643545519323826e+00
1.013335435688379403e+04,2.559643606227098189e+00
1.013335437780255234e+04,2.559643666927696515e+00
1.013335439872131064e+04,2.559643727621118359e+00
1.013335441964006895e+04,2.559643788307363277e+00
1.013335444055882908e+04,2.559643848986436598e+00
1.013335446147758739e+04,2.559643909658326333e+00
1.013335448239634570e+04,2.559643970323038253e+00
1.013335450331510401e+04,2.559644030980571916e+00
1.013335452423386232e+04,2.559644091630925544e+00
1.013335454515262063e+04,2.559644152274100026e+00
1.013335456607137894e+04,2.559644212910094030e+00
1.013335458699013725e+04,2.559644273538907555e+00
1.013335460790889738e+04,2.559644334160545931e+00
1.013335462882765569e+04,2.559644394774996723e+00
1.013335464974641400e+04,2.559644455382266148e+00
1.013335467066517231e+04,2.559644515982352875e+00
1.013335469158393062e+04,2.559644576575257346e+00
1.013335471250268893e+04,2.559644637160977787e+00
1.013335473342144724e+04,2.559644697739514640e+00
1.013335475434020555e+04,2.559644758310867907e+00
1.013335477525896567e+04,2.559644818875041139e+00
1.013335479617772398e+04,2.559644879432024123e+00
1.013335481709648229e+04,2.559644939981821299e+00
1.013335483801524060e+04,2.559645000524433112e+00
1.013335485893399891e+04,2.559645061059858229e+00
1.013335487985275722e+04,2.559645121588095762e+00
