Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.027292596064833924e+04,2.557775761014603244e+00
1.027292604692779969e+04,2.557775728668823856e+00
1.027292613320726196e+04,2.557775696322766024e+00
1.027292621948672240e+04,2.557775663976431080e+00
1.027292630576618467e+04,2.557775631629818580e+00
1.027292639204564512e+04,2.557775599282930745e+00
1.027292647832510738e+04,2.557775566935766243e+00
1.027292656460456783e+04,2.557775534588327293e+00
1.027292665088403010e+04,2.557775502240612564e+00
1.027292673716349054e+04,2.557775469892625608e+00
1.027292682344295281e+04,2.557775437544363317e+00
1.027292690972241326e+04,2.557775405195829244e+00
1.027292699600187370e+04,2.557775372847023387e+00
1.027292708228133597e+04,2.557775340497944860e+00
1.027292716856079642e+04,2.557775308148595883e+00
1.027292725484025868e+04,2.557775275798975567e+00
1.027292734111971913e+04,2.557775243449085689e+00
1.027292742739918140e+04,2.557775211098925805e+00
1.027292751367864184e+04,2.557775178748498135e+00
1.027292759995810411e+04,2.557775146397801347e+00
1.027292768623756456e+04,2.557775114046837661e+00
1.027292777251702682e+04,2.557775081695606190e+00
1.027292785879648727e+04,2.557775049344108709e+00
1.027292794507594954e+04,2.557775016992345218e+00
1.027292803135540998e+04,2.557774984640316607e+00
1.027292811763487043e+04,2.557774952288023762e+00
1.027292820391433270e+04,2.557774919935464908e+00
1.027292829019379315e+04,2.557774887582644041e+00
1.027292837647325541e+04,2.557774855229559385e+00
1.027292846275271586e+04,2.557774822876213161e+00
1.027292854903217813e+04,2.557774790522604036e+00
1.027292863531163857e+04,2.557774758168734230e+00
1.027292872159110084e+04,2.557774725814603300e+00
1.027292880787056129e+04,2.557774693460213022e+00
1.027292889415002355e+04,2.557774661105562508e+00
1.027292898042948400e+04,2.557774628750653090e+00
1.027292906670894445e+04,2.557774596395485656e+00
1.027292915298840671e+04,2.557774564040060650e+00
1.027292923926786716e+04,2.557774531684378072e+00
1.027292932554732943e+04,2.557774499328438367e+00
1.027292941182678987e+04,2.557774466972243310e+00
1.027292949810625214e+04,2.557774434615792014e+00
1.027292958438571259e+04,2.557774402259086699e+00
1.027292967066517485e+04,2.557774369902126477e+00
1.027292975694463530e+04,2.557774337544912679e+00
1.027292984322409757e+04,2.557774305187445307e+00
1.027292992950355801e+04,2.557774272829726581e+00
1.027293001578302028e+04,2.557774240471754723e+00
1.027293010206248073e+04,2.557774208113531955e+00
1.027293018834194118e+04,2.557774175755058277e+00
1.027293027462140344e+04,2.557774143396334132e+00
1.027293036090086389e+04,2.557774111037360854e+00
1.027293044718032615e+04,2.557774078678137553e+00
1.027293053345978660e+04,2.557774046318666894e+00
1.027293061973924887e+04,2.557774013958947101e+00
1.027293070601870932e+04,2.557773981598980839e+00
1.027293079229817158e+04,2.557773949238766775e+00
1.027293087857763203e+04,2.557773916878307574e+00
1.027293096485709430e+04,2.557773884517602347e+00
1.027293105113655474e+04,2.557773852156651984e+00
1.027293113741601519e+04,2.557773819795457815e+00
1.027293122369547746e+04,2.557773787434018953e+00
1.027293130997493790e+04,2.557773755072337174e+00
1.027293139625440017e+04,2.557773722710412034e+00
1.027293148253386062e+04,2.557773690348245310e+00
1.027293156881332288e+04,2.557773657985837001e+00
