Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.027127336805546656e+04,2.348217767176124369e+02
1.027127353332662278e+04,2.348520275194521503e+02
1.027127369859778082e+04,2.348822763630311670e+02
1.027127386386893704e+04,2.349125232459294352e+02
1.027127402914009326e+04,2.349427681667261538e+02
1.027127419441124948e+04,2.349730111236676464e+02
1.027127435968240752e+04,2.350032521153332254e+02
1.027127452495356374e+04,2.350334911393040613e+02
1.027127469022471996e+04,2.350637281941598360e+02
1.027127485549587800e+04,2.350939632784803450e+02
1.027127502076703422e+04,2.351241963898473841e+02
1.027127518603819044e+04,2.351544275268411184e+02
1.027127535130934666e+04,2.351846566877092641e+02
1.027127551658050470e+04,2.352148838710323275e+02
1.027127568185166092e+04,2.352451090743930138e+02
1.027127584712281714e+04,2.352753322963721700e+02
1.027127601239397518e+04,2.353055535355507573e+02
1.027127617766513140e+04,2.353357727895123332e+02
1.027127634293628762e+04,2.353659900568380579e+02
1.027127650820744384e+04,2.353962053357770685e+02
1.027127667347860188e+04,2.354264186249109798e+02
1.027127683874975810e+04,2.354566299218241170e+02
1.027127700402091432e+04,2.354868392250984925e+02
1.027127716929207236e+04,2.355170465333163179e+02
1.027127733456322858e+04,2.355472518440626288e+02
1.027127749983438480e+04,2.355774551559198926e+02
1.027127766510554284e+04,2.356076564674710028e+02
1.027127783037669906e+04,2.356378557763013646e+02
1.027127799564785528e+04,2.356680530809942411e+02
1.027127816091901150e+04,2.356982483798005035e+02
1.027127832619016954e+04,2.357284416713033863e+02
1.027127849146132576e+04,2.357586329530895171e+02
1.027127865673248198e+04,2.357888222237428124e+02
1.027127882200364002e+04,2.358190094818469618e+02
1.027127898727479624e+04,2.358491947249893315e+02
1.027127915254595246e+04,2.358793779517542930e+02
1.027127931781710868e+04,2.359095591603938260e+02
1.027127948308826672e+04,2.359397383494926146e+02
1.027127964835942294e+04,2.359699155166388493e+02
1.027127981363057916e+04,2.360000906604174418e+02
1.027127997890173719e+04,2.360302637794135876e+02
1.027128014417289342e+04,2.360604348712160458e+02
1.027128030944404964e+04,2.360906039344104101e+02
1.027128047471520586e+04,2.361207709672500812e+02
1.027128063998636389e+04,2.361509359683208515e+02
1.027128080525752011e+04,2.361810989352125887e+02
1.027128097052867633e+04,2.362112598665114831e+02
1.027128113579983437e+04,2.362414187608036684e+02
1.027128130107099059e+04,2.362715756156798363e+02
1.027128146634214681e+04,2.363017304297264900e+02
1.027128163161330303e+04,2.363318832011986217e+02
1.027128179688446107e+04,2.363620339286830188e+02
1.027128196215561729e+04,2.363921826097713677e+02
1.027128212742677351e+04,2.364223292430509105e+02
1.027128229269793155e+04,2.364524738271090030e+02
1.027128245796908777e+04,2.364826163595380422e+02
1.027128262324024399e+04,2.365127568389256965e+02
1.027128278851140021e+04,2.365428952635283508e+02
1.027128295378255825e+04,2.365730316319338726e+02
1.027128311905371447e+04,2.366031659417356536e+02
1.027128328432487069e+04,2.366332981915221865e+02
1.027128344959602873e+04,2.366634283798820206e+02
1.027128361486718495e+04,2.366935565044090595e+02
1.027128378013834117e+04,2.367236825636924493e+02
1.027128394540949739e+04,2.367538065559895415e+02
1.027128411068065543e+04,2.367839284798898234e+02
1.027128427595181165e+04,2.368140483329881079e+02
1.027128444122296787e+04,2.368441661138739960e+02
1.027128460649412591e+04,2.368742818211375152e+02
1.027128477176528213e+04,2.369043954523740183e+02
1.027128493703643835e+04,2.369345070061739307e+02
1.027128510230759457e+04,2.369646164807959110e+02
1.027128526757875261e+04,2.369947238748308109e+02
1.027128543284990883e+04,2.370248291858749212e+02
1.027128559812106505e+04,2.370549324125191788e+02
1.027128576339222309e+04,2.370850335533545774e+02
1.027128592866337931e+04,2.371151326059785447e+02
1.027128609393453553e+04,2.371452295689823018e+02
1.027128625920569357e+04,2.371753244409574961e+02
1.027128642447684979e+04,2.372054172195020669e+02
1.027128658974800601e+04,2.372355079032080027e+02
1.027128675501916223e+04,2.372655964903360939e+02
1.027128692029032027e+04,2.372956829794786131e+02
1.027128708556147649e+04,2.373257673682344944e+02
1.027128725083263271e+04,2.373558496551964652e+02
1.027128741610379075e+04,2.373859298389571393e+02
1.027128758137494697e+04,2.374160079171162181e+02
1.027128774664610319e+04,2.374460838882668838e+02
1.027128791191725941e+04,2.374761577506713195e+02
1.027128807718841745e+04,2.375062295029228778e+02
1.027128824245957367e+04,2.375362991426224539e+02
1.027128840773072989e+04,2.375663666683637700e+02
1.027128857300188793e+04,2.375964320787407189e+02
1.027128873827304415e+04,2.376264953713546504e+02
1.027128890354420037e+04,2.376565565448000825e+02
1.027128906881535659e+04,2.376866155973404489e+02
1.027128923408651463e+04,2.377166725275704948e+02
1.027128939935767085e+04,2.377467273330925650e+02
1.027128956462882707e+04,2.377767800125017743e+02
1.027128972989998510e+04,2.378068305643931524e+02
1.027128989517114132e+04,2.378368789863698964e+02
1.027129006044229754e+04,2.378669252770274909e+02
1.027129022571345376e+04,2.378969694346309325e+02
1.027129039098461180e+04,2.379270114577761319e+02
1.027129055625576802e+04,2.379570513440671959e+02
1.027129072152692424e+04,2.379870890921003763e+02
1.027129088679808228e+04,2.380171247004719248e+02
1.027129105206923850e+04,2.380471581667868008e+02
1.027129121734039472e+04,2.380771894896417393e+02
1.027129138261155094e+04,2.381072186673030728e+02
1.027129154788270898e+04,2.381372456983680479e+02
1.027129171315386520e+04,2.381672705804422492e+02
1.027129187842502142e+04,2.381972933121232643e+02
1.027129204369617946e+04,2.382273138920087376e+02
1.027129220896733568e+04,2.382573323177051066e+02
1.027129237423849190e+04,2.382873485878104418e+02
1.027129253950964812e+04,2.383173627005924970e+02
1.027129270478080616e+04,2.383473746546495988e+02
1.027129287005196238e+04,2.383773844475892076e+02
1.027129303532311860e+04,2.384073920780101901e+02
1.027129320059427664e+04,2.384373975445112137e+02
1.027129336586543286e+04,2.384674008447005633e+02
1.027129353113658908e+04,2.384974019771776170e+02
1.027129369640774712e+04,2.385274009405415541e+02
1.027129386167890334e+04,2.385573977324014834e+02
