Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.063802708333311602e+04,1.639840089616589225e+01
1.063802710516863226e+04,1.639838173879901362e+01
1.063802712700415032e+04,1.639836258100354982e+01
1.063802714883966655e+04,1.639834342278269119e+01
1.063802717067518279e+04,1.639832426413483901e+01
1.063802719251070084e+04,1.639830510505840167e+01
1.063802721434621708e+04,1.639828594555657304e+01
1.063802723618173331e+04,1.639826678562775797e+01
1.063802725801725137e+04,1.639824762527036484e+01
1.063802727985276761e+04,1.639822846448757687e+01
1.063802730168828566e+04,1.639820930327621085e+01
1.063802732352380190e+04,1.639819014163945710e+01
1.063802734535931813e+04,1.639817097957572045e+01
1.063802736719483619e+04,1.639815181708340930e+01
1.063802738903035242e+04,1.639813265416571397e+01
1.063802741086586866e+04,1.639811349082103931e+01
1.063802743270138672e+04,1.639809432704779013e+01
1.063802745453690295e+04,1.639807516284916034e+01
1.063802747637241919e+04,1.639805599822355475e+01
1.063802749820793724e+04,1.639803683316937821e+01
1.063802752004345348e+04,1.639801766768982461e+01
1.063802754187896971e+04,1.639799850178329876e+01
1.063802756371448777e+04,1.639797933544820197e+01
1.063802758555000401e+04,1.639796016868773165e+01
1.063802760738552206e+04,1.639794100149869749e+01
1.063802762922103830e+04,1.639792183388428981e+01
1.063802765105655453e+04,1.639790266584291345e+01
1.063802767289207259e+04,1.639788349737297324e+01
1.063802769472758882e+04,1.639786432847767017e+01
1.063802771656310506e+04,1.639784515915539842e+01
1.063802773839862311e+04,1.639782598940456637e+01
1.063802776023413935e+04,1.639780681922836791e+01
1.063802778206965559e+04,1.639778764862520788e+01
1.063802780390517364e+04,1.639776847759348755e+01
1.063802782574068988e+04,1.639774930613640791e+01
1.063802784757620611e+04,1.639773013425237025e+01
1.063802786941172417e+04,1.639771096193977939e+01
1.063802789124724040e+04,1.639769178920182924e+01
1.063802791308275846e+04,1.639767261603532233e+01
1.063802793491827470e+04,1.639765344244345968e+01
1.063802795675379093e+04,1.639763426842464611e+01
1.063802797858930899e+04,1.639761509397728290e+01
1.063802800042482522e+04,1.639759591910456749e+01
1.063802802226034146e+04,1.639757674380489760e+01
1.063802804409585951e+04,1.639755756807668163e+01
1.063802806593137575e+04,1.639753839192311347e+01
1.063802808776689199e+04,1.639751921534260504e+01
1.063802810960241004e+04,1.639750003833354697e+01
1.063802813143792628e+04,1.639748086089914381e+01
