Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.013335255787055939e+04,3.604098255288574748e+00
1.013335257878931770e+04,3.604098264119421913e+00
1.013335259970807601e+04,3.604098272952534820e+00
1.013335262062683432e+04,3.604098281787913916e+00
1.013335264154559445e+04,3.604098290625558754e+00
1.013335266246435276e+04,3.604098299465468003e+00
1.013335268338311107e+04,3.604098308307643883e+00
1.013335270430186938e+04,3.604098317152084618e+00
1.013335272522062769e+04,3.604098325998790653e+00
1.013335274613938600e+04,3.604098334847762430e+00
1.013335276705814431e+04,3.604098343698999507e+00
1.013335278797690262e+04,3.604098352552502327e+00
1.013335280889566275e+04,3.604098361408270890e+00
1.013335282981442106e+04,3.604098370266304752e+00
1.013335285073317937e+04,3.604098379126603469e+00
1.013335287165193768e+04,3.604098387989166596e+00
1.013335289257069599e+04,3.604098396853995911e+00
1.013335291348945429e+04,3.604098405721090081e+00
1.013335293440821260e+04,3.604098414590450439e+00
1.013335295532697091e+04,3.604098423462075207e+00
1.013335297624573104e+04,3.604098432335965718e+00
1.013335299716448935e+04,3.604098441212120640e+00
1.013335301808324766e+04,3.604098450090541306e+00
1.013335303900200597e+04,3.604098458971225938e+00
1.013335305992076428e+04,3.604098467854177201e+00
1.013335308083952259e+04,3.604098476739391987e+00
1.013335310175828090e+04,3.604098485626872517e+00
1.013335312267703921e+04,3.604098494516617901e+00
1.013335314359579934e+04,3.604098503408629472e+00
1.013335316451455765e+04,3.604098512302904123e+00
1.013335318543331596e+04,3.604098521199444516e+00
1.013335320635207427e+04,3.604098530098249764e+00
1.013335322727083258e+04,3.604098538999319423e+00
1.013335324818959089e+04,3.604098547902654381e+00
1.013335326910834920e+04,3.604098556808253750e+00
1.013335329002710751e+04,3.604098565716118419e+00
1.013335331094586763e+04,3.604098574626248386e+00
1.013335333186462594e+04,3.604098583538641876e+00
1.013335335278338425e+04,3.604098592453300220e+00
1.013335337370214256e+04,3.604098601370223420e+00
1.013335339462090087e+04,3.604098610289411475e+00
1.013335341553965918e+04,3.604098619210863941e+00
1.013335343645841749e+04,3.604098628134580373e+00
1.013335345737717762e+04,3.604098637060563437e+00
1.013335347829593593e+04,3.604098645988809579e+00
1.013335349921469424e+04,3.604098654919319689e+00
1.013335352013345255e+04,3.604098663852094653e+00
1.013335354105221086e+04,3.604098672787134028e+00
1.013335356197096917e+04,3.604098681724438258e+00
1.013335358288972748e+04,3.604098690664006899e+00
1.013335360380848579e+04,3.604098699605839951e+00
1.013335362472724591e+04,3.604098708549937413e+00
1.013335364564600422e+04,3.604098717496298399e+00
