Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.062594821759266779e+04,6.522172049565507450e+02
1.062594823627046208e+04,6.522280035366743505e+02
1.062594825494825454e+04,6.522388002376097802e+02
1.062594827362604883e+04,6.522495950613946434e+02
1.062594829230384312e+04,6.522603880069123079e+02
1.062594831098163559e+04,6.522711790730469374e+02
1.062594832965942987e+04,6.522819682618350043e+02
1.062594834833722416e+04,6.522927555721607860e+02
1.062594836701501663e+04,6.523035410029085597e+02
1.062594838569281092e+04,6.523143245561141157e+02
1.062594840437060520e+04,6.523251062306619588e+02
1.062594842304839767e+04,6.523358860254373894e+02
1.062594844172619196e+04,6.523466639424749474e+02
1.062594846040398625e+04,6.523574399806598194e+02
1.062594847908178053e+04,6.523682141399265220e+02
1.062594849775957300e+04,6.523789864191616061e+02
1.062594851643736729e+04,6.523897568203979063e+02
1.062594853511516158e+04,6.524005253425215187e+02
1.062594855379295404e+04,6.524112919844188809e+02
1.062594857247074833e+04,6.524220567481221451e+02
1.062594859114854262e+04,6.524328196325176350e+02
1.062594860982633509e+04,6.524435806364928112e+02
1.062594862850412937e+04,6.524543397620783480e+02
1.062594864718192366e+04,6.524650970081614787e+02
1.062594866585971613e+04,6.524758523736298912e+02
1.062594868453751042e+04,6.524866058605135777e+02
1.062594870321530470e+04,6.524973574677002262e+02
1.062594872189309717e+04,6.525081071940779793e+02
1.062594874057089146e+04,6.525188550416760336e+02
1.062594875924868575e+04,6.525296010093823043e+02
1.062594877792647821e+04,6.525403450960857299e+02
1.062594879660427250e+04,6.525510873038142563e+02
1.062594881528206679e+04,6.525618276314567083e+02
1.062594883395985926e+04,6.525725660779025930e+02
1.062594885263765354e+04,6.525833026451784917e+02
1.062594887131544783e+04,6.525940373321739116e+02
1.062594888999324030e+04,6.526047701377789281e+02
1.062594890867103459e+04,6.526155010640190994e+02
1.062594892734882887e+04,6.526262301097847285e+02
1.062594894602662316e+04,6.526369572750107864e+02
1.062594896470441563e+04,6.526476825585880306e+02
1.062594898338220992e+04,6.526584059625411101e+02
1.062594900206000420e+04,6.526691274857605549e+02
1.062594902073779667e+04,6.526798471271378048e+02
1.062594903941559096e+04,6.526905648886960307e+02
1.062594905809338525e+04,6.527012807693266723e+02
1.062594907677117772e+04,6.527119947679217375e+02
1.062594909544897200e+04,6.527227068865033743e+02
1.062594911412676629e+04,6.527334171239633633e+02
1.062594913280455876e+04,6.527441254791945084e+02
1.062594915148235305e+04,6.527548319542177069e+02
1.062594917016014733e+04,6.527655365479255352e+02
1.062594918883793980e+04,6.527762392592112519e+02
1.062594920751573409e+04,6.527869400900948449e+02
1.062594922619352838e+04,6.527976390394691180e+02
1.062594924487132084e+04,6.528083361062282393e+02
1.062594926354911513e+04,6.528190312923909460e+02
1.062594928222690942e+04,6.528297245968511788e+02
1.062594930090470189e+04,6.528404160185027649e+02
1.062594931958249617e+04,6.528511055593641004e+02
1.062594933826029046e+04,6.528617932183291259e+02
1.062594935693808293e+04,6.528724789942929192e+02
1.062594937561587722e+04,6.528831628892722847e+02
1.062594939429367150e+04,6.528938449021619590e+02
1.062594941297146579e+04,6.529045250328977090e+02
1.062594943164925826e+04,6.529152032803748398e+02
1.062594945032705255e+04,6.529258796466093600e+02
1.062594946900484683e+04,6.529365541304963472e+02
1.062594948768263930e+04,6.529472267309323570e+02
1.062594950636043359e+04,6.529578974499316928e+02
1.062594952503822788e+04,6.529685662863903417e+02
1.062594954371602034e+04,6.529792332392055414e+02
1.062594956239381463e+04,6.529898983103904584e+02
1.062594958107160892e+04,6.530005614988416482e+02
1.062594959974940139e+04,6.530112228034568034e+02
1.062594961842719567e+04,6.530218822262480671e+02
1.062594963710498996e+04,6.530325397661127909e+02
1.062594965578278243e+04,6.530431954219490081e+02
1.062594967446057672e+04,6.530538491957678389e+02
1.062594969313837100e+04,6.530645010864672031e+02
1.062594971181616347e+04,6.530751510929460437e+02
1.062594973049395776e+04,6.530857992172140030e+02
1.062594974917175205e+04,6.530964454581699101e+02
1.062594976784954451e+04,6.531070898147128219e+02
1.062594978652733880e+04,6.531177322888516983e+02
1.062594980520513309e+04,6.531283728794859371e+02
1.062594982388292556e+04,6.531390115855150498e+02
1.062594984256071984e+04,6.531496484089470869e+02
1.062594986123851413e+04,6.531602833486817872e+02
1.062594987991630842e+04,6.531709164046548040e+02
1.062594989859410089e+04,6.531815475757670129e+02
1.062594991727189517e+04,6.531921768640247592e+02
1.062594993594968946e+04,6.532028042683285776e+02
1.062594995462748193e+04,6.532134297875794573e+02
1.062594997330527622e+04,6.532240534237831753e+02
1.062594999198307050e+04,6.532346751758403798e+02
1.062595001066086297e+04,6.532452950426533107e+02
1.062595002933865726e+04,6.532559130262259259e+02
1.062595004801645155e+04,6.532665291254602380e+02
1.062595006669424401e+04,6.532771433392581457e+02
1.062595008537203830e+04,6.532877556696234933e+02
1.062595010404983259e+04,6.532983661154579522e+02
1.062595012272762506e+04,6.533089746756648992e+02
1.062595014140541934e+04,6.533195813522462458e+02
1.062595016008321363e+04,6.533301861441052552e+02
1.062595017876100610e+04,6.533407890501448492e+02
1.062595019743880039e+04,6.533513900723667120e+02
1.062595021611659467e+04,6.533619892096739932e+02
1.062595023479438714e+04,6.533725864609707514e+02
1.062595025347218143e+04,6.533831818282573067e+02
1.062595027214997572e+04,6.533937753104376043e+02
1.062595029082776819e+04,6.534043669064160440e+02
1.062595030950556247e+04,6.534149566181919226e+02
1.062595032818335676e+04,6.534255444446697538e+02
1.062595034686115105e+04,6.534361303857857592e+02
1.062595036553894352e+04,6.534467144404452483e+02
1.062595038421673780e+04,6.534572966106459262e+02
1.062595040289453209e+04,6.534678768952929886e+02
1.062595042157232456e+04,6.534784552932926545e+02
1.062595044025011885e+04,6.534890318066416057e+02
1.062595045892791313e+04,6.534996064342454929e+02
1.062595047760570560e+04,6.535101791750109896e+02
1.062595049628349989e+04,6.535207500309338684e+02
1.062595051496129418e+04,6.535313190009202344e+02
1.062595053363908664e+04,6.535418860838775572e+02
1.062595055231688093e+04,6.535524512818001313e+02
1.062595057099467522e+04,6.535630145935951987e+02
1.062595058967246769e+04,6.535735760181704563e+02
1.062595060835026197e+04,6.535841355575194029e+02
1.062595062702805626e+04,6.535946932105495080e+02
1.062595064570584873e+04,6.536052489761692641e+02
1.062595066438364302e+04,6.536158028563710332e+02
1.062595068306143730e+04,6.536263548500629668e+02
1.062595070173922977e+04,6.536369049561540123e+02
1.062595072041702406e+04,6.536474531766356222e+02
1.062595073909481835e+04,6.536579995104162890e+02
1.062595075777261081e+04,6.536685439564059834e+02
1.062595077645040510e+04,6.536790865165944524e+02
1.062595079512819939e+04,6.536896271898915529e+02
1.062595081380599368e+04,6.537001659762332793e+02
1.062595083248378614e+04,6.537107028745301704e+02
1.062595085116158043e+04,6.537212378867709504e+02
1.062595086983937472e+04,6.537317710118658169e+02
1.062595088851716719e+04,6.537423022487257640e+02
1.062595090719496147e+04,6.537528315993383785e+02
1.062595092587275576e+04,6.537633590626145406e+02
1.062595094455054823e+04,6.537738846374654713e+02
1.062595096322834252e+04,6.537844083258781893e+02
1.062595098190613680e+04,6.537949301267638020e+02
1.062595100058392927e+04,6.538054500390345538e+02
1.062595101926172356e+04,6.538159680646758716e+02
1.062595103793951785e+04,6.538264842025997723e+02
1.062595105661731031e+04,6.538369984517189550e+02
1.062595107529510460e+04,6.538475108140178236e+02
1.062595109397289889e+04,6.538580212884088496e+02
1.062595111265069136e+04,6.538685298738055280e+02
1.062595113132848564e+04,6.538790365721910121e+02
1.062595115000627993e+04,6.538895413824786829e+02
1.062595116868407240e+04,6.539000443035821490e+02
1.062595118736186669e+04,6.539105453374839954e+02
1.062595120603966097e+04,6.539210444830977167e+02
1.062595122471745344e+04,6.539315417393378311e+02
1.062595124339524773e+04,6.539420371081856729e+02
1.062595126207304202e+04,6.539525305885554189e+02
1.062595128075083630e+04,6.539630221803838594e+02
1.062595129942862877e+04,6.539735118825861946e+02
1.062595131810642306e+04,6.539839996971421670e+02
1.062595133678421735e+04,6.539944856229668630e+02
1.062595135546200981e+04,6.540049696589762789e+02
1.062595137413980410e+04,6.540154518071491339e+02
1.062595139281759839e+04,6.540259320664008555e+02
1.062595141149539086e+04,6.540364104356480084e+02
1.062595143017318514e+04,6.540468869168684023e+02
1.062595144885097943e+04,6.540573615089782606e+02
1.062595146752877190e+04,6.540678342108942616e+02
1.062595148620656619e+04,6.540783050245934191e+02
1.062595150488436047e+04,6.540887739489922978e+02
1.062595152356215294e+04,6.540992409830085990e+02
1.062595154223994723e+04,6.541097061286179724e+02
1.062595156091774152e+04,6.541201693847375509e+02
1.062595157959553399e+04,6.541306307502857180e+02
1.062595159827332827e+04,6.541410902272369867e+02
1.062595161695112256e+04,6.541515478145091720e+02
1.062595163562891503e+04,6.541620035110211120e+02
1.062595165430670932e+04,6.541724573187464102e+02
1.062595167298450360e+04,6.541829092366033365e+02
1.062595169166229607e+04,6.541933592635115247e+02
1.062595171034009036e+04,6.542038074014429867e+02
1.062595172901788465e+04,6.542142536493172429e+02
1.062595174769567893e+04,6.542246980070710833e+02
1.062595176637347140e+04,6.542351404736247105e+02
1.062595178505126569e+04,6.542455810509488856e+02
1.062595180372905998e+04,6.542560197379636975e+02
1.062595182240685244e+04,6.542664565335898033e+02
1.062595184108464673e+04,6.542768914397970548e+02
1.062595185976244102e+04,6.542873244555061092e+02
1.062595187844023349e+04,6.542977555796381921e+02
1.062595189711802777e+04,6.543081848141619048e+02
1.062595191579582206e+04,6.543186121579988139e+02
1.062595193447361453e+04,6.543290376100701451e+02
1.062595195315140882e+04,6.543394611723441585e+02
1.062595197182920310e+04,6.543498828437424208e+02
1.062595199050699557e+04,6.543603026231872946e+02
1.062595200918478986e+04,6.543707205126454483e+02
1.062595202786258415e+04,6.543811365110393581e+02
1.062595204654037661e+04,6.543915506172917276e+02
1.062595206521817090e+04,6.544019628333685432e+02
1.062595208389596519e+04,6.544123731581923948e+02
1.062595210257375766e+04,6.544227815906868955e+02
1.062595212125155194e+04,6.544331881328167810e+02
1.062595213992934623e+04,6.544435927835054372e+02
1.062595215860713870e+04,6.544539955416770454e+02
1.062595217728493299e+04,6.544643964092948636e+02
1.062595219596272727e+04,6.544747953852834144e+02
1.062595221464052156e+04,6.544851924695796015e+02
1.062595223331831403e+04,6.544955876611084022e+02
1.062595225199610832e+04,6.545059809618319377e+02
1.062595227067390260e+04,6.545163723706750716e+02
1.062595228935169507e+04,6.545267618865634631e+02
1.062595230802948936e+04,6.545371495114577556e+02
1.062595232670728365e+04,6.545475352442837220e+02
1.062595234538507611e+04,6.545579190839672492e+02
1.062595236406287040e+04,6.545683010324684119e+02
1.062595238274066469e+04,6.545786810887130969e+02
1.062595240141845716e+04,6.545890592516282140e+02
1.062595242009625144e+04,6.545994355231723603e+02
1.062595243877404573e+04,6.546098099022723318e+02
1.062595245745183820e+04,6.546201823878552659e+02
1.062595247612963249e+04,6.546305529818790774e+02
1.062595249480742677e+04,6.546409216832709035e+02
1.062595251348521924e+04,6.546512884909585637e+02
1.062595253216301353e+04,6.546616534068989495e+02
1.062595255084080782e+04,6.546720164300196529e+02
1.062595256951860028e+04,6.546823775592491756e+02
1.062595258819639457e+04,6.546927367965432722e+02
1.062595260687418886e+04,6.547030941408301032e+02
1.062595262555198133e+04,6.547134495910388523e+02
1.062595264422977561e+04,6.547238031491240235e+02
1.062595266290756990e+04,6.547341548140146870e+02
1.062595268158536419e+04,6.547445045856483148e+02
1.062595270026315666e+04,6.547548524629546591e+02
1.062595271894095094e+04,6.547651984478870872e+02
1.062595273761874523e+04,6.547755425393750102e+02
1.062595275629653770e+04,6.547858847363492032e+02
1.062595277497433199e+04,6.547962250407614420e+02
1.062595279365212627e+04,6.548065634515421607e+02
1.062595281232991874e+04,6.548168999676223621e+02
1.062595283100771303e+04,6.548272345909530259e+02
1.062595284968550732e+04,6.548375673204651548e+02
1.062595286836329979e+04,6.548478981550903200e+02
1.062595288704109407e+04,6.548582270967783643e+02
1.062595290571888836e+04,6.548685541444607452e+02
1.062595292439668083e+04,6.548788792970696022e+02
1.062595294307447512e+04,6.548892025565540962e+02
1.062595296175226940e+04,6.548995239218460256e+02
1.062595298043006187e+04,6.549098433918784394e+02
1.062595299910785616e+04,6.549201609685987933e+02
1.062595301778565045e+04,6.549304766509397950e+02
1.062595303646344291e+04,6.549407904378350622e+02
1.062595305514123720e+04,6.549511023312310272e+02
1.062595307381903149e+04,6.549614123300611936e+02
1.062595309249682396e+04,6.549717204332592928e+02
1.062595311117461824e+04,6.549820266427711886e+02
1.062595312985241253e+04,6.549923309575303847e+02
1.062595314853020682e+04,6.550026333774749219e+02
1.062595316720799929e+04,6.550129339015395544e+02
1.062595318588579357e+04,6.550232325316685547e+02
1.062595320456358786e+04,6.550335292667963358e+02
1.062595322324138033e+04,6.550438241058583344e+02
1.062595324191917462e+04,6.550541170507976858e+02
1.062595326059696890e+04,6.550644081005495991e+02
1.062595327927476137e+04,6.550746972540500792e+02
1.062595329795255566e+04,6.550849845132408973e+02
1.062595331663034995e+04,6.550952698770582856e+02
1.062595333530814241e+04,6.551055533444383627e+02
1.062595335398593670e+04,6.551158349173223314e+02
1.062595337266373099e+04,6.551261145946463103e+02
1.062595339134152346e+04,6.551363923753477820e+02
1.062595341001931774e+04,6.551466682613663579e+02
1.062595342869711203e+04,6.551569422516392933e+02
1.062595344737490450e+04,6.551672143451038437e+02
1.062595346605269879e+04,6.551774845436992791e+02
1.062595348473049307e+04,6.551877528463627414e+02
1.062595350340828554e+04,6.551980192520329638e+02
1.062595352208607983e+04,6.552082837626473975e+02
1.062595354076387412e+04,6.552185463771440936e+02
1.062595355944166658e+04,6.552288070944622405e+02
1.062595357811946087e+04,6.552390659165383795e+02
1.062595359679725516e+04,6.552493228423112441e+02
1.062595361547504945e+04,6.552595778717188750e+02
1.062595363415284191e+04,6.552698310037010287e+02
1.062595365283063620e+04,6.552800822401928826e+02
1.062595367150843049e+04,6.552903315801340796e+02
1.062595369018622296e+04,6.553005790224647171e+02
1.062595370886401724e+04,6.553108245691190632e+02
1.062595372754181153e+04,6.553210682190372154e+02
1.062595374621960400e+04,6.553313099711599534e+02
1.062595376489739829e+04,6.553415498274202946e+02
1.062595378357519257e+04,6.553517877867591324e+02
1.062595380225298504e+04,6.553620238481178149e+02
1.062595382093077933e+04,6.553722580134284499e+02
1.062595383960857362e+04,6.553824902816320446e+02
1.062595385828636608e+04,6.553927206516708566e+02
1.062595387696416037e+04,6.554029491254757431e+02
1.062595389564195466e+04,6.554131757019885072e+02
1.062595391431974713e+04,6.554234003801519748e+02
1.062595393299754141e+04,6.554336231618959800e+02
1.062595395167533570e+04,6.554438440461628943e+02
1.062595397035312817e+04,6.554540630318957710e+02
1.062595398903092246e+04,6.554642801210235348e+02
1.062595400770871674e+04,6.554744953124892390e+02
1.062595402638651103e+04,6.554847086062314929e+02
1.062595404506430350e+04,6.554949200011938046e+02
1.062595406374209779e+04,6.555051294993038482e+02
1.062595408241989207e+04,6.555153370995054729e+02
1.062595410109768454e+04,6.555255428007429828e+02
1.062595411977547883e+04,6.555357466049429149e+02
1.062595413845327312e+04,6.555459485110495734e+02
1.062595415713106559e+04,6.555561485180083992e+02
1.062595417580885987e+04,6.555663466277442240e+02
1.062595419448665416e+04,6.555765428392021477e+02
1.062595421316444663e+04,6.555867371513280659e+02
1.062595423184224092e+04,6.555969295660460148e+02
1.062595425052003520e+04,6.556071200823015488e+02
1.062595426919782767e+04,6.556173086990411321e+02
1.062595428787562196e+04,6.556274954181876637e+02
1.062595430655341625e+04,6.556376802386876079e+02
1.062595432523120871e+04,6.556478631594875424e+02
1.062595434390900300e+04,6.556580441825097978e+02
1.062595436258679729e+04,6.556682233067007246e+02
1.062595438126458976e+04,6.556784005310083785e+02
1.062595439994238404e+04,6.556885758573531575e+02
1.062595441862017833e+04,6.556987492846827763e+02
1.062595443729797080e+04,6.557089208119451769e+02
1.062595445597576509e+04,6.557190904410604162e+02
1.062595447465355937e+04,6.557292581709760952e+02
1.062595449333135366e+04,6.557394240016310505e+02
1.062595451200914613e+04,6.557495879319743608e+02
1.062595453068694042e+04,6.557597499639240368e+02
1.062595454936473470e+04,6.557699100964290437e+02
1.062595456804252717e+04,6.557800683284389152e+02
1.062595458672032146e+04,6.557902246618708659e+02
1.062595460539811575e+04,6.558003790956743160e+02
1.062595462407590821e+04,6.558105316287992537e+02
